"ACCOUNT_ID","COA_ID","ACCOUNT_TYPE","IS_ENABLED","IS_PARENT","START_DATE","END_DATE","DESCRIPTION","SEGMENT1","SEGMENT2","SEGMENT3","SEGMENT4","SEGMENT5","SEGMENT6","SEGMENT7","SEGMENT8","SEGMENT9","SEGMENT10","ATTRIBUTE1","ATTRIBUTE2","ATTRIBUTE3","ATTRIBUTE4","ATTRIBUTE5","ATTRIBUTE6","ATTRIBUTE7","ATTRIBUTE8","ATTRIBUTE9","ATTRIBUTE10","REFERENCE1","REFERENCE2","REFERENCE3","REFERENCE4"
152984,101,"R","Y","N",,,"","82","410","4150","0000","240","","","","","","","","","","","","","","","","","","N",""
152985,101,"E","Y","N",,,"","82","000","5110","0000","200","","","","","","","","","","","","","","","","","","N",""
152986,101,"E","Y","N",,,"","82","404","5110","0000","110","","","","","","","","","","","","","","","","","","N",""
152987,101,"E","Y","N",,,"","82","404","5110","0000","130","","","","","","","","","","","","","","","","","","N",""
152988,101,"E","Y","N",,,"","82","404","5110","0000","200","","","","","","","","","","","","","","","","","","N",""
152989,101,"E","Y","N",,,"","82","404","5110","0000","210","","","","","","","","","","","","","","","","","","N",""
152990,101,"E","Y","N",,,"","82","404","5110","0000","220","","","","","","","","","","","","","","","","","","N",""
152991,101,"E","Y","N",,,"","82","404","5110","0000","230","","","","","","","","","","","","","","","","","","N",""
152992,101,"E","Y","N",,,"","82","404","5110","0000","240","","","","","","","","","","","","","","","","","","N",""
152993,101,"E","Y","N",,,"","82","410","5110","0000","110","","","","","","","","","","","","","","","","","","N",""
152994,101,"E","Y","N",,,"","82","410","5110","0000","130","","","","","","","","","","","","","","","","","","N",""
152995,101,"E","Y","N",,,"","82","410","5110","0000","200","","","","","","","","","","","","","","","","","","N",""
152996,101,"E","Y","N",,,"","82","410","5110","0000","210","","","","","","","","","","","","","","","","","","N",""
152997,101,"E","Y","N",,,"","82","410","5110","0000","220","","","","","","","","","","","","","","","","","","N",""
152998,101,"E","Y","N",,,"","82","410","5110","0000","230","","","","","","","","","","","","","","","","","","N",""
152999,101,"E","Y","N",,,"","82","410","5110","0000","240","","","","","","","","","","","","","","","","","","N",""
153000,101,"E","Y","N",,,"","82","404","5800","0000","000","","","","","","","","","","","","","","","","","","N",""
153001,101,"E","Y","N",,,"","82","410","5800","0000","000","","","","","","","","","","","","","","","","","","N",""
153002,101,"E","Y","N",,,"","82","501","5800","0000","000","","","","","","","","","","","","","","","","","","N",""
153003,101,"E","Y","N",,,"","82","535","5800","0000","000","","","","","","","","","","","","","","","","","","N",""
153004,101,"E","Y","N",,,"","82","540","5800","0000","000","","","","","","","","","","","","","","","","","","N",""
153005,101,"E","Y","N",,,"","82","550","5800","0000","000","","","","","","","","","","","","","","","","","","N",""
153006,101,"E","Y","N",,,"","82","580","5800","0000","000","","","","","","","","","","","","","","","","","","N",""
153007,101,"E","Y","N",,,"","82","720","5800","0000","000","","","","","","","","","","","","","","","","","","N",""
153008,101,"E","Y","N",,,"","82","730","5800","0000","000","","","","","","","","","","","","","","","","","","N",""
153009,101,"E","Y","N",,,"","82","750","5800","0000","000","","","","","","","","","","","","","","","","","","N",""
153010,101,"E","Y","N",,,"","82","840","5800","0000","000","","","","","","","","","","","","","","","","","","N",""
153011,101,"E","Y","N",,,"","82","410","6145","0000","000","","","","","","","","","","","","","","","","","","N",""
153012,101,"E","Y","N",,,"","82","501","6145","0000","000","","","","","","","","","","","","","","","","","","N",""
153013,101,"E","Y","N",,,"","82","535","6145","0000","000","","","","","","","","","","","","","","","","","","N",""
153014,101,"E","Y","N",,,"","82","540","6145","0000","000","","","","","","","","","","","","","","","","","","N",""
153015,101,"E","Y","N",,,"","82","550","6145","0000","000","","","","","","","","","","","","","","","","","","N",""
153016,101,"E","Y","N",,,"","82","720","6145","0000","000","","","","","","","","","","","","","","","","","","N",""
153017,101,"E","Y","N",,,"","82","730","6145","0000","000","","","","","","","","","","","","","","","","","","N",""
153018,101,"E","Y","N",,,"","82","750","6145","0000","000","","","","","","","","","","","","","","","","","","N",""
153019,101,"E","Y","N",,,"","82","840","6145","0000","000","","","","","","","","","","","","","","","","","","N",""
153020,101,"E","Y","N",,,"","82","404","6150","0000","000","","","","","","","","","","","","","","","","","","N",""
153021,101,"E","Y","N",,,"","82","410","6150","0000","000","","","","","","","","","","","","","","","","","","N",""
153022,101,"E","Y","N",,,"","82","000","7230","0000","000","","","","","","","","","","","","","","","","","","N",""
153023,101,"E","Y","N",,,"","82","404","7230","0000","000","","","","","","","","","","","","","","","","","","N",""
153024,101,"E","Y","N",,,"","82","410","7230","0000","000","","","","","","","","","","","","","","","","","","N",""
153025,101,"E","Y","N",,,"","82","000","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
153026,101,"E","Y","N",,,"","82","404","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
153027,101,"E","Y","N",,,"","82","410","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
153028,101,"E","Y","N",,,"","82","501","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
153029,101,"E","Y","N",,,"","82","535","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
153030,101,"E","Y","N",,,"","82","540","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
153031,101,"E","Y","N",,,"","82","550","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
153032,101,"E","Y","N",,,"","82","580","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
153033,101,"E","Y","N",,,"","82","720","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
153034,101,"E","Y","N",,,"","82","730","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
153035,101,"E","Y","N",,,"","82","750","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
153036,101,"E","Y","N",,,"","82","840","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
153037,101,"E","Y","N",,,"","82","730","7350","0000","000","","","","","","","","","","","","","","","","","","N",""
153038,101,"E","Y","N",,,"","82","501","7410","0000","000","","","","","","","","","","","","","","","","","","N",""
153039,101,"E","Y","N",,,"","82","535","7410","0000","000","","","","","","","","","","","","","","","","","","N",""
153040,101,"E","Y","N",,,"","82","540","7410","0000","000","","","","","","","","","","","","","","","","","","N",""
153041,101,"E","Y","N",,,"","82","550","7410","0000","000","","","","","","","","","","","","","","","","","","N",""
153042,101,"E","Y","N",,,"","82","580","7410","0000","000","","","","","","","","","","","","","","","","","","N",""
153043,101,"E","Y","N",,,"","82","720","7410","0000","000","","","","","","","","","","","","","","","","","","N",""
153044,101,"E","Y","N",,,"","82","840","7410","0000","000","","","","","","","","","","","","","","","","","","N",""
153045,101,"E","Y","N",,,"","82","535","7440","0000","000","","","","","","","","","","","","","","","","","","N",""
153046,101,"E","Y","N",,,"","82","550","7440","0000","000","","","","","","","","","","","","","","","","","","N",""
153047,101,"E","Y","N",,,"","82","404","7540","0000","000","","","","","","","","","","","","","","","","","","N",""
153048,101,"E","Y","N",,,"","82","410","7540","0000","000","","","","","","","","","","","","","","","","","","N",""
153049,101,"E","Y","N",,,"","82","404","7620","0000","000","","","","","","","","","","","","","","","","","","N",""
153050,101,"E","Y","N",,,"","82","410","7620","0000","000","","","","","","","","","","","","","","","","","","N",""
153051,101,"E","Y","N",,,"","82","410","7640","0000","000","","","","","","","","","","","","","","","","","","N",""
153052,101,"E","Y","N",,,"","82","540","7640","0000","000","","","","","","","","","","","","","","","","","","N",""
153053,101,"E","Y","N",,,"","82","720","7640","0000","000","","","","","","","","","","","","","","","","","","N",""
153054,101,"E","Y","N",,,"","82","750","7640","0000","000","","","","","","","","","","","","","","","","","","N",""
153055,101,"E","Y","N",,,"","82","750","7650","0000","000","","","","","","","","","","","","","","","","","","N",""
153056,101,"E","Y","N",,,"","82","404","7660","0000","000","","","","","","","","","","","","","","","","","","N",""
153057,101,"E","Y","N",,,"","82","410","7660","0000","000","","","","","","","","","","","","","","","","","","N",""
153058,101,"E","Y","N",,,"","82","410","7670","0000","000","","","","","","","","","","","","","","","","","","N",""
153059,101,"E","Y","N",,,"","82","410","7675","0000","000","","","","","","","","","","","","","","","","","","N",""
153060,101,"E","Y","N",,,"","82","535","7675","0000","000","","","","","","","","","","","","","","","","","","N",""
153061,101,"E","Y","N",,,"","82","501","7680","0000","000","","","","","","","","","","","","","","","","","","N",""
153062,101,"E","Y","N",,,"","82","540","7680","0000","000","","","","","","","","","","","","","","","","","","N",""
153063,101,"E","Y","N",,,"","82","720","7680","0000","000","","","","","","","","","","","","","","","","","","N",""
153064,101,"E","Y","N",,,"","82","410","7690","0000","000","","","","","","","","","","","","","","","","","","N",""
153065,101,"E","Y","N",,,"","82","501","7690","0000","000","","","","","","","","","","","","","","","","","","N",""
153066,101,"E","Y","N",,,"","82","535","7690","0000","000","","","","","","","","","","","","","","","","","","N",""
153067,101,"E","Y","N",,,"","82","540","7690","0000","000","","","","","","","","","","","","","","","","","","N",""
153068,101,"E","Y","N",,,"","82","720","7690","0000","000","","","","","","","","","","","","","","","","","","N",""
153069,101,"E","Y","N",,,"","82","410","7695","0000","000","","","","","","","","","","","","","","","","","","N",""
153070,101,"E","Y","N",,,"","82","535","7695","0000","000","","","","","","","","","","","","","","","","","","N",""
153071,101,"E","Y","N",,,"","82","410","7699","0000","000","","","","","","","","","","","","","","","","","","N",""
153072,101,"E","Y","N",,,"","82","540","7699","0000","000","","","","","","","","","","","","","","","","","","N",""
153073,101,"E","Y","N",,,"","82","404","7825","0000","000","","","","","","","","","","","","","","","","","","N",""
153074,101,"E","Y","N",,,"","82","404","7825","0000","110","","","","","","","","","","","","","","","","","","N",""
153075,101,"E","Y","N",,,"","82","404","7825","0000","130","","","","","","","","","","","","","","","","","","N",""
153076,101,"E","Y","N",,,"","82","404","7825","0000","200","","","","","","","","","","","","","","","","","","N",""
153077,101,"E","Y","N",,,"","82","404","7825","0000","210","","","","","","","","","","","","","","","","","","N",""
153078,101,"E","Y","N",,,"","82","404","7825","0000","220","","","","","","","","","","","","","","","","","","N",""
153079,101,"E","Y","N",,,"","82","404","7825","0000","230","","","","","","","","","","","","","","","","","","N",""
153080,101,"E","Y","N",,,"","82","404","7825","0000","240","","","","","","","","","","","","","","","","","","N",""
153081,101,"E","Y","N",,,"","82","410","7825","0000","000","","","","","","","","","","","","","","","","","","N",""
153082,101,"E","Y","N",,,"","82","410","7825","0000","110","","","","","","","","","","","","","","","","","","N",""
153083,101,"E","Y","N",,,"","82","410","7825","0000","130","","","","","","","","","","","","","","","","","","N",""
153084,101,"E","Y","N",,,"","82","410","7825","0000","200","","","","","","","","","","","","","","","","","","N",""
153085,101,"E","Y","N",,,"","82","410","7825","0000","210","","","","","","","","","","","","","","","","","","N",""
153086,101,"E","Y","N",,,"","82","410","7825","0000","220","","","","","","","","","","","","","","","","","","N",""
153087,101,"E","Y","N",,,"","82","410","7825","0000","230","","","","","","","","","","","","","","","","","","N",""
153088,101,"E","Y","N",,,"","82","410","7825","0000","240","","","","","","","","","","","","","","","","","","N",""
153089,101,"E","Y","N",,,"","82","501","7825","0000","000","","","","","","","","","","","","","","","","","","N",""
153090,101,"E","Y","N",,,"","82","535","7825","0000","000","","","","","","","","","","","","","","","","","","N",""
153091,101,"E","Y","N",,,"","82","540","7825","0000","000","","","","","","","","","","","","","","","","","","N",""
153092,101,"E","Y","N",,,"","82","550","7825","0000","000","","","","","","","","","","","","","","","","","","N",""
153093,101,"E","Y","N",,,"","82","580","7825","0000","000","","","","","","","","","","","","","","","","","","N",""
153094,101,"E","Y","N",,,"","82","720","7825","0000","000","","","","","","","","","","","","","","","","","","N",""
153095,101,"E","Y","N",,,"","82","840","7825","0000","000","","","","","","","","","","","","","","","","","","N",""
153096,101,"E","Y","N",,,"","82","000","7826","0000","000","","","","","","","","","","","","","","","","","","N",""
153097,101,"E","Y","N",,,"","82","000","7830","0000","000","","","","","","","","","","","","","","","","","","N",""
153098,101,"E","Y","N",,,"","82","000","5210","0000","000","","","","","","","","","","","","","","","","","","N",""
153099,101,"A","Y","N",,,"","82","000","1570","0000","000","","","","","","","","","","","","","","","","","","N",""
153100,101,"A","Y","N",,,"","82","000","1770","0000","000","","","","","","","","","","","","","","","","","","N",""
153101,101,"E","Y","N",,,"","82","000","7420","0000","000","","","","","","","","","","","","","","","","","","N",""
153102,101,"E","Y","N",,,"","82","000","7670","0000","000","","","","","","","","","","","","","","","","","","N",""
153103,101,"A","Y","N",,,"","82","000","1240","0000","000","","","","","","","","","","","","","","","","","","N",""
153104,101,"L","Y","N",,,"","82","410","2555","0000","000","","","","","","","","","","","","","","","","","","N",""
153105,101,"R","Y","N",,,"","82","410","4150","0000","000","","","","","","","","","","","","","","","","","","N",""
153106,101,"E","Y","N",,,"","82","535","7340","0000","000","","","","","","","","","","","","","","","","","","N",""
153107,101,"E","Y","N",,,"","82","720","7350","0000","000","","","","","","","","","","","","","","","","","","N",""
153108,101,"E","Y","N",,,"","82","730","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
153109,101,"E","Y","N",,,"","82","000","7840","0000","000","","","","","","","","","","","","","","","","","","N",""
153114,101,"E","Y","N",,,"","82","404","7340","0000","000","","","","","","","","","","","","","","","","","","N",""
153115,101,"E","Y","N",,,"","82","000","5110","0000","110","","","","","","","","","","","","","","","","","","N",""
153116,101,"E","Y","N",,,"","82","000","5110","0000","130","","","","","","","","","","","","","","","","","","N",""
153117,101,"E","Y","N",,,"","82","000","5110","0000","210","","","","","","","","","","","","","","","","","","N",""
153118,101,"E","Y","N",,,"","82","000","5110","0000","220","","","","","","","","","","","","","","","","","","N",""
153119,101,"E","Y","N",,,"","82","000","5110","0000","230","","","","","","","","","","","","","","","","","","N",""
153120,101,"E","Y","N",,,"","82","000","5110","0000","240","","","","","","","","","","","","","","","","","","N",""
153121,101,"E","Y","N",,,"","82","000","7825","0000","000","","","","","","","","","","","","","","","","","","N",""
161456,101,"E","Y","N",,,"","01","510","5221","0000","150","","","","","","","","","","","","","","","","","","N",""
161457,101,"L","Y","N",,,"","01","000","2210","0000","150","","","","","","","","","","","","","","","","","","N",""
157456,101,"L","Y","N",,,"","82","000","1336","0000","000","","","","","","","","","","","","","","","","","","N",""
157457,101,"E","Y","N",,,"","82","730","7699","0000","000","","","","","","","","","","","","","","","","","","N",""
192589,101,"E","Y","N",,,"","82","501","7340","0000","000","","","","","","","","","","","","","","","","","","N",""
192590,101,"E","Y","N",,,"","82","550","7340","0000","000","","","","","","","","","","","","","","","","","","N",""
192591,101,"E","Y","N",,,"","82","410","7350","0000","000","","","","","","","","","","","","","","","","","","N",""
192592,101,"E","Y","N",,,"","82","501","7350","0000","000","","","","","","","","","","","","","","","","","","N",""
192593,101,"E","Y","N",,,"","82","840","7350","0000","000","","","","","","","","","","","","","","","","","","N",""
192594,101,"E","Y","N",,,"","82","580","7350","0000","000","","","","","","","","","","","","","","","","","","N",""
192595,101,"E","Y","N",,,"","82","410","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
192596,101,"E","Y","N",,,"","82","501","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
192597,101,"E","Y","N",,,"","82","535","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
192598,101,"E","Y","N",,,"","82","840","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
192599,101,"E","Y","N",,,"","82","720","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
183612,101,"A","Y","N",,,"","83","710","9502","0000","000","","","","","","","","","","","","","","","","","","N",""
183613,101,"A","Y","N",,,"","83","580","9502","0000","000","","","","","","","","","","","","","","","","","","N",""
183614,101,"A","Y","N",,,"","83","422","9502","0000","000","","","","","","","","","","","","","","","","","","N",""
183615,101,"A","Y","N",,,"","83","140","9502","0000","000","","","","","","","","","","","","","","","","","","N",""
183616,101,"A","Y","N",,,"","83","120","9502","0000","000","","","","","","","","","","","","","","","","","","N",""
183617,101,"A","Y","N",,,"","83","130","9502","0000","000","","","","","","","","","","","","","","","","","","N",""
183618,101,"A","Y","N",,,"","83","590","9501","0000","000","","","","","","","","","","","","","","","","","","N",""
183619,101,"A","Y","N",,,"","83","560","9501","0000","000","","","","","","","","","","","","","","","","","","N",""
183620,101,"A","Y","N",,,"","83","740","9501","0000","000","","","","","","","","","","","","","","","","","","N",""
183621,101,"A","Y","N",,,"","83","710","9501","0000","000","","","","","","","","","","","","","","","","","","N",""
183622,101,"A","Y","N",,,"","83","580","9501","0000","000","","","","","","","","","","","","","","","","","","N",""
183623,101,"A","Y","N",,,"","83","422","9501","0000","000","","","","","","","","","","","","","","","","","","N",""
183624,101,"A","Y","N",,,"","83","140","9501","0000","000","","","","","","","","","","","","","","","","","","N",""
183625,101,"A","Y","N",,,"","83","120","9501","0000","000","","","","","","","","","","","","","","","","","","N",""
183626,101,"A","Y","N",,,"","83","130","9501","0000","000","","","","","","","","","","","","","","","","","","N",""
183627,101,"A","Y","N",,,"","83","590","9601","0000","210","","","","","","","","","","","","","","","","","","N",""
183628,101,"A","Y","N",,,"","83","590","9601","0000","230","","","","","","","","","","","","","","","","","","N",""
183629,101,"A","Y","N",,,"","83","590","9601","0000","240","","","","","","","","","","","","","","","","","","N",""
183630,101,"A","Y","N",,,"","83","560","9601","0000","210","","","","","","","","","","","","","","","","","","N",""
183631,101,"A","Y","N",,,"","83","560","9601","0000","230","","","","","","","","","","","","","","","","","","N",""
183632,101,"A","Y","N",,,"","83","560","9601","0000","240","","","","","","","","","","","","","","","","","","N",""
183633,101,"E","Y","N",,,"","83","590","9210","0000","000","","","","","","","","","","","","","","","","","","N",""
183634,101,"E","Y","N",,,"","83","560","9210","0000","000","","","","","","","","","","","","","","","","","","N",""
183635,101,"E","Y","N",,,"","83","740","9210","0000","000","","","","","","","","","","","","","","","","","","N",""
183636,101,"E","Y","N",,,"","83","710","9210","0000","000","","","","","","","","","","","","","","","","","","N",""
183637,101,"E","Y","N",,,"","83","422","9210","0000","000","","","","","","","","","","","","","","","","","","N",""
183638,101,"E","Y","N",,,"","83","140","9210","0000","000","","","","","","","","","","","","","","","","","","N",""
183639,101,"E","Y","N",,,"","83","120","9210","0000","000","","","","","","","","","","","","","","","","","","N",""
183640,101,"E","Y","N",,,"","83","130","9210","0000","000","","","","","","","","","","","","","","","","","","N",""
183641,101,"A","Y","N",,,"","83","590","9602","0000","000","","","","","","","","","","","","","","","","","","N",""
183642,101,"A","Y","N",,,"","83","560","9602","0000","000","","","","","","","","","","","","","","","","","","N",""
192585,101,"E","Y","N",,,"","82","000","5110","0000","000","","","","","","","","","","","","","","","","","","N",""
231714,101,"R","Y","N",,,"","83","460","4160","0000","210","","","","","","","","","","","","","","","","","","N",""
219708,101,"E","Y","N",,,"","83","720","7460","0000","000","","","","","","","","","","","","","","","","","","N",""
229714,101,"E","Y","N",,,"","83","730","7460","0000","000","","","","","","","","","","","","","","","","","","N",""
194600,101,"E","Y","N",,,"","82","404","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
186567,101,"E","Y","N",,,"","01","510","6507","0000","000","","","","","","","","","","","","","","","","","","N",""
214663,101,"E","Y","N",,,"","01","000","6150","1400","000","","","","","","","","","","","","","","","","","","N",""
214664,101,"E","Y","N",,,"","01","410","6150","1400","000","","","","","","","","","","","","","","","","","","N",""
214665,101,"E","Y","N",,,"","01","430","6150","1400","000","","","","","","","","","","","","","","","","","","N",""
214666,101,"E","Y","N",,,"","01","410","6155","1400","000","","","","","","","","","","","","","","","","","","N",""
214667,101,"E","Y","N",,,"","01","450","6155","1400","000","","","","","","","","","","","","","","","","","","N",""
214668,101,"E","Y","N",,,"","01","520","6155","1400","000","","","","","","","","","","","","","","","","","","N",""
214669,101,"E","Y","N",,,"","01","740","6155","1400","000","","","","","","","","","","","","","","","","","","N",""
209663,101,"A","Y","N",,,"","83","730","1520","0000","000","","","","","","","","","","","","","","","","","","N",""
185567,101,"E","Y","N",,,"","83","810","7460","0000","000","","","","","","","","","","","","","","","","","","N",""
234721,101,"R","Y","N",,,"","83","470","4160","0000","240","","","","","","","","","","","","","","","","","","N",""
234722,101,"R","Y","N",,,"","83","470","4160","0000","210","","","","","","","","","","","","","","","","","","N",""
237721,101,"E","Y","N",,,"","01","510","7560","0000","000","","","","","","","","","","","","","","","","","","N",""
242721,101,"E","Y","N",,,"","01","404","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
242722,101,"E","Y","N",,,"","01","210","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
242728,101,"E","Y","N",,,"","82","540","7340","0000","000","","","","","","","","","","","","","","","","","","N",""
242729,101,"E","Y","N",,,"","82","750","7340","0000","000","","","","","","","","","","","","","","","","","","N",""
242730,101,"E","Y","N",,,"","82","750","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
244728,101,"E","Y","N",,,"","82","000","7530","0000","000","","","","","","","","","","","","","","","","","","N",""
247046,101,"E","Y","Y",,,"","01","580","7000","T","000","","","","","","","","","","","","","","","","","","",""
247047,101,"E","Y","Y",,,"","01","515","5000","T","000","","","","","","","","","","","","","","","","","","",""
247048,101,"E","Y","Y",,,"","01","517","7000","T","000","","","","","","","","","","","","","","","","","","",""
247049,101,"E","Y","Y",,,"","03","130","7000","T","000","","","","","","","","","","","","","","","","","","",""
247050,101,"E","Y","Y",,,"","03","140","7000","T","000","","","","","","","","","","","","","","","","","","",""
247051,101,"E","Y","Y",,,"","03","570","7000","T","000","","","","","","","","","","","","","","","","","","",""
247052,101,"E","Y","Y",,,"","03","720","7000","T","000","","","","","","","","","","","","","","","","","","",""
247053,101,"E","Y","Y",,,"","03","730","7000","T","000","","","","","","","","","","","","","","","","","","",""
247054,101,"E","Y","Y",,,"","01","500","5000","T","000","","","","","","","","","","","","","","","","","","",""
247055,101,"E","Y","Y",,,"","01","540","6000","T","000","","","","","","","","","","","","","","","","","","",""
247056,101,"E","Y","Y",,,"","03","130","6000","T","120","","","","","","","","","","","","","","","","","","",""
247057,101,"E","Y","Y",,,"","03","740","6000","T","110","","","","","","","","","","","","","","","","","","",""
247058,101,"E","Y","Y",,,"","03","404","7000","T","120","","","","","","","","","","","","","","","","","","",""
247059,101,"E","Y","Y",,,"","03","550","7000","T","110","","","","","","","","","","","","","","","","","","",""
247060,101,"E","Y","Y",,,"","03","520","7000","T","130","","","","","","","","","","","","","","","","","","",""
247061,101,"E","Y","Y",,,"","01","509","7000","T","000","","","","","","","","","","","","","","","","","","",""
247062,101,"E","Y","Y",,,"","01","522","5000","T","000","","","","","","","","","","","","","","","","","","",""
247063,101,"E","Y","Y",,,"","01","720","5000","T","000","","","","","","","","","","","","","","","","","","",""
247064,101,"E","Y","Y",,,"","01","830","5000","T","000","","","","","","","","","","","","","","","","","","",""
247065,101,"E","Y","Y",,,"","01","423","6000","T","000","","","","","","","","","","","","","","","","","","",""
247066,101,"E","Y","Y",,,"","01","490","5000","T","000","","","","","","","","","","","","","","","","","","",""
247067,101,"E","Y","Y",,,"","01","595","7000","T","000","","","","","","","","","","","","","","","","","","",""
247068,101,"E","Y","Y",,,"","70","470","7000","T","000","","","","","","","","","","","","","","","","","","",""
247069,101,"E","Y","Y",,,"","70","480","7000","T","000","","","","","","","","","","","","","","","","","","",""
247070,101,"E","Y","Y",,,"","70","520","7000","T","000","","","","","","","","","","","","","","","","","","",""
247071,101,"E","Y","Y",,,"","01","510","7000","T","280","","","","","","","","","","","","","","","","","","",""
247072,101,"E","Y","Y",,,"","01","520","7000","T","260","","","","","","","","","","","","","","","","","","",""
247073,101,"E","Y","Y",,,"","01","540","5000","T","280","","","","","","","","","","","","","","","","","","",""
247074,101,"E","Y","Y",,,"","01","519","5000","T","000","","","","","","","","","","","","","","","","","","",""
247075,101,"E","Y","Y",,,"","83","560","5000","T","230","","","","","","","","","","","","","","","","","","",""
247076,101,"E","Y","Y",,,"","83","580","5000","T","210","","","","","","","","","","","","","","","","","","",""
247077,101,"E","Y","Y",,,"","83","580","5000","T","240","","","","","","","","","","","","","","","","","","",""
247078,101,"E","Y","Y",,,"","83","590","5000","T","210","","","","","","","","","","","","","","","","","","",""
247079,101,"E","Y","Y",,,"","83","740","5000","T","230","","","","","","","","","","","","","","","","","","",""
247080,101,"E","Y","Y",,,"","83","750","5000","T","240","","","","","","","","","","","","","","","","","","",""
247081,101,"E","Y","Y",,,"","83","810","5000","T","240","","","","","","","","","","","","","","","","","","",""
247082,101,"E","Y","Y",,,"","81","404","7000","T","000","","","","","","","","","","","","","","","","","","",""
247083,101,"E","Y","Y",,,"","81","590","7000","T","000","","","","","","","","","","","","","","","","","","",""
247084,101,"E","Y","Y",,,"","83","120","5000","T","000","","","","","","","","","","","","","","","","","","",""
247085,101,"E","Y","Y",,,"","83","422","5000","T","000","","","","","","","","","","","","","","","","","","",""
247086,101,"E","Y","Y",,,"","83","730","5000","T","000","","","","","","","","","","","","","","","","","","",""
247087,101,"E","Y","Y",,,"","83","830","5000","T","000","","","","","","","","","","","","","","","","","","",""
247088,101,"E","Y","Y",,,"","83","130","6000","T","000","","","","","","","","","","","","","","","","","","",""
247089,101,"E","Y","Y",,,"","83","840","6000","T","000","","","","","","","","","","","","","","","","","","",""
247090,101,"E","Y","Y",,,"","83","140","7000","T","000","","","","","","","","","","","","","","","","","","",""
247091,101,"E","Y","Y",,,"","83","840","7000","T","000","","","","","","","","","","","","","","","","","","",""
247092,101,"E","Y","Y",,,"","81","740","5000","T","000","","","","","","","","","","","","","","","","","","",""
247093,101,"E","Y","Y",,,"","81","740","6000","T","000","","","","","","","","","","","","","","","","","","",""
247094,101,"E","Y","Y",,,"","83","120","5000","T","230","","","","","","","","","","","","","","","","","","",""
247095,101,"E","Y","Y",,,"","83","130","5000","T","230","","","","","","","","","","","","","","","","","","",""
247096,101,"E","Y","Y",,,"","83","422","5000","T","230","","","","","","","","","","","","","","","","","","",""
247097,101,"E","Y","Y",,,"","83","430","5000","T","240","","","","","","","","","","","","","","","","","","",""
247098,101,"E","Y","Y",,,"","83","470","5000","T","210","","","","","","","","","","","","","","","","","","",""
247099,101,"E","Y","Y",,,"","82","404","5000","T","210","","","","","","","","","","","","","","","","","","",""
247100,101,"E","Y","Y",,,"","82","410","5000","T","110","","","","","","","","","","","","","","","","","","",""
247101,101,"E","Y","Y",,,"","82","410","5000","T","210","","","","","","","","","","","","","","","","","","",""
247102,101,"E","Y","Y",,,"","82","501","5000","T","000","","","","","","","","","","","","","","","","","","",""
247103,101,"E","Y","Y",,,"","82","410","6000","T","000","","","","","","","","","","","","","","","","","","",""
247104,101,"E","Y","Y",,,"","82","000","5000","T","230","","","","","","","","","","","","","","","","","","",""
247105,101,"E","Y","Y",,,"","01","530","5000","T","000","","","","","","","","","","","","","","","","","","",""
247106,101,"E","Y","Y",,,"","01","540","7000","T","000","","","","","","","","","","","","","","","","","","",""
247107,101,"E","Y","Y",,,"","01","560","7000","T","000","","","","","","","","","","","","","","","","","","",""
247108,101,"E","Y","Y",,,"","01","140","6000","T","000","","","","","","","","","","","","","","","","","","",""
247109,101,"E","Y","Y",,,"","01","520","6000","T","000","","","","","","","","","","","","","","","","","","",""
247110,101,"E","Y","Y",,,"","01","410","5000","T","000","","","","","","","","","","","","","","","","","","",""
247111,101,"E","Y","Y",,,"","03","130","6000","T","130","","","","","","","","","","","","","","","","","","",""
247112,101,"E","Y","Y",,,"","03","820","7000","T","130","","","","","","","","","","","","","","","","","","",""
247113,101,"E","Y","Y",,,"","03","404","5000","T","120","","","","","","","","","","","","","","","","","","",""
247114,101,"E","Y","Y",,,"","01","000","7000","T","000","","","","","","","","","","","","","","","","","","",""
247115,101,"E","Y","Y",,,"","02","420","7000","T","000","","","","","","","","","","","","","","","","","","",""
247116,101,"E","Y","Y",,,"","01","600","7000","T","600","","","","","","","","","","","","","","","","","","",""
