RECORD_TYPE:PURCHASE_ORDER_RECEIPT_LINES,RECEIPT_LINE,RECEIPT_ID,RECEIPT_DATE,DEVICE,RCV_QTY,UOM,GEOGRAPHY_ID,PO_ID,PO_RELEASE_ID,PO_REVISION_NUM,PO_LINE_ID,PO_SHIPMENT_ID,P_ACCOUNTING_ID,DELIVER_TO_GEOGRAPHY_ID,DELIVER_TO_PERSON_ID,RECEIPT_LINE_NOTES,SUPPLIER_LOT_BATCH_REF,INITIAL_QTY,CORRECTED_QTY,CORRECTIONS,LAST_CORRECTION_DATE
PURCHASE_ORDER_RECEIPT_LINES,2685098,2529260,27-Jul-13,PC,1245,Ea,207,49569,92224,,60574,192684,197991,207,57,,,1245,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3211826,3082908,28-Feb-14,PC,27,HRS,20795,89878,,0,144515,214260,219981,20795,25,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2847552,2685313,30-Sep-13,PC,26,HRS,20795,83205,,0,131498,200984,206365,20795,25,,,26,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4148825,4040633,5-Dec-14,PC,800,Ea,209,102249,,,162613,243908,250148,209,,,,800,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3326049,3197114,4-May-14,PC,177,HRS,20795,91952,,0,147891,218842,224704,20795,31,,,177,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4015759,3900599,7-Dec-14,PC,10,Ea,207,32984,115893,1,38531,240234,246454,207,25,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,6115878,6062967,1-Jan-16,PC,1300,Ea,,100803,,,160675,240102,246319,,,,,1300,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3326055,3197114,4-May-14,PC,177,HRS,20795,91952,,0,147891,218842,224707,20795,31,,,177,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2905252,2754397,30-Oct-13,PC,25,HRS,20795,84315,,0,135557,203337,208740,20795,25,,,25,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5847880,5787015,19-Dec-15,PC,1000,Ea,209,118616,,0,183248,286269,293058,209,57,,,1000,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3010455,2864590,12-Dec-13,PC,189,HRS,20795,86238,,0,139678,207555,213084,20795,31,,,189,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5566582,5500956,2-Sep-15,PC,600,Ea,,113238,,,176926,271751,278220,,,,,600,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3649393,3518524,2-Oct-14,PC,27,HRS,20795,96933,,0,155625,230673,236700,20795,25,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2908270,2760434,28-Sep-13,PC,25,Ea,,82785,,,128718,198164,203602,,,,,25,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2960905,2810519,21-Nov-13,PC,23,Ea,20795,85350,,0,138301,205578,211038,20795,25,,,23,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684090,2527263,27-Jul-13,PC,550,Ea,207,32838,91688,1,38298,191712,196979,207,57,,,550,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3190758,3059899,19-Feb-14,PC,3.8,WK,20795,89436,,0,143988,213732,219421,20795,31,,,3.8,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3231959,3102102,21-Mar-14,PC,24,Ea,20795,90315,,0,145476,215567,221376,20795,25,,,24,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011933,3896651,1-Nov-13,PC,800,Ea,209,100737,,0,160517,239934,246161,209,57,,,800,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5859291,5795571,23-Jan-16,PC,3500,Ea,,118510,,,183118,285660,292429,,,,,3500,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4199829,4090616,16-Jan-15,PC,2300,Ea,209,102640,,,163180,245150,251410,209,,,,2300,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684284,2527360,27-Jul-13,PC,63,Ea,209,32839,92230,1,38308,192716,198023,209,57,,,63,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3066973,2936806,11-Jan-14,PC,46,Ea,20795,87294,,0,141229,209925,215513,20795,25,,,46,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2882212,2731384,18-Oct-13,PC,4.2,WK,20795,84023,,0,135164,202704,208092,20795,31,,,4.2,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2790382,2629283,31-Aug-13,PC,50,Ea,207,49569,93064,,60580,194061,199428,207,57,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011909,3896640,1-Jun-14,PC,1100,Ea,209,100781,,0,160614,240041,246258,209,57,,,1100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2735224,2574332,10-Aug-13,PC,1,Ea,209,32840,93071,1,38314,194082,199449,209,57,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3190764,3059899,19-Feb-14,PC,3.8,WK,20795,89436,,0,143988,213732,219424,20795,31,,,3.8,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5546572,5477956,24-Oct-15,PC,68,Ea,20795,116890,,0,181237,281418,288087,20795,31,,,68,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3511470,3381401,17-Jul-14,PC,100,Ea,,94694,,,152127,225201,231135,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5878446,5814881,24-Feb-16,PC,50,Ea,,120575,,,187149,293329,300025,,,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3067953,2937811,11-Jan-14,PC,3.9,WK,20795,87298,,,141235,209931,215543,20795,25,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2790378,2629283,31-Aug-13,PC,300,Ea,207,49569,93064,,60577,194059,199426,207,57,,,300,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3061737,2932781,10-Jan-14,PC,1,Ea,204,87212,,,141024,209546,215091,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2896244,2745397,25-Oct-13,PC,59,Ea,20795,84289,,0,135527,203280,208673,20795,31,,,59,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3332127,3203138,8-May-14,PC,1,Ea,204,92098,,0,148082,219038,224924,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3099219,2970819,22-Jan-14,PC,23,Ea,20795,87854,,0,141955,211060,216668,20795,25,,,23,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2981110,2831533,30-Nov-13,PC,50,Ea,,85630,,,138687,206144,211663,,,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3236929,3107091,23-Mar-14,PC,17,HRS,20795,90395,,0,145576,215738,221565,20795,25,,,17,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3775631,3652578,26-Oct-14,PC,26,HRS,20795,98096,,0,157414,233892,240037,20795,25,,,26,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4016759,3901601,11-Dec-14,PC,159,HRS,20795,100831,,0,160711,240258,246482,20795,31,,,159,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2685078,2529250,27-Jul-13,PC,415,Ea,207,49520,92222,,60515,192676,197983,207,57,,,415,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5715622,5652969,21-Nov-15,PC,1,Ea,204,117991,,0,182598,284120,290869,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3545607,3416437,7-Aug-14,PC,178,HRS,20795,95281,,0,152994,226429,232396,20795,31,,,178,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011717,3896594,1-Oct-13,PC,1200,Ea,209,100730,,0,160500,239917,246144,209,57,,,1200,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5494542,5426945,9-Oct-15,PC,221,HRS,20795,116487,,0,180828,280510,287186,20795,31,,,221,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3252975,3123094,3-Apr-14,PC,189,HRS,20795,90698,,0,146084,216414,222271,20795,31,,,189,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2908266,2760434,28-Sep-13,PC,10,Ea,,82785,,,128719,198165,203603,,,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2817514,2657305,22-Sep-13,PC,20,EA,204,82524,,,105812,197673,203111,204,59,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4734007,4643845,2-Jun-15,PC,1000,Ea,209,108794,,0,171247,260519,266988,209,57,,,1000,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660080,2503260,19-Jul-13,PC,175,Ea,207,32844,91310,1,38340,191014,196245,207,57,,,175,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5494546,5426945,9-Oct-15,PC,221,HRS,20795,116487,,0,180828,280510,287184,20795,31,,,221,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2861744,2712344,10-Oct-13,PC,4.2,WK,20795,83602,,0,133261,201781,207166,20795,25,,,4.2,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4148839,4040634,1-Dec-14,PC,1300,Ea,209,100813,,,160703,240130,246347,209,,,,1300,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2926390,2777418,9-Nov-13,PC,1,Ea,204,84780,,0,136331,204479,209891,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4012741,3897597,7-Dec-14,PC,10,Ea,207,32987,115875,1,38536,240203,246420,207,25,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4346001,4243642,13-Feb-15,PC,1500,Ea,,103595,,,164487,247241,253780,,,,,1500,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5562572,5494956,25-Oct-15,PC,24,HRS,20795,117030,,0,181397,281738,288407,20795,25,,,24,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3287947,3159093,18-Apr-14,PC,20,Ea,,91382,,,147160,217812,223632,,,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011855,3896623,1-Jul-14,PC,800,Ea,209,100784,,0,160625,240052,246269,209,57,,,800,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2980122,2830533,30-Nov-13,PC,27,HRS,20795,85590,,0,138647,206031,211540,20795,25,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2790372,2629282,31-Aug-13,PC,50,Ea,207,49520,93062,,60515,194049,199416,207,57,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3333129,3204138,9-May-14,PC,3.9,WK,20795,92097,,0,148081,219034,224915,20795,25,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3756625,3633576,24-Oct-14,PC,100,Ea,,98075,,,157393,233791,239928,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848948,5787242,2-Dec-15,PC,500,Ea,,118617,,,183254,286275,293064,,,,,500,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3302981,3174103,27-Apr-14,PC,4.1,WK,20795,91684,,0,147500,218311,224169,20795,31,,,4.1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3067921,2937810,11-Jan-14,PC,21,HRS,20795,87296,,,141231,209927,215519,20795,25,,,21,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2971106,2819539,27-Nov-13,PC,3.9,WK,20795,85540,,0,138588,205936,211421,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,6192429,6144216,22-Jun-16,PC,1400,Ea,,100758,,,160547,239964,246191,,,,,1400,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3638357,3505534,20-Sep-14,PC,43,Ea,20795,96792,,0,155404,230394,236398,20795,25,,,43,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3418791,3289247,13-Jun-14,PC,50,Ea,,93350,,,150024,222034,227940,,,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5796572,5734956,11-Dec-15,PC,193,HRS,20795,119232,,0,184146,288008,294821,20795,31,,,193,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3677395,3548535,9-Oct-14,PC,198,HRS,20795,97339,,0,156357,231824,237905,20795,31,,,198,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3099243,2970819,22-Jan-14,PC,35,Ea,20795,87854,,0,141955,211060,216680,20795,25,,,35,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5718572,5655956,20-Nov-15,PC,23,HRS,20795,118480,,0,183096,285619,292378,20795,25,,,23,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4723025,4632844,2-Apr-15,PC,600,Ea,,105964,,,167785,253908,260298,,,,,600,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684264,2527350,27-Jul-13,PC,108,Ea,209,32837,92228,2,38290,192704,198011,209,57,,,108,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660122,2503281,19-Jul-13,PC,66,Ea,207,32840,91689,1,38310,191714,196981,207,57,,,66,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3066953,2936804,11-Jan-14,PC,178,HRS,20795,87292,,0,141227,209923,215493,20795,31,,,178,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3671343,3542525,8-Oct-14,PC,100,Ea,,97294,,,156310,231713,237773,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2735070,2574255,10-Aug-13,PC,55,Ea,207,32985,91696,1,38532,191734,197001,207,57,,,55,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3099221,2970819,22-Jan-14,PC,23,Ea,20795,87854,,0,141955,211060,216669,20795,25,,,23,0,0,
PURCHASE_ORDER_RECEIPT_LINES,6192499,6144222,22-Jun-16,PC,1300,Ea,,100783,,,160619,240046,246263,,,,,1300,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011957,3896657,1-Mar-14,PC,800,Ea,209,100767,,0,160573,240000,246217,209,57,,,800,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2735206,2574323,10-Aug-13,PC,118,Ea,207,32987,93061,1,38535,194047,199414,207,57,,,118,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4012743,3897597,7-Dec-14,PC,15,Ea,207,32987,115875,1,38536,240197,246414,207,25,,,15,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3365399,3236176,22-May-14,PC,27,Ea,20795,92597,,0,148843,220172,226042,20795,25,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3310005,3182102,30-Apr-14,PC,29,HRS,20795,91682,,0,147498,218309,224163,20795,25,,,29,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3301963,3173101,26-Apr-14,PC,30,Ea,18168,63837,103950,,147491,218282,224122,,,,,30,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4946373,4866891,11-Jul-15,PC,1,Ea,204,110960,,0,174090,265898,272367,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5857877,5795437,17-Jan-16,PC,4.4,WK,20795,120039,,0,185699,290956,297721,20795,31,,,4.4,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2659954,2503197,19-Jul-13,PC,2090,Ea,207,49568,91317,0,60573,191043,196274,207,57,,,2090,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3364427,3235189,21-May-14,PC,47,Ea,20795,92593,,0,148837,220154,226020,20795,31,,,47,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660174,2503307,19-Jul-13,PC,122,Ea,209,32840,91707,1,38315,191780,197047,209,57,,,122,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5878387,5814865,20-Feb-16,PC,36,Ea,20795,120504,,0,186956,293059,299761,20795,25,,,36,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5562610,5494962,30-Oct-15,PC,1,Ea,204,115567,,0,179708,277449,284118,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2668130,2511267,21-Jul-13,PC,35,Ea,20795,80327,,0,100713,192091,197384,20795,25,,,35,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2890430,2739402,23-Oct-13,PC,21,Ea,20795,84146,,0,135415,203116,208505,20795,25,,,21,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684314,2527375,27-Jul-13,PC,7,Ea,209,32842,92233,3,38324,192736,198043,209,57,,,7,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011805,3896614,1-Aug-13,PC,2300,Ea,209,100741,,0,160470,239972,246114,209,57,,,2300,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3099247,2970819,22-Jan-14,PC,43,Ea,20795,87854,,0,141955,211060,216682,20795,25,,,43,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2654962,2498197,18-Jul-13,PC,3.9,WK,20795,80179,,0,100563,191630,196881,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2823522,2664310,26-Sep-13,PC,4.6,WK,20795,82665,,0,128573,197915,203361,20795,31,,,4.6,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2618938,2462189,7-Jul-13,PC,180,HRS,20795,79538,,0,99646,190289,195532,20795,31,,,180,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4148813,4040630,5-Dec-14,PC,2300,Ea,209,102245,,0,162605,243900,250140,209,57,,,2300,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3724513,3601562,19-Oct-14,PC,1,Ea,204,97733,,0,156923,233074,239151,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4198811,4089628,16-Jan-15,PC,1,Ea,204,102628,,0,163145,245131,251371,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3061719,2932775,10-Jan-14,PC,1,EA,204,87211,,,141023,209541,215086,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4148817,4040631,5-Dec-14,PC,1100,Ea,209,102247,,0,162609,243904,250144,209,57,,,1100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5715614,5652968,21-Nov-15,PC,1,Ea,204,117750,,0,182277,283379,290128,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2668126,2511267,21-Jul-13,PC,31,Ea,20795,80327,,0,100713,192091,197386,20795,25,,,31,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4810325,4726889,17-Jun-15,PC,100,Ea,,109620,,,172350,262673,269142,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3973713,3854592,27-Nov-14,PC,27,Ea,20795,99860,,0,159393,237732,243911,20795,25,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660026,2503233,19-Jul-13,PC,339,Ea,209,32839,91324,1,38305,191078,196309,209,57,,,339,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684238,2527337,27-Jul-13,PC,117,Ea,207,32984,92218,1,38531,192666,197973,207,57,,,117,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3801649,3678578,1-Nov-14,PC,100,Ea,,98457,,,157885,234763,240860,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4013763,3898601,7-Dec-14,PC,8,Ea,207,32987,115875,1,38536,240195,246412,207,25,,,8,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4117813,4007612,26-Dec-14,PC,17,HRS,20795,101597,,0,161779,242466,248662,20795,25,,,17,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011755,3896603,1-May-14,PC,1200,Ea,209,100775,,0,160599,240026,246243,209,57,,,1200,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4503691,4407782,7-Apr-15,PC,1,Ea,204,106187,,0,168031,254348,260738,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3977715,3858592,28-Nov-14,PC,19,HRS,20795,100242,,0,159856,238623,244821,20795,25,,,19,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3730593,3606580,22-Oct-14,PC,30,Ea,20795,97810,,0,157080,233302,239402,20795,25,,,30,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2659966,2503203,19-Jul-13,PC,6270,Ea,207,49569,91318,0,60579,191049,196280,207,57,,,6270,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3293969,3165094,20-Apr-14,PC,33,Ea,20795,91461,,0,147229,217964,223795,20795,25,,,33,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2659960,2503200,19-Jul-13,PC,3135,Ea,207,49569,91318,0,60576,191046,196277,207,57,,,3135,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3911651,3789578,15-Nov-14,PC,100,Ea,,99557,,,159085,237187,243324,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3094039,2965809,19-Jan-14,PC,1,Ea,204,87748,,0,141779,210864,216471,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2847548,2685313,30-Sep-13,PC,23,HRS,20795,83205,,0,131498,200984,206363,20795,25,,,23,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3231969,3102102,21-Mar-14,PC,28,Ea,20795,90315,,0,145476,215567,221381,20795,25,,,28,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3890653,3768579,13-Nov-14,PC,155,HRS,20795,99317,,0,158805,236495,242612,20795,31,,,155,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4935337,4855893,9-Jul-15,PC,1,EA,204,110797,,0,173887,265604,272073,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2905244,2754397,30-Oct-13,PC,21,HRS,20795,84315,,0,135557,203337,208732,20795,25,,,21,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4098761,3986603,19-Dec-14,PC,42,Ea,20795,101595,,0,161776,242463,248651,20795,31,,,42,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011871,3896626,1-Oct-14,PC,2300,Ea,209,100799,,0,160666,240093,246310,209,57,,,2300,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2646952,2490192,14-Jul-13,PC,1,Ea,204,80038,,0,100304,191327,196558,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3973715,3854593,27-Nov-14,PC,54,Ea,20795,100122,,0,159736,238383,244580,20795,31,,,54,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848902,5787235,21-Dec-15,PC,54,Ea,209,32987,146482,1,38535,289762,296641,209,25,,,54,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5859420,5795584,20-Jan-16,PC,40,Ea,20795,120058,,0,185776,291068,297837,20795,25,,,40,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3638341,3505534,20-Sep-14,PC,19,Ea,20795,96792,,0,155404,230394,236394,20795,25,,,19,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848928,5787237,20-Dec-15,PC,104,Ea,209,32984,146479,1,38530,289736,296615,209,25,,,104,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848436,5787095,23-Dec-15,PC,38,Ea,20795,119755,,0,184891,289551,296427,20795,25,,,38,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3212853,3083916,20-Nov-13,PC,47,Ea,20795,85287,,,138240,205520,210967,20795,31,,,47,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2638208,2481324,12-Jul-13,PC,223,Ea,207,32987,91315,1,38535,191031,196262,207,57,,,223,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5847836,5787007,18-Dec-15,PC,4.2,WK,20795,119673,,0,184629,289190,296042,20795,31,,,4.2,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3558581,3429441,9-Aug-14,PC,3.9,WK,20795,95359,,0,153096,226650,232611,20795,25,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3878665,3756581,12-Nov-14,PC,1,EA,204,99319,,0,158807,236500,242624,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3221897,3092915,6-Mar-14,PC,100,Ea,,90045,,,144742,214558,220341,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2724134,2562260,8-Aug-13,PC,178,HRS,20795,81055,,0,101759,193719,199048,20795,31,,,178,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4730989,4640840,30-May-15,PC,1,Ea,204,108747,,,171193,260424,266893,204,59,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5562594,5494958,30-Oct-15,PC,1400,Ea,209,115299,,0,179362,276828,283477,209,57,,,1400,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3027469,2882637,18-Dec-13,PC,10,Ea,,86174,,,139572,207412,212935,,,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3110051,2981809,25-Jan-14,PC,3.9,WK,20795,88142,,0,142300,211450,217080,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4484645,4388777,2-Apr-15,PC,1400,Ea,209,105961,,0,167776,253899,260289,209,57,,,1400,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2654958,2498197,18-Jul-13,PC,3.9,WK,20795,80179,,0,100563,191630,196877,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3418781,3289246,13-Jun-14,PC,20,Ea,,93350,,,150022,222032,227938,,,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4402531,4305729,10-Mar-15,PC,1000,Ea,209,104801,,0,166090,250575,256941,209,57,,,1000,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5858221,5795496,9-Jan-16,PC,4.4,WK,20795,120038,,0,185697,290954,297714,20795,25,,,4.4,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3194774,3063900,20-Feb-14,PC,31,Ea,20795,89496,,0,144048,213821,219517,20795,25,,,31,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3775629,3652578,26-Oct-14,PC,22,HRS,20795,98096,,0,157414,233892,240030,20795,25,,,22,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4117817,4007612,26-Dec-14,PC,21,HRS,20795,101597,,0,161779,242466,248668,20795,25,,,21,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3280953,3152094,17-Apr-14,PC,4.1,WK,20795,91262,,0,147010,217561,223384,20795,31,,,4.1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684370,2527403,27-Jul-13,PC,109,Ea,209,32987,92240,1,38535,192777,198084,209,57,,,109,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4198817,4089629,16-Jan-15,PC,1,Ea,204,102631,,0,163148,245134,251374,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2659956,2503198,19-Jul-13,PC,472,Ea,207,49568,91317,0,60573,191044,196275,207,57,,,472,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3067941,2937811,11-Jan-14,PC,3.9,WK,20795,87298,,,141235,209931,215545,20795,25,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4117809,4007612,26-Dec-14,PC,17,HRS,20795,101597,,0,161779,242466,248660,20795,25,,,17,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2802372,2642290,19-Sep-13,PC,4.6,WK,20795,82269,,0,105483,197223,202661,20795,31,,,4.6,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3134257,3006836,5-Feb-14,PC,175,HRS,20795,88553,,0,142783,212190,217863,20795,31,,,175,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848950,5787242,2-Dec-15,PC,600,Ea,,118617,,,183255,286276,293065,,,,,600,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4015743,3900597,7-Dec-14,PC,20,Ea,207,32984,115873,1,38530,240136,246353,207,25,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3129109,3001815,2-Feb-14,PC,1,EA,204,88432,,0,142642,212011,217658,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011777,3896609,1-Nov-14,PC,1200,Ea,209,100805,,0,160682,240109,246326,209,57,,,1200,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3435027,3303281,20-Jun-14,PC,25,Ea,20795,93665,,0,150462,222602,228514,20795,25,,,25,0,0,
