"PO_ID","PO_NUMBER","LATEST_REVISION","CANCEL_FLAG","PERSON_ID","SUPPLIER_ID","SUPPLIER_SITE_ID","GEOGRAPHY_ID","CURRENCY_CODE","CURRENCY_RATE_TYPE","CURRENCY_EXCHANGE_DATE","CURRENCY_EXCHANGE_RATE","CREATION_DATE","ORIG_APPROVAL_SUBMIT_DATE","ORIG_APPROVED_DATE","LATEST_APPROVED_DATE","TRANSMISSION_METHOD","PAY_ON_CODE","CREATION_METHOD","PAY_TERMS","PAYMENT_TERMS_ID"
100804,"5886",0,"N",57,21,41,209,"USD","","","","01-NOV-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100805,"5887",0,"N",57,11,15,209,"USD","","","","01-NOV-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100806,"5888",0,"N",57,147,259,209,"USD","","","","01-NOV-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100807,"5889",0,"N",57,1718,4081,209,"USD","","","","01-NOV-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
99778,"5802",0,"N",31,5,2034,204,"USD","","19-NOV-2014","","19-NOV-2014","19-NOV-2014 04:30","19-NOV-2014 04:30","19-NOV-2014 04:30","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
99779,"5803",0,"N",31,578,1275,204,"USD","","19-NOV-2014","","19-NOV-2014","19-NOV-2014 04:30","19-NOV-2014 04:30","19-NOV-2014 04:30","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
100810,"5892",0,"N",57,11,15,209,"USD","","","","01-DEC-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100811,"5893",0,"N",57,147,259,209,"USD","","","","01-DEC-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100812,"5894",0,"N",57,1718,4081,209,"USD","","","","01-DEC-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
104690,"5956",0,"N",22417,14147,5801,2005,"USD","","27-FEB-2015","","27-FEB-2015","27-FEB-2015 09:59","27-FEB-2015 09:59","27-FEB-2015 09:59","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
104691,"5957",0,"N",22417,14147,5801,2005,"USD","","27-FEB-2015","","27-FEB-2015","27-FEB-2015 09:59","27-FEB-2015 09:59","27-FEB-2015 09:59","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
104692,"5958",0,"N",22417,14147,5801,2005,"USD","","27-FEB-2015","","27-FEB-2015","27-FEB-2015 09:59","27-FEB-2015 09:59","27-FEB-2015 09:59","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
104651,"5954",1,"Y",22417,14147,5801,2005,"USD","","26-FEB-2015","","26-FEB-2015","26-FEB-2015 12:03","26-FEB-2015 12:03","27-FEB-2015 09:59","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
104652,"5955",1,"Y",22417,14147,5801,2005,"USD","","26-FEB-2015","","26-FEB-2015","26-FEB-2015 12:03","26-FEB-2015 12:03","27-FEB-2015 09:59","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
84919,"5460",0,"N",25,9,12,204,"USD","","","","13-NOV-2013","13-NOV-2013 05:07","13-NOV-2013 05:07","13-NOV-2013 05:07","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
85242,"5464",0,"N",25,557,1233,204,"USD","","","","17-NOV-2013","17-NOV-2013 04:08","17-NOV-2013 04:08","17-NOV-2013 04:08","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
84915,"5457",0,"N",31,415,1087,204,"USD","","13-NOV-2013","","13-NOV-2013","13-NOV-2013 05:06","13-NOV-2013 05:06","13-NOV-2013 05:06","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
84916,"5458",0,"N",31,415,1087,204,"USD","","13-NOV-2013","","13-NOV-2013","13-NOV-2013 05:06","13-NOV-2013 05:06","13-NOV-2013 05:06","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
99098,"5789",0,"N",25,147,2033,204,"USD","","","","08-NOV-2014","08-NOV-2014 10:31","08-NOV-2014 10:31","08-NOV-2014 10:31","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100122,"5805",0,"N",31,3,2036,204,"USD","","26-NOV-2014","","26-NOV-2014","26-NOV-2014 05:37","26-NOV-2014 05:37","26-NOV-2014 05:37","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
100123,"5806",0,"N",31,578,1275,204,"USD","","26-NOV-2014","","26-NOV-2014","26-NOV-2014 05:37","26-NOV-2014 05:37","26-NOV-2014 05:37","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
100242,"5807",0,"N",25,415,1087,204,"USD","","27-NOV-2014","","27-NOV-2014","27-NOV-2014 03:30","27-NOV-2014 03:30","27-NOV-2014 03:30","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
100442,"5808",0,"N",31,578,1275,204,"USD","","03-DEC-2014","","03-DEC-2014","03-DEC-2014 03:17","03-DEC-2014 03:17","03-DEC-2014 03:17","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
98957,"5787",0,"N",25,147,2033,204,"USD","","","","07-NOV-2014","07-NOV-2014 13:50","07-NOV-2014 13:50","07-NOV-2014 13:50","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
106187,"5980",0,"N",25,557,1233,204,"USD","","","","07-APR-2015","07-APR-2015 03:25","07-APR-2015 03:25","07-APR-2015 03:25","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
106188,"5981",0,"N",25,557,1233,204,"USD","","","","07-APR-2015","07-APR-2015 03:25","07-APR-2015 03:25","07-APR-2015 03:25","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
104856,"5966",0,"N",25,557,1233,204,"USD","","","","05-MAR-2015","05-MAR-2015 03:29","05-MAR-2015 03:29","05-MAR-2015 03:29","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
85751,"5478",0,"N",25,147,2033,204,"USD","","","","04-DEC-2013","05-DEC-2013 03:55","05-DEC-2013 03:55","05-DEC-2013 03:55","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
117990,"6094",0,"N",25,9,12,204,"USD","","","","11-NOV-2015","21-NOV-2015 06:27","21-NOV-2015 06:27","21-NOV-2015 06:27","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
117991,"6095",0,"N",25,557,1233,204,"USD","","","","11-NOV-2015","21-NOV-2015 06:27","21-NOV-2015 06:27","21-NOV-2015 06:27","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
117992,"6096",0,"N",25,557,1233,204,"USD","","","","11-NOV-2015","21-NOV-2015 06:27","21-NOV-2015 06:27","21-NOV-2015 06:27","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
99860,"5804",0,"N",25,22,2035,204,"USD","","20-NOV-2014","","20-NOV-2014","20-NOV-2014 04:29","20-NOV-2014 04:29","20-NOV-2014 04:29","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
99097,"5788",0,"N",25,557,1233,204,"USD","","08-NOV-2014","","08-NOV-2014","08-NOV-2014 10:31","08-NOV-2014 10:31","08-NOV-2014 10:31","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
99198,"5791",0,"N",31,147,2033,204,"USD","","09-NOV-2014","","09-NOV-2014","09-NOV-2014 07:10","09-NOV-2014 07:10","09-NOV-2014 07:10","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
100729,"5811",0,"N",57,21,41,209,"USD","","","","01-OCT-2013","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100730,"5812",0,"N",57,11,15,209,"USD","","","","01-OCT-2013","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100731,"5813",0,"N",57,147,259,209,"USD","","","","01-OCT-2013","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100733,"5815",4,"Y",57,21,41,209,"USD","","","","01-OCT-2013","07-DEC-2014 02:24","07-DEC-2014 02:24","15-OCT-2016 19:14","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
108747,"6000",0,"N",25,909,2013,207,"USD","","","","30-MAY-2015","30-MAY-2015 17:14","30-MAY-2015 17:14","30-MAY-2015 17:14","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
110478,"6016",0,"N",57,21,41,209,"USD","","","","03-JUL-2015","03-JUL-2015 03:30","03-JUL-2015 03:30","03-JUL-2015 03:30","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
110479,"6017",0,"N",57,11,15,209,"USD","","","","03-JUL-2015","03-JUL-2015 03:30","03-JUL-2015 03:30","03-JUL-2015 03:30","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
110480,"6018",0,"N",57,147,259,209,"USD","","","","03-JUL-2015","03-JUL-2015 03:30","03-JUL-2015 03:30","03-JUL-2015 03:30","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
110481,"6019",0,"N",57,1718,4081,209,"USD","","","","03-JUL-2015","03-JUL-2015 03:30","03-JUL-2015 03:30","03-JUL-2015 03:30","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
103289,"5936",0,"N",57,21,1969,207,"USD","","24-JAN-2015","","24-JAN-2015","24-JAN-2015 08:03","24-JAN-2015 08:03","24-JAN-2015 08:03","MANUAL","","MANUAL","Immediate",10001
101593,"5899",0,"N",25,22,2035,204,"USD","","26-DEC-2014","","26-DEC-2014","26-DEC-2014 03:04","26-DEC-2014 03:04","26-DEC-2014 03:04","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
108211,"5999",0,"N",57,21,41,1997,"USD","","16-MAY-2015","","16-MAY-2015","16-MAY-2015 07:57","16-MAY-2015 07:57","16-MAY-2015 07:57","B2B","RECEIPT","MANUAL","2/10 NET 30",10014
109054,"6007",0,"N",25,557,1233,204,"USD","","","","05-JUN-2015","05-JUN-2015 03:33","05-JUN-2015 03:33","05-JUN-2015 03:33","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
109540,"6012",0,"N",25,557,1233,204,"USD","","","","16-JUN-2015","16-JUN-2015 03:37","16-JUN-2015 03:37","16-JUN-2015 03:37","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
113235,"6044",0,"N",57,11,15,209,"USD","","","","02-SEP-2015","29-SEP-2015 07:46","29-SEP-2015 07:57","29-SEP-2015 07:57","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
113236,"6045",0,"N",57,147,259,209,"USD","","","","02-SEP-2015","29-SEP-2015 07:45","29-SEP-2015 07:57","29-SEP-2015 07:57","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
113637,"6048",0,"N",25,147,2033,204,"USD","","","","09-SEP-2015","29-SEP-2015 07:44","29-SEP-2015 07:44","29-SEP-2015 07:44","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
113639,"6050",0,"N",25,557,1233,204,"USD","","","","09-SEP-2015","29-SEP-2015 07:44","29-SEP-2015 07:44","29-SEP-2015 07:44","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
113640,"6051",0,"N",25,147,2033,204,"USD","","","","09-SEP-2015","29-SEP-2015 07:44","29-SEP-2015 07:44","29-SEP-2015 07:44","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
113957,"6052",0,"N",25,557,1233,204,"USD","","","","11-SEP-2015","29-SEP-2015 07:43","29-SEP-2015 07:43","29-SEP-2015 07:43","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
113958,"6053",0,"N",25,557,1233,204,"USD","","","","11-SEP-2015","29-SEP-2015 07:43","29-SEP-2015 07:43","29-SEP-2015 07:43","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
117030,"6075",0,"N",25,415,1087,204,"USD","","27-OCT-2015","","27-OCT-2015","27-OCT-2015 08:03","30-OCT-2015 08:22","30-OCT-2015 08:22","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
101594,"5900",0,"N",31,3,2036,204,"USD","","26-DEC-2014","","26-DEC-2014","26-DEC-2014 03:04","26-DEC-2014 03:04","26-DEC-2014 03:04","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
101596,"5902",0,"N",31,578,1275,204,"USD","","26-DEC-2014","","26-DEC-2014","26-DEC-2014 03:04","26-DEC-2014 03:04","26-DEC-2014 03:04","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
101597,"5903",0,"N",25,415,1087,204,"USD","","26-DEC-2014","","26-DEC-2014","31-DEC-2014 02:53","31-DEC-2014 02:53","31-DEC-2014 02:53","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
102629,"5912",0,"N",25,9,12,204,"USD","","","","16-JAN-2015","16-JAN-2015 03:46","16-JAN-2015 03:46","16-JAN-2015 03:46","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
102630,"5913",0,"N",25,557,1233,204,"USD","","","","16-JAN-2015","16-JAN-2015 03:46","16-JAN-2015 03:46","16-JAN-2015 03:46","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
102631,"5914",0,"N",25,557,1233,204,"USD","","","","16-JAN-2015","16-JAN-2015 03:46","16-JAN-2015 03:46","16-JAN-2015 03:46","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
102632,"5915",0,"N",25,147,2033,204,"USD","","","","16-JAN-2015","16-JAN-2015 03:46","16-JAN-2015 03:46","16-JAN-2015 03:46","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
102633,"5916",0,"N",25,9,12,204,"USD","","","","16-JAN-2015","16-JAN-2015 03:46","16-JAN-2015 03:46","16-JAN-2015 03:46","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
102634,"5917",0,"N",25,557,1233,204,"USD","","","","16-JAN-2015","16-JAN-2015 03:46","16-JAN-2015 03:46","16-JAN-2015 03:46","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
102635,"5918",0,"N",25,557,1233,204,"USD","","","","16-JAN-2015","16-JAN-2015 03:46","16-JAN-2015 03:46","16-JAN-2015 03:46","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
101734,"5904",0,"N",57,21,1969,207,"USD","","27-DEC-2014","","27-DEC-2014","27-DEC-2014 09:41","27-DEC-2014 09:41","27-DEC-2014 09:41","MANUAL","","MANUAL","Immediate",10001
102637,"5920",0,"N",57,11,15,209,"USD","","","","16-JAN-2015","16-JAN-2015 04:04","16-JAN-2015 04:07","16-JAN-2015 04:07","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
102639,"5922",0,"N",57,1718,4081,209,"USD","","","","16-JAN-2015","16-JAN-2015 04:04","16-JAN-2015 04:07","16-JAN-2015 04:07","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
102640,"5923",0,"N",57,21,41,209,"USD","","","","16-JAN-2015","16-JAN-2015 04:03","16-JAN-2015 04:07","16-JAN-2015 04:07","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
109541,"6013",0,"N",25,557,1233,204,"USD","","","","16-JUN-2015","16-JUN-2015 03:37","16-JUN-2015 03:37","16-JUN-2015 03:37","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
86138,"5486",0,"N",25,557,1233,204,"USD","","","","11-DEC-2013","11-DEC-2013 03:57","11-DEC-2013 03:57","11-DEC-2013 03:57","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
110620,"6022",0,"N",25,557,1233,204,"USD","","","","07-JUL-2015","07-JUL-2015 03:35","07-JUL-2015 03:35","07-JUL-2015 03:35","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
110960,"6026",0,"N",25,557,1233,204,"USD","","","","11-JUL-2015","11-JUL-2015 04:35","11-JUL-2015 04:35","11-JUL-2015 04:35","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
102245,"5906",0,"N",57,21,41,209,"USD","","","","05-DEC-2014","09-JAN-2015 06:20","09-JAN-2015 06:20","09-JAN-2015 06:20","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
102247,"5908",0,"N",57,147,259,209,"USD","","","","05-DEC-2014","09-JAN-2015 06:20","09-JAN-2015 06:20","09-JAN-2015 06:20","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
102248,"5909",0,"N",57,1718,4081,209,"USD","","","","05-DEC-2014","09-JAN-2015 06:20","09-JAN-2015 06:20","09-JAN-2015 06:20","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
102249,"5910",0,"N",57,21,41,209,"USD","","","","05-DEC-2014","09-JAN-2015 06:20","09-JAN-2015 06:20","09-JAN-2015 06:20","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
108790,"6001",0,"N",25,147,2033,204,"USD","","","","02-JUN-2015","02-JUN-2015 03:37","02-JUN-2015 03:37","02-JUN-2015 03:37","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
108794,"6005",0,"N",57,1718,4081,209,"USD","","","","02-JUN-2015","02-JUN-2015 03:37","02-JUN-2015 03:37","02-JUN-2015 03:37","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
108795,"6006",0,"N",57,21,41,209,"USD","","","","02-JUN-2015","02-JUN-2015 03:37","02-JUN-2015 03:37","02-JUN-2015 03:37","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
107781,"5995",0,"N",25,147,2033,204,"USD","","","","08-MAY-2015","08-MAY-2015 03:25","08-MAY-2015 03:25","08-MAY-2015 03:25","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
108008,"5997",0,"N",25,557,1233,204,"USD","","","","14-MAY-2015","14-MAY-2015 03:25","14-MAY-2015 03:25","14-MAY-2015 03:25","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
85833,"5481",0,"N",25,557,1233,204,"USD","","","","06-DEC-2013","06-DEC-2013 12:17","06-DEC-2013 12:17","06-DEC-2013 12:17","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
100808,"5890",0,"N",57,21,41,209,"USD","","","","01-NOV-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
109620,"6014",0,"N",57,21,1969,207,"USD","","17-JUN-2015","","17-JUN-2015","17-JUN-2015 07:45","17-JUN-2015 07:45","17-JUN-2015 07:45","MANUAL","","MANUAL","Immediate",10001
109197,"6010",0,"N",25,147,2033,204,"USD","","","","09-JUN-2015","09-JUN-2015 03:36","09-JUN-2015 03:36","09-JUN-2015 03:36","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
107653,"5994",0,"N",25,557,1233,204,"USD","","","","06-MAY-2015","06-MAY-2015 03:26","06-MAY-2015 03:26","06-MAY-2015 03:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
107909,"5996",0,"N",25,9,12,204,"USD","","","","12-MAY-2015","12-MAY-2015 03:27","12-MAY-2015 03:27","12-MAY-2015 03:27","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
85023,"5461",0,"N",57,21,41,1997,"USD","","14-NOV-2013","","14-NOV-2013","14-NOV-2013 09:23","14-NOV-2013 09:23","14-NOV-2013 09:23","B2B","RECEIPT","MANUAL","2/10 NET 30",10014
86135,"5483",0,"N",31,147,2033,204,"USD","","11-DEC-2013","","11-DEC-2013","11-DEC-2013 03:55","11-DEC-2013 03:55","11-DEC-2013 03:55","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
86136,"5484",0,"N",25,557,1233,204,"USD","","11-DEC-2013","","11-DEC-2013","11-DEC-2013 03:56","11-DEC-2013 03:56","11-DEC-2013 03:56","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
102666,"5924",0,"N",57,21,41,209,"USD","","","","16-JAN-2015","16-JAN-2015 11:22","16-JAN-2015 11:23","16-JAN-2015 11:23","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
102667,"5925",0,"N",57,11,15,209,"USD","","","","16-JAN-2015","16-JAN-2015 11:21","16-JAN-2015 11:23","16-JAN-2015 11:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
102668,"5926",0,"N",57,147,259,209,"USD","","","","16-JAN-2015","16-JAN-2015 11:20","16-JAN-2015 11:23","16-JAN-2015 11:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
102670,"5928",0,"N",57,21,41,209,"USD","","","","16-JAN-2015","16-JAN-2015 11:17","16-JAN-2015 11:23","16-JAN-2015 11:23","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
111513,"6028",0,"N",25,557,1233,204,"USD","","","","21-JUL-2015","21-JUL-2015 04:37","21-JUL-2015 04:37","21-JUL-2015 04:37","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
104010,"5949",0,"N",25,147,2033,204,"USD","","","","08-FEB-2015","13-FEB-2015 04:32","13-FEB-2015 04:32","13-FEB-2015 04:32","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
104050,"5950",0,"N",25,9,12,204,"USD","","","","11-FEB-2015","13-FEB-2015 04:32","13-FEB-2015 04:32","13-FEB-2015 04:32","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
103870,"5948",0,"N",57,21,1969,207,"USD","","06-FEB-2015","","06-FEB-2015","06-FEB-2015 08:00","06-FEB-2015 08:00","06-FEB-2015 08:00","MANUAL","","MANUAL","Immediate",10001
103810,"5947",0,"N",25,557,1233,204,"USD","","","","06-FEB-2015","13-FEB-2015 04:33","13-FEB-2015 04:33","13-FEB-2015 04:33","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
104190,"5951",0,"N",25,557,1233,204,"USD","","","","12-FEB-2015","13-FEB-2015 04:31","13-FEB-2015 04:31","13-FEB-2015 04:31","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
104370,"5952",0,"N",25,557,1233,204,"USD","","","","14-FEB-2015","07-MAR-2015 06:27","07-MAR-2015 06:27","07-MAR-2015 06:27","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
110798,"6024",0,"N",25,147,2033,204,"USD","","","","09-JUL-2015","09-JUL-2015 03:34","09-JUL-2015 03:34","09-JUL-2015 03:34","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
112280,"6031",0,"N",57,11,15,209,"USD","","","","05-AUG-2015","13-AUG-2015 04:55","13-AUG-2015 04:57","13-AUG-2015 04:57","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
112281,"6032",0,"N",57,147,259,209,"USD","","","","05-AUG-2015","13-AUG-2015 04:54","13-AUG-2015 04:57","13-AUG-2015 04:57","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
112282,"6033",0,"N",57,1718,4081,209,"USD","","","","05-AUG-2015","13-AUG-2015 04:54","13-AUG-2015 04:57","13-AUG-2015 04:57","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
112360,"6036",0,"N",25,147,2033,204,"USD","","","","07-AUG-2015","12-AUG-2015 04:16","12-AUG-2015 04:16","12-AUG-2015 04:16","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
85285,"5465",0,"N",31,578,1275,204,"USD","","20-NOV-2013","","20-NOV-2013","20-NOV-2013 05:06","20-NOV-2013 05:06","20-NOV-2013 05:06","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
85287,"5466",0,"N",31,5,2034,204,"USD","","20-NOV-2013","","20-NOV-2013","20-NOV-2013 05:07","20-NOV-2013 05:07","20-NOV-2013 05:07","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
103690,"5940",0,"N",25,9,12,204,"USD","","","","04-FEB-2015","13-FEB-2015 04:33","13-FEB-2015 04:33","13-FEB-2015 04:33","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
103691,"5941",0,"N",25,557,1233,204,"USD","","","","04-FEB-2015","13-FEB-2015 04:33","13-FEB-2015 04:33","13-FEB-2015 04:33","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
103592,"5943",0,"N",57,11,15,209,"USD","","","","04-FEB-2015","13-FEB-2015 04:39","13-FEB-2015 04:41","13-FEB-2015 04:41","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
103593,"5944",0,"N",57,147,259,209,"USD","","","","04-FEB-2015","13-FEB-2015 04:38","13-FEB-2015 04:41","13-FEB-2015 04:41","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
103594,"5945",0,"N",57,1718,4081,209,"USD","","","","04-FEB-2015","13-FEB-2015 04:37","13-FEB-2015 04:41","13-FEB-2015 04:41","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
103590,"5939",0,"N",25,147,2033,204,"USD","","","","01-FEB-2015","13-FEB-2015 04:40","13-FEB-2015 04:40","13-FEB-2015 04:40","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
87748,"5525",0,"N",25,557,1233,204,"USD","","","","19-JAN-2014","19-JAN-2014 05:07","19-JAN-2014 05:07","19-JAN-2014 05:07","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
87854,"5527",0,"N",25,22,2035,204,"USD","","22-JAN-2014","","22-JAN-2014","22-JAN-2014 05:05","22-JAN-2014 05:05","22-JAN-2014 05:05","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
87964,"5530",0,"N",25,415,1087,204,"USD","","23-JAN-2014","","23-JAN-2014","23-JAN-2014 05:04","23-JAN-2014 05:04","23-JAN-2014 05:04","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
105960,"5973",0,"N",57,21,41,209,"USD","","","","02-APR-2015","02-APR-2015 03:26","02-APR-2015 03:26","02-APR-2015 03:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
105961,"5974",0,"N",57,11,15,209,"USD","","","","02-APR-2015","02-APR-2015 03:26","02-APR-2015 03:26","02-APR-2015 03:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
105962,"5975",0,"N",57,147,259,209,"USD","","","","02-APR-2015","02-APR-2015 03:26","02-APR-2015 03:26","02-APR-2015 03:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
105964,"5977",0,"N",57,21,41,209,"USD","","","","02-APR-2015","02-APR-2015 03:26","02-APR-2015 03:26","02-APR-2015 03:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
88102,"5533",0,"N",57,11,15,209,"USD","","24-JAN-2014","","24-JAN-2014","24-JAN-2014 09:12","24-JAN-2014 09:12","24-JAN-2014 09:12","MANUAL","RECEIPT","MANUAL","2/10 Net 45",10007
111553,"6029",0,"N",57,21,1969,207,"USD","","21-JUL-2015","","21-JUL-2015","21-JUL-2015 09:16","21-JUL-2015 09:16","21-JUL-2015 09:16","MANUAL","","MANUAL","Immediate",10001
