RECORD_TYPE:PURCHASE_ORDER_SHIPMENTS,PO_ID,LINE_ID,SHIPMENT_ID,CATEGORY_ID,CANCEL_FLAG,UOM,AMOUNT,QTY,GEOGRAPHY_ID,CONTRACT_ID,CONTRACT_LINE_ID,CONTRACT_PRICE_BREAK,ORIGINAL_DUE_DATE,LATEST_DUE_DATE,SHIPMENT_LINE
PURCHASE_ORDER_SHIPMENTS,100442,160096,239003,1354,N,Week,91000,3.5,20795,,,,2-Dec-07,2-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100242,159856,238623,1353,N,HRS,94500,210,20795,,,,27-Nov-07,27-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100487,160227,239134,2757,N,Each,15000,100,207,,,,3-Dec-07,3-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100463,160137,239044,91,Y,Each,1000,1,209,,,,3-Dec-07,3-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100768,160578,240005,91,N,Each,1057236,1900,209,,,,1-Mar-07,1-Mar-07,1
PURCHASE_ORDER_SHIPMENTS,100768,160579,240006,91,N,Each,420160,500,209,,,,1-Mar-07,1-Mar-07,1
PURCHASE_ORDER_SHIPMENTS,100768,160580,240007,91,N,Each,666192,600,209,,,,1-Mar-07,1-Mar-07,1
PURCHASE_ORDER_SHIPMENTS,100769,160581,240008,91,N,Each,2940,1400,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100769,160582,240009,91,N,Each,713230,2300,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100769,160583,240010,91,N,Each,790680,800,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100770,160584,240011,91,N,Each,300000,1200,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100770,160585,240012,91,N,Each,498720,1200,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100771,160586,240013,91,N,Each,396165,1100,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100772,160587,240014,91,N,Each,1669560,800,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100772,160588,240015,91,N,Each,2550000,800,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100773,160589,240016,91,N,Each,65506,1400,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100773,160590,240017,91,N,Each,507584,800,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100773,160591,240018,91,N,Each,1137669,1300,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100773,160592,240019,91,N,Each,1057236,1900,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100773,160593,240020,91,N,Each,420160,500,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100773,160594,240021,91,N,Each,666192,600,209,,,,1-Apr-07,1-Apr-07,1
PURCHASE_ORDER_SHIPMENTS,100774,160595,240022,91,N,Each,2940,1400,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100774,160596,240023,91,N,Each,713230,2300,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100774,160597,240024,91,N,Each,790680,800,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100775,160598,240025,91,N,Each,300000,1200,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100790,160641,240068,91,N,Each,498720,1200,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100791,160642,240069,91,N,Each,396165,1100,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100792,160643,240070,91,N,Each,1669560,800,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100792,160644,240071,91,N,Each,2550000,800,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100793,160645,240072,91,N,Each,65506,1400,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100793,160646,240073,91,N,Each,507584,800,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100793,160647,240074,91,N,Each,1137669,1300,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100793,160648,240075,91,N,Each,1057236,1900,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100793,160649,240076,91,N,Each,420160,500,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100793,160650,240077,91,N,Each,666192,600,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100794,160651,240078,91,N,Each,2940,1400,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100794,160652,240079,91,N,Each,713230,2300,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100794,160653,240080,91,N,Each,790680,800,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100795,160654,240081,91,N,Each,300000,1200,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100795,160655,240082,91,N,Each,498720,1200,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100796,160656,240083,91,N,Each,396165,1100,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100797,160657,240084,91,N,Each,1669560,800,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100797,160658,240085,91,N,Each,2550000,800,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100798,160659,240086,91,N,Each,65506,1400,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100798,160660,240087,91,N,Each,507584,800,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100798,160661,240088,91,N,Each,1137669,1300,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100798,160662,240089,91,N,Each,1057236,1900,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100798,160663,240090,91,N,Each,420160,500,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100798,160664,240091,91,N,Each,666192,600,209,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,100799,160665,240092,91,N,Each,2940,1400,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100799,160666,240093,91,N,Each,713230,2300,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100799,160667,240094,91,N,Each,790680,800,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100800,160668,240095,91,N,Each,300000,1200,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100800,160669,240096,91,N,Each,498720,1200,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100801,160670,240097,91,N,Each,396165,1100,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100802,160671,240098,91,N,Each,1669560,800,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100802,160672,240099,91,N,Each,2550000,800,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100803,160673,240100,91,N,Each,65506,1400,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100803,160674,240101,91,N,Each,507584,800,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100803,160675,240102,91,N,Each,1137669,1300,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100803,160676,240103,91,N,Each,1057236,1900,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100803,160677,240104,91,N,Each,420160,500,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100803,160678,240105,91,N,Each,666192,600,209,,,,1-Oct-07,1-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,100804,160679,240106,91,N,Each,2940,1400,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100804,160680,240107,91,N,Each,713230,2300,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100804,160681,240108,91,N,Each,790680,800,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100805,160682,240109,91,N,Each,300000,1200,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100805,160683,240110,91,N,Each,498720,1200,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100806,160684,240111,91,N,Each,396165,1100,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100807,160685,240112,91,N,Each,1669560,800,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100807,160686,240113,91,N,Each,2550000,800,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100808,160687,240114,91,N,Each,65506,1400,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100808,160688,240115,91,N,Each,507584,800,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100808,160689,240116,91,N,Each,1137669,1300,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100808,160690,240117,91,N,Each,1057236,1900,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100808,160691,240118,91,N,Each,420160,500,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100808,160692,240119,91,N,Each,666192,600,209,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100809,160693,240120,91,N,Each,2940,1400,209,,,,1-Dec-07,1-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100809,160694,240121,91,N,Each,713230,2300,209,,,,1-Dec-07,1-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100809,160695,240122,91,N,Each,790680,800,209,,,,1-Dec-07,1-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100810,160696,240123,91,N,Each,300000,1200,209,,,,1-Dec-07,1-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100810,160697,240124,91,N,Each,498720,1200,209,,,,1-Dec-07,1-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100811,160698,240125,91,N,Each,396165,1100,209,,,,1-Dec-07,1-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100812,160699,240126,91,N,Each,1669560,800,209,,,,1-Dec-07,1-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100812,160700,240127,91,N,Each,2550000,800,209,,,,1-Dec-07,1-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100813,160701,240128,91,N,Each,65506,1400,209,,,,1-Dec-07,1-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100813,160702,240129,91,N,Each,507584,800,209,,,,1-Dec-07,1-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100813,160703,240130,91,N,Each,1137669,1300,209,,,,1-Dec-07,1-Dec-07,1
PURCHASE_ORDER_SHIPMENTS,100775,160599,240026,91,N,Each,498720,1200,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100776,160600,240027,91,N,Each,396165,1100,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100777,160601,240028,91,N,Each,1669560,800,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100777,160602,240029,91,N,Each,2550000,800,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100778,160603,240030,91,N,Each,65506,1400,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100778,160604,240031,91,N,Each,507584,800,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100778,160605,240032,91,N,Each,1137669,1300,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100778,160606,240033,91,N,Each,1057236,1900,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100778,160607,240034,91,N,Each,420160,500,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100778,160608,240035,91,N,Each,666192,600,209,,,,1-May-07,1-May-07,1
PURCHASE_ORDER_SHIPMENTS,100779,160609,240036,91,N,Each,2940,1400,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100779,160610,240037,91,N,Each,713230,2300,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100779,160611,240038,91,N,Each,790680,800,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100780,160612,240039,91,N,Each,300000,1200,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100780,160613,240040,91,N,Each,498720,1200,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100781,160614,240041,91,N,Each,396165,1100,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100782,160615,240042,91,N,Each,1669560,800,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100782,160616,240043,91,N,Each,2550000,800,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100783,160617,240044,91,N,Each,65506,1400,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100783,160618,240045,91,N,Each,507584,800,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100783,160619,240046,91,N,Each,1137669,1300,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100783,160620,240047,91,N,Each,1057236,1900,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100783,160621,240048,91,N,Each,420160,500,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100783,160622,240049,91,N,Each,666192,600,209,,,,1-Jun-07,1-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,100784,160623,240050,91,N,Each,2940,1400,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100784,160624,240051,91,N,Each,713230,2300,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100784,160625,240052,91,N,Each,790680,800,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100785,160626,240053,91,N,Each,300000,1200,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100785,160627,240054,91,N,Each,498720,1200,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100786,160628,240055,91,N,Each,396165,1100,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100787,160629,240056,91,N,Each,1669560,800,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100787,160630,240057,91,N,Each,2550000,800,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100788,160631,240058,91,N,Each,65506,1400,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100788,160632,240059,91,N,Each,507584,800,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100788,160633,240060,91,N,Each,1137669,1300,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100788,160634,240061,91,N,Each,1057236,1900,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100788,160635,240062,91,N,Each,420160,500,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100788,160636,240063,91,N,Each,666192,600,209,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,100789,160637,240064,91,N,Each,2940,1400,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100789,160638,240065,91,N,Each,713230,2300,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100789,160639,240066,91,N,Each,790680,800,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,100790,160640,240067,91,N,Each,300000,1200,209,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,82045,105179,196838,1354,N,Week,460000,18.4,20795,,,,9-Sep-06,9-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,82048,105184,196843,1353,N,HRS,95850,213,20795,,,,29-Aug-06,29-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,90068,144765,214581,1,N,Each,55757.052,78,207,,,,15-Mar-07,15-Mar-07,1
PURCHASE_ORDER_SHIPMENTS,90069,144766,214582,1,N,Each,56471.886,79,207,,,,15-Mar-07,15-Mar-07,1
PURCHASE_ORDER_SHIPMENTS,100734,160511,239928,91,N,Each,2940,1400,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100734,160512,239929,91,N,Each,713230,2300,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100734,160513,239930,91,N,Each,790680,800,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100735,160514,239931,91,N,Each,300000,1200,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100735,160515,239932,91,N,Each,498720,1200,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100736,160516,239933,91,N,Each,396165,1100,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100737,160517,239934,91,N,Each,1669560,800,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100737,160518,239935,91,N,Each,2550000,800,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100738,160519,239936,91,Y,Each,65506,1400,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100738,160520,239937,91,Y,Each,507584,800,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100738,160521,239938,91,Y,Each,1137669,1300,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100738,160522,239939,91,Y,Each,1057236,1900,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100738,160523,239940,91,Y,Each,420160,500,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100738,160524,239941,91,Y,Each,666192,600,209,,,,1-Nov-06,1-Nov-06,1
PURCHASE_ORDER_SHIPMENTS,100739,160525,239942,91,N,Each,2940,1400,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100739,160526,239943,91,N,Each,713230,2300,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100739,160527,239944,91,N,Each,790680,800,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100740,160528,239945,91,N,Each,300000,1200,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100740,160529,239946,91,N,Each,498720,1200,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100741,160469,239971,91,N,Each,2940,1400,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100741,160470,239972,91,N,Each,713230,2300,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100741,160471,239973,91,N,Each,790680,800,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100742,160472,239974,91,N,Each,300000,1200,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100742,160473,239975,91,N,Each,498720,1200,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100743,160474,239976,91,N,Each,396165,1100,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100744,160475,239977,91,N,Each,1669560,800,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100744,160476,239978,91,N,Each,2550000,800,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100745,160477,239979,91,N,Each,65506,1400,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100745,160478,239980,91,N,Each,507584,800,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100745,160479,239896,91,N,Each,1137669,1300,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100745,160480,239897,91,N,Each,1057236,1900,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100745,160481,239898,91,N,Each,420160,500,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100745,160482,239899,91,N,Each,666192,600,209,,,,1-Aug-06,1-Aug-06,1
PURCHASE_ORDER_SHIPMENTS,100746,160483,239900,91,N,Each,2940,1400,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100746,160484,239901,91,N,Each,713230,2300,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100746,160485,239902,91,N,Each,790680,800,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100747,160486,239903,91,N,Each,300000,1200,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100747,160487,239904,91,N,Each,498720,1200,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100748,160488,239905,91,N,Each,396165,1100,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100749,160489,239906,91,N,Each,1669560,800,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100749,160490,239907,91,N,Each,2550000,800,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100750,160491,239908,91,Y,Each,65506,1400,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100750,160492,239909,91,Y,Each,507584,800,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100750,160493,239910,91,Y,Each,1137669,1300,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100750,160494,239911,91,Y,Each,1057236,1900,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100750,160495,239912,91,Y,Each,420160,500,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100750,160496,239913,91,Y,Each,666192,600,209,,,,1-Sep-06,1-Sep-06,1
PURCHASE_ORDER_SHIPMENTS,100751,160530,239947,91,N,Each,396165,1100,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100752,160531,239948,91,N,Each,1669560,800,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100752,160532,239949,91,N,Each,2550000,800,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100753,160533,239950,91,Y,Each,65506,1400,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100753,160534,239951,91,Y,Each,507584,800,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100753,160535,239952,91,Y,Each,1137669,1300,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100753,160536,239953,91,Y,Each,1057236,1900,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100753,160537,239954,91,Y,Each,420160,500,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100753,160538,239955,91,Y,Each,666192,600,209,,,,1-Dec-06,1-Dec-06,1
PURCHASE_ORDER_SHIPMENTS,100754,160539,239956,91,N,Each,2940,1400,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100754,160540,239957,91,N,Each,713230,2300,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100754,160541,239958,91,N,Each,790680,800,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100755,160542,239959,91,N,Each,300000,1200,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100755,160543,239960,91,N,Each,498720,1200,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100756,160544,239961,91,N,Each,396165,1100,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100757,160545,239962,91,N,Each,1669560,800,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100757,160546,239963,91,N,Each,2550000,800,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100758,160547,239964,91,N,Each,65506,1400,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100758,160548,239965,91,N,Each,507584,800,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100758,160549,239966,91,N,Each,1137669,1300,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100758,160550,239967,91,N,Each,1057236,1900,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100758,160551,239968,91,N,Each,420160,500,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100758,160552,239969,91,N,Each,666192,600,209,,,,1-Jan-07,1-Jan-07,1
PURCHASE_ORDER_SHIPMENTS,100759,160553,239970,91,N,Each,2940,1400,209,,,,1-Feb-07,1-Feb-07,1
PURCHASE_ORDER_SHIPMENTS,100759,160554,239981,91,N,Each,713230,2300,209,,,,1-Feb-07,1-Feb-07,1
PURCHASE_ORDER_SHIPMENTS,100759,160555,239982,91,N,Each,790680,800,209,,,,1-Feb-07,1-Feb-07,1
PURCHASE_ORDER_SHIPMENTS,100760,160556,239983,91,N,Each,300000,1200,209,,,,1-Feb-07,1-Feb-07,1
PURCHASE_ORDER_SHIPMENTS,100760,160557,239984,91,N,Each,498720,1200,209,,,,1-Feb-07,1-Feb-07,1
PURCHASE_ORDER_SHIPMENTS,100761,160558,239985,91,N,Each,396165,1100,209,,,,1-Feb-07,1-Feb-07,1
