"INVOICE_ACCOUNTING_ID","INVOICE_ID","INVOICE_LINE_NUMBER","ACCOUNTING_LINE_NUMBER","CHARGE_DATE","COA_ACCOUNT_ID","LINE_TYPE","CURRENCY_AMOUNT","EXCHANGE_RATE_DATE","EXCHANGE_RATE","CURRENCY_RATE_TYPE","AMOUNT","CANCEL_FLAG","BASE_IPV","EXCHANGE_RATE_VARIANCE","CURRENCY_IPV","QUANTITY_VARIANCE","BASE_QUANTITY_VARIANCE","AMOUNT_VARIANCE","BASE_AMOUNT_VARIANCE","DESCRIPTION","MATCHED_PO_ACCOUNTING_ID","MATCHED_RECEIPT_LINE_ID","IS_REVERSED","PARENT_REVERSAL_ID","CORRECTED_INVOICE_DIST_ID","CHARGE_APPLICABLE_TO_DIST_ID","CORRECTED_QUANTITY","PROJECT_ID"
1740735,168587,1,20,"11-JAN-2014",13154,"ITEM",2130,,,"",,"N",,,,,,,,"",,,"N",,,,,
1740736,168587,1,22,"11-JAN-2014",82256,"ITEM",2130,,,"",,"N",,,,,,,,"",,,"N",,,,,
1740737,168587,1,23,"11-JAN-2014",13142,"ITEM",2130,,,"",,"N",,,,,,,,"",,,"N",,,,,
1740738,168587,1,24,"11-JAN-2014",99054,"ITEM",2130,,,"",,"N",,,,,,,,"",,,"N",,,,,
1740739,168587,1,25,"11-JAN-2014",13804,"ITEM",2130,,,"",,"N",,,,,,,,"",,,"N",,,,,
1740740,168587,1,26,"11-JAN-2014",99055,"ITEM",2130,,,"",,"N",,,,,,,,"",,,"N",,,,,
1739483,168590,1,1,"08-JAN-2014",17347,"ITEM",399.99,,,"",399.99,"N",,,,,,,,"",214759,,"N",,,,,
1739484,168591,1,1,"08-JAN-2014",13185,"ITEM",500,,,"",500,"N",,,,,,,,"",214826,,"N",,,,,
1777883,169387,1,1,"24-JAN-2014",13402,"ACCRUAL",12500,,,"",12500,"N",,,,,,,,"",216986,,"N",,,,,
1777884,169387,2,1,"24-JAN-2014",13402,"ACCRUAL",10500,,,"",10500,"N",,,,,,,,"",216987,,"N",,,,,
1777885,169387,3,1,"24-JAN-2014",13402,"ACCRUAL",19500,,,"",19500,"N",,,,,,,,"",216990,,"N",,,,,
1777886,169387,4,1,"24-JAN-2014",13402,"ACCRUAL",20000,,,"",20000,"N",,,,,,,,"",216989,,"N",,,,,
1777887,169387,5,1,"24-JAN-2014",13402,"ACCRUAL",33000,,,"",33000,"N",,,,,,,,"",216988,,"N",,,,,
1777881,169386,1,1,"24-JAN-2014",13185,"ITEM",52195,,,"",52195,"N",,,,,,,,"",216975,,"N",,,,,
1777882,169386,2,1,"24-JAN-2014",13185,"ITEM",52195,,,"",52195,"N",,,,,,,,"",216974,,"N",,,,,
1769026,169215,16,1,"22-JAN-2014",13186,"ITEM",1750,,,"",1750,"N",,,,,,,,"",216681,,"N",,,,,
1769027,169215,17,1,"22-JAN-2014",82814,"ITEM",2150,,,"",2150,"N",,,,,,,,"",216682,,"N",,,,,
1769028,169215,18,1,"22-JAN-2014",13180,"ITEM",1000,,,"",1000,"N",,,,,,,,"",216683,,"N",,,,,
1769011,169215,1,1,"22-JAN-2014",13180,"ITEM",1000,,,"",1000,"N",,,,,,,,"",216666,,"N",,,,,
1769012,169215,2,1,"22-JAN-2014",82814,"ITEM",2150,,,"",2150,"N",,,,,,,,"",216667,,"N",,,,,
1769013,169215,3,1,"22-JAN-2014",13179,"ITEM",1150,,,"",1150,"N",,,,,,,,"",216668,,"N",,,,,
1769014,169215,4,1,"22-JAN-2014",13179,"ITEM",1150,,,"",1150,"N",,,,,,,,"",216669,,"N",,,,,
1769015,169215,5,1,"22-JAN-2014",83421,"ITEM",1350,,,"",1350,"N",,,,,,,,"",216670,,"N",,,,,
1769016,169215,6,1,"22-JAN-2014",82813,"ITEM",1350,,,"",1350,"N",,,,,,,,"",216671,,"N",,,,,
1769017,169215,7,1,"22-JAN-2014",82813,"ITEM",1350,,,"",1350,"N",,,,,,,,"",216672,,"N",,,,,
1769018,169215,8,1,"22-JAN-2014",83421,"ITEM",1350,,,"",1350,"N",,,,,,,,"",216673,,"N",,,,,
1769019,169215,9,1,"22-JAN-2014",13178,"ITEM",1550,,,"",1550,"N",,,,,,,,"",216674,,"N",,,,,
1769020,169215,10,1,"22-JAN-2014",13181,"ITEM",1550,,,"",1550,"N",,,,,,,,"",216675,,"N",,,,,
1769021,169215,11,1,"22-JAN-2014",13178,"ITEM",1550,,,"",1550,"N",,,,,,,,"",216676,,"N",,,,,
1769022,169215,12,1,"22-JAN-2014",13181,"ITEM",1550,,,"",1550,"N",,,,,,,,"",216677,,"N",,,,,
1769023,169215,13,1,"22-JAN-2014",13177,"ITEM",1750,,,"",1750,"N",,,,,,,,"",216678,,"N",,,,,
1769024,169215,14,1,"22-JAN-2014",13186,"ITEM",1750,,,"",1750,"N",,,,,,,,"",216679,,"N",,,,,
1769025,169215,15,1,"22-JAN-2014",13177,"ITEM",1750,,,"",1750,"N",,,,,,,,"",216680,,"N",,,,,
1850372,171152,1,8,"10-FEB-2014",13112,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850373,171152,1,9,"10-FEB-2014",82251,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850374,171152,1,10,"10-FEB-2014",99053,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850375,171152,1,12,"10-FEB-2014",13101,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850376,171152,1,13,"10-FEB-2014",13102,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850377,171152,1,14,"10-FEB-2014",13103,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850378,171152,1,15,"10-FEB-2014",13586,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850379,171152,1,16,"10-FEB-2014",82250,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850380,171152,1,17,"10-FEB-2014",13587,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850381,171152,1,18,"10-FEB-2014",13113,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850382,171152,1,19,"10-FEB-2014",13114,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850383,171152,1,20,"10-FEB-2014",13115,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850384,171152,1,21,"10-FEB-2014",13116,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850385,171152,1,22,"10-FEB-2014",13117,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850386,171152,1,23,"10-FEB-2014",13118,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850387,171152,1,24,"10-FEB-2014",13508,"ITEM",6928.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850388,171152,1,25,"10-FEB-2014",99052,"ITEM",3464.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850389,171152,1,26,"10-FEB-2014",13507,"ITEM",3464.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850365,171152,1,1,"10-FEB-2014",13105,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850366,171152,1,2,"10-FEB-2014",13106,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850367,171152,1,3,"10-FEB-2014",13107,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850368,171152,1,4,"10-FEB-2014",13108,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850369,171152,1,5,"10-FEB-2014",13109,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850370,171152,1,6,"10-FEB-2014",13110,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850371,171152,1,7,"10-FEB-2014",13111,"ITEM",4619.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850492,171157,1,1,"03-FEB-2014",13137,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850493,171157,1,2,"03-FEB-2014",13138,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850494,171157,1,3,"03-FEB-2014",13139,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850495,171157,1,4,"03-FEB-2014",13590,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850496,171157,1,5,"03-FEB-2014",82253,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850497,171157,1,6,"03-FEB-2014",13591,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850498,171157,1,7,"03-FEB-2014",13141,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850499,171157,1,8,"03-FEB-2014",82254,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850500,171157,1,9,"03-FEB-2014",13143,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850501,171157,1,10,"03-FEB-2014",13144,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850502,171157,1,11,"03-FEB-2014",13145,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850503,171157,1,12,"03-FEB-2014",13146,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850504,171157,1,13,"03-FEB-2014",13147,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850505,171157,1,14,"03-FEB-2014",13148,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850506,171157,1,15,"03-FEB-2014",13149,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850507,171157,1,16,"03-FEB-2014",13150,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850508,171157,1,17,"03-FEB-2014",13151,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850509,171157,1,18,"03-FEB-2014",13152,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850510,171157,1,19,"03-FEB-2014",13153,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850511,171157,1,20,"03-FEB-2014",13154,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850512,171157,1,22,"03-FEB-2014",82256,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850513,171157,1,23,"03-FEB-2014",13142,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850514,171157,1,24,"03-FEB-2014",99054,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850515,171157,1,25,"03-FEB-2014",13804,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850516,171157,1,26,"03-FEB-2014",99055,"ITEM",2086.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850567,171160,1,1,"10-FEB-2014",13087,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850568,171160,1,2,"10-FEB-2014",82257,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850569,171160,1,3,"10-FEB-2014",13092,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850570,171160,1,4,"10-FEB-2014",13091,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850571,171160,1,5,"10-FEB-2014",13092,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850572,171160,1,7,"10-FEB-2014",13093,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850573,171160,1,8,"10-FEB-2014",13094,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850574,171160,1,10,"10-FEB-2014",13083,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850575,171160,1,11,"10-FEB-2014",13084,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850576,171160,1,12,"10-FEB-2014",13085,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850577,171160,1,13,"10-FEB-2014",13584,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850578,171160,1,14,"10-FEB-2014",82258,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850579,171160,1,15,"10-FEB-2014",13585,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850580,171160,1,16,"10-FEB-2014",13090,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850581,171160,1,17,"10-FEB-2014",13095,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850582,171160,1,18,"10-FEB-2014",13096,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850583,171160,1,19,"10-FEB-2014",13097,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850584,171160,1,20,"10-FEB-2014",13098,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850585,171160,1,21,"10-FEB-2014",13099,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850586,171160,1,22,"10-FEB-2014",13100,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850587,171160,1,24,"10-FEB-2014",13510,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850588,171160,1,25,"10-FEB-2014",13088,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850589,171160,1,26,"10-FEB-2014",99050,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850590,171160,1,27,"10-FEB-2014",13509,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1850591,171160,1,28,"10-FEB-2014",99051,"ITEM",3580.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1882155,172468,1,1,"06-MAR-2014",13402,"ACCRUAL",252.5,,,"",252.5,"N",,,,,,,,"",220325,,"N",,,,,
1882156,172468,2,1,"06-MAR-2014",13402,"ACCRUAL",512.5,,,"",512.5,"N",,,,,,,,"",220327,,"N",,,,,
1882157,172468,3,1,"06-MAR-2014",13402,"ACCRUAL",262.5,,,"",262.5,"N",,,,,,,,"",220326,,"N",,,,,
1882158,172468,4,1,"06-MAR-2014",13402,"ACCRUAL",205,,,"",205,"N",,,,,,,,"",220328,,"N",,,,,
1887538,172643,1,1,"19-MAR-2014",13080,"ITEM",87500,,,"",87500,"N",,,,,,,,"",220612,,"N",,,,,
1887539,172643,2,1,"19-MAR-2014",13079,"ITEM",87500,,,"",87500,"N",,,,,,,,"",220613,,"N",,,,,
1887540,172643,3,1,"19-MAR-2014",13078,"ITEM",87500,,,"",87500,"N",,,,,,,,"",220614,,"N",,,,,
1887541,172643,4,1,"19-MAR-2014",13077,"ITEM",87500,,,"",87500,"N",,,,,,,,"",220615,,"N",,,,,
1887542,172643,5,1,"19-MAR-2014",13080,"ITEM",87500,,,"",87500,"N",,,,,,,,"",220616,,"N",,,,,
1887543,172643,6,1,"19-MAR-2014",13079,"ITEM",87500,,,"",87500,"N",,,,,,,,"",220617,,"N",,,,,
1887544,172643,7,1,"19-MAR-2014",13078,"ITEM",87500,,,"",87500,"N",,,,,,,,"",220618,,"N",,,,,
1887545,172643,8,1,"19-MAR-2014",13077,"ITEM",87500,,,"",87500,"N",,,,,,,,"",220619,,"N",,,,,
1886560,172613,1,3,"03-MAR-2014",13139,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886561,172613,1,4,"03-MAR-2014",13590,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886562,172613,1,5,"03-MAR-2014",82253,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886563,172613,1,6,"03-MAR-2014",13591,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886564,172613,1,7,"03-MAR-2014",13141,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886565,172613,1,8,"03-MAR-2014",82254,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886566,172613,1,9,"03-MAR-2014",13143,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886567,172613,1,10,"03-MAR-2014",13144,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886568,172613,1,11,"03-MAR-2014",13145,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886569,172613,1,12,"03-MAR-2014",13146,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886570,172613,1,13,"03-MAR-2014",13147,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886571,172613,1,14,"03-MAR-2014",13148,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886572,172613,1,15,"03-MAR-2014",13149,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886573,172613,1,16,"03-MAR-2014",13150,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886574,172613,1,17,"03-MAR-2014",13151,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886575,172613,1,18,"03-MAR-2014",13152,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886576,172613,1,19,"03-MAR-2014",13153,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886577,172613,1,20,"03-MAR-2014",13154,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886578,172613,1,22,"03-MAR-2014",82256,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886579,172613,1,23,"03-MAR-2014",13142,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886580,172613,1,24,"03-MAR-2014",99054,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886581,172613,1,25,"03-MAR-2014",13804,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886582,172613,1,26,"03-MAR-2014",99055,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886558,172613,1,1,"03-MAR-2014",13137,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886559,172613,1,2,"03-MAR-2014",13138,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886583,172614,1,1,"10-MAR-2014",13137,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886584,172614,1,2,"10-MAR-2014",13138,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886585,172614,1,3,"10-MAR-2014",13139,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886586,172614,1,4,"10-MAR-2014",13590,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886587,172614,1,5,"10-MAR-2014",82253,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886588,172614,1,6,"10-MAR-2014",13591,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886589,172614,1,7,"10-MAR-2014",13141,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886590,172614,1,8,"10-MAR-2014",82254,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886591,172614,1,9,"10-MAR-2014",13143,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886592,172614,1,10,"10-MAR-2014",13144,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886593,172614,1,11,"10-MAR-2014",13145,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886594,172614,1,12,"10-MAR-2014",13146,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886595,172614,1,13,"10-MAR-2014",13147,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886596,172614,1,14,"10-MAR-2014",13148,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886597,172614,1,15,"10-MAR-2014",13149,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886598,172614,1,16,"10-MAR-2014",13150,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886599,172614,1,17,"10-MAR-2014",13151,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886600,172614,1,18,"10-MAR-2014",13152,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886601,172614,1,19,"10-MAR-2014",13153,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886602,172614,1,20,"10-MAR-2014",13154,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886603,172614,1,22,"10-MAR-2014",82256,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886604,172614,1,23,"10-MAR-2014",13142,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886605,172614,1,24,"10-MAR-2014",99054,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886606,172614,1,25,"10-MAR-2014",13804,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1886607,172614,1,26,"10-MAR-2014",99055,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902669,173180,1,1,"24-MAR-2014",13155,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902670,173180,1,2,"24-MAR-2014",13156,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902671,173180,1,3,"24-MAR-2014",13157,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902672,173180,1,4,"24-MAR-2014",13593,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902673,173180,1,5,"24-MAR-2014",13592,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902674,173180,1,6,"24-MAR-2014",13159,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902675,173180,1,7,"24-MAR-2014",13160,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902676,173180,1,8,"24-MAR-2014",82247,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902677,173180,1,9,"24-MAR-2014",13161,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902678,173180,1,10,"24-MAR-2014",13162,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902679,173180,1,11,"24-MAR-2014",13163,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902680,173180,1,12,"24-MAR-2014",13164,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902681,173180,1,13,"24-MAR-2014",13165,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902682,173180,1,14,"24-MAR-2014",13166,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902683,173180,1,15,"24-MAR-2014",13167,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902684,173180,1,16,"24-MAR-2014",13168,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902685,173180,1,17,"24-MAR-2014",13169,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902686,173180,1,18,"24-MAR-2014",13170,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902687,173180,1,19,"24-MAR-2014",13171,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902688,173180,1,20,"24-MAR-2014",13172,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902689,173180,1,21,"24-MAR-2014",82248,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902690,173180,1,22,"24-MAR-2014",99058,"ITEM",1188,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902691,173180,1,23,"24-MAR-2014",82246,"ITEM",792,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902692,173180,1,24,"24-MAR-2014",99056,"ITEM",594,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902693,173180,1,25,"24-MAR-2014",99057,"ITEM",594,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902708,173182,1,15,"24-MAR-2014",13149,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902709,173182,1,16,"24-MAR-2014",13150,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902710,173182,1,17,"24-MAR-2014",13151,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902711,173182,1,18,"24-MAR-2014",13152,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902712,173182,1,19,"24-MAR-2014",13153,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902713,173182,1,20,"24-MAR-2014",13154,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902714,173182,1,22,"24-MAR-2014",82256,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902715,173182,1,23,"24-MAR-2014",13142,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902716,173182,1,24,"24-MAR-2014",99054,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902717,173182,1,25,"24-MAR-2014",13804,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902718,173182,1,26,"24-MAR-2014",99055,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902694,173182,1,1,"24-MAR-2014",13137,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902695,173182,1,2,"24-MAR-2014",13138,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902696,173182,1,3,"24-MAR-2014",13139,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902697,173182,1,4,"24-MAR-2014",13590,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902698,173182,1,5,"24-MAR-2014",82253,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902699,173182,1,6,"24-MAR-2014",13591,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902700,173182,1,7,"24-MAR-2014",13141,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902701,173182,1,8,"24-MAR-2014",82254,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902702,173182,1,9,"24-MAR-2014",13143,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902703,173182,1,10,"24-MAR-2014",13144,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902704,173182,1,11,"24-MAR-2014",13145,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902705,173182,1,12,"24-MAR-2014",13146,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902706,173182,1,13,"24-MAR-2014",13147,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902707,173182,1,14,"24-MAR-2014",13148,"ITEM",1888,,,"",,"N",,,,,,,,"",,,"N",,,,,
1902561,173176,1,1,"26-MAR-2014",13185,"ITEM",45552,,,"",45552,"N",,,,,,,,"",221741,,"N",,,,,
