"RECEIPT_ID","SUPPLIER_ID","SUPPLIER_ADDRESS_ID","SUPPLIER_SHIPMENT_NUMBER","RECEIPT_REFERENCE","SHIP_TO_GEOGRAPHY_ID","BILL_OF_LADING","WAYBILL","PACK_SLIP_REFERENCE","FREIGHT_CODE","SCHEDULED_RECEIPT_DATE","RECEIVED_BY_PERSON_ID","RECEIPT_DATE","RECEIPT_DATE_1","RECEIPT_NOTES"
5795577,22,2673,"","5688",695,"","","","",19/JAN/09,1851,23/JAN/09,"23-JAN-2016",""
5795578,478,2686,"","5689",695,"","","","",23/JAN/09,2015,23/JAN/09,"23-JAN-2016",""
5796565,21,2232,"","11933",,"","","","",22/JAN/09,384,26/JAN/09,"26-JAN-2016",""
5796566,3,2225,"","13565",532,"","","","",26/JAN/09,1715,26/JAN/09,"26-JAN-2016",""
5787180,22,2228,"","11845",,"","","","",26/DEC/08,384,26/DEC/08,"26-DEC-2015",""
5787192,22,2199,"","10406",,"","","","",23/DEC/08,1783,26/DEC/08,"26-DEC-2015",""
5787260,1,2326,"","11857",,"","","","",02/JAN/09,384,02/JAN/09,"02-JAN-2016",""
5787262,334,2328,"","11858",,"","","","",02/JAN/09,384,02/JAN/09,"02-JAN-2016",""
5787289,22,2698,"","5960",,"","","","",01/JAN/09,1850,05/JAN/09,"05-JAN-2016",""
5788277,22,2698,"","5961",,"","","","",01/JAN/09,1850,06/JAN/09,"06-JAN-2016",""
5788284,145,1693,"","6147",,"","","","",,2960,06/JAN/09,"06-JAN-2016",""
5788308,495,2524,"","6150",,"","","","",03/JAN/09,2960,07/JAN/09,"07-JAN-2016",""
5789340,22,3839,"","1001",2100,"","","","",01/JAN/09,4149,08/JAN/09,"08-JAN-2016",""
5789341,1226,3819,"","1002",2100,"","","","",08/JAN/09,4158,08/JAN/09,"08-JAN-2016",""
5791322,334,801,"","11694",535,"","","","",12/JAN/09,1603,12/JAN/09,"12-JAN-2016",""
5791324,478,1887,"","11695",535,"","","","",12/JAN/09,1603,12/JAN/09,"12-JAN-2016",""
5791325,537,1297,"","11696",535,"","","","",12/JAN/09,5741,12/JAN/09,"12-JAN-2016",""
5791388,577,4782,"","6157",,"","","","",08/JAN/09,2983,13/JAN/09,"13-JAN-2016",""
5792386,22,2221,"","13520",532,"","","","",12/JAN/09,1715,14/JAN/09,"14-JAN-2016",""
5792387,2,2222,"","13521",532,"","","","",07/JAN/09,1715,14/JAN/09,"14-JAN-2016",""
5792388,22,2221,"","13522",532,"","","","",07/JAN/09,1715,14/JAN/09,"14-JAN-2016",""
5792389,21,2040,"","11701",535,"","","","",16/JAN/09,1313,14/JAN/09,"14-JAN-2016",""
5792390,2,2233,"","11889",,"","","","",14/JAN/09,384,14/JAN/09,"14-JAN-2016",""
5793415,22,2228,"","11893",,"","","","",14/JAN/09,384,16/JAN/09,"16-JAN-2016",""
5793416,21,2232,"","11894",,"","","","",22/JAN/09,384,16/JAN/09,"16-JAN-2016",""
5793417,22,2221,"","13537",532,"","","","",19/JAN/09,1715,16/JAN/09,"16-JAN-2016",""
5793418,3,2225,"","13538",532,"","","","",13/JAN/09,1715,16/JAN/09,"16-JAN-2016",""
5793422,334,2328,"","11897",,"","","","",16/JAN/09,384,16/JAN/09,"16-JAN-2016",""
5795436,415,1087,"","8537",,"","","","",03/JAN/09,31,19/JAN/09,"19-JAN-2016",""
5795437,578,1275,"","8538",,"","","","",17/JAN/09,31,19/JAN/09,"19-JAN-2016",""
5795438,415,1087,"","8539",,"","","","",03/JAN/09,31,19/JAN/09,"19-JAN-2016",""
5795458,22,2221,"","13548",532,"","","","",18/JAN/09,1715,20/JAN/09,"20-JAN-2016",""
5795459,2,2222,"","13549",532,"","","","",16/JAN/09,1715,20/JAN/09,"20-JAN-2016",""
5795499,9,12,"","8547",,"","","","",21/JAN/09,25,21/JAN/09,"21-JAN-2016",""
5795500,147,2033,"","8548",,"","","","",21/JAN/09,25,21/JAN/09,"21-JAN-2016",""
5795501,557,1233,"","8549",,"","","","",21/JAN/09,25,21/JAN/09,"21-JAN-2016",""
5795515,22,2228,"","11921",,"","","","",19/JAN/09,384,22/JAN/09,"22-JAN-2016",""
5795565,22,2228,"","11927",,"","","","",28/JAN/09,384,23/JAN/09,"23-JAN-2016",""
5796567,22,2221,"","13566",532,"","","","",27/JAN/09,1715,26/JAN/09,"26-JAN-2016",""
5796568,3,2225,"","13567",532,"","","","",23/JAN/09,1715,26/JAN/09,"26-JAN-2016",""
5796569,5,2224,"","13568",532,"","","","",25/JAN/09,1715,26/JAN/09,"26-JAN-2016",""
5796570,3,2225,"","13569",532,"","","","",24/JAN/09,1715,26/JAN/09,"26-JAN-2016",""
5796571,22,2221,"","13570",532,"","","","",26/JAN/09,1715,26/JAN/09,"26-JAN-2016",""
5796572,21,2220,"","13571",532,"","","","",25/JAN/09,1715,26/JAN/09,"26-JAN-2016",""
5787243,21,41,"","12287",,"","","","",,25,30/DEC/08,"30-DEC-2015",""
5787242,21,41,"","12286",,"","","","",,25,30/DEC/08,"30-DEC-2015",""
5787254,22,3839,"","994",2100,"","","","",01/JAN/09,4149,01/JAN/09,"01-JAN-2016",""
5787269,22,415,"","11667",535,"","","","",05/JAN/09,1313,05/JAN/09,"05-JAN-2016",""
5788270,22,2221,"","13493",532,"","","","",04/JAN/09,1715,06/JAN/09,"06-JAN-2016",""
5788299,21,459,"","10416",,"","","","",09/JAN/09,1783,07/JAN/09,"07-JAN-2016",""
5788300,22,2199,"","10417",,"","","","",07/JAN/09,1783,07/JAN/09,"07-JAN-2016",""
5788302,22,2199,"","10418",,"","","","",07/JAN/09,1783,07/JAN/09,"07-JAN-2016",""
5788303,21,459,"","10419",,"","","","",08/JAN/09,1783,07/JAN/09,"07-JAN-2016",""
5788304,22,2199,"","10420",,"","","","",06/JAN/09,1783,07/JAN/09,"07-JAN-2016",""
5791376,21,460,"","10432",,"","","","",06/JAN/09,1783,13/JAN/09,"13-JAN-2016",""
5791377,2,391,"","10433",,"","","","",13/JAN/09,1783,13/JAN/09,"13-JAN-2016",""
5791378,3,1594,"","10434",,"","","","",15/JAN/09,1783,13/JAN/09,"13-JAN-2016",""
5791379,2,391,"","10435",,"","","","",11/DEC/08,1783,13/JAN/09,"13-JAN-2016",""
5791380,3,1594,"","10436",,"","","","",11/DEC/08,1783,13/JAN/09,"13-JAN-2016",""
5793429,21,627,"","10468",,"","","","",16/JAN/09,4758,16/JAN/09,"16-JAN-2016",""
5793430,2,1866,"","10469",,"","","","",14/JAN/09,4758,16/JAN/09,"16-JAN-2016",""
5795467,1,2502,"","10464",,"","","","",20/JAN/09,1314,20/JAN/09,"20-JAN-2016",""
5795563,21,2220,"","13559",532,"","","","",20/JAN/09,1715,23/JAN/09,"23-JAN-2016",""
5795564,22,2221,"","13560",532,"","","","",23/JAN/09,1715,23/JAN/09,"23-JAN-2016",""
5796573,21,2232,"","11934",,"","","","",21/JAN/09,384,26/JAN/09,"26-JAN-2016",""
5796574,22,2228,"","11935",,"","","","",21/JAN/09,384,26/JAN/09,"26-JAN-2016",""
5796575,3,2227,"","11936",,"","","","",24/JAN/09,384,26/JAN/09,"26-JAN-2016",""
5796580,21,2220,"","13572",532,"","","","",23/JAN/09,1715,26/JAN/09,"26-JAN-2016",""
5796581,12,2444,"","13573",532,"","","","",26/JAN/09,7665,26/JAN/09,"26-JAN-2016",""
5796583,22,2236,"","10486",,"","","","",23/JAN/09,4758,26/JAN/09,"26-JAN-2016",""
5796584,3,2235,"","10487",,"","","","",24/JAN/09,4758,26/JAN/09,"26-JAN-2016",""
5796585,5,1597,"","10488",,"","","","",25/JAN/09,4758,26/JAN/09,"26-JAN-2016",""
5796587,3,2235,"","10489",,"","","","",25/JAN/09,4758,26/JAN/09,"26-JAN-2016",""
5796588,22,2236,"","10490",,"","","","",24/JAN/09,4758,26/JAN/09,"26-JAN-2016",""
5796589,334,2342,"","10491",,"","","","",26/JAN/09,4758,26/JAN/09,"26-JAN-2016",""
5796590,537,1604,"","10492",,"","","","",26/JAN/09,4758,26/JAN/09,"26-JAN-2016",""
5796594,21,2696,"","5986",,"","","","",26/JAN/09,1850,26/JAN/09,"26-JAN-2016",""
5796597,22,2035,"","8552",,"","","","",20/JAN/09,25,26/JAN/09,"26-JAN-2016",""
5796598,415,1087,"","8553",,"","","","",23/JAN/09,25,26/JAN/09,"26-JAN-2016",""
5796599,22,4788,"","6168",,"","","","",20/JAN/09,2983,26/JAN/09,"26-JAN-2016",""
5796600,703,4802,"","6169",,"","","","",24/JAN/09,2984,26/JAN/09,"26-JAN-2016",""
5796603,22,2228,"","11939",,"","","","",29/JAN/09,384,27/JAN/09,"27-JAN-2016",""
5796602,22,415,"","11735",535,"","","","",22/JAN/09,1313,27/JAN/09,"27-JAN-2016",""
5796604,3,2227,"","11940",,"","","","",27/JAN/09,384,27/JAN/09,"27-JAN-2016",""
5787222,22,2673,"","5649",695,"","","","",26/DEC/08,1851,29/DEC/08,"29-DEC-2015",""
5787223,2,2677,"","5650",695,"","","","",30/DEC/08,1851,29/DEC/08,"29-DEC-2015",""
5787224,22,2673,"","5651",695,"","","","",26/DEC/08,1851,29/DEC/08,"29-DEC-2015",""
5787225,2,2677,"","5652",695,"","","","",30/DEC/08,1851,29/DEC/08,"29-DEC-2015",""
5787226,22,2673,"","5653",695,"","","","",30/DEC/08,1851,29/DEC/08,"29-DEC-2015",""
5787227,2,2677,"","5654",695,"","","","",31/DEC/08,1851,29/DEC/08,"29-DEC-2015",""
5787228,22,2673,"","5655",695,"","","","",31/DEC/08,1851,29/DEC/08,"29-DEC-2015",""
5787278,22,2199,"","10411",,"","","","",04/JAN/09,1783,05/JAN/09,"05-JAN-2016",""
5787283,209,6571,"","178",23686,"","","","",05/JAN/09,27627,05/JAN/09,"05-JAN-2016",""
5787284,495,2524,"","6143",,"","","","",03/JAN/09,2960,05/JAN/09,"05-JAN-2016",""
5788269,22,415,"","11671",535,"","","","",05/JAN/09,1313,06/JAN/09,"06-JAN-2016",""
5789309,22,2228,"","11867",,"","","","",07/JAN/09,384,08/JAN/09,"08-JAN-2016",""
5789320,145,2443,"","13500",532,"","","","",08/JAN/09,7655,08/JAN/09,"08-JAN-2016",""
5789321,147,2226,"","13501",532,"","","","",08/JAN/09,1715,08/JAN/09,"08-JAN-2016",""
5789322,209,2442,"","13502",532,"","","","",08/JAN/09,7657,08/JAN/09,"08-JAN-2016",""
5789323,537,1498,"","13503",532,"","","","",08/JAN/09,1715,08/JAN/09,"08-JAN-2016",""
5790309,2,2233,"","11869",,"","","","",07/JAN/09,384,09/JAN/09,"09-JAN-2016",""
5790327,21,460,"","10425",,"","","","",07/JAN/09,1783,09/JAN/09,"09-JAN-2016",""
5790328,22,2199,"","10426",,"","","","",08/JAN/09,1783,09/JAN/09,"09-JAN-2016",""
5790329,21,460,"","10427",,"","","","",09/JAN/09,1783,09/JAN/09,"09-JAN-2016",""
5790330,21,2675,"","5662",695,"","","","",08/JAN/09,1851,09/JAN/09,"09-JAN-2016",""
5790332,22,2698,"","5964",,"","","","",09/JAN/09,1850,09/JAN/09,"09-JAN-2016",""
5790333,495,2524,"","6152",,"","","","",03/JAN/09,2960,09/JAN/09,"09-JAN-2016",""
5790334,577,4782,"","6153",,"","","","",08/JAN/09,2983,09/JAN/09,"09-JAN-2016",""
5790335,355,4974,"","6154",,"","","","",09/JAN/09,2985,09/JAN/09,"09-JAN-2016",""
5791335,22,2199,"","10428",,"","","","",12/JAN/09,1783,12/JAN/09,"12-JAN-2016",""
5791344,478,6574,"","182",23705,"","","","",12/JAN/09,27650,12/JAN/09,"12-JAN-2016",""
5791375,334,2713,"","5667",695,"","","","",13/JAN/09,1874,13/JAN/09,"13-JAN-2016",""
5792409,22,2199,"","10448",,"","","","",09/JAN/09,1783,14/JAN/09,"14-JAN-2016",""
5792410,2,391,"","10449",,"","","","",08/JAN/09,1783,14/JAN/09,"14-JAN-2016",""
5792411,3,1594,"","10450",,"","","","",13/JAN/09,1783,14/JAN/09,"14-JAN-2016",""
5792437,21,627,"","10460",,"","","","",15/JAN/09,4758,15/JAN/09,"15-JAN-2016",""
5792438,2,1866,"","10461",,"","","","",16/JAN/09,4758,15/JAN/09,"15-JAN-2016",""
5792439,147,628,"","10462",,"","","","",15/JAN/09,4758,15/JAN/09,"15-JAN-2016",""
5793426,22,2236,"","10465",,"","","","",14/JAN/09,4758,16/JAN/09,"16-JAN-2016",""
5793427,3,2235,"","10466",,"","","","",09/JAN/09,4758,16/JAN/09,"16-JAN-2016",""
5793428,21,627,"","10467",,"","","","",19/JAN/09,4758,16/JAN/09,"16-JAN-2016",""
5794433,21,2040,"","11710",535,"","","","",19/JAN/09,5741,19/JAN/09,"19-JAN-2016",""
5794434,334,801,"","11711",535,"","","","",19/JAN/09,1602,19/JAN/09,"19-JAN-2016",""
5787190,22,2673,"","5645",695,"","","","",24/DEC/08,1851,26/DEC/08,"26-DEC-2015",""
5787255,22,2228,"","11855",,"","","","",06/JAN/09,384,02/JAN/09,"02-JAN-2016",""
5787285,515,4801,"","6144",,"","","","",05/JAN/09,2985,05/JAN/09,"05-JAN-2016",""
5787286,517,4993,"","6145",,"","","","",05/JAN/09,2983,05/JAN/09,"05-JAN-2016",""
5788274,21,2232,"","11861",,"","","","",06/JAN/09,384,06/JAN/09,"06-JAN-2016",""
5788275,22,2228,"","11862",,"","","","",06/JAN/09,384,06/JAN/09,"06-JAN-2016",""
5788306,11,4973,"","6149",,"","","","",07/JAN/09,2983,07/JAN/09,"07-JAN-2016",""
5788307,22,3839,"","999",2100,"","","","",04/JAN/09,4158,07/JAN/09,"07-JAN-2016",""
5790318,1,357,"","11689",535,"","","","",09/JAN/09,5741,09/JAN/09,"09-JAN-2016",""
5790319,1,2326,"","11872",,"","","","",09/JAN/09,384,09/JAN/09,"09-JAN-2016",""
5790320,478,2327,"","11873",,"","","","",09/JAN/09,384,09/JAN/09,"09-JAN-2016",""
5790321,22,2221,"","13505",532,"","","","",12/JAN/09,1715,09/JAN/09,"09-JAN-2016",""
5790326,2,391,"","10424",,"","","","",07/JAN/09,1783,09/JAN/09,"09-JAN-2016",""
5791336,21,,"","10429",,"","","","",08/JAN/09,1783,12/JAN/09,"12-JAN-2016",""
5791340,334,2754,"","5966",,"","","","",12/JAN/09,1850,12/JAN/09,"12-JAN-2016",""
5791341,537,1548,"","5967",,"","","","",12/JAN/09,4611,12/JAN/09,"12-JAN-2016",""
5791345,478,6594,"","182",23704,"","","","",12/JAN/09,27645,12/JAN/09,"12-JAN-2016",""
5791346,478,6614,"","179",23686,"","","","",12/JAN/09,27626,12/JAN/09,"12-JAN-2016",""
5791350,2,2233,"","11883",,"","","","",07/JAN/09,384,13/JAN/09,"13-JAN-2016",""
5791351,147,2229,"","11884",,"","","","",09/JAN/09,384,13/JAN/09,"13-JAN-2016",""
5791352,22,2228,"","11885",,"","","","",09/JAN/09,384,13/JAN/09,"13-JAN-2016",""
5792426,22,2221,"","13533",532,"","","","",13/JAN/09,1715,15/JAN/09,"15-JAN-2016",""
5794421,22,2228,"","11901",,"","","","",15/JAN/09,384,19/JAN/09,"19-JAN-2016",""
5794422,2,2233,"","11902",,"","","","",15/JAN/09,384,19/JAN/09,"19-JAN-2016",""
5794423,22,415,"","11708",535,"","","","",19/JAN/09,1313,19/JAN/09,"19-JAN-2016",""
5794430,1,2326,"","11905",,"","","","",19/JAN/09,384,19/JAN/09,"19-JAN-2016",""
5794432,478,2327,"","11906",,"","","","",19/JAN/09,384,19/JAN/09,"19-JAN-2016",""
5794435,478,1887,"","11712",535,"","","","",19/JAN/09,1602,19/JAN/09,"19-JAN-2016",""
5795429,1,2502,"","10461",,"","","","",19/JAN/09,1314,19/JAN/09,"19-JAN-2016",""
5795430,537,1521,"","10462",,"","","","",19/JAN/09,1314,19/JAN/09,"19-JAN-2016",""
5795446,21,2220,"","13545",532,"","","","",19/JAN/09,1715,20/JAN/09,"20-JAN-2016",""
5795447,2,2222,"","13546",532,"","","","",17/JAN/09,1715,20/JAN/09,"20-JAN-2016",""
5795451,22,2228,"","11907",,"","","","",17/JAN/09,384,20/JAN/09,"20-JAN-2016",""
5795454,2,2233,"","11908",,"","","","",17/JAN/09,384,20/JAN/09,"20-JAN-2016",""
5795455,21,2232,"","11909",,"","","","",20/JAN/09,384,20/JAN/09,"20-JAN-2016",""
5795456,22,415,"","11718",535,"","","","",19/JAN/09,1313,20/JAN/09,"20-JAN-2016",""
5795457,2,416,"","11719",535,"","","","",16/JAN/09,1313,20/JAN/09,"20-JAN-2016",""
5795466,22,2673,"","5680",695,"","","","",17/JAN/09,1851,20/JAN/09,"20-JAN-2016",""
5795485,2,2222,"","13551",532,"","","","",16/JAN/09,1715,21/JAN/09,"21-JAN-2016",""
5795486,3,2225,"","13552",532,"","","","",21/JAN/09,1715,21/JAN/09,"21-JAN-2016",""
5787172,3,355,"","11661",535,"","","","",29/DEC/08,1313,26/DEC/08,"26-DEC-2015",""
5787239,703,4802,"","6141",,"","","","",23/DEC/08,2984,29/DEC/08,"29-DEC-2015",""
5788271,22,415,"","11672",535,"","","","",06/JAN/09,1313,06/JAN/09,"06-JAN-2016",""
5787287,22,3839,"","996",2100,"","","","",04/JAN/09,4158,05/JAN/09,"05-JAN-2016",""
5788278,3,1594,"","10412",,"","","","",06/JAN/09,1783,06/JAN/09,"06-JAN-2016",""
5788279,22,2199,"","10413",,"","","","",06/JAN/09,1783,06/JAN/09,"06-JAN-2016",""
5788285,22,2228,"","11863",,"","","","",05/JAN/09,384,07/JAN/09,"07-JAN-2016",""
5788286,2,416,"","11673",535,"","","","",05/JAN/09,1313,07/JAN/09,"07-JAN-2016",""
5788289,22,415,"","11674",535,"","","","",04/JAN/09,1313,07/JAN/09,"07-JAN-2016",""
5788290,2,416,"","11675",535,"","","","",03/JAN/09,1313,07/JAN/09,"07-JAN-2016",""
5788301,3,2672,"","5659",695,"","","","",08/JAN/09,1851,07/JAN/09,"07-JAN-2016",""
5789310,22,415,"","11678",535,"","","","",08/JAN/09,1313,08/JAN/09,"08-JAN-2016",""
5789311,2,416,"","11679",535,"","","","",05/JAN/09,1313,08/JAN/09,"08-JAN-2016",""
5789312,21,2040,"","11680",535,"","","","",06/JAN/09,1313,08/JAN/09,"08-JAN-2016",""
5789313,22,415,"","11681",535,"","","","",07/JAN/09,1313,08/JAN/09,"08-JAN-2016",""
5789316,2,416,"","11682",535,"","","","",03/JAN/09,1313,08/JAN/09,"08-JAN-2016",""
5789317,21,2040,"","11683",535,"","","","",07/JAN/09,1313,08/JAN/09,"08-JAN-2016",""
5789330,2,1866,"","10431",,"","","","",08/JAN/09,4758,08/JAN/09,"08-JAN-2016",""
5789331,478,2343,"","10432",,"","","","",08/JAN/09,4758,08/JAN/09,"08-JAN-2016",""
5790322,22,2236,"","10433",,"","","","",04/JAN/09,4758,09/JAN/09,"09-JAN-2016",""
5791332,22,2673,"","5664",695,"","","","",08/JAN/09,1851,12/JAN/09,"12-JAN-2016",""
5791333,334,2342,"","10441",,"","","","",12/JAN/09,4758,12/JAN/09,"12-JAN-2016",""
5791334,537,1604,"","10442",,"","","","",12/JAN/09,4758,12/JAN/09,"12-JAN-2016",""
5791353,21,2040,"","11697",535,"","","","",06/JAN/09,1313,13/JAN/09,"13-JAN-2016",""
5791354,22,415,"","11698",535,"","","","",13/JAN/09,1313,13/JAN/09,"13-JAN-2016",""
5791355,21,2040,"","11699",535,"","","","",11/JAN/09,1313,13/JAN/09,"13-JAN-2016",""
5791370,22,2236,"","10444",,"","","","",08/JAN/09,4758,13/JAN/09,"13-JAN-2016",""
5791373,3,2672,"","5665",695,"","","","",09/JAN/09,1851,13/JAN/09,"13-JAN-2016",""
5791374,22,2673,"","5666",695,"","","","",09/JAN/09,1851,13/JAN/09,"13-JAN-2016",""
5792394,21,2232,"","11890",,"","","","",14/JAN/09,384,14/JAN/09,"14-JAN-2016",""
5792395,2,2222,"","13526",532,"","","","",14/JAN/09,1715,14/JAN/09,"14-JAN-2016",""
5792396,22,2221,"","13527",532,"","","","",13/JAN/09,1715,14/JAN/09,"14-JAN-2016",""
5792407,3,1594,"","10446",,"","","","",13/JAN/09,1783,14/JAN/09,"14-JAN-2016",""
5792408,22,2199,"","10447",,"","","","",15/NOV/08,1783,14/JAN/09,"14-JAN-2016",""
5794429,2,416,"","11709",535,"","","","",19/JAN/09,1313,19/JAN/09,"19-JAN-2016",""
5795445,22,415,"","11713",535,"","","","",16/JAN/09,1313,20/JAN/09,"20-JAN-2016",""
5795448,2,416,"","11714",535,"","","","",17/JAN/09,1313,20/JAN/09,"20-JAN-2016",""
5795471,578,1275,"","8540",,"","","","",17/JAN/09,31,20/JAN/09,"20-JAN-2016",""
5795472,5,2034,"","8541",,"","","","",19/JAN/09,31,20/JAN/09,"20-JAN-2016",""
5787248,22,2228,"","11854",,"","","","",01/JAN/09,384,01/JAN/09,"01-JAN-2016",""
5788287,22,2228,"","11864",,"","","","",02/JAN/09,384,07/JAN/09,"07-JAN-2016",""
5788288,147,2229,"","11865",,"","","","",07/JAN/09,384,07/JAN/09,"07-JAN-2016",""
5788297,5,1597,"","10424",,"","","","",06/JAN/09,4758,07/JAN/09,"07-JAN-2016",""
5788305,495,2524,"","6148",,"","","","",03/JAN/09,2960,07/JAN/09,"07-JAN-2016",""
5789329,22,2236,"","10430",,"","","","",09/JAN/09,4758,08/JAN/09,"08-JAN-2016",""
5789337,1,1008,"","5962",,"","","","",08/JAN/09,2790,08/JAN/09,"08-JAN-2016",""
5789338,478,2753,"","5963",,"","","","",08/JAN/09,4821,08/JAN/09,"08-JAN-2016",""
5791313,22,2228,"","11876",,"","","","",10/JAN/09,384,12/JAN/09,"12-JAN-2016",""
5791314,147,2229,"","11877",,"","","","",11/JAN/09,384,12/JAN/09,"12-JAN-2016",""
5791328,22,2236,"","10437",,"","","","",05/JAN/09,4758,12/JAN/09,"12-JAN-2016",""
5791329,22,2236,"","10438",,"","","","",07/JAN/09,4758,12/JAN/09,"12-JAN-2016",""
5791330,147,628,"","10439",,"","","","",10/JAN/09,4758,12/JAN/09,"12-JAN-2016",""
5791386,21,459,"","10442",,"","","","",15/JAN/09,1783,13/JAN/09,"13-JAN-2016",""
5791389,22,2698,"","5968",,"","","","",11/JAN/09,1850,13/JAN/09,"13-JAN-2016",""
5792427,21,2220,"","13534",532,"","","","",15/JAN/09,1715,15/JAN/09,"15-JAN-2016",""
5792428,147,2226,"","13535",532,"","","","",15/JAN/09,1715,15/JAN/09,"15-JAN-2016",""
5792429,209,2442,"","13536",532,"","","","",15/JAN/09,7657,15/JAN/09,"15-JAN-2016",""
5792430,2,1866,"","10454",,"","","","",14/JAN/09,4758,15/JAN/09,"15-JAN-2016",""
5792431,21,627,"","10455",,"","","","",14/JAN/09,4758,15/JAN/09,"15-JAN-2016",""
5792432,2,1866,"","10456",,"","","","",14/JAN/09,4758,15/JAN/09,"15-JAN-2016",""
5792433,22,2236,"","10457",,"","","","",14/JAN/09,4758,15/JAN/09,"15-JAN-2016",""
5792434,147,628,"","10458",,"","","","",13/JAN/09,4758,15/JAN/09,"15-JAN-2016",""
5792435,3,2235,"","10459",,"","","","",11/JAN/09,4758,15/JAN/09,"15-JAN-2016",""
5792440,2,1866,"","10463",,"","","","",15/JAN/09,4758,15/JAN/09,"15-JAN-2016",""
5792441,478,2343,"","10464",,"","","","",15/JAN/09,4758,15/JAN/09,"15-JAN-2016",""
5794426,22,2221,"","13543",532,"","","","",13/JAN/09,1715,19/JAN/09,"19-JAN-2016",""
5794427,22,2228,"","11903",,"","","","",18/JAN/09,384,19/JAN/09,"19-JAN-2016",""
5794428,2,2233,"","11904",,"","","","",19/JAN/09,384,19/JAN/09,"19-JAN-2016",""
5794431,12,2444,"","13544",532,"","","","",19/JAN/09,7665,19/JAN/09,"19-JAN-2016",""
5795462,21,627,"","10477",,"","","","",19/JAN/09,4758,20/JAN/09,"20-JAN-2016",""
5795465,22,2199,"","10463",,"","","","",16/JAN/09,1783,20/JAN/09,"20-JAN-2016",""
5795473,22,2035,"","8542",,"","","","",20/JAN/09,25,20/JAN/09,"20-JAN-2016",""
5795474,9,12,"","8543",,"","","","",20/JAN/09,25,20/JAN/09,"20-JAN-2016",""
5795475,703,6575,"","184",23705,"","","","",20/JAN/09,27648,20/JAN/09,"20-JAN-2016",""
5795477,703,6615,"","181",23686,"","","","",20/JAN/09,27627,20/JAN/09,"20-JAN-2016",""
5795478,22,2228,"","11911",,"","","","",18/JAN/09,384,21/JAN/09,"21-JAN-2016",""
5795479,2,2233,"","11912",,"","","","",19/JAN/09,384,21/JAN/09,"21-JAN-2016",""
5795480,22,415,"","11720",535,"","","","",20/JAN/09,1313,21/JAN/09,"21-JAN-2016",""
5795481,22,2221,"","13550",532,"","","","",18/JAN/09,1715,21/JAN/09,"21-JAN-2016",""
5787189,22,2199,"","10405",,"","","","",24/DEC/08,1783,26/DEC/08,"26-DEC-2015",""
5787264,334,942,"","10409",,"","","","",02/JAN/09,1314,02/JAN/09,"02-JAN-2016",""
5787265,478,2462,"","10410",,"","","","",02/JAN/09,1314,02/JAN/09,"02-JAN-2016",""
5787266,11,4973,"","6142",,"","","","",02/JAN/09,2985,02/JAN/09,"02-JAN-2016",""
5787267,1226,3819,"","995",2100,"","","","",02/JAN/09,4149,02/JAN/09,"02-JAN-2016",""
5787279,209,6569,"","184",23684,"","","","",05/JAN/09,27627,05/JAN/09,"05-JAN-2016",""
5787280,209,6570,"","180",23685,"","","","",05/JAN/09,27627,05/JAN/09,"05-JAN-2016",""
5790308,22,3839,"","1003",2100,"","","","",04/JAN/09,4158,08/JAN/09,"08-JAN-2016",""
5790313,22,2228,"","11870",,"","","","",08/JAN/09,384,09/JAN/09,"09-JAN-2016",""
5790314,21,2232,"","11871",,"","","","",06/JAN/09,384,09/JAN/09,"09-JAN-2016",""
5790315,22,2221,"","13504",532,"","","","",09/JAN/09,1715,09/JAN/09,"09-JAN-2016",""
5790323,22,2236,"","10434",,"","","","",08/JAN/09,4758,09/JAN/09,"09-JAN-2016",""
5791326,22,2221,"","13508",532,"","","","",09/JAN/09,1715,12/JAN/09,"12-JAN-2016",""
5791347,577,4782,"","6155",,"","","","",08/JAN/09,2983,12/JAN/09,"12-JAN-2016",""
5791348,355,4974,"","6156",,"","","","",12/JAN/09,2985,12/JAN/09,"12-JAN-2016",""
5791356,22,2221,"","13510",532,"","","","",07/JAN/09,1715,13/JAN/09,"13-JAN-2016",""
5791357,2,2222,"","13511",532,"","","","",13/JAN/09,1715,13/JAN/09,"13-JAN-2016",""
5791358,22,2221,"","13512",532,"","","","",09/JAN/09,1715,13/JAN/09,"13-JAN-2016",""
5791387,3,1594,"","10443",,"","","","",15/JAN/09,1783,13/JAN/09,"13-JAN-2016",""
5792385,22,2228,"","11888",,"","","","",14/JAN/09,384,14/JAN/09,"14-JAN-2016",""
5792406,22,2673,"","5668",695,"","","","",12/JAN/09,1851,14/JAN/09,"14-JAN-2016",""
5792412,22,2698,"","5969",,"","","","",11/JAN/09,1850,14/JAN/09,"14-JAN-2016",""
5794418,2,2233,"","11898",,"","","","",15/JAN/09,384,19/JAN/09,"19-JAN-2016",""
5794419,22,2228,"","11899",,"","","","",15/JAN/09,384,19/JAN/09,"19-JAN-2016",""
5794420,2,2233,"","11900",,"","","","",19/JAN/09,384,19/JAN/09,"19-JAN-2016",""
5795490,22,2199,"","10465",,"","","","",18/JAN/09,1783,21/JAN/09,"21-JAN-2016",""
5795491,22,2673,"","5681",695,"","","","",20/JAN/09,1851,21/JAN/09,"21-JAN-2016",""
5795492,3,2672,"","5682",695,"","","","",22/JAN/09,1851,21/JAN/09,"21-JAN-2016",""
