"CONTRACT_ID","CONTRACT_LINE_ID","LINE_TYPE","CONTRACT_LINE_NUM","ITEM_ID","CATEGORY_ID","CONTRACT_LINE_DESCRIPTION","UOM","QTY_LIMIT","UNIT_PRICE","SUPPLIER_ITEM_REF","CANCEL_FLAG"
83988,134370,"Goods",437,,36,"Ribbon for Brother, M4018, Black, Matrix, Nylon","EA","",39.99,"BRT04006","N"
83988,134371,"Goods",438,,36,"Brother, All AX Models, Correctronic 320, 340, 360, 380, WP-44, EM30/31, Compactronic 300/300M, 310/350, Black Correctable Ribbon","EA","",6.99,"BRT02013","N"
83988,134372,"Goods",439,,36,"Brother, EM, CE, CX, and Pro Series, Black Correctable Ribbon","EA","",6.99,"BRT02001","N"
83988,134373,"Goods",440,,36,"Ribbon for Brother, M1724L, Black Fabric","EA","",18.99,"BRT04002","N"
83988,134374,"Goods",441,,36,"Ribbon for Brother, Xl500, 1500, M1300, M1800, M1900 Series, Black Matrix Nylon","EA","",25.99,"BRT04012","N"
83988,134375,"Goods",442,,36,"Ribbon for Dec/Digital Equipment Corp, Decwriter LA100, LA210, Black Matrix Nylon","BX","",41,"DEC10632","N"
83988,134376,"Goods",443,,36,"Ribbon for Dec/Digital Equipment Corp, Decwriter LA600, Black Matrix Nylon","EA","",35,"DEC10629","N"
83988,134377,"Goods",444,,36,"Ribbon for Dec/Digital Equipment Corp, Decwriter LA50, Black Matrix Nylon","BX","",35,"DEC10634","N"
83988,134378,"Goods",445,,36,"Ribbon for Dec/Digital Equipment Corp, LG01, LG02, Black Matrix Nylon","BX","",155,"DEC10636","N"
83988,134379,"Goods",446,,36,"Ribbon for Dec/Digital Equipment Corp, LG04, LG06, LG12, Black Matrix Nylon","BX","",75,"DEC10816","N"
83988,134380,"Goods",447,,36,"Ribbon for Dec/Digital Equipment Corp, LA324, LA424, Black Matrix Nylon","BX","",65,"DEC10234","N"
83988,134381,"Goods",448,,36,"Organizer Accessory, Zippered Pouch Carries Extra Supplies, Portable, 3-3/4 inch x 6-3/4 inch","EA","",4.25,"DTM10898","N"
83988,134382,"Goods",449,,36,"Loose-Leaf Diskette Protector, 3-1/2 inch Diskette, 8 Disk Capacity","BX","",12.5,"CLI61788","N"
83988,134383,"Goods",450,,36,"Disk and Document Organizer, Protector","PACK","",5.49,"AVE72641","N"
83988,134384,"Goods",451,,36,"Manila Pocket Pages for Ring Binders, Buff","EA","",3.1,"AVE03075","N"
83988,134385,"Goods",452,,36,"PolyBinder Pocket with Insertable Tabs, Clear, 11 inch x 8-1/2 inch, 5 Double-Sided Pocket per Package","PACK","",3.6,"CRD84010","N"
83988,134386,"Goods",453,,36,"Binder Pocket with Insert Tabs, Letter, Assorted","EA","",3.8,"CRD84009","N"
83988,134387,"Goods",454,,36,"Printer Center, 4 Adjustable Shelves, Supports up to 75 pounds","EA","",75.95,"CCP77062","N"
83988,134388,"Goods",455,,36,"Printer Center, 1 Pull-Out Shelf/1 Pull-Out Drawer, Supports up to 75 pounds, 23-3/8 inch x 17 inch x 29-1/2 inch, Medium Gray","EA","",75.95,"CCP77060","N"
83988,134389,"Goods",456,,36,"Printer Center, 2 Pull-Out Shelves, Supports up to 75 pounds","EA","",75.95,"CCP77061","N"
83988,134390,"Goods",457,,36,"Acrylic Monitor Stand, Supports up to 80 pounds","EA","",44.95,"CCP76915","N"
83988,134391,"Goods",458,,36,"CD Monitor Deck, Supports up to 50 pounds","EA","",31.45,"CCP18451","N"
83988,134392,"Goods",459,,36,"Telephone Desk Stand, Acrylic","EA","",29.95,"CCP94260","N"
83988,134393,"Goods",460,,36,"Telephone Desk Stand Organizer, Acrylic","EA","",29.95,"CCP94261","N"
83988,134394,"Goods",461,,36,"Angled Telephone Desk Stand, Acrylic","EA","",29.95,"CCP94265","N"
83988,134395,"Goods",462,,36,"Plunger, 24 inches","EA","",11.6,"CMC01106","N"
83988,134396,"Goods",463,,36,"Disposable CPR Mask","EA","",14.2,"ACM92100","N"
83988,134397,"Goods",464,,36,"Powerlock Tape Measure, Belt Clip, 25 feet","EA","",30,"BOS33425","N"
83988,134398,"Goods",465,,36,"Bostitch Leverlock Tape Rules, 1/2 inch x 12 feet, Includes Belt Clip","EA","",10.5,"BOS30537","N"
83988,134399,"Goods",466,,36,"Laser File Folder Labels, 2/3 inch x 3-7/16 inch, Assorted","PACK","",22.65,"AVE05266","N"
83988,134400,"Goods",467,,36,"Inkjet File Folder Labels, 2/3 inch x 3-7/16 inch, White","BX","",22.65,"AVE08366","N"
83988,134401,"Goods",468,,36,"Inkjet File Folder Labels, 2/3 inch x 3-7/16 inch, Assorted","BX","",22.65,"AVE08166","N"
83988,134402,"Goods",469,,36,"Laser File Folder Labels, 2/3 inch x 3-7/16 inch, Yellow","BX","",41.18,"AVE05966","N"
83988,134403,"Goods",470,,36,"Laser File Folder Labels, 2/3 inch x 3-7/16 inch, Blue","BX","",41.18,"AVE05766","N"
83988,134404,"Goods",471,,36,"Laser File Folder Labels, 2/3 inch x 3-7/16 inch, White","BX","",41.18,"AVE05366","N"
83988,134405,"Goods",472,,36,"Laser File Folder Labels, 2/3 inch x 3-7/16 inch, Red","BX","",41.18,"AVE05066","N"
83988,134406,"Goods",473,,36,"File Folder Label, 9/16 inch x 3-7/16 inch, Black","PACK","",4.69,"AVE05211A","N"
83988,134407,"Goods",474,,36,"File Folder Label, 9/16 inch x 3-7/16 inch, Orange","PACK","",4.69,"AVE05205A","N"
83988,134408,"Goods",475,,36,"File Folder Label, 9/16 inch x 3-7/16 inch, Yellow","PACK","",4.69,"AVE05209A","N"
83988,134409,"Goods",476,,36,"File Folder Label, 9/16 inch x 3-7/16 inch, Dark Blue","PACK","",4.69,"AVE05200A","N"
83988,134410,"Goods",477,,36,"File Folder Label, 9/16 inch x 3-7/16 inch, Purple","PACK","",4.69,"AVE05204A","N"
83988,134411,"Goods",478,,36,"File Folder Label, 9/16 inch x 3-7/16 inch, Lavender","PACK","",4.69,"AVE05207A","N"
83988,134412,"Goods",479,,36,"File Folder Label, 9/16 inch x 3-7/16 inch, Light Blue","PACK","",4.69,"AVE05206A","N"
83988,134413,"Goods",480,,36,"File Folder Label, 9/16 inch x 3-7/16 inch, Green","PACK","",4.69,"AVE05203A","N"
83988,134414,"Goods",481,,36,"File Folder Label, 9/16 inch x 3-7/16 inch, Dark Red","PACK","",4.69,"AVE05201A","N"
83988,134415,"Goods",482,,36,"File Folder Label, 9/16 inch x 3-7/16 inch, White","PACK","",4.69,"AVE05202A","N"
83988,134416,"Goods",483,,36,"Laser File Folder Label, Green","BX","",41.18,"AVE05866","N"
83988,134417,"Goods",484,,36,"File Folder Label, Assorted, 2/3 x 3-7/8","BX","",21.59,"AVE06466","N"
83988,134418,"Goods",485,,36,"Surge Protector, 6 Outlets, 360 joule","EA","",15.25,"CCP02308","N"
83988,134419,"Goods",486,,36,"P Touch Professional Labelmaker","EA","",369.95,"BRT52592","N"
83988,134420,"Goods",487,,36,"Brother Portable P-Touch PT1810 Labeler with Case","EA","",219.95,"BRT52594","N"
83988,134421,"Goods",488,,36,"Brother Portable P-Touch PT1200 Labeling System","EA","",99.95,"BRT52584","N"
83988,134422,"Goods",489,,36,"Brother Portable P-Touch PT2210 Labeler with Case","EA","",299.95,"BRT52590","N"
83988,134423,"Goods",490,,36,"Brother Computer Label Printer","EA","",249.95,"BRT52557","N"
83988,134424,"Goods",491,,36,"Smart Sorter, Black","EA","",16.5,"ELD12806","N"
83988,134425,"Goods",492,,36,"Horizontal/Vertical Organizer, Letter Size, Smoke","EA","",15.29,"ELD16173","N"
83988,134426,"Goods",493,,36,"Tacky-Finger Fingertip Moistener, 2-1/2 ounce","SET","",3.99,"CRD61013","N"
83988,134427,"Goods",494,,36,"First Aid Refills, Aspirin","BX","",24.75,"ACM12407","N"
83988,134428,"Goods",495,,36,"First Aid Refills, Advil","BX","",15.95,"ACM15000","N"
83988,134429,"Goods",496,,36,"First Aid Refill Kit","Kit","",22.96,"ACM40001","N"
83988,134430,"Goods",497,,36,"First Aid Refills, Alka-Seltzer Antacid Tablets","BX","",22.99,"ACM12406","N"
83988,134431,"Goods",498,,36,"Acme First Aid Kit Individual Refill, Antiseptic Towels","BX","",3.9,"ACM51028","N"
83988,134432,"Goods",499,,36,"Acme First Aid Kit Individual Refill, Burn Cream, 0.1 Gram Tube","BX","",6.5,"ACM51014","N"
83988,134433,"Goods",500,,36,"Acme First Aid Kit Individual Refill, Alcohol Pads","BX","",6.35,"ACM51019","N"
83988,134434,"Goods",501,,36,"Acme First Aid Kit Individual Refill, Iodine Pads","BX","",8.4,"ACM51023","N"
83988,134435,"Goods",502,,36,"Acme First Aid Kit Individual Refill, Bandage, Fabric/Adhesive","BX","",7.95,"ACM51006","N"
83988,134436,"Goods",503,,36,"Acme First Aid Kit Individual Refill, Bandage","BX","",5.3,"ACM51004","N"
83988,134437,"Goods",504,,36,"Acme First Aid Kit Individual Refill, Bandage, Triangular","EA","",3.7,"ACM51012","N"
83988,134438,"Goods",505,,36,"Home/Office/Auto First Aid Kit, 70 Pieces","EA","",27.99,"ACM25001","N"
83988,134439,"Goods",506,,36,"Large First Aid Station, 613 Pieces","EA","",299.95,"ACM50000","N"
83988,134440,"Goods",507,,36,"First Aid Kit, 107 Pieces","EA","",41.95,"ACM60002","N"
83988,134441,"Goods",508,,36,"Universal Precaution Kit","EA","",19.44,"ACM91100","N"
83988,134442,"Goods",509,,36,"Acme First Aid Kit for Personal use, 39 Pieces per Package","PACK","",6.95,"ACM38000","N"
83988,134443,"Goods",510,,36,"Acco Expandable Data Binder for 8-1/2 inch x 11 inch Sheet Size, Linen Pressboard Cover, Blue","EA","",7.7,"ACC55262","N"
83988,134444,"Goods",511,,36,"Acco Data Binder for Pressboard, Expandable, 8-1/2 inch x 11 inch Sheet Size, Linen Pressboard Cover, Gray","EA","",7.7,"ACC55263","N"
83988,134445,"Goods",512,,36,"Data Binder, Burst, Light Blue, 11 x 14-7/8","EA","",7.04,"ACC54272","N"
83988,134446,"Goods",513,,36,"Data Binder, Executive Red, 14-7/8 inch x 11 inch","EA","",7.82,"ACC56079","N"
83988,134447,"Goods",514,,36,"Data Binder, Blue, 14-7/8 inch x 8-1/2 inch","EA","",7.82,"ACC56043","N"
83988,134448,"Goods",515,,36,"Data Binder, Black, 14-7/8 inch x 11 inch","EA","",7.82,"ACC56071","N"
83988,134449,"Goods",516,,36,"Recycled Presstex Data Binder with Storage Hooks for 9-1/2 inch x 11 inch Sheet Size, Light Blue","EA","",6.45,"ACC54112","N"
83988,134450,"Goods",517,,36,"Recycled Presstex Data Binder with Storage Hooks for 9-1/2 inch x 11 inch Sheet Size, Dark Blue","EA","",6.45,"ACC54113","N"
83988,134451,"Goods",518,,36,"Recycled Presstex Data Binder with Storage Hooks for 9-1/2 inch x 11 inch Sheet Size, Dark Gray","EA","",6.45,"ACC54114","N"
83988,134452,"Goods",519,,36,"Recycled Presstex Data Binder with Storage Hooks for 9-1/2 inch x 11 inch Sheet Size, Light Green","EA","",6.45,"ACC54115","N"
83988,134453,"Goods",520,,36,"Recycled Presstex Data Binder with Storage Hooks for 9-1/2 inch x 11 inch Sheet Size, Executive Red","EA","",6.45,"ACC54119","N"
83988,134454,"Goods",521,,36,"Recycled Presstex Data Binder with Storage Hooks for 11 inch x 8-1/2 inch Sheet Size, Dark Blue","EA","",6.7,"ACC54123","N"
83988,134455,"Goods",522,,36,"Recycled Presstex Data Binder with Storage Hooks for 12 inch x 8-1/2 inch Sheet Size, Light Blue","EA","",6.7,"ACC54132","N"
83988,134456,"Goods",523,,36,"Recycled Presstex Data Binder with Storage Hooks for 12 inch x 8-1/2 inch Sheet Size, Dark Blue","EA","",6.7,"ACC54133","N"
83988,134457,"Goods",524,,36,"Expandable Pressboard Data Binder for 8-1/2 inch x 11 inch Sheet Size, Dark Blue","EA","",7.2,"ACC55260","N"
83988,134458,"Goods",525,,36,"Expandable Pressboard Data Binder for 8-1/2 inch x 11 inch Sheet Size, Executive Red","EA","",7.2,"ACC55261","N"
83988,134459,"Goods",526,,36,"Expandable Vinyl Data Binder for 8-1/2 inch x 11 inch Sheet Size, Blue","EA","",8.95,"ACC55264","N"
83988,134460,"Goods",527,,36,"Expandable Vinyl Data Binder for 8-1/2 inch x 11 inch Sheet Size, Black","EA","",8.95,"ACC55265","N"
83988,134461,"Goods",528,,36,"23 Point Accohide Data Binder for 14-7/8 inch x 11 inch Sheet Size, Blue","EA","",7.45,"ACC56073","N"
83988,134462,"Goods",529,,36,"Accohide Data Binder for 14-7/8 inch x 11 inch Sheet Size, Green","EA","",7.25,"ACC56076","N"
83988,134463,"Goods",530,,36,"23 Point Accohide Data Binder for 12 inch x 8-1/2 inch Sheet Size, Blue","EA","",7.45,"ACC56133","N"
83988,134464,"Goods",531,,36,"Square Ring Data Binder for Burst Data Forms, 11 inch x 14-7/8 inch Sheet Size, Blue","EA","",16.1,"ACC59273","N"
83988,134465,"Goods",532,,36,"Acco 23 Point Accohide Data Processing Binder for 9-1/2 inch x 11 inch Sheet Size, Vinyl, Blue","EA","",7.45,"ACC56003","N"
83988,134466,"Goods",533,,36,"Acco 23 Point Accohide Data Processing Binder for 11 inch x 8-1/2 Sheet Size, Vinyl, Blue","EA","",7.45,"ACC56123","N"
83988,134467,"Goods",534,,36,"Acco Laser Printout Binder for 11 inch x 8-1/8 inch Sheet Size, Light Blue","PACK","",17.65,"ACC35072","N"
83988,134468,"Goods",535,,36,"Acco Laser Printout Binder for 11 inch x 8-1/8 inch Sheet Size, Red","PACK","",17.65,"ACC35079","N"
83988,134469,"Goods",536,,36,"Acco 20 Point Presstex Data Processing Binder for 8-1/2 inch x 11 inch Sheet Size, Pressboard, Light Blue","EA","",6.7,"ACC54252","N"
83988,134470,"Goods",537,,36,"Recycled Presstex Data Binder with Storage Hooks for 14-7/8 inch x 8-1/2 inch Sheet Size, Light Blue","EA","",7.5,"ACC54042","N"
83988,134471,"Goods",538,,36,"Recycled Presstex Data Binder with Storage Hooks for 14-7/8 inch x 8-1/2 inch Sheet Size, Dark Blue","EA","",7.5,"ACC54043","N"
83988,134472,"Goods",539,,36,"Pressboard Data Binder for 14-7/8 inch x 11 inch Sheet Size, Light Blue","EA","",5.9,"ACC53072","N"
83988,134473,"Goods",540,,36,"Pressboard Data Binder for 14-7/8 inch x 11 inch Sheet Size, Dark Blue","EA","",5.9,"ACC53073","N"
83988,134474,"Goods",541,,36,"Pressboard Data Binder for 14-7/8 inch x 11 inch Sheet Size, Dark Gray","EA","",5.9,"ACC53074","N"
83988,134475,"Goods",542,,36,"Recycled Presstex Data Binder with Storage Hooks for 14-7/8 inch x 11 inch Sheet Size, Black","EA","",6.45,"ACC54071","N"
83988,134476,"Goods",543,,36,"Recycled Presstex Data Binder with Storage Hooks for 14-7/8 inch x 11 inch Sheet Size, Light Blue","EA","",6.45,"ACC54072","N"
83988,134477,"Goods",544,,36,"Recycled Presstex Data Binder with Storage Hooks for 14-7/8 inch x 11 inch Sheet Size, Dark Blue","EA","",6.45,"ACC54073","N"
83988,134478,"Goods",545,,36,"Recycled Presstex Data Binder with Storage Hooks for 14-7/8 inch x 11 inch Sheet Size, Dark Gray","EA","",6.45,"ACC54074","N"
83988,134479,"Goods",546,,36,"Recycled Presstex Data Binder with Storage Hooks for 14-7/8 inch x 11 inch Sheet Size, Light Green","EA","",6.45,"ACC54075","N"
83988,134480,"Goods",547,,36,"Recycled Presstex Data Binder with Storage Hooks for 14-7/8 inch x 11 inch Sheet Size, Dark Green","EA","",6.45,"ACC54076","N"
83988,134481,"Goods",548,,36,"Recycled Presstex Data Binder with Storage Hooks for 14-7/8 inch x 11 inch Sheet Size, Red","EA","",6.45,"ACC54078","N"
83988,134482,"Goods",549,,36,"Recycled Presstex Data Binder with Storage Hooks for 14-7/8 inch x 11 inch Sheet Size, Executive Red","EA","",6.45,"ACC54079","N"
83988,134483,"Goods",550,,36,"Pressboard Data Binder for 14-7/8 inch x 11 inch Sheet Size, Executive Red","EA","",5.9,"ACC53079","N"
83988,134484,"Goods",551,,36,"Pressboard Data Binder for 9-1/2 inch x 11 inch Sheet Size, Light Blue","EA","",5.9,"ACC53112","N"
83988,134485,"Goods",552,,36,"Two-Station Coffee Warmer, 14 inch x 7 inch x 3 inch","EA","",81,"BUN00202","N"
83988,134486,"Goods",553,,36,"Premium 3-1/2 inch Multi-Disk Mailer, Four Disk Capacity","EA","",1.19,"AVE18266","N"
83988,134487,"Goods",554,,36,"Smart Shipper Mailers, Jewel Case Size","PACK","",3.49,"AVE18498","N"
83988,134488,"Goods",555,,36,"Premium 5-1/4 inch Disk Mailer, One Disk Capacity","EA","",1.25,"AVE18275","N"
83988,134489,"Goods",556,,36,"Disk Pocket Mailers, 5-7/8 inch x 6 inch","PACK","",5.5,"AVE18502","N"
83988,134490,"Goods",557,,36,"Premium 3-1/2 inch Disk Mailer, One Disk Capacity","EA","",0.99,"AVE18274","N"
83988,134491,"Goods",558,,36,"Office Decor Magazine and Literature File Sleeve, 1-1/2 inch Capacity, Contemporary/Green","EA","",14.98,"AVE71463","N"
83988,134492,"Goods",559,,36,"Magazine/Catalog Organizer for Inserting Magazine or Catalog into Three-Ring Binder, Clear","PACK","",3.35,"BAU39000","N"
83988,134493,"Goods",560,,36,"Office Decor Magazine and Literature File Sleeve, 1-1/2 inch Capacity, Granite/Charcoal","EA","",14.98,"AVE71461","N"
83988,134494,"Goods",561,,36,"Office Decor Magazine and Literature File Sleeve, 1-1/2 inch Capacity, Traditional/Deep Burgundy","EA","",14.98,"AVE71466","N"
83988,134495,"Goods",562,,36,"Office Decor Magazine and Literature File Sleeve, 1-1/2 inch Capacity, Traditional/Navy Blue","EA","",14.98,"AVE71468","N"
83988,134496,"Goods",563,,36,"Image 1500 Series Desk Accessories, Covered Card File, Ebony","EA","",21.65,"ELD15241","N"
83988,134497,"Goods",564,,36,"Brother Tape Cartridge for P-Touch Labeler, 1/2 inch Tape Assortment Pack","PACK","",61.99,"BRT05180","N"
83988,134498,"Goods",565,,36,"Brother Tape Cartridge for P-Touch Labelers, 1/2 inch Tape Assortment Pack, Black on Red, Yellow, Blue, Green","EA","",19.99,"BRT05085","N"
83988,134499,"Goods",566,,36,"Brother Tape Cartridge for P-Touch Labelers, 1/2 inch Tape, Red/Clear","PACK","",35.99,"BRT05033","N"
83988,134500,"Goods",567,,36,"Brother Tape Cartridge for P-Touch Labelers, 1/2 inch Tape, Gold/Black","PACK","",40.99,"BRT05038","N"
83988,134501,"Goods",568,,36,"Brother Tape Cartridge for P-Touch Labeler, 1/2 inch Tape Assortment Pack, Black/Yellow Fluorescent","EA","",25.99,"BRT05183","N"
83988,134502,"Goods",569,,36,"Brother Tape Cartridge for P-Touch Labelers, 3/8 inch Tape, White/Black","PACK","",35.99,"BRT05061","N"
83988,134503,"Goods",570,,36,"Brother Tape Cartridge for P-Touch Labelers, 1/2 inch Tape, Blue/Clear","PACK","",35.99,"BRT05034","N"
83988,134504,"Goods",571,,36,"Brother Tape Cartridge for P-Touch Labelers, 1/2 inch Tape Assortment Pack, White on Red, Orange, Blue","EA","",19.99,"BRT05088","N"
83988,134505,"Goods",572,,36,"Brother Lettering Tape Cartridge, 3/8 inch, White/Black","EA","",18.99,"BRT05231","N"
83988,134506,"Goods",573,,36,"Brother Lettering Tape Cartridge, 1/2 inch, Black/Yellow","EA","",17.99,"BRT05222","N"
83988,134507,"Goods",574,,36,"Brother Lettering Tape Cartridge, 3/8 inch, Black/Clear","EA","",14.99,"BRT05227","N"
83988,134508,"Goods",575,,36,"Brother Lettering Tape Cartridge, 1/4 inch, Black/Clear","EA","",12.99,"BRT05232","N"
83988,134509,"Goods",576,,36,"Brother Lettering Tape Cartridge, 1/2 inch, White/Black","EA","",20.99,"BRT05226","N"
83988,134510,"Goods",577,,36,"Brother Lettering Tape Cartridge, 1/4 inch, White/Black","EA","",17.99,"BRT05234","N"
83988,134511,"Goods",578,,36,"Brother Lettering Tape, 1/2 inch, White/Black","EA","",40.95,"BRT05139","N"
83988,134512,"Goods",579,,36,"P-Touch Tape Cartridge, Black/Fluores Orange, 1/2 inch","EA","",25.99,"BRT05182","N"
83988,134513,"Goods",580,,36,"Tape Cartridge, Black on Clear, 3/8 inch","EA","",35.99,"BRT05149","N"
83988,134514,"Goods",581,,36,"Tape Cartridge, Black/Clear, 3/8 inch","EA","",35.99,"BRT05077","N"
83988,134515,"Goods",582,,36,"Tape Cartridge, Red on White, 1 inch","EA","",23.99,"BRT05209","N"
83988,134516,"Goods",583,,36,"Metallic Lettering Tape, Black/White, 1/2 inch","EA","",9.99,"BRT05373","N"
83988,134517,"Goods",584,,36,"Brother Lettering Security Tape Cartridge for PT530 and PT550, 1-1/2 inch, Black/White","EA","",27.99,"BRT05439","N"
83988,134518,"Goods",585,,36,"Brother Lettering Tape Cartridge, 1/2 inch, Black/White","EA","",17.99,"BRT05216","N"
83988,134519,"Goods",586,,36,"Brother Tape Cartridge for P-Touch Labelers, 1/2 inch Tape, Red/White","PACK","",35.99,"BRT05036","N"
83988,134520,"Goods",587,,36,"Brother Lettering Tape Cartridge, 1/2 inch, Black/Clear","EA","",16.99,"BRT05214","N"
83988,134521,"Goods",588,,36,"Brother Lettering Security Tape Cartridge for PT530 and PT550, 1-1/2 inch, Black/Clear","EA","",27.99,"BRT05440","N"
83988,134522,"Goods",589,,36,"Brother Lettering Tape Cartridge for use with the PT-30, PT-35, PT-8000, PTPC, 3/8 inch, Black/White, 50 feet Roll","EA","",35.99,"BRT05150","N"
83988,134523,"Goods",590,,36,"Brother Lettering Tape Cartridge, for use with the PT-30, PT-35, PT-8000, PTPC, 1/2 inch, Black/White, 50 feet Roll","EA","",35.99,"BRT05135","N"
83988,134524,"Goods",591,,36,"Brother Lettering Tape Cartridge, 3/4 inch, Black/Yellow","EA","",20.99,"BRT05207","N"
83988,134525,"Goods",592,,36,"Brother Tape Cartridge for P-Touch Labelers, 3/8 inch Tape, Black/White","EA","",19.99,"BRT05090","N"
83988,134526,"Goods",593,,36,"Brother Lettering Tape Cartridge, 3/8 inch, Black/White","EA","",16.99,"BRT05228","N"
83988,134527,"Goods",594,,36,"Brother Lettering Tape Cartridge, 1 inch, Black/Clear","EA","",23.99,"BRT05293","N"
83988,134528,"Goods",595,,36,"Brother Lettering Tape Cartridge, 3/4 inch, Black/Clear","EA","",20.99,"BRT05204","N"
83988,134529,"Goods",596,,36,"Brother Lettering Tape Cartridge, for use with the PT-30, PT-35, PT-8000, PTPC, 1 inch, Red/White, 50 feet Roll","EA","",40.99,"BRT05116","N"
83988,134530,"Goods",597,,36,"Metallic Lettering Tape, 1/2 inch, Black/Gold","EA","",9.99,"BRT05316","N"
83988,134531,"Goods",598,,36,"Brother Tape Cartridge for P-Touch Labelers, 3/8 inch Tapes, Black Matte/Clear","PACK","",35.99,"BRT05062","N"
83988,134532,"Goods",599,,36,"Brother Lettering Tape Cartridge, for use with the PT-30, PT-35, PT-8000, PTPC, 1 inch, Black/Yellow, 50 feet Roll","EA","",40.99,"BRT05122","N"
83988,134533,"Goods",600,,36,"Brother Lettering Tape Cartridge, for use with the PT-30, PT-35, PT-8000, PTPC, 1 inch, Gold/Black, 50 feet Roll","EA","",45.99,"BRT05131","N"
83988,134534,"Goods",601,,36,"Brother Lettering Tape Cartridge, for use with the PT-30, PT-35, PT-8000, PTPC, 1 inch, Black/Red, 50 feet Roll","EA","",40.99,"BRT05120","N"
83988,134535,"Goods",602,,36,"Brother Lettering Tape Cartridge, 1 inch, Black/Yellow","EA","",23.99,"BRT05296","N"
83988,134536,"Goods",603,,36,"Brother Lettering Tape Cartridge, for use with the PT-30, PT-35, PT-8000, PTPC, 1 inch, Black/Clear, 50 feet Roll","EA","",40.99,"BRT05112","N"
83988,134537,"Goods",604,,36,"Brother Lettering Tape Cartridge, for use with the PT-30, PT-35, PT-8000, PTPC, 1 inch, Black/Blue, 50 feet Roll","EA","",40.99,"BRT05121","N"
83988,134538,"Goods",605,,36,"Brother Lettering Tape Cartridge, 3/4 inch, White/Black","EA","",23.99,"BRT05212","N"
83988,134539,"Goods",606,,36,"Brother Lettering Tape Cartridge, 1 inch, Black/White","EA","",23.99,"BRT05294","N"
83988,134540,"Goods",607,,36,"Brother Lettering Tape Cartridge, 3/4 inch, Red/White","EA","",20.99,"BRT05298","N"
83988,134541,"Goods",608,,36,"Brother Lettering Tape Cartridge, 1/4 inch, Black/White","EA","",14.99,"BRT05233","N"
83988,134542,"Goods",609,,36,"Brother Lettering Tape Cartridge for PT-30, PT-35, PT-8000, PTPC, 1 inch, Black/Hot Orange, 50 feet Roll","EA","",60.99,"BRT05127","N"
83988,134543,"Goods",610,,36,"Brother Tape Cartridge for P-Touch Labelers, 1/2 inch Tape Assortment Pack, Red, Blue on White, Gold/Black","PACK","",51.99,"BRT05027","N"
83988,134544,"Goods",611,,36,"Brother Lettering Tape Cartridge for PT-30, PT-35, PT-8000, PTPC, 1/2 inch, Black/Clear, 50 feet Roll","EA","",35.99,"BRT05132","N"
83988,134545,"Goods",612,,36,"Brother Lettering Tape Cartridge for PT-30, PT-35, PT-8000, PTPC, 3/4 inch, Black/Clear, 50 feet Roll","EA","",40.99,"BRT05129","N"
83988,134546,"Goods",613,,36,"Brother Lettering Tape Cartridge for PT-30, PT-35, PT-8000, PTPC, 1/4 inch, Black/White, 50 feet Roll","EA","",30.99,"BRT05153","N"
83988,134547,"Goods",614,,36,"Brother Lettering Tape Cartridge for PT-30, PT-35, PT-8000, PTPC, 1 inch, Black/White, 50 feet Roll","EA","",40.99,"BRT05115","N"
83988,134548,"Goods",615,,36,"Brother Lettering Tape Cartridge for PT-30, PT-35, PT-8000, PTPC, 1 inch, Blue/White, 50 feet Roll","EA","",40.99,"BRT05117","N"
83988,134549,"Goods",616,,36,"Brother Lettering Tape Cartridge for PT-30, PT-35, PT-8000, PTPC, 3/4 inch, Black/White, 50 feet Roll","EA","",40.99,"BRT05130","N"
83988,134550,"Goods",617,,36,"Brother Tape Cartridge for P-Touch Labelers, 1/2 inch Tape, Black/Clear","PACK","",35.99,"BRT05024","N"
83988,134551,"Goods",618,,36,"Metallic Lettering Tape, 3/8 inch, Black/Silver","EA","",8.99,"BRT05322","N"
83988,134552,"Goods",619,,36,"Brother Lettering Tape Cartridge for PT-30, PT-35, PT-8000, PTPC, 1/2 inch, Black/Yellow, 50 feet Roll","EA","",35.99,"BRT05142","N"
83988,134553,"Goods",620,,36,"Brother Lettering Tape Cartridge, 3/4 inch, Black/Red","EA","",20.99,"BRT05282","N"
83988,134554,"Goods",621,,36,"Metallic Lettering Tape, 1/2 inch, Black/Silver","EA","",9.99,"BRT05317","N"
83988,134555,"Goods",622,,36,"Brother Tape Cartridge for P-Touch Labelers, 1/2 inch Tape, Black/White","PACK","",35.99,"BRT05025","N"
83988,134556,"Goods",623,,36,"Brother Lettering Tape Cartridge for PT-30, PT-35, PT-8000, PTPC, 1 inch, White/Black, 50 feet Roll","EA","",45.99,"BRT05119","N"
83988,134557,"Goods",624,,36,"Brother Tape Cartridge for P-Touch Labelers, 1/2 inch Tape, Black/Green Fluorescent","EA","",25.99,"BRT05184","N"
83988,134558,"Goods",625,,36,"Brother Tape Cartridge for P-Touch Labelers, 1/2 inch Tape, Black/Yellow","EA","",19.99,"BRT05087","N"
83988,134559,"Goods",626,,36,"Postage Meter Label","PACK","",6.17,"AVE05288","N"
83988,134560,"Goods",627,,36,"Brother Tape Cartridge for P-Touch Labelers, 3/8 inch Tape, White/Clear","EA","",20.99,"BRT05089","N"
83988,134561,"Goods",628,,36,"Brother Tape Cartridge for P-Touch Labelers, 1/2 inch Tape, Blue/White","PACK","",35.99,"BRT05037","N"
