RECORD_TYPE:INVOICE_PAYMENTS,PAYMENT_ID,INVOICE_ID,PAY_METHOD,PAYMENT_TYPE,PAYMENT_DATE,DISCOUNT_LOST,DISCOUNT_TAKEN,BASE_AMOUNT,CURRENCY_CODE,CURRENCY_AMOUNT,EXCHANGE_RATE,CURRENCY_RATE_TYPE,EXCHANGE_RATE_DATE,PAYMENT_REF,PAYMENT_BATCH_REF,BANK_ACCOUNT_ID,BANK_ACCOUNT_NAME,PAYMENT_STATUS,CLEARING_DATE,DOCUMENT_TYPE,REMIT_TO_SUPPLIER_ID
INVOICE_PAYMENTS,168801,231074,AUTO,CHECK,6-Jan-16,0,0,60736,USD,60736,,Corporate,6-Jan-09,6666,090106chk-204,14006,Operating Account,NEGOTIABLE,,,3
INVOICE_PAYMENTS,169489,233268,AUTO,CHECK,27-Jan-16,0,0,146583.52,USD,659680.08,,Corporate,27-Jan-09,6699,090127chk-204,14006,Operating Account,NEGOTIABLE,,,415
INVOICE_PAYMENTS,169490,233555,AUTO,CHECK,27-Jan-16,0,0,73291.76,USD,659680.08,,Corporate,27-Jan-09,6699,090127chk-204,14006,Operating Account,NEGOTIABLE,,,415
INVOICE_PAYMENTS,169270,234266,AUTO,CHECK,20-Jan-16,0,0,62506.86,USD,62506.86,,Corporate,20-Jan-09,6689,090120chk-204,14006,Operating Account,NEGOTIABLE,,,6
INVOICE_PAYMENTS,168595,234401,AUTO,CHECK,30-Dec-15,0,92,2403.5,USD,15466.02,,Corporate,30-Dec-08,6650,081230chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,168596,234403,AUTO,CHECK,30-Dec-15,0,50,1306.26,USD,15466.02,,Corporate,30-Dec-08,6650,081230chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,168591,234494,AUTO,CHECK,30-Dec-15,0,0,4297.38,USD,4297.38,,Corporate,30-Dec-08,6649,081230chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,168798,234552,AUTO,CHECK,6-Jan-16,0,0,27114.16,USD,54228.32,,Corporate,6-Jan-09,6663,090106chk-204,14006,Operating Account,NEGOTIABLE,,,5
INVOICE_PAYMENTS,168948,234693,AUTO,EFT,8-Jan-16,0,0,27374.56,USD,27374.56,,Corporate,8-Jan-09,11017,090108eft-204,14006,Operating Account,NEGOTIABLE,,,9
INVOICE_PAYMENTS,169265,235246,AUTO,CHECK,20-Jan-16,0,0,4489.8,USD,4489.8,,Corporate,20-Jan-09,6684,090120chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,169704,235407,AUTO,CHECK,3-Feb-16,0,80,2090,USD,9875.28,,Corporate,3-Feb-09,6708,090203chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,169702,235288,AUTO,CHECK,3-Feb-16,0,184,4807.02,USD,9875.28,,Corporate,3-Feb-09,6708,090203chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,171447,236050,AUTO,CHECK,10-Mar-16,0,0,66684.1,USD,66684.1,,Corporate,10-Mar-09,6797,090310chk-204,14006,Operating Account,NEGOTIABLE,,,6
INVOICE_PAYMENTS,171593,236219,AUTO,EFT,12-Mar-16,0,0,962.4,USD,26915.6,,Corporate,12-Mar-09,11954,090312eft-204,14006,Operating Account,NEGOTIABLE,,,9
INVOICE_PAYMENTS,171066,236572,AUTO,CHECK,3-Mar-16,0,0,28709.1,USD,28709.1,,Corporate,3-Mar-09,6769,090303chk-204,14006,Operating Account,NEGOTIABLE,,,5
INVOICE_PAYMENTS,170794,236608,AUTO,CHECK,24-Feb-16,0,0,4586.01,USD,4586.01,,Corporate,24-Feb-09,6757,090224chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,171064,236920,AUTO,CHECK,3-Mar-16,0,64,1672,USD,16615.54,,Corporate,3-Mar-09,6767,090303chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,127620,152919,AUTO,EFT,18-Aug-13,0,0,101400,USD,101400,,Corporate,18-Aug-06,79,060818eft-204,10010,BofA-204,RECONCILED,18-Aug-13,EFT PAY,578
INVOICE_PAYMENTS,127148,153713,AUTO,CHECK,4-Aug-13,0,0,2,USD,22,,,4-Aug-06,5255,060804chk,10001,BofA,RECONCILED,4-Aug-13,,9
INVOICE_PAYMENTS,126096,153834,AUTO,CHECK,14-Jul-13,0,0,7866,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,127908,153881,AUTO,EFT,1-Sep-13,0,20.54,1006.36,USD,832239.58,,Corporate,1-Sep-06,129,060901eft-204,10010,BofA-204,RECONCILED,1-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127928,153839,AUTO,CHECK,1-Sep-13,0,0,160266.75,USD,649711.33,,Corporate,1-Sep-06,5329,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,126566,153898,AUTO,CHECK,21-Jul-13,0,13.44,322.54,USD,151206.57,,,21-Jul-06,5243,060721chk,10001,BofA,RECONCILED,21-Jul-13,,22
INVOICE_PAYMENTS,127185,153901,AUTO,CHECK,4-Aug-13,0,1.35,66.16,USD,108057.11,,,4-Aug-06,5258,060804chk,10001,BofA,RECONCILED,4-Aug-13,,5
INVOICE_PAYMENTS,127214,153930,AUTO,CHECK,4-Aug-13,0,112.3,5502.86,USD,108057.11,,,4-Aug-06,5258,060804chk,10001,BofA,RECONCILED,4-Aug-13,,5
INVOICE_PAYMENTS,127900,153856,AUTO,EFT,1-Sep-13,0,1060,51940,USD,832239.58,,Corporate,1-Sep-06,129,060901eft-204,10010,BofA-204,RECONCILED,1-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127932,153857,AUTO,CHECK,1-Sep-13,0,0,66267.6,USD,649711.33,,Corporate,1-Sep-06,5329,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,126150,153871,AUTO,CHECK,14-Jul-13,0,0,325.5,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,126138,153837,AUTO,CHECK,14-Jul-13,0,0,1134,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,126195,153934,AUTO,CHECK,14-Jul-13,0,0,186798.15,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,127924,154204,AUTO,EFT,1-Sep-13,0,0,2982,USD,3465,,Corporate,1-Sep-06,127,060901eft-204,10010,BofA-204,RECONCILED,1-Sep-13,EFT PAY,557
INVOICE_PAYMENTS,126585,154356,AUTO,CHECK,21-Jul-13,0,0,8691.96,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,126612,154359,AUTO,CHECK,21-Jul-13,0,0,259.4,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,127710,154387,AUTO,CHECK,18-Aug-13,0,8.07,395.49,USD,80386.43,,Corporate,18-Aug-06,5285,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,5
INVOICE_PAYMENTS,128008,154390,AUTO,EFT,8-Sep-13,0,490,24010,USD,224493.74,,Corporate,8-Sep-06,143,060908eft-204,10010,BofA-204,RECONCILED,8-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,128032,154404,AUTO,CHECK,8-Sep-13,0,0,921.6,USD,108164.22,,Corporate,8-Sep-06,5332,060908chk-204,10010,BofA-204,RECONCILED,8-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,126615,154419,AUTO,CHECK,21-Jul-13,0,0,4699.75,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,127726,154437,AUTO,CHECK,18-Aug-13,0,104.29,2502.85,USD,170836.92,,Corporate,18-Aug-06,5270,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,22
INVOICE_PAYMENTS,127716,154411,AUTO,CHECK,18-Aug-13,0,613.17,14715.98,USD,170836.92,,Corporate,18-Aug-06,5270,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,22
INVOICE_PAYMENTS,126598,154448,AUTO,CHECK,21-Jul-13,0,0,92409.8,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,128000,154328,AUTO,EFT,8-Sep-13,0,5.95,291.41,USD,224493.74,,Corporate,8-Sep-06,143,060908eft-204,10010,BofA-204,RECONCILED,8-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,126562,154334,AUTO,CHECK,21-Jul-13,0,0,1776.25,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,128017,154335,AUTO,CHECK,8-Sep-13,0,0,1777.36,USD,108164.22,,Corporate,8-Sep-06,5332,060908chk-204,10010,BofA-204,RECONCILED,8-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,127695,154347,AUTO,CHECK,18-Aug-13,0,11.59,568.1,USD,80386.43,,Corporate,18-Aug-06,5285,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,5
INVOICE_PAYMENTS,126583,154351,AUTO,CHECK,21-Jul-13,0,0,2697.76,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,127738,154675,AUTO,CHECK,18-Aug-13,0,550,13200,USD,13200,,Corporate,18-Aug-06,5269,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,22
INVOICE_PAYMENTS,127712,154407,AUTO,CHECK,18-Aug-13,0,82.05,1969.15,USD,170836.92,,Corporate,18-Aug-06,5270,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,22
INVOICE_PAYMENTS,127715,154410,AUTO,CHECK,18-Aug-13,0,33.84,812.28,USD,170836.92,,Corporate,18-Aug-06,5270,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,22
INVOICE_PAYMENTS,127979,155132,AUTO,CHECK,1-Sep-13,0,48.46,2374.52,USD,433903.86,,Corporate,1-Sep-06,5323,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,5
INVOICE_PAYMENTS,127787,155137,AUTO,CHECK,18-Aug-13,0,0,107730.15,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128076,155155,AUTO,EFT,15-Sep-13,0,6.97,341.63,USD,684902.18,,Corporate,15-Sep-06,153,060915eft-204,10010,BofA-204,RECONCILED,15-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,128056,154899,AUTO,EFT,15-Sep-13,0,0,304200,USD,304200,,Corporate,15-Sep-06,154,060915eft-204,10010,BofA-204,RECONCILED,15-Sep-13,EFT PAY,578
INVOICE_PAYMENTS,127741,154903,AUTO,CHECK,18-Aug-13,0,0,118790,USD,353321,,Corporate,18-Aug-06,5292,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,209
INVOICE_PAYMENTS,127198,155028,AUTO,CHECK,4-Aug-13,0,8.39,201.33,USD,456163.27,,,4-Aug-06,5253,060804chk,10001,BofA,RECONCILED,4-Aug-13,,22
INVOICE_PAYMENTS,127743,154988,AUTO,CHECK,18-Aug-13,0,0,2565,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128058,154991,AUTO,EFT,15-Sep-13,0,940,46060,USD,684902.18,,Corporate,15-Sep-06,153,060915eft-204,10010,BofA-204,RECONCILED,15-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127217,155064,AUTO,CHECK,4-Aug-13,0,34.92,838.2,USD,456163.27,,,4-Aug-06,5253,060804chk,10001,BofA,RECONCILED,4-Aug-13,,22
INVOICE_PAYMENTS,128095,155075,AUTO,CHECK,15-Sep-13,0,0,260868.75,USD,1176846.3,,Corporate,15-Sep-06,5344,060915chk-204,10010,BofA-204,RECONCILED,15-Sep-13,CHECK PAY,1718
INVOICE_PAYMENTS,127751,155007,AUTO,CHECK,18-Aug-13,0,0,837.9,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128057,154987,AUTO,EFT,15-Sep-13,0,1223.6,59956.4,USD,684902.18,,Corporate,15-Sep-06,153,060915eft-204,10010,BofA-204,RECONCILED,15-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127753,155009,AUTO,CHECK,18-Aug-13,0,0,111799.12,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,127959,155037,AUTO,CHECK,1-Sep-13,0,0.84,41.3,USD,433903.86,,Corporate,1-Sep-06,5323,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,5
INVOICE_PAYMENTS,127964,155042,AUTO,CHECK,1-Sep-13,0,8.38,410.57,USD,433903.86,,Corporate,1-Sep-06,5323,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,5
INVOICE_PAYMENTS,127760,155047,AUTO,CHECK,18-Aug-13,0,0,28.8,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,127207,155117,AUTO,CHECK,4-Aug-13,0,53.85,1292.46,USD,456163.27,,,4-Aug-06,5253,060804chk,10001,BofA,RECONCILED,4-Aug-13,,22
INVOICE_PAYMENTS,127965,155043,AUTO,CHECK,1-Sep-13,0,11.97,586.53,USD,433903.86,,Corporate,1-Sep-06,5323,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,5
INVOICE_PAYMENTS,128090,155046,AUTO,CHECK,15-Sep-13,0,0,376,USD,527799.98,,Corporate,15-Sep-06,5354,060915chk-204,10010,BofA-204,RECONCILED,15-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,128094,155061,AUTO,CHECK,15-Sep-13,0,0,2487.08,USD,527799.98,,Corporate,15-Sep-06,5354,060915chk-204,10010,BofA-204,RECONCILED,15-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,128069,155074,AUTO,EFT,15-Sep-13,0,1080.56,52947.44,USD,684902.18,,Corporate,15-Sep-06,153,060915eft-204,10010,BofA-204,RECONCILED,15-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127775,155083,AUTO,CHECK,18-Aug-13,0,0,22610.96,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128192,156167,AUTO,CHECK,29-Sep-13,0,0,288,USD,133647.42,,Corporate,29-Sep-06,5373,060929chk-204,10010,BofA-204,RECONCILED,29-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,127792,156073,AUTO,CHECK,18-Aug-13,0,0,29.4,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128151,156076,AUTO,EFT,29-Sep-13,0,395,19355,USD,366106.15,,Corporate,29-Sep-06,180,060929eft-204,10010,BofA-204,RECONCILED,29-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127797,156082,AUTO,CHECK,18-Aug-13,0,0,43589.7,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128154,156100,AUTO,EFT,29-Sep-13,0,166.24,8145.76,USD,366106.15,,Corporate,29-Sep-06,180,060929eft-204,10010,BofA-204,RECONCILED,29-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127809,156131,AUTO,CHECK,18-Aug-13,0,0,75.6,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,127821,156174,AUTO,CHECK,18-Aug-13,0,0,13954.5,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128164,156177,AUTO,EFT,29-Sep-13,0,1039,50911,USD,366106.15,,Corporate,29-Sep-06,180,060929eft-204,10010,BofA-204,RECONCILED,29-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,128194,156180,AUTO,CHECK,29-Sep-13,0,0,29217.3,USD,1984823.55,,Corporate,29-Sep-06,5367,060929chk-204,10010,BofA-204,RECONCILED,29-Sep-13,CHECK PAY,1718
INVOICE_PAYMENTS,128195,156181,AUTO,CHECK,29-Sep-13,0,0,44625,USD,1984823.55,,Corporate,29-Sep-06,5367,060929chk-204,10010,BofA-204,RECONCILED,29-Sep-13,CHECK PAY,1718
INVOICE_PAYMENTS,127800,156098,AUTO,CHECK,18-Aug-13,0,0,9883.5,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128182,156135,AUTO,CHECK,29-Sep-13,0,0,1800.75,USD,133647.42,,Corporate,29-Sep-06,5373,060929chk-204,10010,BofA-204,RECONCILED,29-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,128124,156161,AUTO,CHECK,15-Sep-13,0,0.77,37.69,USD,25081.8,,Corporate,15-Sep-06,5349,060915chk-204,10010,BofA-204,RECONCILED,15-Sep-13,CHECK PAY,5
INVOICE_PAYMENTS,128118,156129,AUTO,CHECK,15-Sep-13,0,0.75,36.87,USD,25081.8,,Corporate,15-Sep-06,5349,060915chk-204,10010,BofA-204,RECONCILED,15-Sep-13,CHECK PAY,5
INVOICE_PAYMENTS,128120,156138,AUTO,CHECK,15-Sep-13,0,0.43,21.07,USD,25081.8,,Corporate,15-Sep-06,5349,060915chk-204,10010,BofA-204,RECONCILED,15-Sep-13,CHECK PAY,5
INVOICE_PAYMENTS,128186,156143,AUTO,CHECK,29-Sep-13,0,0,344250,USD,1984823.55,,Corporate,29-Sep-06,5367,060929chk-204,10010,BofA-204,RECONCILED,29-Sep-13,CHECK PAY,1718
INVOICE_PAYMENTS,127813,156144,AUTO,CHECK,18-Aug-13,0,0,507.5,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,127818,156162,AUTO,CHECK,18-Aug-13,0,0,134273.3,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128191,156166,AUTO,CHECK,29-Sep-13,0,0,471750,USD,1984823.55,,Corporate,29-Sep-06,5367,060929chk-204,10010,BofA-204,RECONCILED,29-Sep-13,CHECK PAY,1718
INVOICE_PAYMENTS,127219,155003,AUTO,CHECK,4-Aug-13,0,375.98,9023.52,USD,456163.27,,,4-Aug-06,5253,060804chk,10001,BofA,RECONCILED,4-Aug-13,,22
INVOICE_PAYMENTS,128070,155094,AUTO,EFT,15-Sep-13,0,2012.23,98599.13,USD,684902.18,,Corporate,15-Sep-06,153,060915eft-204,10010,BofA-204,RECONCILED,15-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127718,154413,AUTO,CHECK,18-Aug-13,0,1.38,67.42,USD,80386.43,,Corporate,18-Aug-06,5285,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,5
INVOICE_PAYMENTS,127682,154119,AUTO,CHECK,18-Aug-13,0,0,92090,USD,312770,,Corporate,18-Aug-06,5280,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,127186,153902,AUTO,CHECK,4-Aug-13,0,12.18,596.58,USD,108057.11,,,4-Aug-06,5258,060804chk,10001,BofA,RECONCILED,4-Aug-13,,5
INVOICE_PAYMENTS,127367,155765,AUTO,EFT,9-Aug-13,0,0,22330,USD,23201,,,9-Aug-06,9646,060809eft,10001,BofA,RECONCILED,9-Aug-13,,9
INVOICE_PAYMENTS,128175,156101,AUTO,CHECK,29-Sep-13,0,0,17647.35,USD,133647.42,,Corporate,29-Sep-06,5373,060929chk-204,10010,BofA-204,RECONCILED,29-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,127893,156494,AUTO,CHECK,25-Aug-13,0,0,1197,USD,3589.6,,Corporate,25-Aug-06,5306,060825chk-204,10010,BofA-204,RECONCILED,25-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128142,156215,AUTO,CHECK,22-Sep-13,0,0,53230,USD,101269,,Corporate,22-Sep-06,5365,060922chk-204,10010,BofA-204,RECONCILED,22-Sep-13,CHECK PAY,6
INVOICE_PAYMENTS,128049,156497,AUTO,CHECK,8-Sep-13,0,11.98,287.62,USD,7900.11,,Corporate,8-Sep-06,5337,060908chk-204,10010,BofA-204,RECONCILED,8-Sep-13,CHECK PAY,22
INVOICE_PAYMENTS,127927,156534,AUTO,EFT,1-Sep-13,0,0,22330,USD,23830,,Corporate,1-Sep-06,128,060901eft-204,10010,BofA-204,RECONCILED,1-Sep-13,EFT PAY,9
INVOICE_PAYMENTS,127890,156411,AUTO,CHECK,25-Aug-13,0,0,-362,USD,3348,,Corporate,25-Aug-06,5303,060825chk-204,10010,BofA-204,RECONCILED,25-Aug-13,CHECK PAY,22
INVOICE_PAYMENTS,127887,156285,AUTO,CHECK,25-Aug-13,0,0,49213.5,USD,44642.5,,Corporate,25-Aug-06,5314,060825chk-204,10010,BofA-204,RECONCILED,25-Aug-13,CHECK PAY,4
INVOICE_PAYMENTS,142294,180432,AUTO,CHECK,19-Sep-14,0,24.03,1177.27,USD,2354.54,,Corporate,19-Sep-07,5994,070919chk-204,10010,BofA-204,RECONCILED,19-Sep-14,,21
INVOICE_PAYMENTS,128241,157441,AUTO,EFT,27-Oct-13,0,0,1286,USD,1786,,Corporate,27-Oct-06,220,061027eft-204,10010,BofA-204,RECONCILED,27-Oct-13,EFT PAY,537
INVOICE_PAYMENTS,128242,157534,AUTO,EFT,27-Oct-13,0,0,500,USD,1786,,Corporate,27-Oct-06,220,061027eft-204,10010,BofA-204,RECONCILED,27-Oct-13,EFT PAY,537
INVOICE_PAYMENTS,127444,157439,ONE-OFF,EFT,11-Sep-13,0,0,1986,USD,1986,,Corporate,,24,Quick Payment: ID=61545,,BofA-204,RECONCILED,11-Sep-13,,537
INVOICE_PAYMENTS,128250,157881,AUTO,EFT,3-Nov-13,0,0,643,USD,2279,,Corporate,3-Nov-06,228,061103eft-204,10010,BofA-204,RECONCILED,3-Nov-13,EFT PAY,537
INVOICE_PAYMENTS,128251,157882,AUTO,EFT,3-Nov-13,0,0,643,USD,2279,,Corporate,3-Nov-06,228,061103eft-204,10010,BofA-204,RECONCILED,3-Nov-13,EFT PAY,537
INVOICE_PAYMENTS,128267,158413,AUTO,EFT,10-Nov-13,0,0,1799,USD,2198.95,,Corporate,10-Nov-06,238,061110eft-204,10010,BofA-204,RECONCILED,10-Nov-13,EFT PAY,537
INVOICE_PAYMENTS,131542,160638,AUTO,CHECK,24-Nov-13,0,0,135500,USD,172214,,Corporate,24-Nov-06,5604,061124chk-204,10010,BofA-204,RECONCILED,24-Nov-13,CHECK PAY,147
INVOICE_PAYMENTS,132645,161249,AUTO,EFT,8-Dec-13,0,0,546000,USD,546000,,Corporate,8-Dec-06,1963,061208eft-204,10010,BofA-204,RECONCILED,8-Dec-13,EFT PAY,578
INVOICE_PAYMENTS,128277,162130,AUTO,EFT,17-Nov-13,0,0,7360.84,USD,25231.69,,Corporate,17-Nov-06,245,061117eft-204,10010,BofA-204,RECONCILED,17-Nov-13,EFT PAY,145
INVOICE_PAYMENTS,128260,162098,AUTO,CHECK,3-Nov-13,0,0,24990,USD,24990,,Corporate,3-Nov-06,5407,061103chk-204,10010,BofA-204,RECONCILED,3-Nov-13,CHECK PAY,5
INVOICE_PAYMENTS,128213,162100,AUTO,CHECK,6-Oct-13,0,0,26950,USD,26950,,Corporate,6-Oct-06,5379,061006chk-204,10010,BofA-204,RECONCILED,6-Oct-13,CHECK PAY,5
INVOICE_PAYMENTS,127956,155004,AUTO,CHECK,1-Sep-13,0,18.81,921.69,USD,433903.86,,Corporate,1-Sep-06,5323,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,5
INVOICE_PAYMENTS,131545,163705,AUTO,CHECK,24-Nov-13,0,20.75,1016.75,USD,2033.5,,Corporate,24-Nov-06,5598,061124chk-204,10010,BofA-204,RECONCILED,24-Nov-13,CHECK PAY,21
INVOICE_PAYMENTS,134141,165389,AUTO,EFT,26-Jan-14,0,0,159.5,USD,811793,,Corporate,26-Jan-07,2413,070126eft-204,10010,BofA-204,RECONCILED,26-Jan-14,,557
INVOICE_PAYMENTS,133760,165492,AUTO,CHECK,17-Jan-14,0,0,94500,USD,652100,,Corporate,17-Jan-07,5694,070117chk-204,10010,BofA-204,NEGOTIABLE,,,415
INVOICE_PAYMENTS,133752,165833,AUTO,CHECK,17-Jan-14,0,0,8000,USD,8000,,Corporate,17-Jan-07,5691,070117chk-204,10010,BofA-204,NEGOTIABLE,,,147
INVOICE_PAYMENTS,134155,166035,AUTO,EFT,26-Jan-14,0,0,106600,USD,917800,,Corporate,26-Jan-07,2415,070126eft-204,10010,BofA-204,RECONCILED,26-Jan-14,,578
INVOICE_PAYMENTS,134135,165832,AUTO,EFT,26-Jan-14,0,0,9300,USD,9300,,Corporate,26-Jan-07,2412,070126eft-204,10010,BofA-204,RECONCILED,26-Jan-14,,145
INVOICE_PAYMENTS,134145,166271,AUTO,EFT,26-Jan-14,0,0,828,USD,89415,,Corporate,26-Jan-07,2414,070126eft-204,10010,BofA-204,RECONCILED,26-Jan-14,,9
INVOICE_PAYMENTS,134395,167026,AUTO,CHECK,31-Jan-14,0,0,35066,USD,204332,,Corporate,31-Jan-07,5724,070131chk-204,10010,BofA-204,NEGOTIABLE,,,147
INVOICE_PAYMENTS,132952,167200,AUTO,CHECK,15-Dec-13,0,0,50660,USD,657290,,Corporate,15-Dec-06,5647,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,4
INVOICE_PAYMENTS,132899,167175,AUTO,CHECK,15-Dec-13,0,0,4330,USD,55316,,Corporate,15-Dec-06,5640,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,22
INVOICE_PAYMENTS,132955,167217,AUTO,CHECK,15-Dec-13,0,0,50660,USD,657290,,Corporate,15-Dec-06,5647,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,4
INVOICE_PAYMENTS,132957,167227,AUTO,CHECK,15-Dec-13,0,0,46540,USD,657290,,Corporate,15-Dec-06,5647,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,4
INVOICE_PAYMENTS,133620,168305,ONE-OFF,EFT,10-Jan-14,0,0,428,USD,428,,Corporate,,2289,Quick Payment: ID=64237,,BofA-204,RECONCILED,10-Jan-14,EFT PAY,537
