RECORD_TYPE:PURCHASE_ORDER_RECEIPTS,RECEIPT_ID,SUPPLIER_ID,SUPPLIER_ADDRESS_ID,SUPPLIER_SHIPMENT_NUMBER,RECEIPT_REFERENCE,SHIP_TO_GEOGRAPHY_ID,BILL_OF_LADING,WAYBILL,PACK_SLIP_REFERENCE,FREIGHT_CODE,SCHEDULED_RECEIPT_DATE,RECEIVED_BY_PERSON_ID,RECEIPT_DATE,RECEIPT_DATE_1,RECEIPT_NOTES
PURCHASE_ORDER_RECEIPTS,4564841,2,416,,11045,535,,,,,8-May-08,1313,13-May-08,13-May-15,
PURCHASE_ORDER_RECEIPTS,4564842,22,415,,11046,535,,,,,9-May-08,1313,13-May-08,13-May-15,
PURCHASE_ORDER_RECEIPTS,4564844,21,2220,,12617,532,,,,,13-May-08,1715,13-May-08,13-May-15,
PURCHASE_ORDER_RECEIPTS,4575840,22,2221,,12620,532,,,,,13-May-08,1715,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4575841,21,2220,,12621,532,,,,,14-May-08,1715,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4580843,22,2199,,9826,,,,,,15-May-08,1783,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4580844,3,1594,,9827,,,,,,15-May-08,1783,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4580845,22,2199,,9828,,,,,,13-May-08,1783,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4580846,3,1594,,9829,,,,,,13-May-08,1783,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4580847,22,2199,,9830,,,,,,8-May-08,1783,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4593842,1,2326,,10910,,,,,,19-May-08,384,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4593843,478,2327,,10911,,,,,,19-May-08,384,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4602842,22,2228,,10915,,,,,,21-May-08,384,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4602843,3,2227,,10916,,,,,,21-May-08,384,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4602844,22,2228,,10917,,,,,,19-May-08,384,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4602845,21,2232,,10918,,,,,,15-May-08,384,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4602846,2,2233,,10919,,,,,,22-May-08,384,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4602847,22,2228,,10920,,,,,,20-May-08,384,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4603841,21,2220,,12637,532,,,,,13-May-08,1715,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4603842,2,2222,,12638,532,,,,,18-May-08,1715,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4603843,22,2221,,12639,532,,,,,19-May-08,1715,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4603845,2,2222,,12640,532,,,,,17-May-08,1715,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4603846,22,2221,,12641,532,,,,,18-May-08,1715,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4534833,478,2753,,5277,,,,,,5-May-08,2790,5-May-08,5-May-15,
PURCHASE_ORDER_RECEIPTS,4535827,1226,3819,,851,2100,,,,,5-May-08,4152,5-May-08,5-May-15,
PURCHASE_ORDER_RECEIPTS,4537829,22,2228,,10860,,,,,,2-May-08,384,6-May-08,6-May-15,
PURCHASE_ORDER_RECEIPTS,4537830,21,2232,,10861,,,,,,6-May-08,384,6-May-08,6-May-15,
PURCHASE_ORDER_RECEIPTS,4543837,22,2199,,9799,,,,,,5-May-08,1783,7-May-08,7-May-15,
PURCHASE_ORDER_RECEIPTS,4543839,1,2502,,9800,,,,,,7-May-08,1314,7-May-08,7-May-15,
PURCHASE_ORDER_RECEIPTS,4561856,334,2342,,9573,,,,,,12-May-08,4758,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4555843,21,460,,9806,,,,,,7-May-08,1783,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4561857,537,1604,,9574,,,,,,12-May-08,4758,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4561858,334,2713,,5341,695,,,,,12-May-08,1874,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4562840,5,2693,,5299,,,,,,7-May-08,1850,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4562841,21,2696,,5300,,,,,,7-May-08,1850,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4562842,3,2699,,5301,,,,,,7-May-08,1850,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4562843,22,2698,,5302,,,,,,11-May-08,1850,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4562844,478,6645,,144,23685,,,,,12-May-08,31,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4562845,478,6643,,147,23684,,,,,12-May-08,31,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4562850,1,1008,,5306,,,,,,12-May-08,2790,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4562851,478,2753,,5307,,,,,,12-May-08,4821,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4563840,478,6614,,143,23686,,,,,12-May-08,31,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4563842,478,6574,,146,23705,,,,,12-May-08,27649,12-May-08,12-May-15,
PURCHASE_ORDER_RECEIPTS,4575843,22,2228,,10899,,,,,,8-May-08,384,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4575844,21,2232,,10900,,,,,,20-May-08,384,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4575846,3,2227,,10901,,,,,,15-May-08,384,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4576847,2,391,,9821,,,,,,14-May-08,1783,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4576848,21,459,,9822,,,,,,15-May-08,1783,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4576849,22,2199,,9823,,,,,,9-May-08,1783,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4576850,1,2502,,9824,,,,,,14-May-08,1314,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4576851,334,942,,9825,,,,,,14-May-08,1314,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4576857,22,2236,,9587,,,,,,9-May-08,4758,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4580840,22,2236,,9589,,,,,,14-May-08,4758,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4580841,21,627,,9590,,,,,,14-May-08,4758,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4580842,21,627,,9591,,,,,,14-May-08,4758,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4580848,21,459,,9831,,,,,,15-May-08,1783,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4580849,22,2673,,5343,695,,,,,15-May-08,1851,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4581840,21,459,,9832,,,,,,14-May-08,1783,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4581841,3,1594,,9833,,,,,,19-May-08,1783,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4581842,22,2199,,9834,,,,,,15-May-08,1783,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4581843,21,459,,9835,,,,,,9-May-08,1783,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4582840,21,2696,,5317,,,,,,11-May-08,1850,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4587850,22,2199,,9841,,,,,,12-May-08,1783,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4533823,334,2713,,5333,695,,,,,5-May-08,1875,5-May-08,5-May-15,
PURCHASE_ORDER_RECEIPTS,4549845,478,2462,,9803,,,,,,8-May-08,1314,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4549846,537,1521,,9804,,,,,,8-May-08,1314,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4552836,21,2232,,10876,,,,,,16-May-08,384,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4552837,22,2228,,10877,,,,,,8-May-08,384,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4552838,3,2227,,10878,,,,,,9-May-08,384,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4565842,22,2228,,10892,,,,,,7-May-08,384,13-May-08,13-May-15,
PURCHASE_ORDER_RECEIPTS,4565843,21,2232,,10893,,,,,,10-May-08,384,13-May-08,13-May-15,
PURCHASE_ORDER_RECEIPTS,4565844,22,2228,,10894,,,,,,13-May-08,384,13-May-08,13-May-15,
PURCHASE_ORDER_RECEIPTS,4572840,577,4782,,5957,,,,,,8-May-08,2983,13-May-08,13-May-15,
PURCHASE_ORDER_RECEIPTS,4574840,147,411,,11051,535,,,,,13-May-08,1313,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4574841,3,355,,11052,535,,,,,15-May-08,1313,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4574848,22,2221,,12619,532,,,,,9-May-08,1715,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4576858,2,1866,,9588,,,,,,14-May-08,4758,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4587843,22,2199,,9840,,,,,,15-May-08,1783,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4587851,334,942,,9842,,,,,,16-May-08,1314,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4587852,537,1521,,9843,,,,,,16-May-08,1314,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4588846,2,2695,,5324,,,,,,15-May-08,1850,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4588847,21,2696,,5325,,,,,,14-May-08,1850,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4588848,334,2754,,5326,,,,,,16-May-08,1850,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4588849,537,1548,,5327,,,,,,16-May-08,4611,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4589842,21,41,,5044,,,,,,,57,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4589843,21,41,,5041,,,,,,,57,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4595843,22,2236,,9598,,,,,,15-May-08,4758,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4595844,21,627,,9599,,,,,,17-May-08,4758,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4595845,22,2236,,9600,,,,,,19-May-08,4758,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4598840,703,6615,,145,23686,,,,,19-May-08,27626,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4598841,703,6595,,149,23704,,,,,19-May-08,27645,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4600841,515,4801,,5962,,,,,,19-May-08,2960,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4600842,577,4782,,5963,,,,,,19-May-08,2984,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4602840,22,415,,11065,535,,,,,28-May-08,1313,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4604840,21,2040,,11066,535,,,,,20-May-08,5741,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4604841,478,1887,,11067,535,,,,,20-May-08,1602,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4609840,22,2236,,9609,,,,,,17-May-08,4758,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4609841,21,627,,9610,,,,,,20-May-08,4758,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4620840,22,2228,,10929,,,,,,20-May-08,384,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4620842,21,2232,,10930,,,,,,20-May-08,384,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4620843,2,2233,,10931,,,,,,17-May-08,384,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4621840,22,415,,11073,535,,,,,22-May-08,1313,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4621841,21,2040,,11074,535,,,,,22-May-08,1313,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4543834,22,2236,,9548,,,,,,6-May-08,4758,7-May-08,7-May-15,
PURCHASE_ORDER_RECEIPTS,4543836,22,2236,,9549,,,,,,8-May-08,4758,7-May-08,7-May-15,
PURCHASE_ORDER_RECEIPTS,4543838,2,1866,,9550,,,,,,7-May-08,4758,7-May-08,7-May-15,
PURCHASE_ORDER_RECEIPTS,4547834,22,2228,,10872,,,,,,8-May-08,384,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4547835,21,2232,,10873,,,,,,5-May-08,384,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4547836,22,2228,,10874,,,,,,8-May-08,384,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4547837,22,2221,,12603,532,,,,,7-May-08,1715,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4549837,147,628,,9553,,,,,,7-May-08,4758,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4549838,2,1866,,9554,,,,,,9-May-08,4758,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4549839,22,2236,,9555,,,,,,6-May-08,4758,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4549840,21,627,,9556,,,,,,8-May-08,4758,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4549843,478,2343,,9557,,,,,,8-May-08,4758,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4550833,22,2698,,5292,,,,,,6-May-08,1850,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4550836,22,2698,,5293,,,,,,7-May-08,1850,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4554836,21,2220,,12608,532,,,,,9-May-08,1715,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4554837,22,2221,,12609,532,,,,,8-May-08,1715,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4554843,22,2221,,12610,532,,,,,7-May-08,1715,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4554844,21,2220,,12611,532,,,,,9-May-08,1715,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4554845,22,2221,,12612,532,,,,,9-May-08,1715,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4557836,495,2524,,5953,,,,,,3-May-08,2960,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4556840,147,2694,,5297,,,,,,6-May-08,1850,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4556841,5,2693,,5298,,,,,,7-May-08,1850,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4557837,355,4974,,5954,,,,,,9-May-08,2985,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4557839,209,3820,,858,2100,,,,,9-May-08,4148,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4566841,22,2221,,12618,532,,,,,9-May-08,1715,13-May-08,13-May-15,
PURCHASE_ORDER_RECEIPTS,4569844,22,2236,,9580,,,,,,9-May-08,4758,13-May-08,13-May-15,
PURCHASE_ORDER_RECEIPTS,4569845,21,627,,9581,,,,,,9-May-08,4758,13-May-08,13-May-15,
PURCHASE_ORDER_RECEIPTS,4577840,515,4801,,5958,,,,,,13-May-08,2985,14-May-08,14-May-15,
PURCHASE_ORDER_RECEIPTS,4590840,3,2227,,10907,,,,,,10-May-08,384,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4590841,22,415,,11062,535,,,,,16-May-08,1313,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4592840,2,2222,,12631,532,,,,,19-May-08,1715,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4592841,22,2221,,12632,532,,,,,20-May-08,1715,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4593840,22,2221,,12633,532,,,,,19-May-08,1715,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4623841,21,2232,,10939,,,,,,20-May-08,384,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4623842,5,2231,,10940,,,,,,22-May-08,384,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4623843,3,2227,,10941,,,,,,22-May-08,384,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4623844,209,2442,,12652,532,,,,,22-May-08,7657,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4623845,334,2328,,10942,,,,,,22-May-08,384,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4623848,334,801,,11077,535,,,,,22-May-08,1602,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4624840,22,2236,,9617,,,,,,20-May-08,4758,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4543835,3,1594,,9798,,,,,,8-May-08,1783,7-May-08,7-May-15,
PURCHASE_ORDER_RECEIPTS,4546836,2,2222,,12600,532,,,,,8-May-08,1715,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4546837,22,2221,,12601,532,,,,,6-May-08,1715,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4547838,145,2443,,12604,532,,,,,8-May-08,7655,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4547839,209,2442,,12605,532,,,,,8-May-08,7657,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4547840,537,1498,,12606,532,,,,,8-May-08,1715,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4552839,22,415,,11030,535,,,,,6-May-08,1313,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4552840,21,2040,,11031,535,,,,,8-May-08,1313,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4552841,22,415,,11032,535,,,,,7-May-08,1313,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4553836,147,2226,,12607,532,,,,,8-May-08,1715,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4555836,22,2673,,5337,695,,,,,7-May-08,1851,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4555837,22,2236,,9558,,,,,,6-May-08,4758,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4555838,147,628,,9559,,,,,,8-May-08,4758,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4555839,2,1866,,9560,,,,,,12-May-08,4758,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4555840,147,628,,9561,,,,,,8-May-08,4758,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4555841,2,1866,,9562,,,,,,13-May-08,4758,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4555844,2,1866,,9563,,,,,,8-May-08,4758,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4555845,22,2236,,9564,,,,,,8-May-08,4758,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4555846,478,2686,,5338,695,,,,,9-May-08,1875,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4556836,21,2696,,5294,,,,,,5-May-08,1850,9-May-08,9-May-15,
PURCHASE_ORDER_RECEIPTS,4578844,209,2442,,12627,532,,,,,15-May-08,7657,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4580852,1,1007,,5344,695,,,,,15-May-08,1875,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4583840,515,4801,,5959,,,,,,13-May-08,2985,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4583842,22,3839,,864,2100,,,,,8-May-08,4155,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4583844,703,6595,,148,23704,,,,,15-May-08,27647,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4583845,703,6575,,147,23705,,,,,15-May-08,27648,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4595840,22,2199,,9844,,,,,,14-May-08,1783,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4595841,2,391,,9845,,,,,,20-May-08,1783,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4595842,22,2199,,9846,,,,,,19-May-08,1783,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4603840,22,2228,,10921,,,,,,13-May-08,384,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4603844,2,2233,,10922,,,,,,19-May-08,384,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4603847,3,2227,,10923,,,,,,19-May-08,384,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4603848,21,2232,,10924,,,,,,15-May-08,384,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4603849,22,2228,,10925,,,,,,19-May-08,384,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4603850,2,2233,,10926,,,,,,20-May-08,384,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4605840,22,2199,,9848,,,,,,13-May-08,1783,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4605841,2,391,,9849,,,,,,21-May-08,1783,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4605842,22,2199,,9850,,,,,,18-May-08,1783,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4608840,22,2673,,5349,695,,,,,19-May-08,1851,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4609844,2,2695,,5334,,,,,,18-May-08,1850,20-May-08,20-May-15,
PURCHASE_ORDER_RECEIPTS,4549841,1,1007,,5335,695,,,,,8-May-08,1874,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4549842,537,2679,,5336,695,,,,,8-May-08,1875,8-May-08,8-May-15,
PURCHASE_ORDER_RECEIPTS,4583841,703,6615,,144,23686,,,,,15-May-08,27627,15-May-08,15-May-15,
PURCHASE_ORDER_RECEIPTS,4586840,21,2040,,11060,535,,,,,16-May-08,1313,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4586841,22,415,,11061,535,,,,,15-May-08,1313,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4587845,2,1866,,9594,,,,,,16-May-08,4758,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4587846,21,627,,9595,,,,,,16-May-08,4758,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4587847,3,2235,,9596,,,,,,19-May-08,4758,16-May-08,16-May-15,
PURCHASE_ORDER_RECEIPTS,4591840,22,2228,,10908,,,,,,19-May-08,384,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4591841,2,2233,,10909,,,,,,17-May-08,384,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4593841,12,2444,,12634,532,,,,,19-May-08,7665,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4593844,1,357,,11063,535,,,,,19-May-08,2079,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4595846,21,627,,9601,,,,,,19-May-08,4758,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4595847,334,2342,,9602,,,,,,19-May-08,4758,19-May-08,19-May-15,
PURCHASE_ORDER_RECEIPTS,4615840,22,2673,,5350,695,,,,,19-May-08,1851,21-May-08,21-May-15,
PURCHASE_ORDER_RECEIPTS,4615841,22,2236,,9613,,,,,,14-May-08,4758,21-May-08,21-May-15,
PURCHASE_ORDER_RECEIPTS,4615842,21,627,,9614,,,,,,23-May-08,4758,21-May-08,21-May-15,
PURCHASE_ORDER_RECEIPTS,4622840,22,2221,,12650,532,,,,,22-May-08,1715,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4624842,2,2677,,5353,695,,,,,23-May-08,1851,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4624843,21,2675,,5354,695,,,,,30-May-08,1851,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4624844,1,1007,,5355,695,,,,,22-May-08,1851,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4624846,478,2343,,9619,,,,,,22-May-08,4758,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4625840,2,391,,9857,,,,,,16-May-08,1783,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4626843,21,2696,,5349,,,,,,22-May-08,4821,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4626844,334,2754,,5350,,,,,,22-May-08,2790,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4626845,478,2753,,5351,,,,,,22-May-08,1850,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4627842,21,1497,,869,2100,,,,,22-May-08,4156,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4627843,209,3820,,870,2100,,,,,22-May-08,4155,22-May-08,22-May-15,
PURCHASE_ORDER_RECEIPTS,4629841,22,2228,,10944,,,,,,22-May-08,384,23-May-08,23-May-15,
PURCHASE_ORDER_RECEIPTS,4629843,2,2233,,10945,,,,,,23-May-08,384,23-May-08,23-May-15,
PURCHASE_ORDER_RECEIPTS,4629844,22,2228,,10946,,,,,,22-May-08,384,23-May-08,23-May-15,
PURCHASE_ORDER_RECEIPTS,4629845,21,2232,,10947,,,,,,22-May-08,384,23-May-08,23-May-15,
PURCHASE_ORDER_RECEIPTS,4629846,22,2228,,10948,,,,,,22-May-08,384,23-May-08,23-May-15,
PURCHASE_ORDER_RECEIPTS,4630840,22,2221,,12653,532,,,,,21-May-08,1715,23-May-08,23-May-15,
PURCHASE_ORDER_RECEIPTS,4630841,21,2220,,12654,532,,,,,22-May-08,1715,23-May-08,23-May-15,
PURCHASE_ORDER_RECEIPTS,4630842,22,2221,,12655,532,,,,,22-May-08,1715,23-May-08,23-May-15,
PURCHASE_ORDER_RECEIPTS,4630843,2,2222,,12656,532,,,,,22-May-08,1715,23-May-08,23-May-15,
PURCHASE_ORDER_RECEIPTS,4630844,21,2220,,12657,532,,,,,23-May-08,1715,23-May-08,23-May-15,
PURCHASE_ORDER_RECEIPTS,4630845,5,2231,,10949,,,,,,22-May-08,384,23-May-08,23-May-15,
PURCHASE_ORDER_RECEIPTS,4630846,145,2443,,12658,532,,,,,23-May-08,7655,23-May-08,23-May-15,
PURCHASE_ORDER_RECEIPTS,4539833,22,2698,,5281,,,,,,5-May-08,1850,6-May-08,6-May-15,
PURCHASE_ORDER_RECEIPTS,4539834,2,2695,,5282,,,,,,2-May-08,1850,6-May-08,6-May-15,
PURCHASE_ORDER_RECEIPTS,4539835,22,2698,,5283,,,,,,3-May-08,1850,6-May-08,6-May-15,
PURCHASE_ORDER_RECEIPTS,4539836,41,442,,5284,,,,,,6-May-08,2790,6-May-08,6-May-15,
PURCHASE_ORDER_RECEIPTS,4540829,22,3839,,852,2100,,,,,2-May-08,4149,6-May-08,6-May-15,
PURCHASE_ORDER_RECEIPTS,4540830,1226,3819,,853,2100,,,,,6-May-08,4155,6-May-08,6-May-15,
