RECORD_TYPE:PURCHASE_ORDERS,PO_BLANKET_ID,PO_RELEASE_ID,PO_NUMBER,LATEST_REVISION,CANCEL_FLAG,PERSON_ID,SUPPLIER_ID,SUPPLIER_SITE_ID,GEOGRAPHY_ID,CURRENCY_CODE,CURRENCY_RATE_TYPE,CURRENCY_EXCHANGE_DATE,CURRENCY_EXCHANGE_RATE,CREATION_DATE,ORIG_APPROVAL_SUBMIT_DATE,ORIG_APPROVED_DATE,LATEST_APPROVED_DATE,TRANSMISSION_METHOD,PAY_ON_CODE,CREATION_METHOD,PAY_TERMS
PURCHASE_ORDERS,32841,76132,4429-280,0,N,57,147,259,207,USD,,,,18-Nov-12,18/11/12 7:41,18/11/12 7:41,18/11/12 7:41,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,76134,4431-410,0,N,57,22,42,207,USD,,16-Jan-11,,18-Nov-12,18/11/12 7:41,18/11/12 7:41,18/11/12 7:41,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,76135,4432-474,0,N,57,5,6,207,USD,,16-Jan-11,,18-Nov-12,18/11/12 7:41,18/11/12 7:41,18/11/12 7:41,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,76136,4433-298,0,N,57,5,6,207,USD,,16-Jan-11,,18-Nov-12,18/11/12 7:41,18/11/12 7:41,18/11/12 7:41,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32840,77369,4428-540,0,N,57,147,259,207,USD,,,,7-Dec-12,7/12/12 8:04,7/12/12 8:04,7/12/12 8:04,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32844,77371,4432-481,0,N,57,5,6,207,USD,,16-Jan-11,,7-Dec-12,7/12/12 8:04,7/12/12 8:04,7/12/12 8:04,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,77372,4443-687,0,N,57,21,41,207,USD,,22-Jan-11,,7-Dec-12,7/12/12 8:04,7/12/12 8:04,7/12/12 8:04,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32840,76988,4428-538,0,N,57,147,259,207,USD,,,,2-Dec-12,2/12/12 6:54,2/12/12 6:54,2/12/12 6:54,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,76991,4431-416,0,N,57,22,42,207,USD,,16-Jan-11,,2-Dec-12,2/12/12 6:59,2/12/12 6:59,2/12/12 6:59,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32984,77388,4443-688,0,N,57,21,41,207,USD,,22-Jan-11,,7-Dec-12,7/12/12 9:49,7/12/12 9:37,7/12/12 9:49,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,75922,4443-678,0,N,57,21,41,207,USD,,22-Jan-11,,9-Nov-12,9/11/12 8:50,9/11/12 8:50,9/11/12 8:50,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,76051,4427-364,0,N,57,11,15,207,USD,,16-Jan-11,,16-Nov-12,16/11/12 19:36,16/11/12 19:36,16/11/12 19:36,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,76052,4428-531,0,N,57,147,259,207,USD,,,,16-Nov-12,16/11/12 19:36,16/11/12 19:36,16/11/12 19:36,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,76053,4429-279,0,N,57,147,259,207,USD,,,,16-Nov-12,16/11/12 19:36,16/11/12 19:36,16/11/12 19:36,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,76054,4431-409,0,N,57,22,42,207,USD,,16-Jan-11,,16-Nov-12,16/11/12 19:36,16/11/12 19:36,16/11/12 19:36,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,76055,4432-473,0,N,57,5,6,207,USD,,16-Jan-11,,16-Nov-12,16/11/12 19:36,16/11/12 19:36,16/11/12 19:36,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,76056,4433-297,0,N,57,5,6,207,USD,,16-Jan-11,,16-Nov-12,16/11/12 19:36,16/11/12 19:36,16/11/12 19:36,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,76057,4443-679,0,N,57,21,41,207,USD,,22-Jan-11,,16-Nov-12,16/11/12 19:36,16/11/12 19:36,16/11/12 19:36,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32843,76048,4431-408,0,N,57,22,42,207,USD,,16-Jan-11,,16-Nov-12,16/11/12 19:35,16/11/12 19:35,16/11/12 19:35,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32839,76629,4427-367,0,N,57,11,15,207,USD,,16-Jan-11,,30-Nov-12,30/11/12 8:01,30/11/12 8:01,30/11/12 8:01,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,76630,4428-536,0,N,57,147,259,207,USD,,,,30-Nov-12,30/11/12 8:01,30/11/12 8:01,30/11/12 8:01,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,76631,4429-283,0,N,57,147,259,207,USD,,,,30-Nov-12,30/11/12 8:01,30/11/12 8:01,30/11/12 8:01,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,76633,4431-414,0,N,57,22,42,207,USD,,16-Jan-11,,30-Nov-12,30/11/12 8:01,30/11/12 8:01,30/11/12 8:01,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,76634,4432-477,0,N,57,5,6,207,USD,,16-Jan-11,,30-Nov-12,30/11/12 8:01,30/11/12 8:01,30/11/12 8:01,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,76635,4433-301,0,N,57,5,6,207,USD,,16-Jan-11,,30-Nov-12,30/11/12 8:01,30/11/12 8:01,30/11/12 8:01,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,76636,4443-683,0,N,57,21,41,207,USD,,22-Jan-11,,30-Nov-12,30/11/12 8:01,30/11/12 8:01,30/11/12 8:01,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32840,75909,4428-530,0,N,57,147,259,207,USD,,,,9-Nov-12,9/11/12 8:48,9/11/12 8:48,9/11/12 8:48,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,75911,4431-407,0,N,57,22,42,207,USD,,16-Jan-11,,9-Nov-12,9/11/12 8:48,9/11/12 8:48,9/11/12 8:48,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,75912,4432-472,0,N,57,5,6,207,USD,,16-Jan-11,,9-Nov-12,9/11/12 8:48,9/11/12 8:48,9/11/12 8:48,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,75913,4443-677,0,N,57,21,41,207,USD,,22-Jan-11,,9-Nov-12,9/11/12 8:48,9/11/12 8:48,9/11/12 8:48,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32840,76575,4428-534,0,N,57,147,259,207,USD,,,,30-Nov-12,30/11/12 6:45,30/11/12 6:45,30/11/12 6:45,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,76576,4429-281,0,N,57,147,259,207,USD,,,,30-Nov-12,30/11/12 6:45,30/11/12 6:45,30/11/12 6:45,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,76578,4431-412,0,N,57,22,42,207,USD,,16-Jan-11,,30-Nov-12,30/11/12 6:45,30/11/12 6:45,30/11/12 6:45,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,76579,4432-476,0,N,57,5,6,207,USD,,16-Jan-11,,30-Nov-12,30/11/12 6:45,30/11/12 6:45,30/11/12 6:45,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,76580,4433-299,0,N,57,5,6,207,USD,,16-Jan-11,,30-Nov-12,30/11/12 6:45,30/11/12 6:45,30/11/12 6:45,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,76581,4443-680,0,N,57,21,41,207,USD,,22-Jan-11,,30-Nov-12,30/11/12 6:45,30/11/12 6:45,30/11/12 6:45,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32840,76569,4428-533,0,N,57,147,259,207,USD,,,,30-Nov-12,30/11/12 6:45,30/11/12 6:45,30/11/12 6:45,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,76571,4431-411,0,N,57,22,42,207,USD,,16-Jan-11,,30-Nov-12,30/11/12 6:45,30/11/12 6:45,30/11/12 6:45,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,76572,4432-475,0,N,57,5,6,207,USD,,16-Jan-11,,30-Nov-12,30/11/12 6:45,30/11/12 6:45,30/11/12 6:45,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32840,76589,4428-535,0,N,57,147,259,207,USD,,,,30-Nov-12,30/11/12 7:18,30/11/12 7:17,30/11/12 7:17,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32984,76596,4443-682,0,N,57,21,41,207,USD,,22-Jan-11,,30-Nov-12,30/11/12 7:18,30/11/12 7:18,30/11/12 7:18,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,76770,4427-368,0,N,57,11,15,207,USD,,16-Jan-11,,1-Dec-12,1/12/12 9:09,1/12/12 9:09,1/12/12 9:09,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,76771,4428-537,0,N,57,147,259,207,USD,,,,1-Dec-12,1/12/12 9:09,1/12/12 9:09,1/12/12 9:09,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,76772,4429-284,0,N,57,147,259,207,USD,,,,1-Dec-12,1/12/12 9:09,1/12/12 9:09,1/12/12 9:09,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,76774,4431-415,0,N,57,22,42,207,USD,,16-Jan-11,,1-Dec-12,1/12/12 9:09,1/12/12 9:09,1/12/12 9:09,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,76775,4432-478,0,N,57,5,6,207,USD,,16-Jan-11,,1-Dec-12,1/12/12 9:09,1/12/12 9:09,1/12/12 9:09,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,76776,4433-302,0,N,57,5,6,207,USD,,16-Jan-11,,1-Dec-12,1/12/12 9:09,1/12/12 9:09,1/12/12 9:09,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,76777,4443-684,0,N,57,21,41,207,USD,,22-Jan-11,,1-Dec-12,1/12/12 9:09,1/12/12 9:09,1/12/12 9:09,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,76868,4443-685,0,N,57,21,41,207,USD,,22-Jan-11,,1-Dec-12,1/12/12 14:36,1/12/12 14:03,1/12/12 14:36,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,75729,4427-363,0,N,57,11,15,207,USD,,16-Jan-11,,8-Nov-12,8/11/12 8:54,8/11/12 8:54,8/11/12 8:54,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,75730,4428-529,0,N,57,147,259,207,USD,,,,8-Nov-12,8/11/12 8:54,8/11/12 8:54,8/11/12 8:54,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,75731,4429-278,0,N,57,147,259,207,USD,,,,8-Nov-12,8/11/12 8:54,8/11/12 8:54,8/11/12 8:54,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,75733,4431-406,0,N,57,22,42,207,USD,,16-Jan-11,,8-Nov-12,8/11/12 8:54,8/11/12 8:54,8/11/12 8:54,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,75734,4432-471,0,N,57,5,6,207,USD,,16-Jan-11,,8-Nov-12,8/11/12 8:54,8/11/12 8:54,8/11/12 8:54,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,75735,4433-296,0,N,57,5,6,207,USD,,16-Jan-11,,8-Nov-12,8/11/12 8:54,8/11/12 8:54,8/11/12 8:54,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,75736,4443-675,0,N,57,21,41,207,USD,,22-Jan-11,,8-Nov-12,8/11/12 8:54,8/11/12 8:54,8/11/12 8:54,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32844,76990,4432-479,0,N,57,5,6,207,USD,,16-Jan-11,,2-Dec-12,2/12/12 6:58,2/12/12 6:58,2/12/12 6:58,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32839,77350,4427-369,0,N,57,11,15,207,USD,,16-Jan-11,,7-Dec-12,7/12/12 7:59,7/12/12 7:59,7/12/12 7:59,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,77351,4428-539,0,N,57,147,259,207,USD,,,,7-Dec-12,7/12/12 7:59,7/12/12 7:59,7/12/12 7:59,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,77352,4429-285,0,N,57,147,259,207,USD,,,,7-Dec-12,7/12/12 7:59,7/12/12 7:59,7/12/12 7:59,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32839,80208,4427-376,0,N,57,11,15,207,USD,,16-Jan-11,,11-Jan-13,11/01/13 7:49,11/01/13 7:49,11/01/13 7:49,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,80209,4428-554,0,N,57,147,259,207,USD,,,,11-Jan-13,11/01/13 7:49,11/01/13 7:49,11/01/13 7:49,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,80210,4429-294,0,N,57,147,259,207,USD,,,,11-Jan-13,11/01/13 7:49,11/01/13 7:49,11/01/13 7:49,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,80211,4431-430,0,N,57,22,42,207,USD,,16-Jan-11,,11-Jan-13,11/01/13 7:49,11/01/13 7:49,11/01/13 7:49,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32845,80212,4433-315,0,N,57,5,6,207,USD,,16-Jan-11,,11-Jan-13,11/01/13 7:50,11/01/13 7:50,11/01/13 7:50,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,80213,4443-702,0,N,57,21,41,207,USD,,22-Jan-11,,11-Jan-13,11/01/13 7:50,11/01/13 7:50,11/01/13 7:50,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,80228,4443-703,0,N,57,21,41,207,USD,,22-Jan-11,,11-Jan-13,11/01/13 9:35,11/01/13 9:19,11/01/13 9:35,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,78965,4427-373,0,N,57,11,15,207,USD,,16-Jan-11,,28-Dec-12,28/12/12 9:00,28/12/12 9:00,28/12/12 9:00,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,78966,4428-550,0,N,57,147,259,207,USD,,,,28-Dec-12,28/12/12 9:00,28/12/12 9:00,28/12/12 9:00,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,78968,4431-426,0,N,57,22,42,207,USD,,16-Jan-11,,28-Dec-12,28/12/12 9:00,28/12/12 9:00,28/12/12 9:00,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,78969,4432-490,0,N,57,5,6,207,USD,,16-Jan-11,,28-Dec-12,28/12/12 9:00,28/12/12 9:00,28/12/12 9:00,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,78970,4443-698,0,N,57,21,41,207,USD,,22-Jan-11,,28-Dec-12,28/12/12 9:00,28/12/12 9:00,28/12/12 9:00,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32845,79650,4433-313,0,N,57,5,6,207,USD,,16-Jan-11,,4-Jan-13,4/01/13 11:50,4/01/13 11:50,4/01/13 11:50,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32839,77809,4427-370,0,N,57,11,15,207,USD,,16-Jan-11,,14-Dec-12,14/12/12 14:06,14/12/12 14:06,14/12/12 14:06,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,77810,4428-542,0,N,57,147,259,207,USD,,,,14-Dec-12,14/12/12 14:06,14/12/12 14:06,14/12/12 14:06,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,77811,4429-287,0,N,57,147,259,207,USD,,,,14-Dec-12,14/12/12 14:06,14/12/12 14:06,14/12/12 14:06,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,77813,4431-419,0,N,57,22,42,207,USD,,16-Jan-11,,14-Dec-12,14/12/12 14:06,14/12/12 14:06,14/12/12 14:06,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,77814,4432-483,0,N,57,5,6,207,USD,,16-Jan-11,,14-Dec-12,14/12/12 14:06,14/12/12 14:06,14/12/12 14:06,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,77815,4433-305,0,N,57,5,6,207,USD,,16-Jan-11,,14-Dec-12,14/12/12 14:06,14/12/12 14:06,14/12/12 14:06,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,77816,4443-690,0,N,57,21,41,207,USD,,22-Jan-11,,14-Dec-12,14/12/12 14:06,14/12/12 14:06,14/12/12 14:06,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,78348,4443-694,0,N,57,21,41,207,USD,,22-Jan-11,,21-Dec-12,21/12/12 12:04,21/12/12 11:38,21/12/12 12:04,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32840,77790,4428-541,0,N,57,147,259,207,USD,,,,14-Dec-12,14/12/12 14:05,14/12/12 14:05,14/12/12 14:05,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,77791,4429-286,0,N,57,147,259,207,USD,,,,14-Dec-12,14/12/12 14:05,14/12/12 14:05,14/12/12 14:05,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,77793,4431-418,0,N,57,22,42,207,USD,,16-Jan-11,,14-Dec-12,14/12/12 14:05,14/12/12 14:05,14/12/12 14:05,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,77794,4432-482,0,N,57,5,6,207,USD,,16-Jan-11,,14-Dec-12,14/12/12 14:05,14/12/12 14:05,14/12/12 14:05,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,77795,4433-304,0,N,57,5,6,207,USD,,16-Jan-11,,14-Dec-12,14/12/12 14:05,14/12/12 14:05,14/12/12 14:05,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,77796,4443-689,0,N,57,21,41,207,USD,,22-Jan-11,,14-Dec-12,14/12/12 14:05,14/12/12 14:05,14/12/12 14:05,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32841,78451,4429-289,0,N,57,147,259,207,USD,,,,21-Dec-12,21/12/12 14:18,21/12/12 14:18,21/12/12 14:18,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,78452,4431-424,0,N,57,22,42,207,USD,,16-Jan-11,,21-Dec-12,21/12/12 14:18,21/12/12 14:18,21/12/12 14:18,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32845,78453,4433-309,0,N,57,5,6,207,USD,,16-Jan-11,,21-Dec-12,21/12/12 14:18,21/12/12 14:18,21/12/12 14:18,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32840,79570,4428-551,0,N,57,147,259,207,USD,,,,4-Jan-13,4/01/13 8:53,4/01/13 8:53,4/01/13 8:53,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,79571,4429-291,0,N,57,147,259,207,USD,,,,4-Jan-13,4/01/13 8:53,4/01/13 8:53,4/01/13 8:53,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,79573,4431-427,0,N,57,22,42,207,USD,,16-Jan-11,,4-Jan-13,4/01/13 8:53,4/01/13 8:53,4/01/13 8:53,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,79574,4432-491,0,N,57,5,6,207,USD,,16-Jan-11,,4-Jan-13,4/01/13 8:53,4/01/13 8:53,4/01/13 8:53,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,79575,4433-311,0,N,57,5,6,207,USD,,16-Jan-11,,4-Jan-13,4/01/13 8:53,4/01/13 8:53,4/01/13 8:53,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,79576,4443-699,0,N,57,21,41,207,USD,,22-Jan-11,,4-Jan-13,4/01/13 8:53,4/01/13 8:53,4/01/13 8:53,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,77835,4443-691,0,N,57,21,41,207,USD,,22-Jan-11,,14-Dec-12,14/12/12 16:10,14/12/12 15:52,14/12/12 16:10,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32840,78408,4428-545,0,N,57,147,259,207,USD,,,,21-Dec-12,21/12/12 14:00,21/12/12 14:00,21/12/12 14:00,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32839,79588,4427-374,0,N,57,11,15,207,USD,,16-Jan-11,,4-Jan-13,4/01/13 8:54,4/01/13 8:54,4/01/13 8:54,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,79589,4428-552,0,N,57,147,259,207,USD,,,,4-Jan-13,4/01/13 8:54,4/01/13 8:54,4/01/13 8:54,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,79590,4429-292,0,N,57,147,259,207,USD,,,,4-Jan-13,4/01/13 8:54,4/01/13 8:54,4/01/13 8:54,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,79592,4431-428,0,N,57,22,42,207,USD,,16-Jan-11,,4-Jan-13,4/01/13 8:54,4/01/13 8:54,4/01/13 8:54,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,79593,4432-492,0,N,57,5,6,207,USD,,16-Jan-11,,4-Jan-13,4/01/13 8:54,4/01/13 8:54,4/01/13 8:54,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,79594,4433-312,0,N,57,5,6,207,USD,,16-Jan-11,,4-Jan-13,4/01/13 8:54,4/01/13 8:54,4/01/13 8:54,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,79595,4443-700,0,N,57,21,41,207,USD,,22-Jan-11,,4-Jan-13,4/01/13 8:54,4/01/13 8:54,4/01/13 8:54,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32840,78430,4428-547,0,N,57,147,259,207,USD,,,,21-Dec-12,21/12/12 14:17,21/12/12 14:17,21/12/12 14:17,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,78432,4431-422,0,N,57,22,42,207,USD,,16-Jan-11,,21-Dec-12,21/12/12 14:17,21/12/12 14:17,21/12/12 14:17,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,78433,4432-487,0,N,57,5,6,207,USD,,16-Jan-11,,21-Dec-12,21/12/12 14:17,21/12/12 14:17,21/12/12 14:17,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32839,78440,4427-372,0,N,57,11,15,207,USD,,16-Jan-11,,21-Dec-12,21/12/12 14:18,21/12/12 14:18,21/12/12 14:18,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,78441,4428-548,0,N,57,147,259,207,USD,,,,21-Dec-12,21/12/12 14:18,21/12/12 14:18,21/12/12 14:18,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,78442,4431-423,0,N,57,22,42,207,USD,,16-Jan-11,,21-Dec-12,21/12/12 14:18,21/12/12 14:18,21/12/12 14:18,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,78443,4432-488,0,N,57,5,6,207,USD,,16-Jan-11,,21-Dec-12,21/12/12 14:18,21/12/12 14:18,21/12/12 14:18,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,78444,4443-696,0,N,57,21,41,207,USD,,22-Jan-11,,21-Dec-12,21/12/12 14:18,21/12/12 14:18,21/12/12 14:18,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32840,78950,4428-549,0,N,57,147,259,207,USD,,,,28-Dec-12,28/12/12 8:59,28/12/12 8:59,28/12/12 8:59,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,78951,4429-290,0,N,57,147,259,207,USD,,,,28-Dec-12,28/12/12 8:59,28/12/12 8:59,28/12/12 8:59,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,78953,4431-425,0,N,57,22,42,207,USD,,16-Jan-11,,28-Dec-12,28/12/12 9:00,28/12/12 9:00,28/12/12 9:00,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
