RECORD_TYPE:PURCHASE_ORDER_LINES,PO_ID,LINE_ID,LINE_TYPE,ITEM_ID,CATEGORY_ID,LINE_DESCRIPTION,CANCEL_FLAG,UOM,AMOUNT,QTY,CONTRACT_ID,CONTRACT_LINE_ID,CONTRACT_PRICE_BREAK,SUPPLIER_ITEM_NUMBER
PURCHASE_ORDER_LINES,108211,170578,Goods,2372,1,Envoy Upgrade Switch,N,Each,200,20,,,,
PURCHASE_ORDER_LINES,108211,170579,Goods,2370,1,Envoy Upgrade Board (Raw),N,Each,250,10,,,,
PURCHASE_ORDER_LINES,108211,170580,Goods,2376,1,Envoy Upgrade Software,N,Each,250,50,,,,
PURCHASE_ORDER_LINES,108211,170581,Goods,2378,1,Envoy Upgrade Manual,N,Each,500,50,,,,
PURCHASE_ORDER_LINES,108211,170582,Goods,2372,1,Envoy Upgrade Switch,N,Each,200,20,,,,
PURCHASE_ORDER_LINES,109054,171540,Goods,,1,Dell Desktop,N,Each,3267,1,,,,
PURCHASE_ORDER_LINES,109540,172242,Goods,,1,Dell Monitor,N,Each,518,1,,,,
PURCHASE_ORDER_LINES,113235,176916,Goods,12019,91,"Digital Camera, Standard",N,Each,350000,1400,,,,
PURCHASE_ORDER_LINES,113235,176917,Goods,12023,91,"Digital Camera, Professional",N,Each,581840,1400,,,,
PURCHASE_ORDER_LINES,113236,176918,Goods,12021,91,"Digital Camera, Deluxe",N,Each,468195,1300,,,,
PURCHASE_ORDER_LINES,113637,177593,Goods,,1,Company Car,N,Each,38057,1,,,,
PURCHASE_ORDER_LINES,113639,177595,Goods,,1,Toshiba Laptop,N,Each,2675,1,,,,
PURCHASE_ORDER_LINES,113640,177596,Goods,,1,Company Car,N,Each,36798,1,,,,
PURCHASE_ORDER_LINES,113957,177913,Goods,,1,Dell Desktop,N,Each,3232,1,,,,
PURCHASE_ORDER_LINES,113958,177914,Goods,,1,Toshiba Laptop,N,Each,3165,1,,,,
PURCHASE_ORDER_LINES,117030,181397,Goods,5560,1353,Legal Services,N,HRS,118800,264,,,,
PURCHASE_ORDER_LINES,101594,161775,Goods,5734,30,"18"" LCD Flat Panel Monitor",N,Each,46501,49,,,,
PURCHASE_ORDER_LINES,101596,161777,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,455000,17.5,,,,
PURCHASE_ORDER_LINES,101596,161778,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,273000,10.5,,,,
PURCHASE_ORDER_LINES,101597,161779,Goods,5560,1353,Legal Services,N,HRS,84150,187,,,,
PURCHASE_ORDER_LINES,102629,163146,Goods,,1,Software,N,EA,837,1,,,,
PURCHASE_ORDER_LINES,102630,163147,Goods,,1,Dell Desktop,N,Each,3112,1,,,,
PURCHASE_ORDER_LINES,102631,163148,Goods,,1,Toshiba Laptop,N,Each,2575,1,,,,
PURCHASE_ORDER_LINES,102632,163149,Goods,,1,Company Car,N,Each,35428,1,,,,
PURCHASE_ORDER_LINES,102633,163150,Goods,,1,Software,N,EA,891,1,,,,
PURCHASE_ORDER_LINES,102634,163151,Goods,,1,Dell Monitor,N,Each,494,1,,,,
PURCHASE_ORDER_LINES,102635,163152,Goods,,1,Toshiba Laptop,N,Each,3047,1,,,,
PURCHASE_ORDER_LINES,101734,161935,Goods,24308,2757,DDR400 DIMM Memory - 184 Pin,N,Each,15000,100,,,,
PURCHASE_ORDER_LINES,102637,163172,Goods,12019,91,"Digital Camera, Standard",N,Each,350000,1400,,,,
PURCHASE_ORDER_LINES,102637,163173,Goods,12023,91,"Digital Camera, Professional",N,Each,581840,1400,,,,
PURCHASE_ORDER_LINES,102639,163175,Goods,12029,91,"Television 96""",N,Each,2086950,1000,,,,
PURCHASE_ORDER_LINES,102639,163176,Goods,12031,91,"Television 102""",N,Each,3187500,1000,,,,
PURCHASE_ORDER_LINES,102640,163177,Goods,11817,91,GameGirl,N,Each,79543,1700,,,,
PURCHASE_ORDER_LINES,102640,163178,Goods,11865,91,Standard Laptop,N,Each,507584,800,,,,
PURCHASE_ORDER_LINES,102640,163179,Goods,11899,91,Deluxe Laptop,N,Each,1312695,1500,,,,
PURCHASE_ORDER_LINES,102640,163180,Goods,11923,91,Lite Desktop,N,Each,1279812,2300,,,,
PURCHASE_ORDER_LINES,102640,163181,Goods,11947,91,Standard Desktop,N,Each,420160,500,,,,
PURCHASE_ORDER_LINES,102640,163182,Goods,11977,91,Deluxe Desktop,N,Each,666192,600,,,,
PURCHASE_ORDER_LINES,109541,172243,Goods,,1,Toshiba Laptop,N,Each,3200,1,,,,
PURCHASE_ORDER_LINES,86138,139489,Goods,,1,Toshiba Laptop,N,Each,2549,1,,,,
PURCHASE_ORDER_LINES,110620,173670,Goods,,1,Toshiba Laptop,N,Each,2606,1,,,,
PURCHASE_ORDER_LINES,110960,174090,Goods,,1,Toshiba Laptop,N,Each,3083,1,,,,
PURCHASE_ORDER_LINES,102245,162604,Goods,12017,91,Gamepak1,N,Each,2940,1400,,,,
PURCHASE_ORDER_LINES,102245,162605,Goods,12025,91,Television Digital Capable,N,Each,713230,2300,,,,
PURCHASE_ORDER_LINES,102245,162606,Goods,12027,91,Television HD Ready,N,Each,790680,800,,,,
PURCHASE_ORDER_LINES,102247,162609,Goods,12021,91,"Digital Camera, Deluxe",N,Each,396165,1100,,,,
PURCHASE_ORDER_LINES,102248,162610,Goods,12029,91,"Television 96""",N,Each,1669560,800,,,,
PURCHASE_ORDER_LINES,102248,162611,Goods,12031,91,"Television 102""",N,Each,2550000,800,,,,
PURCHASE_ORDER_LINES,102249,162612,Goods,11817,91,GameGirl,N,Each,65506,1400,,,,
PURCHASE_ORDER_LINES,102249,162613,Goods,11865,91,Standard Laptop,N,Each,507584,800,,,,
PURCHASE_ORDER_LINES,102249,162614,Goods,11899,91,Deluxe Laptop,N,Each,1137669,1300,,,,
PURCHASE_ORDER_LINES,102249,162615,Goods,11923,91,Lite Desktop,N,Each,1057236,1900,,,,
PURCHASE_ORDER_LINES,102249,162616,Goods,11947,91,Standard Desktop,N,Each,420160,500,,,,
PURCHASE_ORDER_LINES,102249,162617,Goods,11977,91,Deluxe Desktop,N,Each,666192,600,,,,
PURCHASE_ORDER_LINES,108790,171240,Goods,,1,Company Car,N,Each,38476,1,,,,
PURCHASE_ORDER_LINES,108794,171247,Goods,12029,91,"Television 96""",N,Each,2086950,1000,,,,
PURCHASE_ORDER_LINES,108794,171248,Goods,12031,91,"Television 102""",N,Each,3187500,1000,,,,
PURCHASE_ORDER_LINES,108795,171249,Goods,11817,91,GameGirl,N,Each,79543,1700,,,,
PURCHASE_ORDER_LINES,108795,171250,Goods,11865,91,Standard Laptop,N,Each,507584,800,,,,
PURCHASE_ORDER_LINES,108795,171251,Goods,11899,91,Deluxe Laptop,N,Each,1312695,1500,,,,
PURCHASE_ORDER_LINES,108795,171252,Goods,11923,91,Lite Desktop,N,Each,1279812,2300,,,,
PURCHASE_ORDER_LINES,108795,171253,Goods,11947,91,Standard Desktop,N,Each,420160,500,,,,
PURCHASE_ORDER_LINES,108795,171254,Goods,11977,91,Deluxe Desktop,N,Each,666192,600,,,,
PURCHASE_ORDER_LINES,107781,170005,Goods,,1,Company Car,N,Each,35036,1,,,,
PURCHASE_ORDER_LINES,108008,170316,Goods,,1,Toshiba Laptop,N,Each,3013,1,,,,
PURCHASE_ORDER_LINES,85833,139084,Goods,,36,"Sharpie 30174 Permanent Marker Set of 4 (Red, Blue, Green, Black)",N,EA,79.75,25,81215,101977,,30174
PURCHASE_ORDER_LINES,100808,160687,Goods,11817,91,GameGirl,N,Each,65506,1400,,,,
PURCHASE_ORDER_LINES,100808,160688,Goods,11865,91,Standard Laptop,N,Each,507584,800,,,,
PURCHASE_ORDER_LINES,100808,160689,Goods,11899,91,Deluxe Laptop,N,Each,1137669,1300,,,,
PURCHASE_ORDER_LINES,100808,160690,Goods,11923,91,Lite Desktop,N,Each,1057236,1900,,,,
PURCHASE_ORDER_LINES,100808,160691,Goods,11947,91,Standard Desktop,N,Each,420160,500,,,,
PURCHASE_ORDER_LINES,100808,160692,Goods,11977,91,Deluxe Desktop,N,Each,666192,600,,,,
PURCHASE_ORDER_LINES,109620,172350,Goods,24308,2757,DDR400 DIMM Memory - 184 Pin,N,Each,15000,100,,,,
PURCHASE_ORDER_LINES,109197,171725,Goods,,1,Company Car,N,Each,37203,1,,,,
PURCHASE_ORDER_LINES,107653,169840,Goods,,1,Toshiba Laptop,N,Each,2547,1,,,,
PURCHASE_ORDER_LINES,107909,170154,Goods,,1,Software,N,EA,881,1,,,,
PURCHASE_ORDER_LINES,85023,137783,Goods,2370,1,Envoy Upgrade Board (Raw),N,Each,237.5,10,,,,
PURCHASE_ORDER_LINES,85023,137784,Goods,2372,1,Envoy Upgrade Switch,N,Each,175,20,,,,
PURCHASE_ORDER_LINES,85023,137785,Goods,2376,1,Envoy Upgrade Software,N,Each,187.5,50,,,,
PURCHASE_ORDER_LINES,85023,137786,Goods,2378,1,Envoy Upgrade Manual,N,Each,437.5,50,,,,
PURCHASE_ORDER_LINES,85023,137787,Goods,2370,1,Envoy Upgrade Board (Raw),N,Each,237.5,10,,,,
PURCHASE_ORDER_LINES,85023,137788,Goods,2372,1,Envoy Upgrade Switch,N,Each,175,20,,,,
PURCHASE_ORDER_LINES,85023,137789,Goods,2376,1,Envoy Upgrade Software,N,Each,187.5,50,,,,
PURCHASE_ORDER_LINES,85023,137790,Goods,2378,1,Envoy Upgrade Manual,N,Each,437.5,50,,,,
PURCHASE_ORDER_LINES,86135,139486,Goods,5732,21,File Cabinets -  5 Drawer Lateral (Capitalizable),N,Each,40500,27,,,,
PURCHASE_ORDER_LINES,86136,139487,Goods,5728,1354,Weekly Warehousing,N,Week,410000,16.4,,,,
PURCHASE_ORDER_LINES,102666,163223,Goods,12017,91,Gamepak1,N,Each,3465,1650,,,,
PURCHASE_ORDER_LINES,102666,163224,Goods,12025,91,Television Digital Capable,N,Each,868280,2800,,,,
PURCHASE_ORDER_LINES,102666,163225,Goods,12027,91,Television HD Ready,N,Each,988350,1000,,,,
PURCHASE_ORDER_LINES,102667,163226,Goods,12019,91,"Digital Camera, Standard",N,Each,362500,1450,,,,
PURCHASE_ORDER_LINES,102667,163227,Goods,12023,91,"Digital Camera, Professional",N,Each,581840,1400,,,,
PURCHASE_ORDER_LINES,102668,163228,Goods,12021,91,"Digital Camera, Deluxe",N,Each,486202.5,1350,,,,
PURCHASE_ORDER_LINES,102670,163231,Goods,11817,91,GameGirl,N,Each,84222,1800,,,,
PURCHASE_ORDER_LINES,102670,163232,Goods,11865,91,Standard Laptop,N,Each,507584,800,,,,
PURCHASE_ORDER_LINES,102670,163233,Goods,11899,91,Deluxe Laptop,N,Each,1312695,1500,,,,
PURCHASE_ORDER_LINES,102670,163234,Goods,11923,91,Lite Desktop,N,Each,1279812,2300,,,,
PURCHASE_ORDER_LINES,102670,163235,Goods,11947,91,Standard Desktop,N,Each,420160,500,,,,
PURCHASE_ORDER_LINES,102670,163236,Goods,11977,91,Deluxe Desktop,N,Each,666192,600,,,,
PURCHASE_ORDER_LINES,111513,174788,Goods,,1,Dell Monitor,N,Each,499,1,,,,
PURCHASE_ORDER_LINES,104010,164815,Goods,,1,Company Car,N,Each,35296,1,,,,
PURCHASE_ORDER_LINES,104050,164875,Goods,,1,Software,N,EA,887,1,,,,
PURCHASE_ORDER_LINES,103870,164675,Goods,24308,2757,DDR400 DIMM Memory - 184 Pin,N,Each,15000,100,,,,
PURCHASE_ORDER_LINES,103810,164615,Goods,,1,Toshiba Laptop,N,Each,2565,1,,,,
PURCHASE_ORDER_LINES,104190,165115,Goods,,1,Dell Monitor,N,Each,492,1,,,,
PURCHASE_ORDER_LINES,104370,165315,Goods,,1,Toshiba Laptop,N,Each,3036,1,,,,
PURCHASE_ORDER_LINES,110798,173888,Goods,,1,Company Car,N,Each,35848,1,,,,
PURCHASE_ORDER_LINES,112280,175636,Goods,12019,91,"Digital Camera, Standard",N,Each,350000,1400,,,,
PURCHASE_ORDER_LINES,112280,175637,Goods,12023,91,"Digital Camera, Professional",N,Each,581840,1400,,,,
PURCHASE_ORDER_LINES,112281,175638,Goods,12021,91,"Digital Camera, Deluxe",N,Each,468195,1300,,,,
PURCHASE_ORDER_LINES,112282,175639,Goods,12029,91,"Television 96""",N,Each,2086950,1000,,,,
PURCHASE_ORDER_LINES,112282,175640,Goods,12031,91,"Television 102""",N,Each,3187500,1000,,,,
PURCHASE_ORDER_LINES,112360,175716,Goods,,1,Company Car,N,Each,37133,1,,,,
PURCHASE_ORDER_LINES,85285,138233,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,507000,19.5,,,,
PURCHASE_ORDER_LINES,85287,138240,Goods,73,36,Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset),N,Each,23030,47,,,,
PURCHASE_ORDER_LINES,103690,164475,Goods,,1,Software,N,EA,834,1,,,,
PURCHASE_ORDER_LINES,103691,164476,Goods,,1,Dell Desktop,N,Each,3100,1,,,,
PURCHASE_ORDER_LINES,103592,164480,Goods,12019,91,"Digital Camera, Standard",N,Each,350000,1400,,,,
PURCHASE_ORDER_LINES,103592,164481,Goods,12023,91,"Digital Camera, Professional",N,Each,581840,1400,,,,
PURCHASE_ORDER_LINES,103593,164482,Goods,12021,91,"Digital Camera, Deluxe",N,Each,468195,1300,,,,
PURCHASE_ORDER_LINES,103594,164483,Goods,12029,91,"Television 96""",N,Each,2086950,1000,,,,
PURCHASE_ORDER_LINES,103594,164484,Goods,12031,91,"Television 102""",N,Each,3187500,1000,,,,
PURCHASE_ORDER_LINES,103590,164335,Goods,,1,Company Car,N,Each,36503,1,,,,
PURCHASE_ORDER_LINES,87748,141779,Goods,,1,Dell Monitor,N,Each,477,1,,,,
PURCHASE_ORDER_LINES,87854,141955,Goods,75,36,Paper - requires 2-way match office supply item,N,Each,27200,544,,,,
PURCHASE_ORDER_LINES,87964,142094,Goods,5560,1353,Legal Services,N,HRS,191700,426,,,,
PURCHASE_ORDER_LINES,105960,167772,Goods,12017,91,Gamepak1,N,Each,3360,1600,,,,
PURCHASE_ORDER_LINES,105960,167773,Goods,12025,91,Television Digital Capable,N,Each,868280,2800,,,,
PURCHASE_ORDER_LINES,105960,167774,Goods,12027,91,Television HD Ready,N,Each,988350,1000,,,,
PURCHASE_ORDER_LINES,105961,167775,Goods,12019,91,"Digital Camera, Standard",N,Each,350000,1400,,,,
PURCHASE_ORDER_LINES,105961,167776,Goods,12023,91,"Digital Camera, Professional",N,Each,581840,1400,,,,
PURCHASE_ORDER_LINES,105962,167777,Goods,12021,91,"Digital Camera, Deluxe",N,Each,468195,1300,,,,
PURCHASE_ORDER_LINES,105964,167780,Goods,11817,91,GameGirl,N,Each,79543,1700,,,,
PURCHASE_ORDER_LINES,105964,167781,Goods,11865,91,Standard Laptop,N,Each,507584,800,,,,
PURCHASE_ORDER_LINES,105964,167782,Goods,11899,91,Deluxe Laptop,N,Each,1312695,1500,,,,
PURCHASE_ORDER_LINES,105964,167783,Goods,11923,91,Lite Desktop,N,Each,1279812,2300,,,,
PURCHASE_ORDER_LINES,105964,167784,Goods,11947,91,Standard Desktop,N,Each,420160,500,,,,
PURCHASE_ORDER_LINES,105964,167785,Goods,11977,91,Deluxe Desktop,N,Each,666192,600,,,,
PURCHASE_ORDER_LINES,88102,142240,Goods,162745,3097,"Body Casting, Shutter Unit",N,Each,12500,500,,,,
PURCHASE_ORDER_LINES,88102,142241,Goods,162746,3097,CCD for 8 Megapixel Digital Camera,N,Each,10500,500,,,,
PURCHASE_ORDER_LINES,88102,142242,Goods,162747,3097,Motor Rotation Reducing Base Plate,N,Each,33000,500,,,,
PURCHASE_ORDER_LINES,88102,142243,Goods,162748,3097,AF Drive Unit,N,Each,20000,500,,,,
PURCHASE_ORDER_LINES,88102,142244,Goods,162749,3097,Lens for Digital Camera,N,Each,19500,500,,,,
PURCHASE_ORDER_LINES,111553,174828,Goods,24308,2757,DDR400 DIMM Memory - 184 Pin,N,Each,15000,100,,,,
PURCHASE_ORDER_LINES,112440,175796,Goods,,1,Software,N,EA,848,1,,,,
PURCHASE_ORDER_LINES,112441,175797,Goods,,1,Company Car,N,Each,35905,1,,,,
PURCHASE_ORDER_LINES,97419,156436,Goods,,1,Dell Desktop,N,Each,3118,1,,,,
PURCHASE_ORDER_LINES,97420,156437,Goods,,1,Software,N,EA,892,1,,,,
PURCHASE_ORDER_LINES,97421,156438,Goods,,1,Toshiba Laptop,N,Each,3053,1,,,,
PURCHASE_ORDER_LINES,105243,166764,Goods,,1,Dell Monitor,N,Each,493,1,,,,
PURCHASE_ORDER_LINES,107405,169524,Goods,,1,Company Car,N,Each,36235,1,,,,
PURCHASE_ORDER_LINES,112620,176076,Goods,,1,Dell Desktop,N,Each,3153,1,,,,
PURCHASE_ORDER_LINES,112621,176077,Goods,,1,Software,N,EA,903,1,,,,
PURCHASE_ORDER_LINES,112622,176078,Goods,,1,Toshiba Laptop,N,Each,3088,1,,,,
PURCHASE_ORDER_LINES,100734,160511,Goods,12017,91,Gamepak1,N,Each,2940,1400,,,,
PURCHASE_ORDER_LINES,100734,160512,Goods,12025,91,Television Digital Capable,N,Each,713230,2300,,,,
PURCHASE_ORDER_LINES,100734,160513,Goods,12027,91,Television HD Ready,N,Each,790680,800,,,,
PURCHASE_ORDER_LINES,100736,160516,Goods,12021,91,"Digital Camera, Deluxe",N,Each,396165,1100,,,,
PURCHASE_ORDER_LINES,100737,160517,Goods,12029,91,"Television 96""",N,Each,1669560,800,,,,
PURCHASE_ORDER_LINES,100737,160518,Goods,12031,91,"Television 102""",N,Each,2550000,800,,,,
PURCHASE_ORDER_LINES,100738,160519,Goods,11817,91,GameGirl,Y,Each,0,0,,,,
PURCHASE_ORDER_LINES,100738,160520,Goods,11865,91,Standard Laptop,Y,Each,0,0,,,,
PURCHASE_ORDER_LINES,100738,160521,Goods,11899,91,Deluxe Laptop,Y,Each,0,0,,,,
PURCHASE_ORDER_LINES,100738,160522,Goods,11923,91,Lite Desktop,Y,Each,0,0,,,,
PURCHASE_ORDER_LINES,100738,160523,Goods,11947,91,Standard Desktop,Y,Each,0,0,,,,
PURCHASE_ORDER_LINES,100738,160524,Goods,11977,91,Deluxe Desktop,Y,Each,0,0,,,,
PURCHASE_ORDER_LINES,100739,160525,Goods,12017,91,Gamepak1,N,Each,2940,1400,,,,
PURCHASE_ORDER_LINES,100739,160526,Goods,12025,91,Television Digital Capable,N,Each,713230,2300,,,,
PURCHASE_ORDER_LINES,100739,160527,Goods,12027,91,Television HD Ready,N,Each,790680,800,,,,
PURCHASE_ORDER_LINES,100740,160528,Goods,12019,91,"Digital Camera, Standard",N,Each,300000,1200,,,,
PURCHASE_ORDER_LINES,100740,160529,Goods,12023,91,"Digital Camera, Professional",N,Each,498720,1200,,,,
PURCHASE_ORDER_LINES,100742,160472,Goods,12019,91,"Digital Camera, Standard",N,Each,300000,1200,,,,
PURCHASE_ORDER_LINES,100742,160473,Goods,12023,91,"Digital Camera, Professional",N,Each,498720,1200,,,,
PURCHASE_ORDER_LINES,100743,160474,Goods,12021,91,"Digital Camera, Deluxe",N,Each,396165,1100,,,,
PURCHASE_ORDER_LINES,100744,160475,Goods,12029,91,"Television 96""",N,Each,1669560,800,,,,
PURCHASE_ORDER_LINES,100744,160476,Goods,12031,91,"Television 102""",N,Each,2550000,800,,,,
PURCHASE_ORDER_LINES,100745,160477,Goods,11817,91,GameGirl,N,Each,65506,1400,,,,
PURCHASE_ORDER_LINES,100745,160478,Goods,11865,91,Standard Laptop,N,Each,507584,800,,,,
PURCHASE_ORDER_LINES,100745,160479,Goods,11899,91,Deluxe Laptop,N,Each,1137669,1300,,,,
PURCHASE_ORDER_LINES,100745,160480,Goods,11923,91,Lite Desktop,N,Each,1057236,1900,,,,
PURCHASE_ORDER_LINES,100745,160481,Goods,11947,91,Standard Desktop,N,Each,420160,500,,,,
PURCHASE_ORDER_LINES,100745,160482,Goods,11977,91,Deluxe Desktop,N,Each,666192,600,,,,
PURCHASE_ORDER_LINES,99557,159085,Goods,24308,2757,DDR400 DIMM Memory - 184 Pin,N,Each,15000,100,,,,
PURCHASE_ORDER_LINES,99319,158807,Goods,,1,Software,N,EA,800,1,,,,
PURCHASE_ORDER_LINES,99320,158808,Goods,,1,Dell Desktop,N,Each,2974,1,,,,
PURCHASE_ORDER_LINES,99321,158809,Goods,,1,Software,N,EA,851,1,,,,
PURCHASE_ORDER_LINES,99323,158811,Goods,,1,Toshiba Laptop,N,Each,2912,1,,,,
PURCHASE_ORDER_LINES,106039,167849,Goods,,1,Software,N,EA,872,1,,,,
PURCHASE_ORDER_LINES,106085,167889,Goods,,1,Company Car,N,Each,38170,1,,,,
PURCHASE_ORDER_LINES,107503,169620,Goods,12017,91,Gamepak1,N,Each,3360,1600,,,,
PURCHASE_ORDER_LINES,107503,169621,Goods,12025,91,Television Digital Capable,N,Each,868280,2800,,,,
PURCHASE_ORDER_LINES,107503,169622,Goods,12027,91,Television HD Ready,N,Each,988350,1000,,,,
PURCHASE_ORDER_LINES,107504,169623,Goods,12019,91,"Digital Camera, Standard",N,Each,350000,1400,,,,
PURCHASE_ORDER_LINES,107504,169624,Goods,12023,91,"Digital Camera, Professional",N,Each,581840,1400,,,,
PURCHASE_ORDER_LINES,107506,169626,Goods,12029,91,"Television 96""",N,Each,2086950,1000,,,,
PURCHASE_ORDER_LINES,107506,169627,Goods,12031,91,"Television 102""",N,Each,3187500,1000,,,,
PURCHASE_ORDER_LINES,107507,169628,Goods,11817,91,GameGirl,N,Each,79543,1700,,,,
PURCHASE_ORDER_LINES,107507,169629,Goods,11865,91,Standard Laptop,N,Each,507584,800,,,,
PURCHASE_ORDER_LINES,107507,169630,Goods,11899,91,Deluxe Laptop,N,Each,1312695,1500,,,,
PURCHASE_ORDER_LINES,107507,169631,Goods,11923,91,Lite Desktop,N,Each,1279812,2300,,,,
PURCHASE_ORDER_LINES,107507,169632,Goods,11947,91,Standard Desktop,N,Each,420160,500,,,,
PURCHASE_ORDER_LINES,107507,169633,Goods,11977,91,Deluxe Desktop,N,Each,666192,600,,,,
PURCHASE_ORDER_LINES,95195,152784,Goods,59402,26,NonStock Direct: Shelving Installation Services,N,Hour,270,6,53531,65789,,
PURCHASE_ORDER_LINES,93816,150667,Goods,5734,30,"18"" LCD Flat Panel Monitor",N,Each,47450,50,,,,
PURCHASE_ORDER_LINES,94328,151618,Goods,,1,Company Car,N,Each,35856,1,,,,
PURCHASE_ORDER_LINES,117750,182277,Goods,,1,Company Car,N,Each,36210,1,,,,
PURCHASE_ORDER_LINES,117893,182480,Goods,,1,Dell Desktop,N,Each,3075,1,,,,
PURCHASE_ORDER_LINES,117894,182481,Goods,,1,Company Car,N,Each,35012,1,,,,
PURCHASE_ORDER_LINES,117895,182482,Goods,,1,Software,N,EA,880,1,,,,
PURCHASE_ORDER_LINES,89054,143426,Goods,24308,2757,DDR400 DIMM Memory - 184 Pin,N,Each,15000,100,,,,
PURCHASE_ORDER_LINES,89437,143989,Goods,73,36,Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset),N,Each,45080,92,,,,
PURCHASE_ORDER_LINES,88291,142501,Goods,,1,Company Car,N,Each,35303,1,,,,
PURCHASE_ORDER_LINES,94329,151619,Goods,,1,Software,N,EA,819,1,,,,
PURCHASE_ORDER_LINES,94330,151620,Goods,,1,Toshiba Laptop,N,Each,2520,1,,,,
PURCHASE_ORDER_LINES,94331,151621,Goods,,1,Company Car,N,Each,34669,1,,,,
PURCHASE_ORDER_LINES,94042,151003,Goods,24308,2757,DDR400 DIMM Memory - 184 Pin,N,Each,15000,100,,,,
PURCHASE_ORDER_LINES,94737,152175,Goods,,1,Dell Monitor,N,Each,483,1,,,,
PURCHASE_ORDER_LINES,116547,180868,Rate Based Temp Labor,,2662,Temporary Business Consultant in Vision Corp,N,Hour,2400,1,38375,46140,,
PURCHASE_ORDER_LINES,117430,181917,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,119600,4.6,,,,
PURCHASE_ORDER_LINES,117690,182217,Goods,,1,Toshiba Laptop,N,Each,2545,1,,,,
PURCHASE_ORDER_LINES,88975,143327,Goods,,1,Dell Monitor,N,Each,476,1,,,,
PURCHASE_ORDER_LINES,88555,142785,Goods,,1,Dell Desktop,N,Each,2998,1,,,,
PURCHASE_ORDER_LINES,89880,144517,Goods,5734,30,"18"" LCD Flat Panel Monitor",N,Each,102492,108,,,,
PURCHASE_ORDER_LINES,90150,144987,Goods,5728,1354,Weekly Warehousing,N,Week,700000,28,,,,
PURCHASE_ORDER_LINES,94497,151832,Goods,2370,1,Envoy Upgrade Board (Raw),N,Each,200,10,,,,
PURCHASE_ORDER_LINES,94497,151833,Goods,2376,1,Envoy Upgrade Software,N,Each,125,50,,,,
PURCHASE_ORDER_LINES,94497,151834,Goods,2378,1,Envoy Upgrade Manual,N,Each,250,50,,,,
PURCHASE_ORDER_LINES,94497,151835,Goods,2372,1,Envoy Upgrade Switch,N,Each,100,20,,,,
PURCHASE_ORDER_LINES,94497,151836,Goods,2370,1,Envoy Upgrade Board (Raw),N,Each,200,10,,,,
PURCHASE_ORDER_LINES,94497,151837,Goods,2376,1,Envoy Upgrade Software,N,Each,125,50,,,,
PURCHASE_ORDER_LINES,94497,151838,Goods,2378,1,Envoy Upgrade Manual,N,Each,250,50,,,,
PURCHASE_ORDER_LINES,94497,151839,Goods,2372,1,Envoy Upgrade Switch,N,Each,100,20,,,,
PURCHASE_ORDER_LINES,93900,150771,Goods,5560,1353,Legal Services,N,HRS,88200,196,,,,
PURCHASE_ORDER_LINES,118477,183093,Goods,5734,30,"18"" LCD Flat Panel Monitor",N,Each,60736,64,,,,
PURCHASE_ORDER_LINES,118479,183095,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,358800,13.8,,,,
PURCHASE_ORDER_LINES,118480,183096,Goods,5560,1353,Legal Services,N,HRS,112500,250,,,,
PURCHASE_ORDER_LINES,118617,183250,Goods,11817,91,GameGirl,N,Each,79543,1700,,,,
PURCHASE_ORDER_LINES,118617,183251,Goods,11865,91,Standard Laptop,N,Each,507584,800,,,,
PURCHASE_ORDER_LINES,118617,183252,Goods,11899,91,Deluxe Laptop,N,Each,1312695,1500,,,,
PURCHASE_ORDER_LINES,118617,183253,Goods,11923,91,Lite Desktop,N,Each,1279812,2300,,,,
PURCHASE_ORDER_LINES,118617,183254,Goods,11947,91,Standard Desktop,N,Each,420160,500,,,,
PURCHASE_ORDER_LINES,118617,183255,Goods,11977,91,Deluxe Desktop,N,Each,666192,600,,,,
PURCHASE_ORDER_LINES,117890,182477,Goods,5372,1353,Advertising Services,N,HRS,73200,183,,,,
PURCHASE_ORDER_LINES,117891,182478,Goods,5552,1353,Public Relations Services,N,HRS,585200,1672,,,,
PURCHASE_ORDER_LINES,118612,183241,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,109200,4.2,,,,
PURCHASE_ORDER_LINES,90151,144988,Goods,71,21,"Desk - Capitalizable, taxable item",N,Each,180000,72,,,,
PURCHASE_ORDER_LINES,90152,144989,Goods,5732,21,File Cabinets -  5 Drawer Lateral (Capitalizable),N,Each,78000,52,,,,
PURCHASE_ORDER_LINES,90163,145060,Goods,,1,Software,N,EA,860,1,,,,
PURCHASE_ORDER_LINES,90164,145061,Goods,,1,Dell Monitor,N,Each,477,1,,,,
PURCHASE_ORDER_LINES,90068,144765,Goods,628,1,Envoy Deluxe Laptop,N,Each,55757.052,78,,,,
PURCHASE_ORDER_LINES,90183,145242,Goods,73,36,Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset),N,Each,41160,84,,,,
