"RECORD_TYPE:ITEMS","ITEM_ID","ITEM_CODE","DESCRIPTION","STOCKABLE","SELLABLE","UOM_CODE","UOM_NAME","TARGET_PRICE","ITEM_STATUS","RESTRICT_SUPPLIERS","ITEM_TYPE","CATEGORY_ID","FROM_ROWNUMBER"
"ITEMS",9930,"CP11065","External Speakers","Y","Y","Ea","Each",,"Active","N","Purchased item",1,642
"ITEMS",9932,"CP6673","Envoy Carrying Case","Y","Y","Ea","Each",,"Active","N","Purchased item",1,643
"ITEMS",9934,"CP56789","Sentinel CD&DVD Burner","Y","Y","Ea","Each",,"Active","N","Purchased item",1,644
"ITEMS",9936,"CP45902","Vision Scanner All-In-One","Y","Y","Ea","Each",,"Active","N","Purchased item",1,645
"ITEMS",9938,"CP21065","Projector Case","Y","Y","Ea","Each",,"Active","N","Purchased item",1,646
"ITEMS",9940,"CP31065","Projector Lamp","Y","Y","Ea","Each",,"Active","N","Purchased item",1,647
"ITEMS",9942,"CP41065","Cable Wizard","Y","Y","Ea","Each",,"Active","N","Purchased item",1,648
"ITEMS",13300,"Windshield Replacement Service","NonStock Direct: Windshield Replacement Service","N","Y","Ea","Each",250,"Active","N","Non-Stockable",26,649
"ITEMS",21300,"WD52001","1"" Colonial Molding - Left","Y","Y","FT","Foot",0.5625,"Active","N","Purchased item",1,650
"ITEMS",59400,"CST0008","Display mirror","N","Y","Ea","Each",30,"Active","N","Purchased item",3116,651
"ITEMS",63500,"RT40023","Tiger Spinning Combo","Y","Y","Ea","Each",49.95,"Active","N","Purchased item",3297,652
"ITEMS",83600,"RT11003","0.9 Cu Ft Midsize Microwave","Y","Y","Ea","Each",59,"Active","N","Purchased item",3115,653
"ITEMS",193900,"CM16116","Label - Hockey Champs 2K6 GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,654
"ITEMS",10044,"IM11049","Defibrillator, Implantable, Gem III AT, Dual Chamber ICD","Y","Y","Ea","Each",19500,"Active","N","Chargeable Patient Item",1205,655
"ITEMS",10105,"f21000","Office Chair (used for Global Agreement Autosourcing)","Y","N","Ea","Each",100,"Active","N","Supply item",36,656
"ITEMS",10111,"f25000","Desk Lamp (used for Global Agreement - catalog search)","N","N","Ea","Each",50,"Active","N","Supply item",36,657
"ITEMS",10285,"WM243","Vision PRO 128 MB Graphics Card","Y","Y","Ea","Each",87,"Active","N","Purchased item",1,658
"ITEMS",10287,"WM139","Vision PRO Installation Software","Y","Y","Ea","Each",32,"Active","N","Purchased item",1,659
"ITEMS",10289,"WM445","Vision PRO Graphics Manual","Y","Y","Ea","Each",12.5,"Active","N","Purchased item",1,660
"ITEMS",10309,"f27000","Whiteboard for Cubicle (used for Time Phased Pricing)","N","N","Ea","Each",40,"Active","N","Supply item",36,661
"ITEMS",10393,"CM24972","Polycarbonate Pellets","Y","Y","PK","PACK",0.05,"Active","N","Purchased item",1,662
"ITEMS",10395,"CM25402","Auminium Powder","Y","Y","PK","PACK",0.03,"Active","N","Purchased item",1,663
"ITEMS",10397,"CM12873","Lacquer","Y","Y","CC","Cubic Centimeter",0.02,"Active","N","Purchased item",1,664
"ITEMS",10399,"CM30108","Acrylic Plastic","Y","Y","PK","PACK",0.03,"Active","N","Purchased item",1,665
"ITEMS",10401,"CM20571","Inks - Cartridge","Y","Y","CC","Cubic Centimeter",0.05,"Active","N","Purchased item",1,666
"ITEMS",10403,"CM28503","Jewel Case","Y","Y","Ea","Each",0.02,"Active","N","Purchased item",1,667
"ITEMS",10405,"CM07939","Sticker","Y","Y","Ea","Each",0.01,"Active","N","Purchased item",1,668
"ITEMS",10515,"CM73111","PRO 128MB Graphics Card","Y","Y","Ea","Each",87,"Active","N","Purchased item",1,669
"ITEMS",10517,"CM41998","PRO Graphics Installation Software","Y","Y","Ea","Each",32,"Active","N","Purchased item",1,670
"ITEMS",10519,"CM41944","PRO Graphics Manual","Y","Y","Ea","Each",12.5,"Active","N","Purchased item",1,671
"ITEMS",10533,"BLAT000*10532","Blinds Model","Y","Y","Ea","Each",0,"Active","N","Inventory Type",1,672
"ITEMS",10606,"VI41005","Vision MX2000 Desktop","Y","N","Ea","Each",,"Prototype","N","Finished good",1,673
"ITEMS",10635,"VI74953","Desktop Chassis Model A243","Y","Y","Ea","Each",,"Active","N","Purchased item",1,674
"ITEMS",11023,"Plumbing OSP","OSP Plumbing","N","N","Ea","Each",50,"Active","N","Outside Processing Item",1,675
"ITEMS",11027,"HVAC Emergency OSP","HVAC Service Emergency Incident SurCharge using OSP and EAM Resource","N","N","Ea","Each",100,"Active","N","Asset Activity",26,676
"ITEMS",11029,"Flooring OSP","OSP Flooring, Carpeting & Tile","N","N","Ea","Each",125,"Active","N","Outside Processing Item",1,677
"ITEMS",11031,"Lighting OSP","OSP Light Fixtures and Electrical","N","N","Ea","Each",54,"Active","N","Outside Processing Item",1,678
"ITEMS",11063,"AC Filter","Heating/Air Conditioning Filter 24x16x1","Y","Y","Ea","Each",12.56,"Active","N","Purchased item",37,679
"ITEMS",11065,"Paper Towels","Paper Towel Rolls for Restrooms & Breakrooms","Y","Y","Ea","Each",9,"Active","N","Purchased item",3124,680
"ITEMS",11067,"Fluorescent Lamp Tube, 48 Inch","48 Inch Fluorescent Tube, 32W Cool White","Y","Y","Ea","Each",3,"Active","N","Purchased item",37,681
"ITEMS",11077,"CM70001","Std. Packaging","Y","Y","Ea","Each",0.25,"Active","N","Purchased item",1,682
"ITEMS",11079,"CM70002","ESD Packaging","Y","Y","Ea","Each",0.45,"Active","N","Purchased item",1,683
"ITEMS",11081,"CM70003","Security Packaging","Y","Y","Ea","Each",0.65,"Active","N","Purchased item",1,684
"ITEMS",11083,"CM70004","Custom Packaging","Y","Y","Ea","Each",0.95,"Active","N","Purchased item",1,685
"ITEMS",11167,"SMC1600","Raw Wafer","Y","Y","Ea","Each",15,"Active","N","Purchased item",1,686
"ITEMS",11307,"75200001","Printer","Y","Y","Ea","Each",18,"Active","N","Purchased item",500,687
"ITEMS",11335,"RW9000","Raw Wafer","Y","Y","Ea","Each",,"Active","N","Purchased item",1,688
"ITEMS",11392,"Building Material","Curcuit Breaker - 50 Amp, 1 Inch","Y","Y","Ea","Each",100,"Active","N","Purchased item",3124,689
"ITEMS",11452,"Copier Toner","Copier Toner","Y","Y","Ea","Each",23,"Active","N","Purchased item",37,690
"ITEMS",11454,"Staples for Copier","Staples for Copier","Y","Y","Ea","Each",34,"Active","N","Purchased item",36,691
"ITEMS",11456,"Fluorescent Lamp Tube, 32 Inch","Fluorescent Lamp Tube, 32 Inch, 25W","Y","Y","Ea","Each",8.67,"Active","N","Purchased item",37,692
"ITEMS",11458,"Copier Fuser","Fuser for Copier","Y","Y","Ea","Each",23,"Active","N","Purchased item",36,693
"ITEMS",11460,"Tissue","Tissue for Restrooms","Y","Y","Ea","Each",23,"Active","N","Purchased item",37,694
"ITEMS",11462,"Liquid Soap","Liquid Soap for Restrooms","Y","Y","GAL","Gallon",12,"Active","N","Purchased item",3124,695
"ITEMS",11464,"Light Switch","Grounded Light Switch and Plate","Y","Y","Ea","Each",7.89,"Active","N","Purchased item",37,696
"ITEMS",11497,"Circuit Breaker - 20 AMP","Electric Circuit Breaker, 20 Amp, 1/2 Inch","Y","Y","Ea","Each",100,"Active","N","Purchased item",37,697
"ITEMS",11499,"Refrigerant","R22 Refrigerant 50lb container","Y","Y","Ea","Each",5,"Active","N","Purchased item",37,698
"ITEMS",11501,"Thermostat - Heat Pump","Thermostat for Heat Pump","Y","Y","Ea","Each",50,"Active","N","Purchased item",37,699
"ITEMS",11503,"Thermostat - Heating","Heating Thermostat T18","Y","Y","Ea","Each",30,"Active","N","Purchased item",37,700
"ITEMS",11505,"Thermostat - Cooling","Cooling Thermostat T19","Y","Y","Ea","Each",30,"Active","N","Purchased item",37,701
"ITEMS",11507,"Cleaner - Copier Glass","Cleaner for Copier Glass","Y","Y","Ea","Each",5,"Active","N","Purchased item",37,702
"ITEMS",11517,"MKT007007","Lightning Laserjet XL Printer","Y","Y","Ea","Each",250,"Active","N","Purchased item",1,703
"ITEMS",11537,"Fan Bearing","HVAC Fan - Bearing SK7654","Y","Y","Ea","Each",135,"Active","N","Purchased item",37,704
"ITEMS",11557,"DR40040","Door Maintenance Pack","Y","Y","Ea","Each",37.5,"Active","N","Purchased item",1,705
"ITEMS",11817,"XA1000","GameGirl","Y","Y","Ea","Each",,"Active","N","Finished good",91,706
"ITEMS",11819,"XC1000","Game Girl Case","Y","N","Ea","Each",6.74,"Active","N","Purchased item",114,707
"ITEMS",11821,"XC1001","Game Girl Board","Y","N","Ea","Each",20,"Active","N","Purchased item",32,708
"ITEMS",11823,"XC1002","Game Girl Screen","Y","N","Ea","Each",15,"Active","N","Purchased item",32,709
"ITEMS",11825,"XC1003","Game Girl Controller","Y","N","Ea","Each",10,"Active","N","Purchased item",114,710
"ITEMS",11827,"XC1004","Game Girl Overlay","Y","N","Ea","Each",0.5,"Active","N","Purchased item",114,711
"ITEMS",11829,"XC1005","Game Girl Package","Y","N","Ea","Each",2.5,"Active","N","Purchased item",114,712
"ITEMS",11839,"XC2000","VP Student Case","Y","N","Ea","Each",25,"Active","N","Purchased item",114,713
"ITEMS",11841,"XC2001","VP Student Board","Y","N","Ea","Each",73,"Active","N","Purchased item",32,714
"ITEMS",11843,"XC2002","VP Student Screen","Y","N","Ea","Each",31,"Active","N","Purchased item",32,715
"ITEMS",11845,"XC2003","VP Student Controller","Y","N","Ea","Each",25.51,"Active","N","Purchased item",114,716
"ITEMS",11847,"XC2004","VP Student Overlay","Y","N","Ea","Each",1.35,"Active","N","Purchased item",114,717
"ITEMS",11849,"XC2005","VP Student Package","Y","N","Ea","Each",15,"Active","N","Purchased item",114,718
"ITEMS",11853,"XC3000","VP Executive Case","Y","N","Ea","Each",25,"Active","N","Purchased item",114,719
"ITEMS",11855,"XC3001","VP Executive Board","Y","N","Ea","Each",125.53,"Active","N","Purchased item",32,720
"ITEMS",11857,"XC3002","VP Executive Screen","Y","N","Ea","Each",85,"Active","N","Purchased item",32,721
"ITEMS",11859,"XC3003","VP Executive Controller","Y","N","Ea","Each",42.73,"Active","N","Purchased item",114,722
"ITEMS",11861,"XC3004","VP Executive Overlay","Y","N","Ea","Each",1.35,"Active","N","Purchased item",114,723
"ITEMS",11863,"XC3005","VP Executive Package","Y","N","Ea","Each",15,"Active","N","Purchased item",114,724
"ITEMS",11865,"XA4000","Standard Laptop","Y","Y","Ea","Each",,"Active","N","Finished good",91,725
"ITEMS",11877,"XC4000","Standard Laptop Case","Y","N","Ea","Each",135,"Active","N","Purchased item",114,726
"ITEMS",11879,"XC4001","Standard Laptop Motherboard","Y","N","Ea","Each",140,"Active","N","Purchased item",32,727
"ITEMS",11881,"XC4002","Standard Laptop Monitor","Y","N","Ea","Each",135,"Active","N","Purchased item",30,728
"ITEMS",11883,"XC4003","Standard Laptop Keyboard","Y","N","Ea","Each",30.35,"Active","N","Purchased item",114,729
"ITEMS",11885,"XC4004","Standard Laptop Overlay","Y","N","Ea","Each",2,"Active","N","Purchased item",114,730
"ITEMS",11887,"XC4005","Standard Laptop Packaging","Y","N","Ea","Each",25,"Active","N","Purchased item",114,731
"ITEMS",11889,"XC4006","Standard Laptop Software Package","Y","N","Ea","Each",150,"Active","N","Purchased item",113,732
"ITEMS",11891,"XC4007","Standard Laptop Power Supply","Y","N","Ea","Each",45,"Active","N","Purchased item",34,733
"ITEMS",11893,"XC4008","Standard Laptop Manual","Y","N","Ea","Each",30,"Active","N","Purchased item",111,734
"ITEMS",11895,"XC4009","Standard Laptop Mouse","Y","N","Ea","Each",20,"Active","N","Purchased item",32,735
"ITEMS",11897,"XC4010","Standard Laptop Carrying Case","Y","N","Ea","Each",30,"Active","N","Purchased item",114,736
"ITEMS",11899,"XA5000","Deluxe Laptop","Y","Y","Ea","Each",,"Active","N","Finished good",91,737
"ITEMS",11901,"XC5000","Deluxe Laptop Case","Y","N","Ea","Each",235.57,"Active","N","Purchased item",114,738
"ITEMS",11903,"XC5001","Deluxe Laptop Motherboard","Y","N","Ea","Each",186,"Active","N","Purchased item",32,739
"ITEMS",11905,"XC5002","Deluxe Laptop Monitor","Y","N","Ea","Each",190,"Active","N","Purchased item",30,740
"ITEMS",11907,"XC5003","Deluxe Laptop Keyboard","Y","N","Ea","Each",30.35,"Active","N","Purchased item",114,741
"ITEMS",11909,"XC5004","Deluxe Laptop Overlay","Y","N","Ea","Each",2,"Active","N","Purchased item",114,742
"ITEMS",11911,"XC5005","Deluxe Laptop Packaging","Y","N","Ea","Each",25,"Active","N","Purchased item",114,743
"ITEMS",11913,"XC5006","Deluxe Laptop Software Package","Y","N","Ea","Each",225,"Active","N","Purchased item",113,744
"ITEMS",11915,"XC5007","Deluxe Laptop Power Supply","Y","N","Ea","Each",45,"Active","N","Purchased item",34,745
"ITEMS",11917,"XC5008","Deluxe Laptop Manual","Y","N","Ea","Each",35,"Active","N","Purchased item",111,746
"ITEMS",11919,"XC5009","Deluxe Laptop Mouse","Y","N","Ea","Each",20,"Active","N","Purchased item",32,747
"ITEMS",11921,"XC5010","Deluxe Laptop Carrying Case","Y","N","Ea","Each",30,"Active","N","Purchased item",114,748
"ITEMS",11923,"XA6000","Lite Desktop","Y","Y","Ea","Each",,"Active","N","Finished good",91,749
"ITEMS",11925,"XC6000","Lite Desktop Case","Y","N","Ea","Each",93.69,"Active","N","Purchased item",114,750
"ITEMS",11927,"XC6001","Lite Desktop Motherboard","Y","N","Ea","Each",100,"Active","N","Purchased item",32,751
"ITEMS",11929,"XC6002","Lite Desktop Monitor","Y","N","Ea","Each",100,"Active","N","Purchased item",30,752
"ITEMS",11931,"XC6003","Lite Desktop Keyboard","Y","N","Ea","Each",30.35,"Active","N","Purchased item",114,753
"ITEMS",11933,"XC6004","Lite Desktop Overlay","Y","N","Ea","Each",2,"Active","N","Purchased item",114,754
"ITEMS",11935,"XC6005","Lite Desktop Packaging","Y","N","Ea","Each",25,"Active","N","Purchased item",114,755
"ITEMS",11937,"XC6006","Lite Desktop Software Package","Y","N","Ea","Each",200,"Active","N","Purchased item",113,756
"ITEMS",11939,"XC6007","Lite Desktop Power Supply","Y","N","Ea","Each",30,"Active","N","Purchased item",34,757
"ITEMS",11941,"XC6008","Lite Desktop Manual","Y","N","Ea","Each",20,"Active","N","Purchased item",111,758
"ITEMS",11943,"XC6009","Lite Desktop Mouse","Y","N","Ea","Each",20,"Active","N","Purchased item",32,759
"ITEMS",11945,"XC6010","Lite Desktop Ethernet Card","Y","N","Ea","Each",30,"Active","N","Purchased item",32,760
"ITEMS",11947,"XA7000","Standard Desktop","Y","Y","Ea","Each",,"Active","N","Finished good",91,761
"ITEMS",11949,"XC7000","Standard Desktop Case","Y","N","Ea","Each",193.89,"Active","N","Purchased item",114,762
"ITEMS",11951,"XC7001","Standard Desktop Motherboard","Y","N","Ea","Each",157.14,"Active","N","Purchased item",32,763
"ITEMS",11953,"XC7002","Standard Desktop Monitor","Y","N","Ea","Each",175,"Active","N","Purchased item",30,764
"ITEMS",11955,"XC7003","Standard Desktop Keyboard","Y","N","Ea","Each",30.35,"Active","N","Purchased item",114,765
"ITEMS",11957,"XC7004","Standard Desktop Overlay","Y","N","Ea","Each",2,"Active","N","Purchased item",114,766
"ITEMS",11959,"XC7005","Standard Desktop Packaging","Y","N","Ea","Each",25,"Active","N","Purchased item",114,767
"ITEMS",11961,"XC7006","Standard Desktop Software Package","Y","N","Ea","Each",300,"Active","N","Purchased item",113,768
"ITEMS",11963,"XC7007","Standard Desktop Power Supply","Y","N","Ea","Each",30,"Active","N","Purchased item",34,769
"ITEMS",11965,"XC7008","Standard Desktop Manual","Y","N","Ea","Each",20,"Active","N","Purchased item",111,770
"ITEMS",11967,"XC7009","Standard Desktop Mouse","Y","N","Ea","Each",20,"Active","N","Purchased item",32,771
"ITEMS",11969,"XC7010","Standard Desktop Ethernet Card","Y","N","Ea","Each",30,"Active","N","Purchased item",32,772
"ITEMS",11977,"XA8000","Deluxe Desktop","Y","Y","Ea","Each",,"Active","N","Finished good",91,773
"ITEMS",11979,"XC8000","Deluxe Desktop Case","Y","N","Ea","Each",295,"Active","N","Purchased item",114,774
"ITEMS",11981,"XC8001","Deluxe Desktop Motherboard","Y","N","Ea","Each",226.73,"Active","N","Purchased item",32,775
"ITEMS",11983,"XC8002","Deluxe Desktop Monitor","Y","N","Ea","Each",175,"Active","N","Purchased item",30,776
"ITEMS",11985,"XC8003","Deluxe Desktop Keyboard","Y","N","Ea","Each",30.35,"Active","N","Purchased item",114,777
"ITEMS",11987,"XC8004","Deluxe Desktop Overlay","Y","N","Ea","Each",2,"Active","N","Purchased item",114,778
"ITEMS",11989,"XC8005","Deluxe Desktop Packaging","Y","N","Ea","Each",25,"Active","N","Purchased item",114,779
"ITEMS",11991,"XC8006","Deluxe Desktop Software Package","Y","N","Ea","Each",445,"Active","N","Purchased item",113,780
"ITEMS",11993,"XC8007","Deluxe Desktop Power Supply","Y","N","Ea","Each",30,"Active","N","Purchased item",34,781
"ITEMS",11995,"XC8008","Deluxe Desktop Manual","Y","N","Ea","Each",20,"Active","N","Purchased item",111,782
"ITEMS",11997,"XC8009","Deluxe Desktop Mouse","Y","N","Ea","Each",20,"Active","N","Purchased item",32,783
"ITEMS",11999,"XC8010","Deluxe Desktop Ethernet Card","Y","N","Ea","Each",30,"Active","N","Purchased item",32,784
"ITEMS",12017,"XP9000","Gamepak1","Y","Y","Ea","Each",2.5,"Active","N","Purchased item",91,785
"ITEMS",12019,"XP9001","Digital Camera, Standard","Y","Y","Ea","Each",310.07,"Active","N","Purchased item",91,786
"ITEMS",12021,"XP9002","Digital Camera, Deluxe","Y","Y","Ea","Each",420.16,"Active","N","Purchased item",91,787
"ITEMS",12023,"XP9003","Digital Camera, Professional","Y","Y","Ea","Each",487.8,"Active","N","Purchased item",91,788
"ITEMS",12025,"XP9004","Television Digital Capable","Y","Y","Ea","Each",387.59,"Active","N","Purchased item",91,789
"ITEMS",12027,"XP9005","Television HD Ready","Y","Y","Ea","Each",1162.78,"Active","N","Purchased item",91,790
"ITEMS",12029,"XP9006","Television 96""","Y","Y","Ea","Each",2608.69,"Active","N","Purchased item",91,791
"ITEMS",12031,"XP9007","Television 102""","Y","Y","Ea","Each",3749.99,"Active","N","Purchased item",91,792
"ITEMS",12037,"HVAC Service OSP","OSP Heating, Ventilation and AC","N","N","HR","Hour",100,"Active","N","Outside Processing Item",26,793
"ITEMS",12071,"CP40011","Envoy Affordable Laptop","Y","Y","Ea","Each",1107.86,"Active","N","Finished good",575,794
"ITEMS",12073,"CP40012","Envoy BestSpeed Laptop","Y","Y","Ea","Each",1107.86,"Active","N","Finished good",575,795
"ITEMS",12075,"CP40013","Envoy Companion Laptop","Y","Y","Ea","Each",1107.86,"Active","N","Finished good",575,796
"ITEMS",12077,"CP40014","Envoy Delight Laptop","Y","Y","Ea","Each",1107.86,"Active","N","Finished good",575,797
"ITEMS",12079,"CP40015","Envoy Extralite Laptop","Y","Y","Ea","Each",1107.86,"Active","N","Finished good",575,798
"ITEMS",12119,"AT23818","Deluxe Laptop","Y","Y","Ea","Each",1634.834,"Active","N","ATO item",1,799
"ITEMS",12187,"F150Y2004V8/4.6LTritonEngine","Ford F150 Truck V8 4.6L Triton Engine - Year 2004","Y","N","Ea","Each",3500,"Active","N","Rebuildable",3124,800
"ITEMS",12211,"FS-PPUA-4334","Paper Pick-Up Assembly","Y","Y","Ea","Each",25.6,"Active","N","Purchased item",114,801
"ITEMS",12213,"FS-HVPWS-0255","High Voltage Power Supply","Y","Y","Ea","Each",28.85,"Active","N","Purchased item",32,802
"ITEMS",12215,"PMK-1000","Preventative Maintanence Kit","Y","Y","Ea","Each",78.25,"Active","N","Purchased item",112,803
"ITEMS",13298,"HVAC Hourly Services","NonStock Direct: Contracted Heating, Ventilation and AC Services","N","Y","HR","Hour",125,"Active","N","Non-Stockable",26,804
"ITEMS",13299,"Windshield Repair Service","NonStock Direct: Windshield Repair Service - Chips & Scratches","N","Y","Ea","Each",45,"Active","N","Non-Stockable",26,805
"ITEMS",13302,"Transformer","Power Transformer","Y","Y","Ea","Each",5435,"Active","N","Purchased item",37,806
"ITEMS",17298,"CM66629","Mother Board","Y","Y","Ea","Each",,"Active","N","Purchased item",2755,807
"ITEMS",21298,"OPSB66231","Service fee for SB66231 assembly","N","N","Ea","Each",25,"Active","N","Outside Processing Item",1,808
"ITEMS",21301,"WD52002","1"" Colonial Molding - Right","Y","Y","FT","Foot",0.5625,"Active","N","Purchased item",1,809
"ITEMS",21302,"WD52003","1"" Colonial Molding - Top","Y","Y","FT","Foot",0.5625,"Active","N","Purchased item",1,810
"ITEMS",21303,"WD52004","2"" Colonial Molding - Left","Y","Y","FT","Foot",0.6975,"Active","N","Purchased item",1,811
"ITEMS",24308,"CM49674","DDR400 DIMM Memory - 184 Pin","Y","Y","Ea","Each",150,"Active","N","Purchased item",2757,812
"ITEMS",30373,"Halogen Flood Lamp - 65W","Halogen Flood Lamp - 65W Indoor","Y","Y","Ea","Each",5.65,"Active","N","Purchased item",3124,813
"ITEMS",30374,"Contracted Painting Service","NonStock Direct: Contracted Painting Service","N","Y","HR","Hour",,"Active","N","Non-Stockable",26,814
"ITEMS",32373,"CM34211","10 Ft. Pro Series USB Device Cable","Y","Y","Ea","Each",18,"Active","N","Purchased item",2757,815
"ITEMS",33374,"AS34300","HP ProLiant DL740 - Xeon MP 3 GHz","Y","Y","Ea","Each",,"Active","N","Purchased item",1,816
"ITEMS",34374,"CM34301","Dell Latitude L400","Y","Y","Ea","Each",,"Active","N","Purchased item",1,817
"ITEMS",34375,"SB34302","Magna 17 inches flat screen monitor","Y","Y","Ea","Each",,"Active","N","Purchased item",1,818
"ITEMS",34376,"CM34304","HP LaserJet 9000L mfp","Y","Y","Ea","Each",,"Active","N","Purchased item",1,819
"ITEMS",34377,"CM34305","Microsoft Windows XP","Y","Y","Ea","Each",,"Active","N","Purchased item",1,820
"ITEMS",34380,"LTX LT215/85R16-Rebuildable","Michelin LTX LT215/85R16 Rebuildable Tire","Y","N","Ea","Each",325,"Active","N","Rebuildable",3124,821
"ITEMS",35380,"f22001","Oversized Desk I - Capitalizable, Taxable Item","Y","N","Ea","Each",2500,"Active","N","Purchased item",1,822
"ITEMS",35382,"Elevator Panel Lamp","Elevator Floor Switch Panel Lamp","Y","Y","Ea","Each",23,"Active","N","Purchased item",3124,823
"ITEMS",35383,"Elevator Belt","Steel Elevator Belt","Y","Y","Ea","Each",225,"Active","N","Purchased item",3124,824
"ITEMS",36382,"WD52005","2"" Colonial Molding - Right","Y","Y","FT","Foot",0.6975,"Active","N","Purchased item",1,825
"ITEMS",36383,"WD52006","2"" Colonial Molding - Top","Y","Y","FT","Foot",0.6975,"Active","N","Purchased item",1,826
"ITEMS",36384,"WD52007","1"" Contemporary Molding - Left","Y","Y","FT","Foot",0.8775,"Active","N","Purchased item",1,827
"ITEMS",36385,"WD52008","1"" Contemporary Molding - Right","Y","Y","FT","Foot",0.8775,"Active","N","Purchased item",1,828
"ITEMS",36386,"WD52009","1"" Contemporary Molding - Top","Y","Y","FT","Foot",0.8775,"Active","N","Purchased item",1,829
"ITEMS",36387,"WD52010","2"" Contemporary Molding - Left","Y","Y","FT","Foot",1.035,"Active","N","Purchased item",1,830
"ITEMS",36388,"WD52011","2"" Contemporary Molding - Right","Y","Y","FT","Foot",1.035,"Active","N","Purchased item",1,831
"ITEMS",36389,"WD52012","2"" Contemporary Molding - Top","Y","Y","FT","Foot",1.035,"Active","N","Purchased item",1,832
"ITEMS",42383,"Tire ReTread Service","Nonstock Direct: Tire Retread","N","Y","Ea","Each",250,"Active","N","Non-Stockable",26,833
"ITEMS",45382,"AS54111","Sentinel Standard Desktop - TP","Y","Y","Ea","Each",1110,"Active","N","Finished good",1,834
"ITEMS",47382,"Motor Rebuild Service","NonStock Direct: Truck Motor Rebuild Services","N","Y","Ea","Each",2500,"Active","N","Non-Stockable",26,835
"ITEMS",49382,"Plumbing Hourly Service","NonStock Direct: Contracted Plumbing Services","N","Y","HR","Hour",125,"Active","N","Non-Stockable",26,836
"ITEMS",49383,"Flooring Services","NonStock Direct: Contracted Flooring Services","N","Y","HR","Hour",80,"Active","N","Non-Stockable",26,837
"ITEMS",49384,"Electrical Service","NonStock Direct: Contracted Electric Services","N","Y","HR","Hour",50,"Active","N","Non-Stockable",26,838
"ITEMS",59387,"CST0010","Shelf.5.5"".1"".36"".Gondola.DVD","Y","Y","Ea","Each",35,"Active","N","Purchased item",3116,839
"ITEMS",59388,"CST0011","Shelf...4"" W/Backsplash.Super Heavy Duty.All Purpose","Y","Y","Ea","Each",15,"Active","N","Purchased item",3116,840
"ITEMS",59389,"CST0012","Shelf-26"" Super Heavy Duty","Y","Y","Ea","Each",65,"Active","N","Purchased item",3116,841
"ITEMS",59390,"CST0013","Shelf-32"" Super Heavy Duty","Y","Y","Ea","Each",65,"Active","N","Purchased item",3116,842
"ITEMS",59391,"CST0014","Shelf.8"".12"".26"".w/Backsplash.Software","Y","Y","Ea","Each",45,"Active","N","Purchased item",3116,843
"ITEMS",59392,"CST0001","Opening Soon Banner","N","Y","Ea","Each",15,"Active","N","Purchased item",3114,844
"ITEMS",59393,"CST0002","Refrigerator, 6' Walk-in","N","Y","Ea","Each",10000,"Active","N","Purchased item",3115,845
"ITEMS",59395,"CST0003","Bathroom Sink","N","Y","Ea","Each",100,"Active","N","Purchased item",3116,846
"ITEMS",59396,"CST0004","Kitchen Sink","N","Y","Ea","Each",200,"Active","N","Purchased item",3116,847
"ITEMS",59397,"CST0005","Water Filter","N","Y","Ea","Each",50,"Active","N","Purchased item",3115,848
"ITEMS",59398,"CST0006","Ice Machine","N","Y","Ea","Each",500,"Active","N","Purchased item",3115,849
"ITEMS",59399,"CST0007","Overhead Track Lighting 4’","N","Y","Ea","Each",30,"Active","N","Purchased item",3116,850
"ITEMS",59401,"CST0009","Full Length Mirror","N","Y","Ea","Each",100,"Active","N","Purchased item",3116,851
"ITEMS",59402,"Shelving Installation","NonStock Direct: Shelving Installation Services","N","Y","HR","Hour",45,"Active","N","Non-Stockable",26,852
"ITEMS",61422,"XC1101","GG Circuit Board","Y","Y","Ea","Each",2.35,"Active","N","Purchased item",32,853
"ITEMS",61423,"XC1102","Resistor","Y","Y","Ea","Each",0.02,"Active","N","Purchased item",32,854
"ITEMS",61424,"XC1103","Capacitor","Y","Y","Ea","Each",0.07,"Active","N","Purchased item",32,855
"ITEMS",61425,"XC1104","RAM","Y","Y","Ea","Each",6.7,"Active","N","Purchased item",32,856
"ITEMS",61426,"XC1105","Diode","Y","Y","Ea","Each",0.14,"Active","N","Purchased item",32,857
"ITEMS",61427,"XC1106","Label","Y","Y","Ea","Each",0.15,"Active","N","Purchased item",32,858
"ITEMS",61428,"XC1107","DIP Switch","Y","Y","Ea","Each",2.1,"Active","N","Purchased item",32,859
"ITEMS",61430,"XC4101","Standard Laptop Circuit Board","Y","Y","Ea","Each",18.9,"Active","N","Purchased item",32,860
"ITEMS",61431,"XC4102","Resistor","Y","Y","Ea","Each",0.02,"Active","N","Purchased item",32,861
"ITEMS",61432,"XC4103","Capacitor","Y","Y","Ea","Each",0.07,"Active","N","Purchased item",32,862
"ITEMS",61433,"XC4104","RAM","Y","Y","Ea","Each",19,"Active","N","Purchased item",32,863
"ITEMS",61434,"XC4105","Diode","Y","Y","Ea","Each",0.21,"Active","N","Purchased item",32,864
"ITEMS",61435,"XC4106","Label","Y","Y","Ea","Each",0.15,"Active","N","Purchased item",32,865
"ITEMS",61436,"XC4107","DIP Switch","Y","Y","Ea","Each",2.1,"Active","N","Purchased item",32,866
