RECORD_TYPE:PURCHASE_ORDERS,PO_ID,PO_NUMBER,LATEST_REVISION,CANCEL_FLAG,PERSON_ID,SUPPLIER_ID,SUPPLIER_SITE_ID,GEOGRAPHY_ID,CURRENCY_CODE,CURRENCY_RATE_TYPE,CURRENCY_EXCHANGE_DATE,CURRENCY_EXCHANGE_RATE,CREATION_DATE,ORIG_APPROVAL_SUBMIT_DATE,ORIG_APPROVED_DATE,LATEST_APPROVED_DATE,TRANSMISSION_METHOD,PAY_ON_CODE,CREATION_METHOD,PAY_TERMS,PAYMENT_TERMS_ID
PURCHASE_ORDERS,100807,5889,0,N,57,1718,4081,209,USD,,,,1-Nov-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,99778,5802,0,N,31,5,2034,204,USD,,19-Nov-14,,19-Nov-14,19/11/14 4:30,19/11/14 4:30,19/11/14 4:30,MANUAL,RECEIPT,WORKFLOW,15 Net (terms date + 15),10013
PURCHASE_ORDERS,99779,5803,0,N,31,578,1275,204,USD,,19-Nov-14,,19-Nov-14,19/11/14 4:30,19/11/14 4:30,19/11/14 4:30,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100810,5892,0,N,57,11,15,209,USD,,,,1-Dec-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100811,5893,0,N,57,147,259,209,USD,,,,1-Dec-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100812,5894,0,N,57,1718,4081,209,USD,,,,1-Dec-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104690,5956,0,N,22417,14147,5801,2005,USD,,27-Feb-15,,27-Feb-15,27/02/15 9:59,27/02/15 9:59,27/02/15 9:59,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104691,5957,0,N,22417,14147,5801,2005,USD,,27-Feb-15,,27-Feb-15,27/02/15 9:59,27/02/15 9:59,27/02/15 9:59,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104692,5958,0,N,22417,14147,5801,2005,USD,,27-Feb-15,,27-Feb-15,27/02/15 9:59,27/02/15 9:59,27/02/15 9:59,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104651,5954,1,Y,22417,14147,5801,2005,USD,,26-Feb-15,,26-Feb-15,26/02/15 12:03,26/02/15 12:03,27/02/15 9:59,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104652,5955,1,Y,22417,14147,5801,2005,USD,,26-Feb-15,,26-Feb-15,26/02/15 12:03,26/02/15 12:03,27/02/15 9:59,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,84919,5460,0,N,25,9,12,204,USD,,,,13-Nov-13,13/11/13 5:07,13/11/13 5:07,13/11/13 5:07,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,85242,5464,0,N,25,557,1233,204,USD,,,,17-Nov-13,17/11/13 4:08,17/11/13 4:08,17/11/13 4:08,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,84915,5457,0,N,31,415,1087,204,USD,,13-Nov-13,,13-Nov-13,13/11/13 5:06,13/11/13 5:06,13/11/13 5:06,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,84916,5458,0,N,31,415,1087,204,USD,,13-Nov-13,,13-Nov-13,13/11/13 5:06,13/11/13 5:06,13/11/13 5:06,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,99098,5789,0,N,25,147,2033,204,USD,,,,8-Nov-14,8/11/14 10:31,8/11/14 10:31,8/11/14 10:31,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100122,5805,0,N,31,3,2036,204,USD,,26-Nov-14,,26-Nov-14,26/11/14 5:37,26/11/14 5:37,26/11/14 5:37,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100123,5806,0,N,31,578,1275,204,USD,,26-Nov-14,,26-Nov-14,26/11/14 5:37,26/11/14 5:37,26/11/14 5:37,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100242,5807,0,N,25,415,1087,204,USD,,27-Nov-14,,27-Nov-14,27/11/14 3:30,27/11/14 3:30,27/11/14 3:30,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100442,5808,0,N,31,578,1275,204,USD,,3-Dec-14,,3-Dec-14,3/12/14 3:17,3/12/14 3:17,3/12/14 3:17,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,98957,5787,0,N,25,147,2033,204,USD,,,,7-Nov-14,7/11/14 13:50,7/11/14 13:50,7/11/14 13:50,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,106187,5980,0,N,25,557,1233,204,USD,,,,7-Apr-15,7/04/15 3:25,7/04/15 3:25,7/04/15 3:25,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,106188,5981,0,N,25,557,1233,204,USD,,,,7-Apr-15,7/04/15 3:25,7/04/15 3:25,7/04/15 3:25,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104856,5966,0,N,25,557,1233,204,USD,,,,5-Mar-15,5/03/15 3:29,5/03/15 3:29,5/03/15 3:29,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,85751,5478,0,N,25,147,2033,204,USD,,,,4-Dec-13,5/12/13 3:55,5/12/13 3:55,5/12/13 3:55,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117990,6094,0,N,25,9,12,204,USD,,,,11-Nov-15,21/11/15 6:27,21/11/15 6:27,21/11/15 6:27,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,117991,6095,0,N,25,557,1233,204,USD,,,,11-Nov-15,21/11/15 6:27,21/11/15 6:27,21/11/15 6:27,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117992,6096,0,N,25,557,1233,204,USD,,,,11-Nov-15,21/11/15 6:27,21/11/15 6:27,21/11/15 6:27,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,99860,5804,0,N,25,22,2035,204,USD,,20-Nov-14,,20-Nov-14,20/11/14 4:29,20/11/14 4:29,20/11/14 4:29,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,99097,5788,0,N,25,557,1233,204,USD,,8-Nov-14,,8-Nov-14,8/11/14 10:31,8/11/14 10:31,8/11/14 10:31,B2B,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,99198,5791,0,N,31,147,2033,204,USD,,9-Nov-14,,9-Nov-14,9/11/14 7:10,9/11/14 7:10,9/11/14 7:10,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100729,5811,0,N,57,21,41,209,USD,,,,1-Oct-13,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100730,5812,0,N,57,11,15,209,USD,,,,1-Oct-13,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100731,5813,0,N,57,147,259,209,USD,,,,1-Oct-13,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100733,5815,4,Y,57,21,41,209,USD,,,,1-Oct-13,7/12/14 2:24,7/12/14 2:24,15/10/16 19:14,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,108747,6000,0,N,25,909,2013,207,USD,,,,30-May-15,30/05/15 17:14,30/05/15 17:14,30/05/15 17:14,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,110478,6016,0,N,57,21,41,209,USD,,,,3-Jul-15,3/07/15 3:30,3/07/15 3:30,3/07/15 3:30,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,110479,6017,0,N,57,11,15,209,USD,,,,3-Jul-15,3/07/15 3:30,3/07/15 3:30,3/07/15 3:30,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,110480,6018,0,N,57,147,259,209,USD,,,,3-Jul-15,3/07/15 3:30,3/07/15 3:30,3/07/15 3:30,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,110481,6019,0,N,57,1718,4081,209,USD,,,,3-Jul-15,3/07/15 3:30,3/07/15 3:30,3/07/15 3:30,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,103289,5936,0,N,57,21,1969,207,USD,,24-Jan-15,,24-Jan-15,24/01/15 8:03,24/01/15 8:03,24/01/15 8:03,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,101593,5899,0,N,25,22,2035,204,USD,,26-Dec-14,,26-Dec-14,26/12/14 3:04,26/12/14 3:04,26/12/14 3:04,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,108211,5999,0,N,57,21,41,1997,USD,,16-May-15,,16-May-15,16/05/15 7:57,16/05/15 7:57,16/05/15 7:57,B2B,RECEIPT,MANUAL,2/10 NET 30,10014
PURCHASE_ORDERS,109054,6007,0,N,25,557,1233,204,USD,,,,5-Jun-15,5/06/15 3:33,5/06/15 3:33,5/06/15 3:33,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,109540,6012,0,N,25,557,1233,204,USD,,,,16-Jun-15,16/06/15 3:37,16/06/15 3:37,16/06/15 3:37,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,113235,6044,0,N,57,11,15,209,USD,,,,2-Sep-15,29/09/15 7:46,29/09/15 7:57,29/09/15 7:57,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,113236,6045,0,N,57,147,259,209,USD,,,,2-Sep-15,29/09/15 7:45,29/09/15 7:57,29/09/15 7:57,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,113637,6048,0,N,25,147,2033,204,USD,,,,9-Sep-15,29/09/15 7:44,29/09/15 7:44,29/09/15 7:44,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,113639,6050,0,N,25,557,1233,204,USD,,,,9-Sep-15,29/09/15 7:44,29/09/15 7:44,29/09/15 7:44,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,113640,6051,0,N,25,147,2033,204,USD,,,,9-Sep-15,29/09/15 7:44,29/09/15 7:44,29/09/15 7:44,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,113957,6052,0,N,25,557,1233,204,USD,,,,11-Sep-15,29/09/15 7:43,29/09/15 7:43,29/09/15 7:43,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,113958,6053,0,N,25,557,1233,204,USD,,,,11-Sep-15,29/09/15 7:43,29/09/15 7:43,29/09/15 7:43,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117030,6075,0,N,25,415,1087,204,USD,,27-Oct-15,,27-Oct-15,27/10/15 8:03,30/10/15 8:22,30/10/15 8:22,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,101594,5900,0,N,31,3,2036,204,USD,,26-Dec-14,,26-Dec-14,26/12/14 3:04,26/12/14 3:04,26/12/14 3:04,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,101596,5902,0,N,31,578,1275,204,USD,,26-Dec-14,,26-Dec-14,26/12/14 3:04,26/12/14 3:04,26/12/14 3:04,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,101597,5903,0,N,25,415,1087,204,USD,,26-Dec-14,,26-Dec-14,31/12/14 2:53,31/12/14 2:53,31/12/14 2:53,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102629,5912,0,N,25,9,12,204,USD,,,,16-Jan-15,16/01/15 3:46,16/01/15 3:46,16/01/15 3:46,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,102630,5913,0,N,25,557,1233,204,USD,,,,16-Jan-15,16/01/15 3:46,16/01/15 3:46,16/01/15 3:46,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102631,5914,0,N,25,557,1233,204,USD,,,,16-Jan-15,16/01/15 3:46,16/01/15 3:46,16/01/15 3:46,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102632,5915,0,N,25,147,2033,204,USD,,,,16-Jan-15,16/01/15 3:46,16/01/15 3:46,16/01/15 3:46,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102633,5916,0,N,25,9,12,204,USD,,,,16-Jan-15,16/01/15 3:46,16/01/15 3:46,16/01/15 3:46,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,102634,5917,0,N,25,557,1233,204,USD,,,,16-Jan-15,16/01/15 3:46,16/01/15 3:46,16/01/15 3:46,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102635,5918,0,N,25,557,1233,204,USD,,,,16-Jan-15,16/01/15 3:46,16/01/15 3:46,16/01/15 3:46,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,101734,5904,0,N,57,21,1969,207,USD,,27-Dec-14,,27-Dec-14,27/12/14 9:41,27/12/14 9:41,27/12/14 9:41,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,102637,5920,0,N,57,11,15,209,USD,,,,16-Jan-15,16/01/15 4:04,16/01/15 4:07,16/01/15 4:07,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102639,5922,0,N,57,1718,4081,209,USD,,,,16-Jan-15,16/01/15 4:04,16/01/15 4:07,16/01/15 4:07,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102640,5923,0,N,57,21,41,209,USD,,,,16-Jan-15,16/01/15 4:03,16/01/15 4:07,16/01/15 4:07,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,109541,6013,0,N,25,557,1233,204,USD,,,,16-Jun-15,16/06/15 3:37,16/06/15 3:37,16/06/15 3:37,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,86138,5486,0,N,25,557,1233,204,USD,,,,11-Dec-13,11/12/13 3:57,11/12/13 3:57,11/12/13 3:57,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,110620,6022,0,N,25,557,1233,204,USD,,,,7-Jul-15,7/07/15 3:35,7/07/15 3:35,7/07/15 3:35,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,110960,6026,0,N,25,557,1233,204,USD,,,,11-Jul-15,11/07/15 4:35,11/07/15 4:35,11/07/15 4:35,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102245,5906,0,N,57,21,41,209,USD,,,,5-Dec-14,9/01/15 6:20,9/01/15 6:20,9/01/15 6:20,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102247,5908,0,N,57,147,259,209,USD,,,,5-Dec-14,9/01/15 6:20,9/01/15 6:20,9/01/15 6:20,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102248,5909,0,N,57,1718,4081,209,USD,,,,5-Dec-14,9/01/15 6:20,9/01/15 6:20,9/01/15 6:20,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102249,5910,0,N,57,21,41,209,USD,,,,5-Dec-14,9/01/15 6:20,9/01/15 6:20,9/01/15 6:20,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,108790,6001,0,N,25,147,2033,204,USD,,,,2-Jun-15,2/06/15 3:37,2/06/15 3:37,2/06/15 3:37,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,108794,6005,0,N,57,1718,4081,209,USD,,,,2-Jun-15,2/06/15 3:37,2/06/15 3:37,2/06/15 3:37,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,108795,6006,0,N,57,21,41,209,USD,,,,2-Jun-15,2/06/15 3:37,2/06/15 3:37,2/06/15 3:37,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,107781,5995,0,N,25,147,2033,204,USD,,,,8-May-15,8/05/15 3:25,8/05/15 3:25,8/05/15 3:25,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,108008,5997,0,N,25,557,1233,204,USD,,,,14-May-15,14/05/15 3:25,14/05/15 3:25,14/05/15 3:25,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,85833,5481,0,N,25,557,1233,204,USD,,,,6-Dec-13,6/12/13 12:17,6/12/13 12:17,6/12/13 12:17,B2B,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100808,5890,0,N,57,21,41,209,USD,,,,1-Nov-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,109620,6014,0,N,57,21,1969,207,USD,,17-Jun-15,,17-Jun-15,17/06/15 7:45,17/06/15 7:45,17/06/15 7:45,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,109197,6010,0,N,25,147,2033,204,USD,,,,9-Jun-15,9/06/15 3:36,9/06/15 3:36,9/06/15 3:36,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,107653,5994,0,N,25,557,1233,204,USD,,,,6-May-15,6/05/15 3:26,6/05/15 3:26,6/05/15 3:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,107909,5996,0,N,25,9,12,204,USD,,,,12-May-15,12/05/15 3:27,12/05/15 3:27,12/05/15 3:27,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,85023,5461,0,N,57,21,41,1997,USD,,14-Nov-13,,14-Nov-13,14/11/13 9:23,14/11/13 9:23,14/11/13 9:23,B2B,RECEIPT,MANUAL,2/10 NET 30,10014
PURCHASE_ORDERS,86135,5483,0,N,31,147,2033,204,USD,,11-Dec-13,,11-Dec-13,11/12/13 3:55,11/12/13 3:55,11/12/13 3:55,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,86136,5484,0,N,25,557,1233,204,USD,,11-Dec-13,,11-Dec-13,11/12/13 3:56,11/12/13 3:56,11/12/13 3:56,B2B,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102666,5924,0,N,57,21,41,209,USD,,,,16-Jan-15,16/01/15 11:22,16/01/15 11:23,16/01/15 11:23,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102667,5925,0,N,57,11,15,209,USD,,,,16-Jan-15,16/01/15 11:21,16/01/15 11:23,16/01/15 11:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102668,5926,0,N,57,147,259,209,USD,,,,16-Jan-15,16/01/15 11:20,16/01/15 11:23,16/01/15 11:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,102670,5928,0,N,57,21,41,209,USD,,,,16-Jan-15,16/01/15 11:17,16/01/15 11:23,16/01/15 11:23,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,111513,6028,0,N,25,557,1233,204,USD,,,,21-Jul-15,21/07/15 4:37,21/07/15 4:37,21/07/15 4:37,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104010,5949,0,N,25,147,2033,204,USD,,,,8-Feb-15,13/02/15 4:32,13/02/15 4:32,13/02/15 4:32,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104050,5950,0,N,25,9,12,204,USD,,,,11-Feb-15,13/02/15 4:32,13/02/15 4:32,13/02/15 4:32,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,103870,5948,0,N,57,21,1969,207,USD,,6-Feb-15,,6-Feb-15,6/02/15 8:00,6/02/15 8:00,6/02/15 8:00,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,103810,5947,0,N,25,557,1233,204,USD,,,,6-Feb-15,13/02/15 4:33,13/02/15 4:33,13/02/15 4:33,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104190,5951,0,N,25,557,1233,204,USD,,,,12-Feb-15,13/02/15 4:31,13/02/15 4:31,13/02/15 4:31,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104370,5952,0,N,25,557,1233,204,USD,,,,14-Feb-15,7/03/15 6:27,7/03/15 6:27,7/03/15 6:27,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,110798,6024,0,N,25,147,2033,204,USD,,,,9-Jul-15,9/07/15 3:34,9/07/15 3:34,9/07/15 3:34,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,112280,6031,0,N,57,11,15,209,USD,,,,5-Aug-15,13/08/15 4:55,13/08/15 4:57,13/08/15 4:57,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,112281,6032,0,N,57,147,259,209,USD,,,,5-Aug-15,13/08/15 4:54,13/08/15 4:57,13/08/15 4:57,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,112282,6033,0,N,57,1718,4081,209,USD,,,,5-Aug-15,13/08/15 4:54,13/08/15 4:57,13/08/15 4:57,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,112360,6036,0,N,25,147,2033,204,USD,,,,7-Aug-15,12/08/15 4:16,12/08/15 4:16,12/08/15 4:16,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,85285,5465,0,N,31,578,1275,204,USD,,20-Nov-13,,20-Nov-13,20/11/13 5:06,20/11/13 5:06,20/11/13 5:06,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,85287,5466,0,N,31,5,2034,204,USD,,20-Nov-13,,20-Nov-13,20/11/13 5:07,20/11/13 5:07,20/11/13 5:07,MANUAL,RECEIPT,WORKFLOW,15 Net (terms date + 15),10013
PURCHASE_ORDERS,103690,5940,0,N,25,9,12,204,USD,,,,4-Feb-15,13/02/15 4:33,13/02/15 4:33,13/02/15 4:33,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,103691,5941,0,N,25,557,1233,204,USD,,,,4-Feb-15,13/02/15 4:33,13/02/15 4:33,13/02/15 4:33,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,103592,5943,0,N,57,11,15,209,USD,,,,4-Feb-15,13/02/15 4:39,13/02/15 4:41,13/02/15 4:41,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,103593,5944,0,N,57,147,259,209,USD,,,,4-Feb-15,13/02/15 4:38,13/02/15 4:41,13/02/15 4:41,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,103594,5945,0,N,57,1718,4081,209,USD,,,,4-Feb-15,13/02/15 4:37,13/02/15 4:41,13/02/15 4:41,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,103590,5939,0,N,25,147,2033,204,USD,,,,1-Feb-15,13/02/15 4:40,13/02/15 4:40,13/02/15 4:40,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,87748,5525,0,N,25,557,1233,204,USD,,,,19-Jan-14,19/01/14 5:07,19/01/14 5:07,19/01/14 5:07,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,87854,5527,0,N,25,22,2035,204,USD,,22-Jan-14,,22-Jan-14,22/01/14 5:05,22/01/14 5:05,22/01/14 5:05,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,87964,5530,0,N,25,415,1087,204,USD,,23-Jan-14,,23-Jan-14,23/01/14 5:04,23/01/14 5:04,23/01/14 5:04,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,105960,5973,0,N,57,21,41,209,USD,,,,2-Apr-15,2/04/15 3:26,2/04/15 3:26,2/04/15 3:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,105961,5974,0,N,57,11,15,209,USD,,,,2-Apr-15,2/04/15 3:26,2/04/15 3:26,2/04/15 3:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,105962,5975,0,N,57,147,259,209,USD,,,,2-Apr-15,2/04/15 3:26,2/04/15 3:26,2/04/15 3:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,105964,5977,0,N,57,21,41,209,USD,,,,2-Apr-15,2/04/15 3:26,2/04/15 3:26,2/04/15 3:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,88102,5533,0,N,57,11,15,209,USD,,24-Jan-14,,24-Jan-14,24/01/14 9:12,24/01/14 9:12,24/01/14 9:12,MANUAL,RECEIPT,MANUAL,2/10 Net 45,10007
PURCHASE_ORDERS,111553,6029,0,N,57,21,1969,207,USD,,21-Jul-15,,21-Jul-15,21/07/15 9:16,21/07/15 9:16,21/07/15 9:16,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,112440,6037,0,N,25,9,12,204,USD,,,,8-Aug-15,12/08/15 4:16,12/08/15 4:16,12/08/15 4:16,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,112441,6038,0,N,25,147,2033,204,USD,,,,8-Aug-15,12/08/15 4:16,12/08/15 4:16,12/08/15 4:16,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,97419,5772,0,N,25,557,1233,204,USD,,,,11-Oct-14,11/10/14 3:15,11/10/14 3:15,11/10/14 3:15,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,97420,5773,0,N,25,9,12,204,USD,,,,11-Oct-14,11/10/14 3:15,11/10/14 3:15,11/10/14 3:15,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
