"PO_ID","LINE_ID","LINE_TYPE","ITEM_ID","CATEGORY_ID","LINE_DESCRIPTION","CANCEL_FLAG","UOM","AMOUNT","QTY","CONTRACT_ID","CONTRACT_LINE_ID","CONTRACT_PRICE_BREAK","SUPPLIER_ITEM_NUMBER"
94497,151838,"Goods",2378,1,"Envoy Upgrade Manual","N","Each",250,50,,,,""
94497,151839,"Goods",2372,1,"Envoy Upgrade Switch","N","Each",100,20,,,,""
93900,150771,"Goods",5560,1353,"Legal Services","N","HRS",88200,196,,,,""
118477,183093,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",60736,64,,,,""
118479,183095,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",358800,13.8,,,,""
118480,183096,"Goods",5560,1353,"Legal Services","N","HRS",112500,250,,,,""
118617,183250,"Goods",11817,91,"GameGirl","N","Each",79543,1700,,,,""
118617,183251,"Goods",11865,91,"Standard Laptop","N","Each",507584,800,,,,""
118617,183252,"Goods",11899,91,"Deluxe Laptop","N","Each",1312695,1500,,,,""
118617,183253,"Goods",11923,91,"Lite Desktop","N","Each",1279812,2300,,,,""
118617,183254,"Goods",11947,91,"Standard Desktop","N","Each",420160,500,,,,""
118617,183255,"Goods",11977,91,"Deluxe Desktop","N","Each",666192,600,,,,""
117890,182477,"Goods",5372,1353,"Advertising Services","N","HRS",73200,183,,,,""
117891,182478,"Goods",5552,1353,"Public Relations Services","N","HRS",585200,1672,,,,""
118612,183241,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",109200,4.2,,,,""
90151,144988,"Goods",71,21,"Desk - Capitalizable, taxable item","N","Each",180000,72,,,,""
90152,144989,"Goods",5732,21,"File Cabinets -  5 Drawer Lateral (Capitalizable)","N","Each",78000,52,,,,""
90163,145060,"Goods",,1,"Software","N","EA",860,1,,,,""
90164,145061,"Goods",,1,"Dell Monitor","N","Each",477,1,,,,""
90068,144765,"Goods",628,1,"Envoy Deluxe Laptop","N","Each",55757.052,78,,,,""
90183,145242,"Goods",73,36,"Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset)","N","Each",41160,84,,,,""
90184,145243,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",910000,35,,,,""
94861,152363,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",53144,56,,,,""
94862,152364,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",312000,12,,,,""
94863,152365,"Goods",5560,1353,"Legal Services","N","HRS",98550,219,,,,""
94437,151732,"Goods",,1,"Dell Desktop","N","Each",3045,1,,,,""
94438,151733,"Goods",,1,"Toshiba Laptop","N","Each",2982,1,,,,""
115947,180228,"Goods",,1,"Dell Desktop","N","Each",3224,1,,,,""
115949,180230,"Goods",,1,"Toshiba Laptop","N","Each",3157,1,,,,""
118271,182858,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",598000,23,,,,""
118613,183242,"Goods",12017,91,"Gamepak1","N","Each",3360,1600,,,,""
118613,183243,"Goods",12025,91,"Television Digital Capable","N","Each",868280,2800,,,,""
118613,183244,"Goods",12027,91,"Television HD Ready","N","Each",988350,1000,,,,""
118614,183245,"Goods",12019,91,"Digital Camera, Standard","N","Each",350000,1400,,,,""
118614,183246,"Goods",12023,91,"Digital Camera, Professional","N","Each",581840,1400,,,,""
118615,183247,"Goods",12021,91,"Digital Camera, Deluxe","N","Each",468195,1300,,,,""
117310,181697,"Goods",63475,31,"Hard Drive - A series","N","Each",2000,50,,,,""
117310,181698,"Goods",63478,114,"CD-ROM - B series","N","Each",3738,89,,,,""
89964,144601,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
90315,145476,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",24200,484,,,,""
89990,144689,"Goods",,1,"Company Car","N","Each",35386,1,,,,""
90395,145576,"Goods",5560,1353,"Legal Services","N","HRS",168300,374,,,,""
89985,144682,"Goods",5552,1353,"Public Relations Services","N","HRS",884800,2528,,,,""
89988,144687,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",182000,7,,,,""
89989,144688,"Goods",5372,1353,"Advertising Services","N","HRS",110400,276,,,,""
118873,183562,"Goods",71,21,"Desk - Capitalizable, taxable item","N","Each",95000,38,,,,""
118874,183563,"Goods",5732,21,"File Cabinets -  5 Drawer Lateral (Capitalizable)","N","Each",40500,27,,,,""
90159,145056,"Goods",,1,"Software","N","EA",808,1,,,,""
90160,145057,"Goods",,1,"Dell Desktop","N","Each",3005,1,,,,""
90161,145058,"Goods",,1,"Toshiba Laptop","N","Each",2487,1,,,,""
91803,147699,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
120038,185697,"Goods",5728,1354,"Weekly Warehousing","N","Week",440000,17.6,,,,""
119673,184629,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",546000,21,,,,""
119331,184260,"Goods",,1,"Software","N","EA",856,1,,,,""
119754,184890,"Goods",5560,1353,"Legal Services","N","HRS",104400,232,,,,""
119756,184892,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",327600,12.6,,,,""
119757,184893,"Goods",73,36,"Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset)","N","Each",24990,51,,,,""
119758,184894,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",55991,59,,,,""
120288,186435,"Goods",,1,"Company Car","N","Each",35296,1,,,,""
90978,146504,"Goods",71,21,"Desk - Capitalizable, taxable item","N","Each",190000,76,,,,""
90979,146505,"Goods",5732,21,"File Cabinets -  5 Drawer Lateral (Capitalizable)","N","Each",81000,54,,,,""
91198,146764,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
92016,147960,"Goods",,1,"Software","N","EA",800,1,,,,""
90700,146086,"Goods",,1,"Software","N","EA",843,1,,,,""
95874,153835,"Goods",73,36,"Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset)","N","Each",23030,47,,,,""
95280,152993,"Goods",5372,1353,"Advertising Services","N","HRS",62400,156,,,,""
95281,152994,"Goods",5552,1353,"Public Relations Services","N","HRS",498400,1424,,,,""
95464,153244,"Goods",,36,"Compact Desk Stapler uses Half Strip Standard Staples, 155D, Gray/Black","N","Each",87.03,9,,,,"CEB61023"
95466,153246,"Fixed Price Services",,2117,"Temp Services","N","Currency",1000,1,,,,""
95467,153247,"Goods",,36,"Stop-Step 2-Step Ladder, 36 inch Top Step, 21 inch x 19-3/4 inch x 22-3/4 inch","N","EA",3540,10,83988,134240,,"CRA12002"
95520,153297,"Goods",,1,"Dell Desktop","N","Each",3050,1,,,,""
95602,153464,"Goods",2370,1,"Envoy Upgrade Board (Raw)","N","Each",250.1,10,,,,""
95602,153465,"Goods",2376,1,"Envoy Upgrade Software","N","Each",250.5,50,,,,""
95602,153466,"Goods",2378,1,"Envoy Upgrade Manual","N","Each",500.5,50,,,,""
95602,153467,"Goods",2372,1,"Envoy Upgrade Switch","N","Each",200.2,20,,,,""
95602,153468,"Goods",2370,1,"Envoy Upgrade Board (Raw)","N","Each",250.1,10,,,,""
95602,153469,"Goods",2376,1,"Envoy Upgrade Software","N","Each",250.5,50,,,,""
95602,153470,"Goods",2378,1,"Envoy Upgrade Manual","N","Each",500.5,50,,,,""
95602,153471,"Goods",2372,1,"Envoy Upgrade Switch","N","Each",200.2,20,,,,""
95876,153837,"Goods",,1,"Dell Monitor","N","Each",484,1,,,,""
95282,152995,"Goods",,1,"Company Car","N","Each",35912,1,,,,""
96195,154320,"Goods",8313,1,"Sentinel Standard Desktop - Select Series","N","Each",1107.86,1,,,,""
95220,152847,"Goods",,1,"Toshiba Laptop","N","Each",2524,1,,,,""
95238,152927,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
95565,153403,"Goods",,1,"Toshiba Laptop","N","Each",2987,1,,,,""
117431,181918,"Goods",12017,91,"Gamepak1","N","Each",3360,1600,,,,""
117431,181919,"Goods",12025,91,"Television Digital Capable","N","Each",868280,2800,,,,""
117431,181920,"Goods",12027,91,"Television HD Ready","N","Each",988350,1000,,,,""
117432,181921,"Goods",12019,91,"Digital Camera, Standard","N","Each",350000,1400,,,,""
117432,181922,"Goods",12023,91,"Digital Camera, Professional","N","Each",581840,1400,,,,""
117434,181924,"Goods",12029,91,"Television 96""","N","Each",2086950,1000,,,,""
117434,181925,"Goods",12031,91,"Television 102""","N","Each",3187500,1000,,,,""
117435,181926,"Goods",11817,91,"GameGirl","N","Each",79543,1700,,,,""
117435,181927,"Goods",11865,91,"Standard Laptop","N","Each",507584,800,,,,""
117435,181928,"Goods",11899,91,"Deluxe Laptop","N","Each",1312695,1500,,,,""
117435,181929,"Goods",11923,91,"Lite Desktop","N","Each",1279812,2300,,,,""
117435,181930,"Goods",11947,91,"Standard Desktop","N","Each",420160,500,,,,""
117435,181931,"Goods",11977,91,"Deluxe Desktop","N","Each",666192,600,,,,""
91682,147498,"Goods",5560,1353,"Legal Services","N","HRS",204300,454,,,,""
91684,147500,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",639600,24.6,,,,""
91790,147677,"Goods",,1,"Company Car","N","Each",35044,1,,,,""
91848,147753,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",101400,3.9,,,,""
91243,146845,"Goods",,1,"Toshiba Laptop","N","Each",3070,1,,,,""
95360,153097,"Goods",,1,"Software","N","EA",820,1,,,,""
95361,153098,"Goods",,1,"Company Car","N","Each",34724,1,,,,""
119896,185262,"Goods",,1,"Company Car","N","Each",35428,1,,,,""
91952,147891,"Goods",5552,1353,"Public Relations Services","N","HRS",991200,2832,,,,""
91953,147892,"Goods",5372,1353,"Advertising Services","N","HRS",124000,310,,,,""
92076,148060,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
90535,145736,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",91104,96,,,,""
91158,146724,"Goods",,1,"Dell Monitor","N","Each",497,1,,,,""
91261,147009,"Goods",73,36,"Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset)","N","Each",49000,100,,,,""
96422,154718,"Goods",,1,"Company Car","N","Each",36805,1,,,,""
119969,185455,"Goods",,1,"Toshiba Laptop","N","Each",3047,1,,,,""
90904,146399,"Goods",,1,"Toshiba Laptop","N","Each",2594,1,,,,""
90905,146400,"Goods",,1,"Company Car","N","Each",35693,1,,,,""
91954,147893,"Goods",,1,"Dell Desktop","N","Each",2976,1,,,,""
92137,148121,"Goods",71,21,"Desk - Capitalizable, taxable item","N","Each",180000,72,,,,""
92138,148122,"Goods",5732,21,"File Cabinets -  5 Drawer Lateral (Capitalizable)","N","Each",78000,52,,,,""
96525,154918,"Goods",,1,"Software","N","EA",841,1,,,,""
95988,153972,"Goods",138723,32,"12X DIP Switch","N","Each",17850,3500,,,,""
96192,154297,"Goods",8313,1,"Sentinel Standard Desktop - Select Series","N","Each",1107.86,1,,,,""
96522,154915,"Goods",5552,1353,"Public Relations Services","N","HRS",498400,1424,,,,""
96523,154916,"Goods",5728,1354,"Weekly Warehousing","N","Week",390000,15.6,,,,""
96524,154917,"Goods",5372,1353,"Advertising Services","N","HRS",62000,155,,,,""
95989,153973,"Goods",138725,32,"Power Relay","N","Each",3450,1000,,,,""
119719,184768,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",14800,296,,,,""
119232,184146,"Goods",5552,1353,"Public Relations Services","N","HRS",540400,1544,,,,""
119233,184147,"Goods",5372,1353,"Advertising Services","N","HRS",67600,169,,,,""
119861,185146,"Goods",,1,"Software","N","EA",837,1,,,,""
119862,185147,"Goods",,1,"Dell Desktop","N","Each",3112,1,,,,""
88104,142250,"Goods",174763,3097,"Body Casting, Shutter Unit","N","Each",12500,500,,,,""
88104,142251,"Goods",174764,3097,"CCD for 5 Megapixel Digital Camera","N","Each",10500,500,,,,""
88104,142252,"Goods",174765,3097,"Motor Rotation Reducing Base Plate","N","Each",20500,500,,,,""
88104,142253,"Goods",174766,3097,"AF Drive Unit","N","Each",20000,500,,,,""
88104,142254,"Goods",174767,3097,"Lens for Digital Camera","N","Each",19500,500,,,,""
88142,142300,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",608400,23.4,,,,""
87212,141024,"Goods",,36,"1.0GB 667MHz Non-ECC DDR2 SDRAM (1*1,024MB DIMM) Memory","N","Each",10,1,,,,"9296786"
87212,141025,"Goods",,36,"250GB (7,200 rpm) SATA 3.0Gb/s Hard Drive","N","Each",20,1,,,,"9296043"
87212,141026,"Goods",,36,"Delivery","N","Each",25,1,,,,"Delivery"
87212,141027,"Goods",,36,"New !!!  Dell? OptiPlex? 745 Small Factor","N","Each",878,1,,,,"71075"
92098,148082,"Goods",,1,"Company Car","N","Each",33884,1,,,,""
90699,146085,"Goods",5372,1353,"Advertising Services","N","HRS",132800,332,,,,""
91461,147229,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",29000,580,,,,""
96730,155322,"Goods",,1,"Dell Monitor","N","Each",496,1,,,,""
96792,155404,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",13550,271,,,,""
96931,155623,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",304200,11.7,,,,""
96932,155624,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",51246,54,,,,""
97039,155943,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
119868,185154,"Goods",,1,"Toshiba Laptop","N","Each",2575,1,,,,""
119936,185376,"Goods",,1,"Dell Monitor","N","Each",494,1,,,,""
119250,184159,"Goods",,1,"Dell Desktop","N","Each",3184,1,,,,""
119251,184160,"Goods",,1,"Dell Monitor","N","Each",505,1,,,,""
87299,141236,"Goods",,1,"Dell Monitor","N","Each",488,1,,,,""
87300,141237,"Goods",,1,"Toshiba Laptop","N","Each",3016,1,,,,""
87359,141292,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
87289,141224,"Goods",71,21,"Desk - Capitalizable, taxable item","N","Each",180000,72,,,,""
87290,141225,"Goods",5732,21,"File Cabinets -  5 Drawer Lateral (Capitalizable)","N","Each",78000,52,,,,""
87292,141227,"Goods",5552,1353,"Public Relations Services","N","HRS",996800,2848,,,,""
87293,141228,"Goods",73,36,"Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset)","N","Each",24500,50,,,,""
87294,141229,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",14500,290,,,,""
87295,141230,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",55042,58,,,,""
93055,149526,"Goods",5552,1353,"Public Relations Services","N","HRS",462000,1320,,,,""
93056,149527,"Goods",5372,1353,"Advertising Services","N","HRS",57600,144,,,,""
93437,150157,"Goods",,1,"Toshiba Laptop","N","Each",3095,1,,,,""
96692,155281,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",507000,19.5,,,,""
97225,156158,"Goods",,1,"Toshiba Laptop","N","Each",2580,1,,,,""
119550,184519,"Goods",,1,"Software","N","EA",911,1,,,,""
118871,183560,"Goods",,1,"Toshiba Laptop","N","Each",2635,1,,,,""
88083,142221,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",104390,110,,,,""
92262,148336,"Goods",,1,"Software","N","EA",852,1,,,,""
93238,149831,"Goods",5732,21,"File Cabinets -  5 Drawer Lateral (Capitalizable)","N","Each",40500,27,,,,""
97224,156157,"Goods",5728,1354,"Weekly Warehousing","N","Week",430000,17.2,,,,""
97733,156923,"Goods",,1,"Dell Monitor","N","Each",495,1,,,,""
96693,155282,"Goods",,1,"Dell Desktop","N","Each",3125,1,,,,""
87210,141022,"Goods",,36,"Canon Model BCI-15 Black Ink Tanks","N","Each",63.4,5,,,,"582589"
87102,140757,"Goods",,36,"Intellifax 1270 Plain Paper Fax, 512 KB Memory","N","EA",399.99,1,83988,134335,,"BRT56294"
92759,149068,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",304200,11.7,,,,""
93200,149804,"Fixed Price Services",,14833,"New Store Construction: Redwood City Store 419","N","Currency",680000,1,,,,""
93240,149833,"Goods",,1,"Software","N","EA",904,1,,,,""
92405,148628,"Goods",,1,"Dell Monitor","N","Each",472,1,,,,""
92738,149044,"Goods",5560,1353,"Legal Services","N","HRS",94500,210,,,,""
92739,149045,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",102492,108,,,,""
87215,141034,"Fixed Price Temp Labor",,2662,"Temporary Business Consultant in Vision Corp","N","Currency",1000,1,38375,46141,,""
87215,141035,"Fixed Price Services",,2662,"Temporary Business Consultant in Vision Corp - Expense","N","Currency",200,1,,,,""
87741,141772,"Goods",73,36,"Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset)","N","Each",46060,94,,,,""
87742,141773,"Goods",,1,"Company Car","N","Each",35436,1,,,,""
87743,141774,"Goods",,1,"Software","N","EA",809,1,,,,""
87745,141776,"Goods",,1,"Toshiba Laptop","N","Each",2490,1,,,,""
87746,141777,"Goods",,1,"Company Car","N","Each",34263,1,,,,""
87747,141778,"Goods",,1,"Software","N","EA",861,1,,,,""
93350,150019,"Goods",2370,1,"Envoy Upgrade Board (Raw)","N","Each",260,10,,,,""
93350,150020,"Goods",2376,1,"Envoy Upgrade Software","N","Each",300,50,,,,""
93350,150021,"Goods",2378,1,"Envoy Upgrade Manual","N","Each",550,50,,,,""
93350,150022,"Goods",2372,1,"Envoy Upgrade Switch","N","Each",220,20,,,,""
93350,150023,"Goods",2370,1,"Envoy Upgrade Board (Raw)","N","Each",260,10,,,,""
93350,150024,"Goods",2376,1,"Envoy Upgrade Software","N","Each",300,50,,,,""
93350,150025,"Goods",2378,1,"Envoy Upgrade Manual","N","Each",550,50,,,,""
93350,150026,"Goods",2372,1,"Envoy Upgrade Switch","N","Each",220,20,,,,""
97395,156411,"Goods",,1,"Company Car","N","Each",36714,1,,,,""
96708,155300,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
97338,156356,"Goods",5372,1353,"Advertising Services","N","HRS",69200,173,,,,""
97339,156357,"Goods",5552,1353,"Public Relations Services","N","HRS",554400,1584,,,,""
97340,156359,"Goods",,1,"Company Car","N","Each",35499,1,,,,""
88554,142784,"Goods",5372,1353,"Advertising Services","N","HRS",122400,306,,,,""
88861,143197,"Goods",71,21,"Desk - Capitalizable, taxable item","N","Each",180000,72,,,,""
88862,143198,"Goods",5732,21,"File Cabinets -  5 Drawer Lateral (Capitalizable)","N","Each",78000,52,,,,""
93053,149522,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
93156,149709,"Goods",5728,1354,"Weekly Warehousing","N","Week",360000,14.4,,,,""
93260,149857,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
93519,150253,"Goods",,1,"Dell Monitor","N","Each",501,1,,,,""
92548,148785,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
93057,149528,"Goods",,1,"Dell Desktop","N","Each",3160,1,,,,""
97627,156775,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",559000,21.5,,,,""
97732,156922,"Goods",73,36,"Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset)","N","Each",25480,52,,,,""
98014,157309,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",56940,60,,,,""
98096,157414,"Goods",5560,1353,"Legal Services","N","HRS",106200,236,,,,""
115688,179889,"Goods",,1,"Company Car","N","Each",36706,1,,,,""
115747,179968,"Goods",,1,"Company Car","N","Each",37962,1,,,,""
88593,142843,"Goods",,36,"Sharpie 30174 Permanent Marker Set of 4 (Red, Blue, Green, Black)","N","EA",15.95,5,81215,101977,,"30174"
88633,142883,"Goods",,1,"Toshiba Laptop","N","Each",2481,1,,,,""
89438,143990,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
89496,144048,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",26800,536,,,,""
92597,148843,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",27100,542,,,,""
94224,151385,"Goods",5372,1353,"Advertising Services","N","HRS",64400,161,,,,""
94517,151842,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
94824,152340,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",14000,280,,,,""
94841,152343,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
81059,101764,"Goods",,1,"Toshiba Laptop","N","Each",2524,1,,,,""
81901,105024,"Goods",,1,"Software","N","EA",895,1,,,,""
83604,133263,"Goods",,1,"Toshiba Laptop","N","Each",2580,1,,,,""
84554,135919,"Goods",,1,"File Folders","N","EA",20,20,81215,101980,,"FF100"
81919,105042,"Fixed Price Services",,3117,"Conference Room Remodel","N","Currency",10000,1,,,,""
82046,105180,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",507000,19.5,,,,""
82046,105181,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",304200,11.7,,,,""
82046,105182,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",119600,4.6,,,,""
82047,105183,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",52195,55,,,,""
82049,105185,"Goods",71,21,"Desk - Capitalizable, taxable item","N","Each",95000,38,,,,""
82050,105186,"Goods",73,36,"Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset)","N","Each",23030,47,,,,""
82054,105190,"Goods",5552,1353,"Public Relations Services","N","HRS",582400,1664,,,,""
81840,104963,"Goods",,36,"Stop-Step 4-Step Ladder with Right Handrail, 27 inch Top Step, 23-3/4 inch x 33-1/2 inch x 40-3/4 inch","N","EA",1286,2,81314,103030,,"CRA14122"
82044,105178,"Goods",,1,"Dell Monitor","N","Each",496,1,,,,""
84588,135985,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",101400,3.9,,,,""
82271,105497,"Goods",162745,3097,"Body Casting, Shutter Unit","N","Each",12500,500,,,,""
82271,105498,"Goods",162746,3097,"CCD for 8 Megapixel Digital Camera","N","Each",10500,500,,,,""
82271,105499,"Goods",162747,3097,"Motor Rotation Reducing Base Plate","N","Each",33000,500,,,,""
82271,105500,"Goods",162748,3097,"AF Drive Unit","N","Each",20000,500,,,,""
82271,105501,"Goods",162749,3097,"Lens for Digital Camera","N","Each",19500,500,,,,""
82291,105517,"Goods",,36,"Stop-Step 4-Step Ladder with Right Handrail, 27 inch Top Step, 23-3/4 inch x 33-1/2 inch x 40-3/4 inch","N","EA",643,1,81314,103030,,"CRA14122"
81626,104640,"Goods",,1,"Software","N","EA",841,1,,,,""
82269,105483,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",598000,23,,,,""
82292,105518,"Goods",,37,"Ice Machine Pump, 115 volts, 1 inch Discharge Outer Diameter, 630 GPH of Water at 2 feet","N","EA",66.15,1,81315,103829,,"2P789"
81197,101943,"Goods",,1,"Company Car","N","Each",34724,1,,,,""
84314,135556,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",327600,12.6,,,,""
84315,135557,"Goods",5560,1353,"Legal Services","N","HRS",104400,232,,,,""
84629,136058,"Goods",,1,"Software","N","EA",800,1,,,,""
81195,101941,"Goods",71,21,"Desk - Capitalizable, taxable item","N","Each",92500,37,,,,""
81196,101942,"Goods",5732,21,"File Cabinets -  5 Drawer Lateral (Capitalizable)","N","Each",39000,26,,,,""
81258,102090,"Goods",,1,"Dell Monitor","N","Each",484,1,,,,""
81259,102091,"Goods",,1,"Toshiba Laptop","N","Each",2987,1,,,,""
120573,187142,"Goods",208991,2758,"GPS Flex Circuit","N","Each",2160,30,,,,""
120573,187143,"Goods",208992,2758,"3"" LCD Screen","N","Each",2362.5,25,,,,""
120573,187144,"Goods",208993,2758,"GPS Case","N","Each",175,20,,,,""
120574,187145,"Goods",208991,2758,"GPS Flex Circuit","N","Each",2850,38,,,,""
120574,187146,"Goods",208992,2758,"3"" LCD Screen","N","Each",3731,41,,,,""
120574,187147,"Goods",208993,2758,"GPS Case","N","Each",438.75,39,,,,""
120575,187148,"Goods",208991,2758,"GPS Flex Circuit","N","Each",3234,44,,,,""
120575,187149,"Goods",208992,2758,"3"" LCD Screen","N","Each",4750,50,,,,""
120575,187150,"Goods",208993,2758,"GPS Case","N","Each",630,70,,,,""
120576,187151,"Goods",208991,2758,"GPS Flex Circuit","N","Each",2088,29,,,,""
120576,187152,"Goods",208992,2758,"3"" LCD Screen","N","Each",2929.5,31,,,,""
120576,187153,"Goods",208993,2758,"GPS Case","N","Each",210,24,,,,""
120578,187157,"Goods",208991,2758,"GPS Flex Circuit","N","Each",3799.5,51,,,,""
120578,187158,"Goods",208992,2758,"3"" LCD Screen","N","Each",5060,55,,,,""
120578,187159,"Goods",208993,2758,"GPS Case","N","Each",594.75,65,,,,""
82665,128573,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",358800,13.8,,,,""
81475,104333,"Goods",,36,"Stop-Step 4-Step Ladder with Right Handrail, 27 inch Top Step, 23-3/4 inch x 33-1/2 inch x 40-3/4 inch","N","EA",643,1,81314,103030,,"CRA14122"
81477,104335,"Goods",,36,"Stop-Step 4-Step Ladder with Right Handrail, 27 inch Top Step, 23-3/4 inch x 33-1/2 inch x 40-3/4 inch","N","EA",643,1,81314,103030,,"CRA14122"
81346,104143,"Goods",160738,3124,"Spare Part 00001","N","Each",10000,20,,,,""
81346,104144,"Goods",160739,3124,"Spare Part 00002","N","Each",6500,20,,,,""
81399,104214,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
82375,105621,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",15900,318,,,,""
120223,186227,"Goods",5372,1353,"Advertising Services","N","HRS",72000,180,,,,""
120224,186228,"Goods",5552,1353,"Public Relations Services","N","HRS",576800,1648,,,,""
120443,186835,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",585000,22.5,,,,""
120058,185776,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",15450,309,,,,""
82785,128718,"Goods",2850,1,"LCD Display","N","Each",212.5,50,,,,""
82785,128719,"Goods",628,1,"Envoy Deluxe Laptop","N","Each",7148.34,10,,,,""
79326,99390,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",101400,3.9,,,,""
120090,185903,"Goods",207959,2757,"Techstar - Ultra Range Wirelsss Router","Y","Each",0,0,,,,""
120090,185904,"Goods",207960,2757,"Techstar - 1 TB External Hard Drive","Y","Each",0,0,,,,""
82523,105811,"Goods",490,30,"Monitor 21"" (20"" Viewable) Digital","N","Each",574.2,4,82522,105810,,""
79327,99391,"Goods",,1,"Company Car","N","Each",35856,1,,,,""
79328,99392,"Goods",,1,"Software","N","EA",819,1,,,,""
120192,186136,"Goods",,1,"Company Car","N","Each",36503,1,,,,""
120504,186956,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",15900,318,,,,""
120541,187078,"Goods",5560,1353,"Legal Services","N","HRS",112050,249,,,,""
120567,187132,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",59787,63,,,,""
120568,187133,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",351000,13.5,,,,""
83205,131498,"Goods",5560,1353,"Legal Services","N","HRS",112500,250,,,,""
83225,131518,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",60736,64,,,,""
