RECORD_TYPE:INVOICE_ACCOUNTING,INVOICE_ACCOUNTING_ID,INVOICE_ID,INVOICE_LINE_NUMBER,ACCOUNTING_LINE_NUMBER,CHARGE_DATE,COA_ACCOUNT_ID,LINE_TYPE,CURRENCY_AMOUNT,EXCHANGE_RATE_DATE,EXCHANGE_RATE,CURRENCY_RATE_TYPE,AMOUNT,CANCEL_FLAG,BASE_IPV,EXCHANGE_RATE_VARIANCE,CURRENCY_IPV,QUANTITY_VARIANCE,BASE_QUANTITY_VARIANCE,AMOUNT_VARIANCE,BASE_AMOUNT_VARIANCE,DESCRIPTION,MATCHED_PO_ACCOUNTING_ID,MATCHED_RECEIPT_LINE_ID,IS_REVERSED,PARENT_REVERSAL_ID,CORRECTED_INVOICE_DIST_ID,CHARGE_APPLICABLE_TO_DIST_ID,CORRECTED_QUANTITY,PROJECT_ID
INVOICE_ACCOUNTING,3061106,202779,1,19,3-Apr-15,13114,ITEM,5618,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3061107,202779,1,20,3-Apr-15,13115,ITEM,5618,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3061108,202779,1,21,3-Apr-15,13116,ITEM,5618,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3061109,202779,1,22,3-Apr-15,13117,ITEM,5618,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3061110,202779,1,23,3-Apr-15,13118,ITEM,5618,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3061111,202779,1,24,3-Apr-15,13508,ITEM,8427,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3061112,202779,1,25,3-Apr-15,99052,ITEM,4213.5,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3061113,202779,1,26,3-Apr-15,13507,ITEM,4213.5,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038995,202293,1,24,27-Mar-15,83887,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038996,202293,1,25,27-Mar-15,99059,ITEM,119.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038997,202293,1,26,27-Mar-15,20151,ITEM,119.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038972,202293,1,1,27-Mar-15,12975,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038973,202293,1,2,27-Mar-15,12976,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038974,202293,1,3,27-Mar-15,12977,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038975,202293,1,4,27-Mar-15,13574,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038976,202293,1,5,27-Mar-15,13575,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038977,202293,1,6,27-Mar-15,12979,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038978,202293,1,7,27-Mar-15,12980,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038979,202293,1,8,27-Mar-15,12981,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038980,202293,1,9,27-Mar-15,12982,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038981,202293,1,10,27-Mar-15,12983,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038982,202293,1,11,27-Mar-15,12984,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038983,202293,1,12,27-Mar-15,12985,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038984,202293,1,13,27-Mar-15,12986,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038985,202293,1,14,27-Mar-15,12987,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038986,202293,1,15,27-Mar-15,12988,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038987,202293,1,16,27-Mar-15,12989,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038988,202293,1,17,27-Mar-15,12990,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038989,202293,1,18,27-Mar-15,12991,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038990,202293,1,19,27-Mar-15,12992,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038991,202293,1,20,27-Mar-15,83883,ITEM,119.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038992,202293,1,21,27-Mar-15,83884,ITEM,119.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038993,202293,1,22,27-Mar-15,89130,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3038994,202293,1,23,27-Mar-15,83886,ITEM,159.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100054,204048,1,1,14-Apr-15,13528,ITEM,928,,,,928,N,,,,,,,,,261654,,N,,,,,
INVOICE_ACCOUNTING,3100080,204045,1,1,12-Apr-15,12975,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100081,204045,1,2,12-Apr-15,12976,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100082,204045,1,3,12-Apr-15,12977,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100083,204045,1,4,12-Apr-15,13574,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100084,204045,1,5,12-Apr-15,13575,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100085,204045,1,6,12-Apr-15,12979,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100086,204045,1,7,12-Apr-15,12980,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100087,204045,1,8,12-Apr-15,12981,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100088,204045,1,9,12-Apr-15,12982,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100089,204045,1,10,12-Apr-15,12983,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100090,204045,1,11,12-Apr-15,12984,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100091,204045,1,12,12-Apr-15,12985,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100092,204045,1,13,12-Apr-15,12986,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100093,204045,1,14,12-Apr-15,12987,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100094,204045,1,15,12-Apr-15,12988,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100095,204045,1,16,12-Apr-15,12989,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100096,204045,1,17,12-Apr-15,12990,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100097,204045,1,18,12-Apr-15,12991,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100098,204045,1,19,12-Apr-15,12992,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100099,204045,1,20,12-Apr-15,83883,ITEM,132.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100100,204045,1,21,12-Apr-15,83884,ITEM,132.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100101,204045,1,22,12-Apr-15,89130,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100102,204045,1,23,12-Apr-15,83886,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100103,204045,1,24,12-Apr-15,83887,ITEM,177.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100104,204045,1,25,12-Apr-15,99059,ITEM,132.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3100105,204045,1,26,12-Apr-15,20151,ITEM,132.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3182963,205907,1,1,5-May-15,13528,ITEM,3077,,,,3077,N,,,,,,,,,264083,,N,,,,,
INVOICE_ACCOUNTING,3270082,207847,1,1,25-May-15,13155,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270083,207847,1,2,25-May-15,13156,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270084,207847,1,3,25-May-15,13157,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270085,207847,1,4,25-May-15,13593,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270086,207847,1,5,25-May-15,13592,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270087,207847,1,6,25-May-15,13159,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270088,207847,1,7,25-May-15,13160,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270089,207847,1,8,25-May-15,82247,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270090,207847,1,9,25-May-15,13161,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270091,207847,1,10,25-May-15,13162,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270092,207847,1,11,25-May-15,13163,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270093,207847,1,12,25-May-15,13164,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270094,207847,1,13,25-May-15,13165,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270095,207847,1,14,25-May-15,13166,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270096,207847,1,15,25-May-15,13167,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270097,207847,1,16,25-May-15,13168,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270098,207847,1,17,25-May-15,13169,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270099,207847,1,18,25-May-15,13170,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270100,207847,1,19,25-May-15,13171,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270101,207847,1,20,25-May-15,13172,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270102,207847,1,21,25-May-15,82248,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270103,207847,1,22,25-May-15,99058,ITEM,1569,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270104,207847,1,23,25-May-15,82246,ITEM,1046,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270105,207847,1,24,25-May-15,99056,ITEM,784.5,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3270106,207847,1,25,25-May-15,99057,ITEM,784.5,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3289889,208285,1,1,19-May-15,123202,ITEM,359,,,,,N,,,,,,,,,,,N,,,,,3609
INVOICE_ACCOUNTING,3289890,208285,1,2,19-May-15,123202,ITEM,450,,,,,N,,,,,,,,,,,N,,,,,2780
INVOICE_ACCOUNTING,3289891,208285,1,3,19-May-15,123202,ITEM,430,,,,,N,,,,,,,,,,,N,,,,,3612
INVOICE_ACCOUNTING,3289892,208285,1,4,19-May-15,13532,ITEM,490,,,,,N,,,,,,,,,,,N,,,,,2779
INVOICE_ACCOUNTING,3267778,207794,1,1,3-Mar-15,13402,ACCRUAL,65506,,,,65506,N,,,,,,,,,246121,,N,,,,,
INVOICE_ACCOUNTING,3267779,207794,2,1,3-Mar-15,13402,ACCRUAL,507584,,,,507584,N,,,,,,,,,246122,,N,,,,,
INVOICE_ACCOUNTING,3267780,207794,3,1,3-Mar-15,13402,ACCRUAL,666192,,,,666192,N,,,,,,,,,246126,,N,,,,,
INVOICE_ACCOUNTING,3267781,207794,4,1,3-Mar-15,13402,ACCRUAL,1057236,,,,1057236,N,,,,,,,,,246124,,N,,,,,
INVOICE_ACCOUNTING,3267782,207794,5,1,3-Mar-15,13402,ACCRUAL,420160,,,,420160,N,,,,,,,,,246125,,N,,,,,
INVOICE_ACCOUNTING,3267783,207794,6,1,3-Mar-15,13402,ACCRUAL,1137669,,,,1137669,N,,,,,,,,,246123,,N,,,,,
INVOICE_ACCOUNTING,3295008,208405,1,1,4-Jun-15,12975,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295009,208405,1,2,4-Jun-15,12976,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295010,208405,1,3,4-Jun-15,12977,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295011,208405,1,4,4-Jun-15,13574,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295012,208405,1,5,4-Jun-15,13575,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295013,208405,1,6,4-Jun-15,12979,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295014,208405,1,7,4-Jun-15,12980,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295015,208405,1,8,4-Jun-15,12981,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295016,208405,1,9,4-Jun-15,12982,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295017,208405,1,10,4-Jun-15,12983,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295018,208405,1,11,4-Jun-15,12984,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295019,208405,1,12,4-Jun-15,12985,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295020,208405,1,13,4-Jun-15,12986,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295021,208405,1,14,4-Jun-15,12987,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295022,208405,1,15,4-Jun-15,12988,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295023,208405,1,16,4-Jun-15,12989,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295024,208405,1,17,4-Jun-15,12990,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295025,208405,1,18,4-Jun-15,12991,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295026,208405,1,19,4-Jun-15,12992,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295027,208405,1,20,4-Jun-15,83883,ITEM,124.5,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295028,208405,1,21,4-Jun-15,83884,ITEM,124.5,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295029,208405,1,22,4-Jun-15,89130,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295030,208405,1,23,4-Jun-15,83886,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295031,208405,1,24,4-Jun-15,83887,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295032,208405,1,25,4-Jun-15,99059,ITEM,124.5,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3295033,208405,1,26,4-Jun-15,20151,ITEM,124.5,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306920,208651,1,1,6-Jun-15,13087,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306921,208651,1,2,6-Jun-15,82257,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306922,208651,1,3,6-Jun-15,13092,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306923,208651,1,4,6-Jun-15,13091,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306924,208651,1,5,6-Jun-15,13092,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306925,208651,1,7,6-Jun-15,13093,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306926,208651,1,8,6-Jun-15,13094,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306927,208651,1,10,6-Jun-15,13083,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306928,208651,1,11,6-Jun-15,13084,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306929,208651,1,12,6-Jun-15,13085,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306930,208651,1,13,6-Jun-15,13584,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306931,208651,1,14,6-Jun-15,82258,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306932,208651,1,15,6-Jun-15,13585,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306933,208651,1,16,6-Jun-15,13090,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306934,208651,1,17,6-Jun-15,13095,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306935,208651,1,18,6-Jun-15,13096,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306936,208651,1,19,6-Jun-15,13097,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306937,208651,1,20,6-Jun-15,13098,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306938,208651,1,21,6-Jun-15,13099,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306939,208651,1,22,6-Jun-15,13100,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306940,208651,1,24,6-Jun-15,13510,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306941,208651,1,25,6-Jun-15,13088,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306942,208651,1,26,6-Jun-15,99050,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306943,208651,1,27,6-Jun-15,13509,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3306944,208651,1,28,6-Jun-15,99051,ITEM,4080.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302918,208553,1,1,5-Jun-15,13137,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302919,208553,1,2,5-Jun-15,13138,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302920,208553,1,3,5-Jun-15,13139,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302921,208553,1,4,5-Jun-15,13590,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302922,208553,1,5,5-Jun-15,82253,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302923,208553,1,6,5-Jun-15,13591,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302924,208553,1,7,5-Jun-15,13141,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302925,208553,1,8,5-Jun-15,82254,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302926,208553,1,9,5-Jun-15,13143,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302927,208553,1,10,5-Jun-15,13144,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302928,208553,1,11,5-Jun-15,13145,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302929,208553,1,12,5-Jun-15,13146,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302930,208553,1,13,5-Jun-15,13147,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302931,208553,1,14,5-Jun-15,13148,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302932,208553,1,15,5-Jun-15,13149,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302933,208553,1,16,5-Jun-15,13150,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302934,208553,1,17,5-Jun-15,13151,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302935,208553,1,18,5-Jun-15,13152,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302936,208553,1,19,5-Jun-15,13153,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302937,208553,1,20,5-Jun-15,13154,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302938,208553,1,22,5-Jun-15,82256,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302939,208553,1,23,5-Jun-15,13142,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302940,208553,1,24,5-Jun-15,99054,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302941,208553,1,25,5-Jun-15,13804,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3302942,208553,1,26,5-Jun-15,99055,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320299,209005,1,1,11-Jun-15,12975,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320300,209005,1,2,11-Jun-15,12976,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320301,209005,1,3,11-Jun-15,12977,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320302,209005,1,4,11-Jun-15,13574,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320303,209005,1,5,11-Jun-15,13575,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320304,209005,1,6,11-Jun-15,12979,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320305,209005,1,7,11-Jun-15,12980,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320306,209005,1,8,11-Jun-15,12981,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320307,209005,1,9,11-Jun-15,12982,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320308,209005,1,10,11-Jun-15,12983,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320309,209005,1,11,11-Jun-15,12984,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320310,209005,1,12,11-Jun-15,12985,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320311,209005,1,13,11-Jun-15,12986,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320312,209005,1,14,11-Jun-15,12987,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320313,209005,1,15,11-Jun-15,12988,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320314,209005,1,16,11-Jun-15,12989,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320315,209005,1,17,11-Jun-15,12990,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320316,209005,1,18,11-Jun-15,12991,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320317,209005,1,19,11-Jun-15,12992,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320318,209005,1,20,11-Jun-15,83883,ITEM,124.5,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320319,209005,1,21,11-Jun-15,83884,ITEM,124.5,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320320,209005,1,22,11-Jun-15,89130,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320321,209005,1,23,11-Jun-15,83886,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320322,209005,1,24,11-Jun-15,83887,ITEM,166,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3320323,209005,1,25,11-Jun-15,99059,ITEM,124.5,,,,,N,,,,,,,,,,,N,,,,,
