"PO_ACCOUNTING_LINE_ID","PO_SHIPMENT_ID","ACCOUNTING_LINE_NUM","COA_ID","CHARGE_ACCOUNT_ID","QTY","CHARGE_AMOUNT","REQUISITION_REF","DELIVER_TO_GEOGRAPHY_ID","DELIVER_TO_PERSON_ID","EXCHANGE_RATE_DATE","EXCHANGE_RATE","DESTINATION_TYPE","PROJECT_ID","EXPENDITURE_TYPE"
182121,177094,1,1,13401,85,97.75,149902,207,57,16/JAN/04,,"INVENTORY",,""
182122,177095,1,1,13401,85,97.75,149904,207,57,16/JAN/04,,"INVENTORY",,""
182123,177096,1,1,13401,85,97.75,149905,207,57,16/JAN/04,,"INVENTORY",,""
182124,177097,1,1,13401,85,97.75,149906,207,57,16/JAN/04,,"INVENTORY",,""
182125,177098,1,1,13401,750,1282.5,149882,207,57,16/JAN/04,,"INVENTORY",,""
182126,177099,1,1,13401,451,771.21,149883,207,57,16/JAN/04,,"INVENTORY",,""
182127,177100,1,1,13401,750,28845,149888,207,57,16/JAN/04,,"INVENTORY",,""
182128,177101,1,1,13401,451,17345.46,149889,207,57,16/JAN/04,,"INVENTORY",,""
182129,177102,1,1,13401,95,162.45,149933,207,57,16/JAN/04,,"INVENTORY",,""
182130,177103,1,1,13401,195,333.45,149934,207,57,16/JAN/04,,"INVENTORY",,""
182131,177104,1,1,13401,710,1214.1,149921,207,57,16/JAN/04,,"INVENTORY",,""
182132,177105,1,1,13401,710,18204.4,149924,207,57,16/JAN/04,,"INVENTORY",,""
182133,177106,1,1,13401,158,270.18,149932,207,57,16/JAN/04,,"INVENTORY",,""
182134,177107,1,1,13401,158,4051.12,150021,207,57,16/JAN/04,,"INVENTORY",,""
182135,177108,1,1,13401,275,577.5,150024,207,57,22/JAN/04,,"INVENTORY",,""
182136,177109,1,1,13401,457,141715.7,150029,207,57,22/JAN/04,,"INVENTORY",,""
182138,177111,1,1,13401,156,154182.6,150031,207,57,22/JAN/04,,"INVENTORY",,""
182208,177181,1,1,13401,320,36921.6,150121,209,57,16/JAN/04,,"INVENTORY",,""
182209,177182,1,1,13401,220,25383.6,150122,209,57,16/JAN/04,,"INVENTORY",,""
182210,177183,1,1,13401,273,23333.31,150144,209,57,16/JAN/04,,"INVENTORY",,""
182211,177184,1,1,13401,378,32307.66,150145,209,57,16/JAN/04,,"INVENTORY",,""
182212,177185,1,1,13401,370,55340.9,150108,209,57,16/JAN/04,,"INVENTORY",,""
182213,177186,1,1,13401,181,27072.17,150109,209,57,16/JAN/04,,"INVENTORY",,""
182214,177187,1,1,13401,185,30042.15,150159,209,57,16/JAN/04,,"INVENTORY",,""
182216,177189,1,1,13401,213,1226.88,150061,209,57,,,"INVENTORY",,""
182217,177190,1,1,13401,115,662.4,150062,209,57,,,"INVENTORY",,""
182218,177191,1,1,13401,320,5468.8,150151,209,57,,,"INVENTORY",,""
182219,177192,1,1,13401,220,3759.8,150152,209,57,,,"INVENTORY",,""
182220,177193,1,1,13401,320,8204.8,150153,209,57,,,"INVENTORY",,""
182221,177194,1,1,13401,220,5640.8,150154,209,57,,,"INVENTORY",,""
182222,177195,1,1,13401,185,3161.65,150135,209,57,,,"INVENTORY",,""
182223,177196,1,1,13401,122,2084.98,150136,209,57,,,"INVENTORY",,""
182224,177197,1,1,13401,185,4743.4,150137,209,57,,,"INVENTORY",,""
182225,177198,1,1,13401,122,3128.08,150138,209,57,,,"INVENTORY",,""
182226,177199,1,1,13401,273,21861.84,150140,209,57,,,"INVENTORY",,""
182228,177201,1,1,13401,273,4665.57,150100,209,57,,,"INVENTORY",,""
182229,177202,1,1,13401,378,6460.02,150101,209,57,,,"INVENTORY",,""
182230,177203,1,1,13401,370,93291.8,150104,209,57,,,"INVENTORY",,""
182232,177205,1,1,13401,370,6323.3,150081,209,57,,,"INVENTORY",,""
182233,177206,1,1,13401,181,3093.29,150082,209,57,,,"INVENTORY",,""
182240,177213,1,1,13401,320,36921.6,150117,209,57,16/JAN/04,,"INVENTORY",,""
182241,177214,1,1,13401,220,25383.6,150118,209,57,16/JAN/04,,"INVENTORY",,""
182242,177215,1,1,13401,320,6838.4,150129,209,57,16/JAN/04,,"INVENTORY",,""
182243,177216,1,1,13401,220,4701.4,150130,209,57,16/JAN/04,,"INVENTORY",,""
182244,177217,1,1,13401,320,8204.8,150091,209,57,16/JAN/04,,"INVENTORY",,""
182246,177219,1,1,13401,185,37247.9,150155,209,57,16/JAN/04,,"INVENTORY",,""
182247,177220,1,1,13401,122,24563.48,150156,209,57,16/JAN/04,,"INVENTORY",,""
182248,177221,1,1,13401,185,3953.45,150165,209,57,16/JAN/04,,"INVENTORY",,""
182249,177222,1,1,13401,122,2607.14,150166,209,57,16/JAN/04,,"INVENTORY",,""
182250,177223,1,1,13401,199,5952.09,150133,209,57,16/JAN/04,,"INVENTORY",,""
182251,177224,1,1,13401,122,3649.02,150134,209,57,16/JAN/04,,"INVENTORY",,""
182252,177225,1,1,13401,273,5834.01,150139,209,57,16/JAN/04,,"INVENTORY",,""
182253,177226,1,1,13401,378,8077.86,150093,209,57,16/JAN/04,,"INVENTORY",,""
182254,177227,1,1,13401,273,4665.57,150098,209,57,16/JAN/04,,"INVENTORY",,""
182255,177228,1,1,13401,378,6460.02,150099,209,57,16/JAN/04,,"INVENTORY",,""
182256,177229,1,1,13401,370,7906.9,150073,209,57,16/JAN/04,,"INVENTORY",,""
182257,177230,1,1,13401,181,3867.97,150074,209,57,16/JAN/04,,"INVENTORY",,""
182258,177231,1,1,13401,213,91.59,150113,209,57,16/JAN/04,,"INVENTORY",,""
182259,177232,1,1,13401,115,49.45,150114,209,57,16/JAN/04,,"INVENTORY",,""
182260,177233,1,1,13401,320,38291.2,150119,209,57,16/JAN/04,,"INVENTORY",,""
182261,177234,1,1,13401,220,26325.2,150120,209,57,16/JAN/04,,"INVENTORY",,""
182262,177235,1,1,13401,320,547.2,150127,209,57,16/JAN/04,,"INVENTORY",,""
182263,177236,1,1,13401,220,376.2,150128,209,57,16/JAN/04,,"INVENTORY",,""
182264,177237,1,1,13401,320,12307.2,150124,209,57,16/JAN/04,,"INVENTORY",,""
182265,177238,1,1,13401,220,8461.2,150125,209,57,16/JAN/04,,"INVENTORY",,""
182266,177239,1,1,13401,185,29409.45,150157,209,57,16/JAN/04,,"INVENTORY",,""
182267,177240,1,1,13401,122,19394.34,150158,209,57,16/JAN/04,,"INVENTORY",,""
182268,177241,1,1,13401,185,316.35,150163,209,57,16/JAN/04,,"INVENTORY",,""
182269,177242,1,1,13401,122,208.62,150164,209,57,16/JAN/04,,"INVENTORY",,""
182270,177243,1,1,13401,185,7115.1,150169,209,57,16/JAN/04,,"INVENTORY",,""
182271,177244,1,1,13401,122,4692.12,150150,209,57,16/JAN/04,,"INVENTORY",,""
182272,177245,1,1,13401,273,466.83,150148,209,57,16/JAN/04,,"INVENTORY",,""
182273,177246,1,1,13401,378,646.38,150149,209,57,16/JAN/04,,"INVENTORY",,""
182274,177247,1,1,13401,273,6999.72,150096,209,57,16/JAN/04,,"INVENTORY",,""
182275,177248,1,1,13401,378,9691.92,150097,209,57,16/JAN/04,,"INVENTORY",,""
182276,177249,1,1,13401,370,632.7,150112,209,57,16/JAN/04,,"INVENTORY",,""
182277,177250,1,1,13401,181,309.51,150072,209,57,16/JAN/04,,"INVENTORY",,""
182278,177251,1,1,13401,370,9486.8,150077,209,57,16/JAN/04,,"INVENTORY",,""
182279,177252,1,1,13401,181,4640.84,150078,209,57,16/JAN/04,,"INVENTORY",,""
182280,177253,1,1,13401,258,541.8,150085,209,57,22/JAN/04,,"INVENTORY",,""
182281,177254,1,1,13401,462,143266.2,150090,209,57,22/JAN/04,,"INVENTORY",,""
182282,177255,1,1,13401,7,2170.7,150065,209,57,22/JAN/04,,"INVENTORY",,""
182283,177256,1,1,13401,161,159124.35,150066,209,57,22/JAN/04,,"INVENTORY",,""
182284,177257,1,1,13401,7,6918.45,150067,209,57,22/JAN/04,,"INVENTORY",,""
182304,177277,1,1,13401,5,4941.75,150182,207,57,22/JAN/04,,"INVENTORY",,""
183109,178082,1,1,13401,164,33019.76,150741,207,57,16/JAN/04,,"INVENTORY",,""
183110,178083,1,1,13401,164,3504.68,150744,207,57,16/JAN/04,,"INVENTORY",,""
183111,178084,1,1,13401,22,658.02,150746,207,57,16/JAN/04,,"INVENTORY",,""
183112,178085,1,1,13401,164,4905.24,150747,207,57,16/JAN/04,,"INVENTORY",,""
183113,178086,1,1,13401,94,40.42,150695,207,57,16/JAN/04,,"INVENTORY",,""
183114,178087,1,1,13401,85,97.75,150703,207,57,16/JAN/04,,"INVENTORY",,""
183115,178088,1,1,13401,63,72.45,150704,207,57,16/JAN/04,,"INVENTORY",,""
183116,178089,1,1,13401,85,97.75,150737,207,57,16/JAN/04,,"INVENTORY",,""
183117,178090,1,1,13401,63,72.45,150738,207,57,16/JAN/04,,"INVENTORY",,""
183118,178091,1,1,13401,164,280.44,150743,207,57,16/JAN/04,,"INVENTORY",,""
183119,178092,1,1,13401,16,410.24,150711,207,57,16/JAN/04,,"INVENTORY",,""
183120,178093,1,1,13401,99,207.9,150713,207,57,22/JAN/04,,"INVENTORY",,""
183121,178094,1,1,13401,315,97681.5,150718,207,57,22/JAN/04,,"INVENTORY",,""
183122,178095,1,1,13401,17,16801.95,150719,207,57,22/JAN/04,,"INVENTORY",,""
182231,177204,1,1,13401,181,45637.34,150105,209,57,,,"INVENTORY",,""
183149,178122,1,1,13401,39,6333.21,150772,209,57,16/JAN/04,,"INVENTORY",,""
183150,178123,1,1,13401,108,17538.12,150782,209,57,16/JAN/04,,"INVENTORY",,""
183151,178124,1,1,13401,136,22085.04,150783,209,57,16/JAN/04,,"INVENTORY",,""
183152,178125,1,1,13401,87,501.12,150773,209,57,,,"INVENTORY",,""
183153,178126,1,1,13401,175,1008,150774,209,57,,,"INVENTORY",,""
183154,178127,1,1,13401,39,666.51,150802,209,57,,,"INVENTORY",,""
183155,178128,1,1,13401,108,1845.72,150755,209,57,,,"INVENTORY",,""
183156,178129,1,1,13401,136,2324.24,150756,209,57,,,"INVENTORY",,""
183157,178130,1,1,13401,39,999.96,150757,209,57,,,"INVENTORY",,""
183158,178131,1,1,13401,108,2769.12,150758,209,57,,,"INVENTORY",,""
183159,178132,1,1,13401,136,3487.04,150759,209,57,,,"INVENTORY",,""
183164,178137,1,1,13401,39,7852.26,150766,209,57,16/JAN/04,,"INVENTORY",,""
183165,178138,1,1,13401,108,21744.72,150767,209,57,16/JAN/04,,"INVENTORY",,""
183166,178139,1,1,13401,136,27382.24,150768,209,57,16/JAN/04,,"INVENTORY",,""
183167,178140,1,1,13401,39,833.43,150790,209,57,16/JAN/04,,"INVENTORY",,""
183168,178141,1,1,13401,108,2307.96,150791,209,57,16/JAN/04,,"INVENTORY",,""
183169,178142,1,1,13401,136,2906.32,150792,209,57,16/JAN/04,,"INVENTORY",,""
183170,178143,1,1,13401,75,2243.25,150799,209,57,16/JAN/04,,"INVENTORY",,""
183171,178144,1,1,13401,108,3230.28,150800,209,57,16/JAN/04,,"INVENTORY",,""
183172,178145,1,1,13401,136,4067.76,150801,209,57,16/JAN/04,,"INVENTORY",,""
183173,178146,1,1,13401,87,37.41,150781,209,57,16/JAN/04,,"INVENTORY",,""
183174,178147,1,1,13401,175,75.25,150763,209,57,16/JAN/04,,"INVENTORY",,""
183175,178148,1,1,13401,39,6199.83,150769,209,57,16/JAN/04,,"INVENTORY",,""
183176,178149,1,1,13401,108,17168.76,150770,209,57,16/JAN/04,,"INVENTORY",,""
183177,178150,1,1,13401,136,21619.92,150771,209,57,16/JAN/04,,"INVENTORY",,""
183178,178151,1,1,13401,39,66.69,150787,209,57,16/JAN/04,,"INVENTORY",,""
183179,178152,1,1,13401,108,184.68,150788,209,57,16/JAN/04,,"INVENTORY",,""
183180,178153,1,1,13401,136,232.56,150789,209,57,16/JAN/04,,"INVENTORY",,""
183181,178154,1,1,13401,39,1499.94,150796,209,57,16/JAN/04,,"INVENTORY",,""
183182,178155,1,1,13401,108,4153.68,150797,209,57,16/JAN/04,,"INVENTORY",,""
183183,178156,1,1,13401,136,5230.56,150798,209,57,16/JAN/04,,"INVENTORY",,""
183184,178157,1,1,13401,164,344.4,150761,209,57,22/JAN/04,,"INVENTORY",,""
183185,178158,1,1,13401,323,100162.3,150751,209,57,22/JAN/04,,"INVENTORY",,""
183186,178159,1,1,13401,122,120578.7,150752,209,57,22/JAN/04,,"INVENTORY",,""
182139,177112,1,1,13401,10,9883.5,150032,207,57,22/JAN/04,,"INVENTORY",,""
182116,177089,1,1,13401,85,97.75,149971,207,57,16/JAN/04,,"INVENTORY",,""
182059,177032,1,1,13401,750,19230,149894,207,57,,,"INVENTORY",,""
182043,177016,1,1,13401,710,60683.7,149919,207,57,16/JAN/04,,"INVENTORY",,""
182245,177218,1,1,13401,220,5640.8,150092,209,57,16/JAN/04,,"INVENTORY",,""
182227,177200,1,1,13401,378,30270.24,150141,209,57,,,"INVENTORY",,""
182137,177110,1,1,13401,10,3101,150030,207,57,22/JAN/04,,"INVENTORY",,""
182118,177091,1,1,13401,85,97.75,149973,207,57,16/JAN/04,,"INVENTORY",,""
182098,177071,1,1,13401,575,12287.75,149884,207,57,16/JAN/04,,"INVENTORY",,""
183095,178068,1,1,13401,85,1816.45,150729,207,57,,,"INVENTORY",,""
183096,178069,1,1,13401,63,1346.31,150730,207,57,,,"INVENTORY",,""
183097,178070,1,1,13401,164,2802.76,150709,207,57,,,"INVENTORY",,""
183098,178071,1,1,13401,164,4204.96,150710,207,57,,,"INVENTORY",,""
184073,179046,1,1,13401,5,1006.7,151412,209,57,16/JAN/04,,"INVENTORY",,""
184074,179047,1,1,13401,31,6241.54,151413,209,57,16/JAN/04,,"INVENTORY",,""
184075,179048,1,1,13401,5,106.85,151382,209,57,16/JAN/04,,"INVENTORY",,""
184076,179049,1,1,13401,31,662.47,151383,209,57,16/JAN/04,,"INVENTORY",,""
184077,179050,1,1,13401,19,568.29,151388,209,57,16/JAN/04,,"INVENTORY",,""
184078,179051,1,1,13401,31,927.21,151389,209,57,16/JAN/04,,"INVENTORY",,""
184079,179052,1,1,13401,130,2778.1,151362,209,57,16/JAN/04,,"INVENTORY",,""
184080,179053,1,1,13401,402,8590.74,151363,209,57,16/JAN/04,,"INVENTORY",,""
184081,179054,1,1,13401,437,9338.69,151364,209,57,16/JAN/04,,"INVENTORY",,""
184082,179055,1,1,13401,130,2221.7,151341,209,57,16/JAN/04,,"INVENTORY",,""
184083,179056,1,1,13401,402,6870.18,151342,209,57,16/JAN/04,,"INVENTORY",,""
184084,179057,1,1,13401,437,7468.33,151343,209,57,16/JAN/04,,"INVENTORY",,""
184085,179058,1,1,13401,98,42.14,151408,209,57,16/JAN/04,,"INVENTORY",,""
184086,179059,1,1,13401,269,115.67,151409,209,57,16/JAN/04,,"INVENTORY",,""
184087,179060,1,1,13401,5,794.85,151414,209,57,16/JAN/04,,"INVENTORY",,""
184088,179061,1,1,13401,31,4928.07,151415,209,57,16/JAN/04,,"INVENTORY",,""
184089,179062,1,1,13401,5,8.55,151380,209,57,16/JAN/04,,"INVENTORY",,""
184090,179063,1,1,13401,31,53.01,151381,209,57,16/JAN/04,,"INVENTORY",,""
184091,179064,1,1,13401,5,192.3,151386,209,57,16/JAN/04,,"INVENTORY",,""
183954,178927,1,1,13401,353,30170.91,151294,207,57,16/JAN/04,,"INVENTORY",,""
183955,178928,1,1,13401,625,53418.75,151295,207,57,16/JAN/04,,"INVENTORY",,""
183956,178929,1,1,13401,13,74.88,151305,207,57,,,"INVENTORY",,""
183957,178930,1,1,13401,380,2188.8,151306,207,57,,,"INVENTORY",,""
183958,178931,1,1,13401,180,3076.2,151289,207,57,,,"INVENTORY",,""
183959,178932,1,1,13401,180,4615.2,151290,207,57,,,"INVENTORY",,""
183960,178933,1,1,13401,353,28268.24,151292,207,57,,,"INVENTORY",,""
183961,178934,1,1,13401,625,50050,151293,207,57,,,"INVENTORY",,""
183962,178935,1,1,13401,353,6032.77,151262,207,57,,,"INVENTORY",,""
183963,178936,1,1,13401,625,10681.25,151263,207,57,,,"INVENTORY",,""
183964,178937,1,1,13401,134,33786.76,151271,207,57,,,"INVENTORY",,""
183965,178938,1,1,13401,134,2290.06,151279,207,57,,,"INVENTORY",,""
183971,178944,1,1,13401,180,36241.2,151258,207,57,16/JAN/04,,"INVENTORY",,""
183972,178945,1,1,13401,180,3846.6,151261,207,57,16/JAN/04,,"INVENTORY",,""
184911,179884,1,1,13401,35,897.4,151933,207,57,,,"INVENTORY",,""
184912,179885,1,1,13401,245,6281.8,151934,207,57,,,"INVENTORY",,""
184913,179886,1,1,13401,431,108672.34,151908,207,57,,,"INVENTORY",,""
184914,179887,1,1,13401,431,7365.79,151906,207,57,,,"INVENTORY",,""
183973,178946,1,1,13401,6,179.46,151287,207,57,16/JAN/04,,"INVENTORY",,""
183974,178947,1,1,13401,180,5383.8,151288,207,57,16/JAN/04,,"INVENTORY",,""
183975,178948,1,1,13401,353,7543.61,151300,207,57,16/JAN/04,,"INVENTORY",,""
183976,178949,1,1,13401,625,13356.25,151301,207,57,16/JAN/04,,"INVENTORY",,""
183977,178950,1,1,13401,353,6032.77,151265,207,57,16/JAN/04,,"INVENTORY",,""
183978,178951,1,1,13401,625,10681.25,151266,207,57,16/JAN/04,,"INVENTORY",,""
183979,178952,1,1,13401,134,2863.58,151275,207,57,16/JAN/04,,"INVENTORY",,""
183980,178953,1,1,13401,13,5.59,151254,207,57,16/JAN/04,,"INVENTORY",,""
183981,178954,1,1,13401,380,163.4,151255,207,57,16/JAN/04,,"INVENTORY",,""
183982,178955,1,1,13401,180,307.8,151260,207,57,16/JAN/04,,"INVENTORY",,""
183983,178956,1,1,13401,353,603.63,151298,207,57,16/JAN/04,,"INVENTORY",,""
183984,178957,1,1,13401,625,1068.75,151299,207,57,16/JAN/04,,"INVENTORY",,""
183985,178958,1,1,13401,10,256.4,151304,207,57,16/JAN/04,,"INVENTORY",,""
183986,178959,1,1,13401,353,9050.92,151291,207,57,16/JAN/04,,"INVENTORY",,""
183987,178960,1,1,13401,625,16025,151264,207,57,16/JAN/04,,"INVENTORY",,""
183988,178961,1,1,13401,134,229.14,151274,207,57,16/JAN/04,,"INVENTORY",,""
183989,178962,1,1,13401,134,3435.76,151277,207,57,16/JAN/04,,"INVENTORY",,""
183990,178963,1,1,13401,347,728.7,151280,207,57,22/JAN/04,,"INVENTORY",,""
183991,178964,1,1,13401,373,115667.3,151285,207,57,22/JAN/04,,"INVENTORY",,""
183992,178965,1,1,13401,110,108718.5,151267,207,57,22/JAN/04,,"INVENTORY",,""
183094,178067,1,1,13401,94,541.44,150707,207,57,,,"INVENTORY",,""
184052,179025,1,1,13401,130,11111.1,151372,209,57,16/JAN/04,,"INVENTORY",,""
184053,179026,1,1,13401,402,34358.94,151373,209,57,16/JAN/04,,"INVENTORY",,""
184054,179027,1,1,13401,437,37350.39,151374,209,57,16/JAN/04,,"INVENTORY",,""
184055,179028,1,1,13401,5,811.95,151416,209,57,16/JAN/04,,"INVENTORY",,""
184056,179029,1,1,13401,31,5034.09,151417,209,57,16/JAN/04,,"INVENTORY",,""
184057,179030,1,1,13401,98,564.48,151400,209,57,,,"INVENTORY",,""
184058,179031,1,1,13401,269,1549.44,151401,209,57,,,"INVENTORY",,""
184059,179032,1,1,13401,5,85.45,151391,209,57,,,"INVENTORY",,""
184060,179033,1,1,13401,31,529.79,151390,209,57,,,"INVENTORY",,""
184061,179034,1,1,13401,5,128.2,151392,209,57,,,"INVENTORY",,""
184062,179035,1,1,13401,31,794.84,151393,209,57,,,"INVENTORY",,""
184063,179036,1,1,13401,130,10410.4,151394,209,57,,,"INVENTORY",,""
184064,179037,1,1,13401,402,32192.16,151395,209,57,,,"INVENTORY",,""
184065,179038,1,1,13401,437,34994.96,151396,209,57,,,"INVENTORY",,""
184066,179039,1,1,13401,130,2221.7,151344,209,57,,,"INVENTORY",,""
184067,179040,1,1,13401,402,6870.18,151345,209,57,,,"INVENTORY",,""
184068,179041,1,1,13401,437,7468.33,151346,209,57,,,"INVENTORY",,""
184092,179065,1,1,13401,31,1192.26,151387,209,57,16/JAN/04,,"INVENTORY",,""
184093,179066,1,1,13401,130,222.3,151378,209,57,16/JAN/04,,"INVENTORY",,""
184094,179067,1,1,13401,402,687.42,151379,209,57,16/JAN/04,,"INVENTORY",,""
184095,179068,1,1,13401,437,747.27,151361,209,57,16/JAN/04,,"INVENTORY",,""
184096,179069,1,1,13401,156,3999.84,151368,209,57,16/JAN/04,,"INVENTORY",,""
184097,179070,1,1,13401,402,10307.28,151369,209,57,16/JAN/04,,"INVENTORY",,""
184098,179071,1,1,13401,437,11204.68,151370,209,57,16/JAN/04,,"INVENTORY",,""
184099,179072,1,1,13401,264,554.4,151351,209,57,22/JAN/04,,"INVENTORY",,""
184100,179073,1,1,13401,353,109465.3,151358,209,57,22/JAN/04,,"INVENTORY",,""
184101,179074,1,1,13401,104,102788.4,151359,209,57,22/JAN/04,,"INVENTORY",,""
184123,179096,1,1,13401,5,1550.5,151434,207,57,22/JAN/04,,"INVENTORY",,""
184124,179097,1,1,13401,5,4941.75,151435,207,57,22/JAN/04,,"INVENTORY",,""
184899,179872,1,1,13401,68,1453.16,151993,207,57,,,"INVENTORY",,""
184900,179873,1,1,13401,85,1816.45,151994,207,57,,,"INVENTORY",,""
184901,179874,1,1,13401,85,1816.45,151995,207,57,,,"INVENTORY",,""
184902,179875,1,1,13401,85,1816.45,151996,207,57,,,"INVENTORY",,""
184903,179876,1,1,13401,764,16326.68,151949,207,57,,,"INVENTORY",,""
184904,179877,1,1,13401,99,2115.63,151976,207,57,,,"INVENTORY",,""
184905,179878,1,1,13401,85,1816.45,151977,207,57,,,"INVENTORY",,""
184906,179879,1,1,13401,85,1816.45,151978,207,57,,,"INVENTORY",,""
184907,179880,1,1,13401,85,1816.45,151979,207,57,,,"INVENTORY",,""
184908,179881,1,1,13401,85,1816.45,151980,207,57,,,"INVENTORY",,""
184909,179882,1,1,13401,35,598.15,151931,207,57,,,"INVENTORY",,""
184910,179883,1,1,13401,245,4187.05,151932,207,57,,,"INVENTORY",,""
185246,180219,1,1,13401,134,3435.76,152220,207,57,16/JAN/04,,"INVENTORY",,""
185247,180220,1,1,13401,9,2790.9,152237,207,57,22/JAN/04,,"INVENTORY",,""
185248,180221,1,1,13401,10,3101,152238,207,57,22/JAN/04,,"INVENTORY",,""
185249,180222,1,1,13401,8,7906.8,152239,207,57,22/JAN/04,,"INVENTORY",,""
185257,180230,1,1,13401,233,37836.87,152252,209,57,16/JAN/04,,"INVENTORY",,""
185258,180231,1,1,13401,34,195.84,152259,209,57,,,"INVENTORY",,""
185260,180233,1,1,13401,233,5974.12,152263,209,57,,,"INVENTORY",,""
185263,180236,1,1,13401,233,46912.22,152250,209,57,16/JAN/04,,"INVENTORY",,""
185264,180237,1,1,13401,233,4979.21,152255,209,57,16/JAN/04,,"INVENTORY",,""
185265,180238,1,1,13401,233,6969.03,152258,209,57,16/JAN/04,,"INVENTORY",,""
185266,180239,1,1,13401,34,14.62,152248,209,57,16/JAN/04,,"INVENTORY",,""
185267,180240,1,1,13401,233,37040.01,152251,209,57,16/JAN/04,,"INVENTORY",,""
185268,180241,1,1,13401,233,398.43,152254,209,57,16/JAN/04,,"INVENTORY",,""
185269,180242,1,1,13401,233,8961.18,152257,209,57,16/JAN/04,,"INVENTORY",,""
185270,180243,1,1,13401,22,6822.2,152264,209,57,22/JAN/04,,"INVENTORY",,""
185271,180244,1,1,13401,7,2170.7,152265,209,57,22/JAN/04,,"INVENTORY",,""
185327,180300,1,1,13401,15,4651.5,152276,207,57,22/JAN/04,,"INVENTORY",,""
185328,180301,1,1,13401,13,12848.55,152277,207,57,22/JAN/04,,"INVENTORY",,""
185329,180302,1,1,13401,7,6918.45,152279,209,57,22/JAN/04,,"INVENTORY",,""
185024,179997,1,1,13401,115,196.65,152027,209,57,16/JAN/04,,"INVENTORY",,""
185272,180245,1,1,13401,3,2965.05,152243,209,57,22/JAN/04,,"INVENTORY",,""
185273,180246,1,1,13401,7,6918.45,152244,209,57,22/JAN/04,,"INVENTORY",,""
184941,179914,1,1,13401,245,49328.3,151919,207,57,16/JAN/04,,"INVENTORY",,""
184942,179915,1,1,13401,35,747.95,151924,207,57,16/JAN/04,,"INVENTORY",,""
184943,179916,1,1,13401,245,5235.65,151925,207,57,16/JAN/04,,"INVENTORY",,""
184944,179917,1,1,13401,16,478.56,151928,207,57,16/JAN/04,,"INVENTORY",,""
184945,179918,1,1,13401,35,1046.85,151929,207,57,16/JAN/04,,"INVENTORY",,""
184946,179919,1,1,13401,245,7327.95,151930,207,57,16/JAN/04,,"INVENTORY",,""
184947,179920,1,1,13401,431,9210.47,151912,207,57,16/JAN/04,,"INVENTORY",,""
184948,179921,1,1,13401,426,489.9,151937,207,57,16/JAN/04,,"INVENTORY",,""
184949,179922,1,1,13401,71,81.65,151938,207,57,16/JAN/04,,"INVENTORY",,""
184950,179923,1,1,13401,85,97.75,151939,207,57,16/JAN/04,,"INVENTORY",,""
184951,179924,1,1,13401,85,97.75,151940,207,57,16/JAN/04,,"INVENTORY",,""
184952,179925,1,1,13401,85,97.75,151941,207,57,16/JAN/04,,"INVENTORY",,""
184953,179926,1,1,13401,85,97.75,151942,207,57,16/JAN/04,,"INVENTORY",,""
184954,179927,1,1,13401,764,878.6,151966,207,57,16/JAN/04,,"INVENTORY",,""
184955,179928,1,1,13401,99,113.85,151967,207,57,16/JAN/04,,"INVENTORY",,""
184956,179929,1,1,13401,85,97.75,151968,207,57,16/JAN/04,,"INVENTORY",,""
184957,179930,1,1,13401,85,97.75,151969,207,57,16/JAN/04,,"INVENTORY",,""
184958,179931,1,1,13401,85,97.75,151970,207,57,16/JAN/04,,"INVENTORY",,""
184959,179932,1,1,13401,85,97.75,151971,207,57,16/JAN/04,,"INVENTORY",,""
184961,179934,1,1,13401,245,418.95,151923,207,57,16/JAN/04,,"INVENTORY",,""
184962,179935,1,1,13401,431,737.01,151911,207,57,16/JAN/04,,"INVENTORY",,""
184963,179936,1,1,13401,431,11050.84,151914,207,57,16/JAN/04,,"INVENTORY",,""
184964,179937,1,1,13401,346,726.6,151907,207,57,22/JAN/04,,"INVENTORY",,""
184965,179938,1,1,13401,273,84657.3,151902,207,57,22/JAN/04,,"INVENTORY",,""
184966,179939,1,1,13401,10,3101,151903,207,57,22/JAN/04,,"INVENTORY",,""
184967,179940,1,1,13401,10,9883.5,151904,207,57,22/JAN/04,,"INVENTORY",,""
184968,179941,1,1,13401,10,9883.5,151905,207,57,22/JAN/04,,"INVENTORY",,""
184995,179968,1,1,13401,229,19572.63,152066,209,57,16/JAN/04,,"INVENTORY",,""
184996,179969,1,1,13401,363,54293.91,152049,209,57,16/JAN/04,,"INVENTORY",,""
184997,179970,1,1,13401,114,18512.46,152022,209,57,16/JAN/04,,"INVENTORY",,""
184998,179971,1,1,13401,115,18674.85,152023,209,57,16/JAN/04,,"INVENTORY",,""
184999,179972,1,1,13401,148,852.48,152012,209,57,,,"INVENTORY",,""
185000,179973,1,1,13401,114,1948.26,152060,209,57,,,"INVENTORY",,""
185001,179974,1,1,13401,115,1965.35,152061,209,57,,,"INVENTORY",,""
185002,179975,1,1,13401,114,2922.96,152062,209,57,,,"INVENTORY",,""
185003,179976,1,1,13401,115,2948.6,152063,209,57,,,"INVENTORY",,""
185004,179977,1,1,13401,229,18338.32,152064,209,57,,,"INVENTORY",,""
185005,179978,1,1,13401,229,3913.61,152073,209,57,,,"INVENTORY",,""
185006,179979,1,1,13401,363,91526.82,152075,209,57,,,"INVENTORY",,""
