"INVOICE_ID","CREATION_DATE","SUPPLIER_ID","SUPPLIER_SITE_ID","INVOICE_NUMBER","CANCEL_FLAG","DESCRIPTION","DOCUMENT_TYPE","PAY_TERMS","PAYMENT_TERMS_ID","PAYMENT_DUE_DATE","INVOICE_DATE","CURRENCY_CODE","EXCHANGE_RATE_DATE","EXCHANGE_RATE","CURRENCY_RATE_TYPE","INVOICE_CURRENCY_AMOUNT","PAY_CURRENCY_CODE","INVOICE_AMOUNT","CREATION_METHOD","INVOICE_TYPE","INVOICE_SUB_TYPE","APPROVAL_REQUIRED","PAYMENT_TYPE","PAY_GROUP","INVOICE_RECEIVED_DATE"
154903,"26-JUL-2013",209,330,"BMI072606","N","","","Immediate",10001,"26-JUL-2013","26-JUL-2013","USD",,,"",118790,"USD",118790,"EXTERNAL","STANDARD","EXTERNAL","N","CHECK","STANDARD",""
154905,"26-JUL-2013",22,1971,"CSI072606","N","","","Immediate",10001,"26-JUL-2013","26-JUL-2013","USD",,,"",3740,"USD",3740,"EXTERNAL","STANDARD","EXTERNAL","N","CHECK","STANDARD",""
154993,"27-JUL-2013",147,259,"ERS-11877-118439","N","Receipt Invoice automatically created on 27-JUL-06","","45 Net (terms date + 45)",10003,"27-JUL-2013","27-JUL-2013","USD",,,"",78872.85,"USD",78872.85,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155014,"27-JUL-2013",21,41,"ERS-11886-118460","N","Receipt Invoice automatically created on 27-JUL-06","","Immediate",10001,"27-JUL-2013","27-JUL-2013","USD",,,"",133119,"USD",133119,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155021,"27-JUL-2013",147,259,"ERS-11893-118467","N","Receipt Invoice automatically created on 27-JUL-06","","45 Net (terms date + 45)",10003,"27-JUL-2013","27-JUL-2013","USD",,,"",22358.08,"USD",22358.08,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155071,"27-JUL-2013",5,6,"ERS-23470-118517","N","Receipt Invoice automatically created on 27-JUL-06","","2/10 NET 30",10014,"27-JUL-2013","27-JUL-2013","USD",,,"",165.87,"USD",165.87,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155064,"27-JUL-2013",22,42,"ERS-23463-118510","N","Receipt Invoice automatically created on 27-JUL-06","","4/10, 3/20, 2/30 Net  60",10009,"27-JUL-2013","27-JUL-2013","USD",,,"",873.12,"USD",873.12,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155077,"27-JUL-2013",21,41,"ERS-23476-118523","N","Receipt Invoice automatically created on 27-JUL-06","","Immediate",10001,"27-JUL-2013","27-JUL-2013","USD",,,"",1471.75,"USD",1471.75,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155081,"27-JUL-2013",21,41,"ERS-11920-118527","N","Receipt Invoice automatically created on 27-JUL-06","","Immediate",10001,"27-JUL-2013","27-JUL-2013","USD",,,"",2915.55,"USD",2915.55,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155124,"27-JUL-2013",5,6,"ERS-11963-118570","N","Receipt Invoice automatically created on 27-JUL-06","","2/10 NET 30",10014,"27-JUL-2013","27-JUL-2013","USD",,,"",3.01,"USD",3.01,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155005,"27-JUL-2013",5,6,"ERS-23444-118451","N","Receipt Invoice automatically created on 27-JUL-06","","2/10 NET 30",10014,"27-JUL-2013","27-JUL-2013","USD",,,"",14102,"USD",14102,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155012,"27-JUL-2013",21,41,"ERS-11884-118458","N","Receipt Invoice automatically created on 27-JUL-06","","Immediate",10001,"27-JUL-2013","27-JUL-2013","USD",,,"",67826.5,"USD",67826.5,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155019,"27-JUL-2013",147,259,"ERS-11891-118465","N","Receipt Invoice automatically created on 27-JUL-06","","45 Net (terms date + 45)",10003,"27-JUL-2013","27-JUL-2013","USD",,,"",564.48,"USD",564.48,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155023,"27-JUL-2013",147,259,"ERS-11895-118469","N","Receipt Invoice automatically created on 27-JUL-06","","45 Net (terms date + 45)",10003,"27-JUL-2013","27-JUL-2013","USD",,,"",6281.8,"USD",6281.8,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155038,"27-JUL-2013",5,6,"ERS-11910-118484","N","Receipt Invoice automatically created on 27-JUL-06","","2/10 NET 30",10014,"27-JUL-2013","27-JUL-2013","USD",,,"",104343.52,"USD",104343.52,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155091,"27-JUL-2013",21,41,"ERS-11930-118537","N","Receipt Invoice automatically created on 27-JUL-06","","Immediate",10001,"27-JUL-2013","27-JUL-2013","USD",,,"",63760.62,"USD",63760.62,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155101,"27-JUL-2013",147,259,"ERS-11940-118547","N","Receipt Invoice automatically created on 27-JUL-06","","45 Net (terms date + 45)",10003,"27-JUL-2013","27-JUL-2013","USD",,,"",22358.08,"USD",22358.08,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155102,"27-JUL-2013",147,259,"ERS-11941-118548","N","Receipt Invoice automatically created on 27-JUL-06","","45 Net (terms date + 45)",10003,"27-JUL-2013","27-JUL-2013","USD",,,"",1076.67,"USD",1076.67,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155068,"27-JUL-2013",22,42,"ERS-23467-118514","N","Receipt Invoice automatically created on 27-JUL-06","","4/10, 3/20, 2/30 Net  60",10009,"27-JUL-2013","27-JUL-2013","USD",,,"",2901.27,"USD",2901.27,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155106,"27-JUL-2013",147,259,"ERS-11945-118552","N","Receipt Invoice automatically created on 27-JUL-06","","45 Net (terms date + 45)",10003,"27-JUL-2013","27-JUL-2013","USD",,,"",29869.84,"USD",29869.84,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155110,"27-JUL-2013",22,42,"ERS-11949-118556","N","Receipt Invoice automatically created on 27-JUL-06","","4/10, 3/20, 2/30 Net  60",10009,"27-JUL-2013","27-JUL-2013","USD",,,"",729.74,"USD",729.74,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155034,"27-JUL-2013",22,42,"ERS-11906-118480","N","Receipt Invoice automatically created on 27-JUL-06","","4/10, 3/20, 2/30 Net  60",10009,"27-JUL-2013","27-JUL-2013","USD",,,"",7327.95,"USD",7327.95,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155046,"27-JUL-2013",147,259,"ERS-23445-118492","N","Receipt Invoice automatically created on 27-JUL-06","","45 Net (terms date + 45)",10003,"27-JUL-2013","27-JUL-2013","USD",,,"",376,"USD",376,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
155083,"27-JUL-2013",21,41,"ERS-11922-118529","N","Receipt Invoice automatically created on 27-JUL-06","","Immediate",10001,"27-JUL-2013","27-JUL-2013","USD",,,"",22610.96,"USD",22610.96,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
156089,"10-AUG-2013",22,42,"ERS-23499-119415","N","Receipt Invoice automatically created on 10-AUG-06","","4/10, 3/20, 2/30 Net  60",10009,"10-AUG-2013","10-AUG-2013","USD",,,"",44294.8,"USD",44294.8,"ERS","STANDARD","ERS","N","CHECK","STANDARD","10-AUG-2013 00:00"
156121,"10-AUG-2013",147,259,"ERS-11990-119447","N","Receipt Invoice automatically created on 10-AUG-06","","45 Net (terms date + 45)",10003,"10-AUG-2013","10-AUG-2013","USD",,,"",564.08,"USD",564.08,"ERS","STANDARD","ERS","N","CHECK","STANDARD","10-AUG-2013 00:00"
156124,"10-AUG-2013",22,42,"ERS-11993-119450","N","Receipt Invoice automatically created on 10-AUG-06","","4/10, 3/20, 2/30 Net  60",10009,"10-AUG-2013","10-AUG-2013","USD",,,"",4429.48,"USD",4429.48,"ERS","STANDARD","ERS","N","CHECK","STANDARD","10-AUG-2013 00:00"
156174,"10-AUG-2013",21,41,"ERS-12029-119500","N","Receipt Invoice automatically created on 10-AUG-06","","Immediate",10001,"10-AUG-2013","10-AUG-2013","USD",,,"",13954.5,"USD",13954.5,"ERS","STANDARD","ERS","N","CHECK","STANDARD","10-AUG-2013 00:00"
156096,"10-AUG-2013",5,6,"ERS-23506-119422","N","Receipt Invoice automatically created on 10-AUG-06","","2/10 NET 30",10014,"10-AUG-2013","10-AUG-2013","USD",,,"",6538.2,"USD",6538.2,"ERS","STANDARD","ERS","N","CHECK","STANDARD","10-AUG-2013 00:00"
156137,"10-AUG-2013",1718,4081,"ERS-10-AUG-06-119463","N","Receipt Invoice automatically created on 10-AUG-06","","45 Net (terms date + 45)",10003,"10-AUG-2013","10-AUG-2013","USD",,,"",22312.5,"USD",22312.5,"ERS","STANDARD","ERS","N","CHECK","STANDARD","10-AUG-2013 00:00"
155045,"27-JUL-2013",11,15,"ERS-11917-118491","N","Receipt Invoice automatically created on 27-JUL-06","","2/10 Net 45",10007,"27-JUL-2013","27-JUL-2013","USD",,,"",2909.2,"USD",2909.2,"ERS","STANDARD","ERS","N","EFT","EDI","27-JUL-2013 00:00"
155116,"27-JUL-2013",22,42,"ERS-11955-118562","N","Receipt Invoice automatically created on 27-JUL-06","","4/10, 3/20, 2/30 Net  60",10009,"27-JUL-2013","27-JUL-2013","USD",,,"",21744.72,"USD",21744.72,"ERS","STANDARD","ERS","N","CHECK","STANDARD","27-JUL-2013 00:00"
156114,"10-AUG-2013",21,41,"ERS-11983-119440","N","Receipt Invoice automatically created on 10-AUG-06","","Immediate",10001,"10-AUG-2013","10-AUG-2013","USD",,,"",2683.13,"USD",2683.13,"ERS","STANDARD","ERS","N","CHECK","STANDARD","10-AUG-2013 00:00"
156147,"10-AUG-2013",21,41,"ERS-12009-119473","N","Receipt Invoice automatically created on 10-AUG-06","","Immediate",10001,"10-AUG-2013","10-AUG-2013","USD",,,"",25.94,"USD",25.94,"ERS","STANDARD","ERS","N","CHECK","STANDARD","10-AUG-2013 00:00"
156213,"18-AUG-2013",9,12,"OSI081206","N","","","Immediate",10001,"18-AUG-2013","18-AUG-2013","USD",,,"",22330,"USD",22330,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
156491,"25-AUG-2013",5,6,"ERS-12037-119750","N","Receipt Invoice automatically created on 25-AUG-06","","2/10 NET 30",10014,"24-AUG-2013","24-AUG-2013","USD",24/AUG/06,1,"",60.2,"USD",60.2,"ERS","STANDARD","ERS","N","","STANDARD","24-AUG-2013 00:00"
156492,"25-AUG-2013",11,15,"ERS-23541-119751","N","Receipt Invoice automatically created on 25-AUG-06","","2/10 Net 45",10007,"24-AUG-2013","24-AUG-2013","USD",24/AUG/06,1,"",131290,"USD",131290,"ERS","STANDARD","ERS","N","","EDI","24-AUG-2013 00:00"
157740,"14-SEP-2013",5,6,"ERS 4806 42","N","","","2/10 NET 30",10014,"31-AUG-2013","31-AUG-2013","USD",,,"",19337.5,"USD",19337.5,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
157765,"14-SEP-2013",145,255,"ERS-8064-120802","N","Receipt Invoice automatically created on 14-SEP-06","","45 Net (terms date + 45)",10003,"14-SEP-2013","14-SEP-2013","USD",14/SEP/06,1,"",4000,"USD",4000,"ERS","STANDARD","ERS","N","","STANDARD","14-SEP-2013 00:00"
157862,"15-SEP-2013",22,2035,"ERS-8065-120873","N","Receipt Invoice automatically created on 15-SEP-06","","4/10, 3/20, 2/30 Net  60",10009,"15-SEP-2013","15-SEP-2013","USD",15/SEP/06,1,"",13600,"USD",13600,"ERS","STANDARD","ERS","N","","STANDARD","15-SEP-2013 00:00"
158207,"21-SEP-2013",22,2035,"ERS-8074-121155","N","Receipt Invoice automatically created on 21-SEP-06","","4/10, 3/20, 2/30 Net  60",10009,"21-SEP-2013","21-SEP-2013","USD",21/SEP/06,1,"",15900,"USD",15900,"ERS","STANDARD","ERS","N","","STANDARD","21-SEP-2013 00:00"
160319,"06-OCT-2013",147,2033,"ERS-8091-122208","N","Receipt Invoice automatically created on 06-OCT-06","","45 Net (terms date + 45)",10003,"06-OCT-2013","06-OCT-2013","USD",06/OCT/06,1,"",36714,"USD",36714,"ERS","STANDARD","ERS","N","","SIZZLE","06-OCT-2013 00:00"
161125,"17-OCT-2013",557,1233,"ERS-8099-122720","N","Receipt Invoice automatically created on 17-OCT-06","","45 Net (terms date + 45)",10003,"17-OCT-2013","17-OCT-2013","USD",17/OCT/06,1,"",3053,"USD",3053,"ERS","STANDARD","ERS","N","","STANDARD","17-OCT-2013 00:00"
161955,"31-OCT-2013",1078,2651,"ERS-8108-123343","N","Receipt Invoice automatically created on 31-OCT-06","","45 Net (terms date + 45)",10003,"31-OCT-2013","31-OCT-2013","GBP",31/OCT/06,1.87617260787992495309568480300187617261,"Corporate",579,"GBP",1086.3,"ERS","STANDARD","ERS","N","","STANDARD","31-OCT-2013 00:00"
162132,"02-NOV-2013",147,259,"ERS-23559-123386","N","Receipt Invoice automatically created on 25-SEP-06","","2/10 Net 45",10007,"25-SEP-2013","25-SEP-2013","USD",25/SEP/06,1,"",574.2,"USD",574.2,"ERS","STANDARD","ERS","N","","STANDARD","25-SEP-2013 00:00"
156106,"10-AUG-2013",21,41,"ERS-23516-119432","N","Receipt Invoice automatically created on 10-AUG-06","","Immediate",10001,"10-AUG-2013","10-AUG-2013","USD",,,"",12240,"USD",12240,"ERS","STANDARD","ERS","N","CHECK","STANDARD","10-AUG-2013 00:00"
163412,"14-NOV-2013",14147,5801,"ERS-2131-124077","N","Receipt Invoice automatically created on 14-NOV-06","","2/10 NET 30",10014,"14-NOV-2013","14-NOV-2013","USD",14/NOV/06,1,"",200,"USD",200,"ERS","STANDARD","ERS","N","","STANDARD","14-NOV-2013 00:00"
164672,"21-NOV-2013",22,2035,"ERS-8134-124471","N","Receipt Invoice automatically created on 21-NOV-06","","4/10, 3/20, 2/30 Net  60",10009,"21-NOV-2013","21-NOV-2013","USD",21/NOV/06,1,"",13550,"USD",13550,"ERS","STANDARD","ERS","N","","STANDARD","21-NOV-2013 00:00"
167241,"13-DEC-2013",6,7,"ATT120506","N","","","30 Net (terms date + 30)",10002,"05-DEC-2013","05-DEC-2013","USD",,,"",56480,"USD",56480,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
164586,"20-NOV-2013",9,12,"ERS-8129-124415","N","Receipt Invoice automatically created on 30-SEP-06","","30 Net (terms date + 30)",10002,"30-SEP-2013","30-SEP-2013","USD",30/SEP/06,1,"",895,"USD",895,"ERS","STANDARD","ERS","N","","STANDARD","30-SEP-2013 00:00"
164590,"20-NOV-2013",557,1233,"ERS-8133-124419","N","Receipt Invoice automatically created on 10-AUG-06","","45 Net (terms date + 45)",10003,"10-AUG-2013","10-AUG-2013","USD",10/AUG/06,1,"",484,"USD",484,"ERS","STANDARD","ERS","N","","STANDARD","10-AUG-2013 00:00"
165389,"28-NOV-2013",557,1233,"ERS-8137-124781","N","Receipt Invoice automatically created on 28-NOV-06","","45 Net (terms date + 45)",10003,"28-NOV-2013","28-NOV-2013","USD",28/NOV/06,1,"",159.5,"USD",159.5,"ERS","STANDARD","ERS","N","","STANDARD","28-NOV-2013 00:00"
166850,"11-DEC-2013",147,2033,"ERS-8147-125461","N","Receipt Invoice automatically created on 11-DEC-06","","45 Net (terms date + 45)",10003,"11-DEC-2013","11-DEC-2013","USD",11/DEC/06,1,"",133000,"USD",133000,"ERS","STANDARD","ERS","N","","SIZZLE","11-DEC-2013 00:00"
167208,"13-DEC-2013",6,7,"ATT101906","N","","","30 Net (terms date + 30)",10002,"19-OCT-2013","19-OCT-2013","USD",,,"",57540,"USD",57540,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
167161,"13-DEC-2013",6,7,"ATT090506","N","","","30 Net (terms date + 30)",10002,"05-SEP-2013","05-SEP-2013","USD",,,"",62110,"USD",62110,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
167162,"13-DEC-2013",209,330,"BMI090506","N","","","Immediate",10001,"05-SEP-2013","05-SEP-2013","USD",,,"",137500,"USD",137500,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
167232,"13-DEC-2013",9,12,"OSI111806","N","","","Immediate",10001,"18-NOV-2013","18-NOV-2013","USD",,,"",22170,"USD",22170,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
167213,"13-DEC-2013",6,7,"ATT102606","N","","","30 Net (terms date + 30)",10002,"26-OCT-2013","26-OCT-2013","USD",,,"",57540,"USD",57540,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
167215,"13-DEC-2013",21,1969,"AND102606","N","","","30 Net (terms date + 30)",10002,"26-OCT-2013","26-OCT-2013","USD",,,"",98740,"USD",98740,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
167538,"18-DEC-2013",21,41,"ERS-5033-125960","N","Receipt Invoice automatically created on 18-DEC-06","","2/10 NET 30",10014,"18-DEC-2013","18-DEC-2013","USD",18/DEC/06,1,"",1220,"USD",1220,"ERS","STANDARD","ERS","N","","STANDARD","18-DEC-2013 00:00"
168304,"10-JAN-2014",495,4950,"ERS-8158-126543","N","Receipt Invoice automatically created on 10-JAN-07","","45 Net (terms date + 45)",10003,"10-JAN-2014","10-JAN-2014","USD",10/JAN/07,1,"",63.4,"USD",63.4,"ERS","STANDARD","ERS","N","","STANDARD","10-JAN-2014 00:00"
168555,"11-JAN-2014",4,4,"UPS122606","N","","","Immediate",10001,"26-DEC-2013","26-DEC-2013","USD",,,"",49730,"USD",49730,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
168307,"10-JAN-2014",537,1193,"8157-121","N","System Generated by 'Return to Supplier' Transaction","DBM INV","45 Net (terms date + 45)",10003,"10-JAN-2014","10-JAN-2014","USD",,,"",-428,"USD",-428,"RTS","DEBIT","RTS","N","","STANDARD","10-JAN-2014 11:33"
168564,"11-JAN-2014",21,1969,"AND121906","N","","","30 Net (terms date + 30)",10002,"19-DEC-2013","19-DEC-2013","USD",,,"",96920,"USD",96920,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
168567,"11-JAN-2014",4,4,"CMUPS1006","N","","","Immediate",10001,"05-OCT-2013","05-OCT-2013","USD",,,"",-4571,"USD",-4571,"EXTERNAL","CREDIT","EXTERNAL","N","","STANDARD",""
168628,"11-JAN-2014",415,1087,"ERS-8170-126794","N","Receipt Invoice automatically created on 11-JAN-07","","45 Net (terms date + 45)",10003,"11-JAN-2014","11-JAN-2014","USD",11/JAN/07,1,"",102150,"USD",102150,"ERS","STANDARD","ERS","N","","STANDARD","11-JAN-2014 00:00"
168572,"11-JAN-2014",21,1969,"CMAND1106","N","","","30 Net (terms date + 30)",10002,"27-DEC-2013","27-DEC-2013","USD",,,"",-8908,"USD",-8908,"EXTERNAL","CREDIT","EXTERNAL","N","","STANDARD",""
168585,"11-JAN-2014",22,1971,"CSI011207","N","","","Immediate",10001,"11-JAN-2014","11-JAN-2014","USD",,,"",3720,"USD",3720,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
168588,"11-JAN-2014",21,1969,"AND010507","N","","","30 Net (terms date + 30)",10002,"04-JAN-2014","04-JAN-2014","USD",,,"",91380,"USD",91380,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
169443,"25-JAN-2014",578,1275,"ERS-8180-127612","N","Receipt Invoice automatically created on 25-JAN-07","","45 Net (terms date + 45)",10003,"25-JAN-2014","25-JAN-2014","USD",25/JAN/07,1,"",608400,"USD",608400,"ERS","STANDARD","ERS","N","","SIZZLE","25-JAN-2014 00:00"
169265,"23-JAN-2014",1159,2835,"ERS-23589-127453","N","Receipt Invoice automatically created on 23-JAN-07","","45 Net (terms date + 45)",10003,"23-JAN-2014","23-JAN-2014","USD",23/JAN/07,1,"",25330,"USD",25330,"ERS","STANDARD","ERS","N","","STANDARD","23-JAN-2014 00:00"
170441,"09-FEB-2014",557,1233,"ERS-8191-128514","N","Receipt Invoice automatically created on 09-FEB-07","","45 Net (terms date + 45)",10003,"09-FEB-2014","09-FEB-2014","USD",09/FEB/07,1,"",760000,"USD",760000,"ERS","STANDARD","ERS","N","","STANDARD","09-FEB-2014 00:00"
170556,"12-FEB-2014",9,12,"ERS-8193-128607","N","Receipt Invoice automatically created on 12-FEB-07","","30 Net (terms date + 30)",10002,"12-FEB-2014","12-FEB-2014","USD",12/FEB/07,1,"",858,"USD",858,"ERS","STANDARD","ERS","N","","STANDARD","12-FEB-2014 00:00"
171344,"19-FEB-2014",578,1275,"ERS-8197-129140","N","Receipt Invoice automatically created on 19-FEB-07","","45 Net (terms date + 45)",10003,"19-FEB-2014","19-FEB-2014","USD",19/FEB/07,1,"",988000,"USD",988000,"ERS","STANDARD","ERS","N","","SIZZLE","19-FEB-2014 00:00"
171146,"16-FEB-2014",6,7,"ATT012607","N","","","30 Net (terms date + 30)",10002,"25-JAN-2014","25-JAN-2014","USD",,,"",53250,"USD",53250,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
171149,"16-FEB-2014",4,4,"UPS020407","N","","","Immediate",10001,"03-FEB-2014","03-FEB-2014","USD",,,"",45940,"USD",45940,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
171158,"16-FEB-2014",6,7,"ATT021107","N","","","30 Net (terms date + 30)",10002,"10-FEB-2014","10-FEB-2014","USD",,,"",52170,"USD",52170,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
171703,"28-FEB-2014",3,2036,"ERS-8202-129513","N","Receipt Invoice automatically created on 28-FEB-07","","45 Net (terms date + 45)",10003,"28-FEB-2014","28-FEB-2014","USD",28/FEB/07,1,"",102492,"USD",102492,"ERS","STANDARD","ERS","N","","SIZZLE","28-FEB-2014 00:00"
172646,"19-MAR-2014",4,4,"UPS031807","N","","","Immediate",10001,"17-MAR-2014","17-MAR-2014","USD",,,"",41560,"USD",41560,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
172434,"02-MAR-2014",147,2033,"ERS-8209-129652","N","Receipt Invoice automatically created on 02-MAR-07","","45 Net (terms date + 45)",10003,"02-MAR-2014","02-MAR-2014","USD",02/MAR/07,1,"",35386,"USD",35386,"ERS","STANDARD","ERS","N","","SIZZLE","02-MAR-2014 00:00"
172606,"16-MAR-2014",4,4,"UPS031107","N","","","Immediate",10001,"10-MAR-2014","10-MAR-2014","USD",,,"",41560,"USD",41560,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
172608,"16-MAR-2014",209,330,"BMI031107","N","","","Immediate",10001,"10-MAR-2014","10-MAR-2014","USD",,,"",104490,"USD",104490,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
172615,"16-MAR-2014",21,1969,"AND030407","N","","","30 Net (terms date + 30)",10002,"03-MAR-2014","03-MAR-2014","USD",,,"",81000,"USD",81000,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
173179,"26-MAR-2014",209,330,"BMI032507","N","","","Immediate",10001,"24-MAR-2014","24-MAR-2014","USD",,,"",104490,"USD",104490,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
173451,"03-APR-2014",578,1275,"ERS-8222-130532","N","Receipt Invoice automatically created on 03-APR-07","","45 Net (terms date + 45)",10003,"03-APR-2014","03-APR-2014","USD",03/APR/07,1,"",213200,"USD",213200,"ERS","STANDARD","ERS","N","","SIZZLE","03-APR-2014 00:00"
173589,"05-APR-2014",557,1233,"ERS-8226-130652","N","Receipt Invoice automatically created on 05-APR-07","","45 Net (terms date + 45)",10003,"05-APR-2014","05-APR-2014","USD",05/APR/07,1,"",3135,"USD",3135,"ERS","STANDARD","ERS","N","","STANDARD","05-APR-2014 00:00"
174346,"18-APR-2014",6,7,"ATT041907","N","","","30 Net (terms date + 30)",10002,"18-APR-2014","18-APR-2014","USD",,,"",56540,"USD",56540,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
174054,"13-APR-2014",9,12,"OSI041207","N","","","Immediate",10001,"13-APR-2014","13-APR-2014","USD",,,"",23710,"USD",23710,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
174193,"17-APR-2014",5,2034,"ERS-8234-131212","N","Receipt Invoice automatically created on 17-APR-07","","15 Net (terms date + 15)",10013,"17-APR-2014","17-APR-2014","USD",17/APR/07,1,"",49000,"USD",49000,"ERS","STANDARD","ERS","N","","STANDARD","17-APR-2014 00:00"
174124,"16-APR-2014",557,1233,"ERS-8233-131195","N","Receipt Invoice automatically created on 16-APR-07","","45 Net (terms date + 45)",10003,"16-APR-2014","16-APR-2014","USD",16/APR/07,1,"",3070,"USD",3070,"ERS","STANDARD","ERS","N","","STANDARD","16-APR-2014 00:00"
174675,"27-APR-2014",4,4,"UPS042607","N","","","Immediate",10001,"25-APR-2014","25-APR-2014","USD",,,"",49780,"USD",49780,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
174679,"27-APR-2014",6,7,"ATT042607","N","","","30 Net (terms date + 30)",10002,"25-APR-2014","25-APR-2014","USD",,,"",56540,"USD",56540,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
174587,"23-APR-2014",21,1969,"7011238","N","","","Immediate",10001,"23-APR-2014","23-APR-2014","USD",,,"",17000,"USD",17000,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
175039,"04-MAY-2014",557,1233,"ERS-8243-132052","N","Receipt Invoice automatically created on 04-MAY-07","","45 Net (terms date + 45)",10003,"04-MAY-2014","04-MAY-2014","USD",04/MAY/07,1,"",2976,"USD",2976,"ERS","STANDARD","ERS","N","","STANDARD","04-MAY-2014 00:00"
175110,"07-MAY-2014",557,1233,"ERS-8245-132117","N","Receipt Invoice automatically created on 07-MAY-07","","45 Net (terms date + 45)",10003,"07-MAY-2014","07-MAY-2014","USD",07/MAY/07,1,"",2463,"USD",2463,"ERS","STANDARD","ERS","N","","STANDARD","07-MAY-2014 00:00"
176168,"25-MAY-2014",209,330,"BMI052607","N","","","Immediate",10001,"25-MAY-2014","25-MAY-2014","USD",,,"",117060,"USD",117060,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
177032,"13-JUN-2014",21,41,"ERS-5035-134053","N","Receipt Invoice automatically created on 13-JUN-07","","2/10 NET 30",10014,"13-JUN-2014","13-JUN-2014","USD",13/JUN/07,1,"",1330,"USD",1330,"ERS","STANDARD","ERS","N","","STANDARD","13-JUN-2014 00:00"
176876,"11-JUN-2014",9,12,"ERS-8266-133921","N","Receipt Invoice automatically created on 11-JUN-07","","30 Net (terms date + 30)",10002,"11-JUN-2014","11-JUN-2014","USD",11/JUN/07,1,"",904,"USD",904,"ERS","STANDARD","ERS","N","","STANDARD","11-JUN-2014 00:00"
176877,"11-JUN-2014",147,2033,"ERS-8267-133922","N","Receipt Invoice automatically created on 11-JUN-07","","45 Net (terms date + 45)",10003,"11-JUN-2014","11-JUN-2014","USD",11/JUN/07,1,"",35980,"USD",35980,"ERS","STANDARD","ERS","N","","SIZZLE","11-JUN-2014 00:00"
