RECORD_TYPE:COA_ACCOUNTS,ACCOUNT_ID,COA_ID,ACCOUNT_TYPE,IS_ENABLED,IS_PARENT,START_DATE,END_DATE,DESCRIPTION,SEGMENT1,SEGMENT2,SEGMENT3,SEGMENT4,SEGMENT5,SEGMENT6,SEGMENT7,SEGMENT8,SEGMENT9,SEGMENT10,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,REFERENCE1,REFERENCE2,REFERENCE3,REFERENCE4
COA_ACCOUNTS,152666,101,E,Y,N,,,,83,840,7210,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152667,101,E,Y,N,,,,83,850,7210,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152668,101,E,Y,N,,,,83,120,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152669,101,E,Y,N,,,,83,130,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152670,101,E,Y,N,,,,83,140,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152671,101,E,Y,N,,,,83,422,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152672,101,E,Y,N,,,,83,430,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152673,101,E,Y,N,,,,83,460,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152674,101,E,Y,N,,,,83,470,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152675,101,E,Y,N,,,,83,501,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152676,101,E,Y,N,,,,83,535,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152677,101,E,Y,N,,,,83,540,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152678,101,E,Y,N,,,,83,560,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152679,101,E,Y,N,,,,83,580,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152680,101,E,Y,N,,,,83,590,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152681,101,E,Y,N,,,,83,710,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152682,101,E,Y,N,,,,83,720,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152683,101,E,Y,N,,,,83,730,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152684,101,E,Y,N,,,,83,740,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152685,101,E,Y,N,,,,83,750,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152686,101,E,Y,N,,,,83,810,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,150442,101,O,Y,N,,,,81,0,3310,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,150443,101,L,Y,N,,,,81,0,2990,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,150444,101,E,Y,N,,,,81,730,7826,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,150445,101,O,Y,N,,,,81,0,3500,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,150446,101,O,Y,N,,,,81,0,3400,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152687,101,E,Y,N,,,,83,830,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152688,101,E,Y,N,,,,83,840,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152689,101,E,Y,N,,,,83,850,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152690,101,E,Y,N,,,,83,470,7410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152691,101,E,Y,N,,,,83,501,7410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152692,101,E,Y,N,,,,83,535,7410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152693,101,E,Y,N,,,,83,560,7410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152694,101,E,Y,N,,,,83,590,7410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152695,101,E,Y,N,,,,83,750,7410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152696,101,E,Y,N,,,,83,840,7420,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152697,101,E,Y,N,,,,83,580,7440,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152698,101,E,Y,N,,,,83,430,7530,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152699,101,E,Y,N,,,,83,460,7530,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152700,101,E,Y,N,,,,83,470,7530,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152701,101,E,Y,N,,,,83,730,7530,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152702,101,E,Y,N,,,,83,740,7530,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152703,101,E,Y,N,,,,83,750,7530,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152704,101,E,Y,N,,,,83,120,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152705,101,E,Y,N,,,,83,130,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152706,101,E,Y,N,,,,83,140,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152707,101,E,Y,N,,,,83,422,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152708,101,E,Y,N,,,,83,430,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152709,101,E,Y,N,,,,83,460,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152710,101,E,Y,N,,,,83,470,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152711,101,E,Y,N,,,,83,501,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152712,101,E,Y,N,,,,83,535,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152713,101,E,Y,N,,,,83,540,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152714,101,E,Y,N,,,,83,560,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152715,101,E,Y,N,,,,83,580,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152716,101,E,Y,N,,,,83,590,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152717,101,E,Y,N,,,,83,710,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152718,101,E,Y,N,,,,83,720,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152719,101,E,Y,N,,,,83,730,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152720,101,E,Y,N,,,,83,740,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152721,101,E,Y,N,,,,83,750,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152722,101,E,Y,N,,,,83,810,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152723,101,E,Y,N,,,,83,830,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152724,101,E,Y,N,,,,83,840,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152725,101,E,Y,N,,,,83,850,7615,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152726,101,E,Y,N,,,,83,430,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152727,101,E,Y,N,,,,83,460,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152728,101,E,Y,N,,,,83,470,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152729,101,E,Y,N,,,,83,501,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152730,101,E,Y,N,,,,83,535,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152731,101,E,Y,N,,,,83,560,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152732,101,E,Y,N,,,,83,590,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152733,101,E,Y,N,,,,83,720,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152734,101,E,Y,N,,,,83,730,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152735,101,E,Y,N,,,,83,740,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152736,101,E,Y,N,,,,83,750,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152737,101,E,Y,N,,,,83,850,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152738,101,E,Y,N,,,,83,430,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152739,101,E,Y,N,,,,83,460,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152740,101,E,Y,N,,,,83,470,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152741,101,E,Y,N,,,,83,730,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152742,101,E,Y,N,,,,83,740,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152743,101,E,Y,N,,,,83,750,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152744,101,E,Y,N,,,,83,430,7685,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152745,101,E,Y,N,,,,83,460,7685,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152746,101,E,Y,N,,,,83,470,7685,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152747,101,E,Y,N,,,,83,730,7685,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152748,101,E,Y,N,,,,83,740,7685,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152749,101,E,Y,N,,,,83,750,7685,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152750,101,E,Y,N,,,,83,430,7699,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152751,101,E,Y,N,,,,83,460,7699,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152752,101,E,Y,N,,,,83,470,7699,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152753,101,E,Y,N,,,,83,730,7699,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152754,101,E,Y,N,,,,83,740,7699,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152755,101,E,Y,N,,,,83,750,7699,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152756,101,E,Y,N,,,,83,0,7826,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152757,101,E,Y,N,,,,83,0,7842,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152880,101,E,Y,N,,,,81,830,7540,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152881,101,E,Y,N,,,,81,840,7540,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152882,101,E,Y,N,,,,81,410,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152883,101,E,Y,N,,,,81,490,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152884,101,E,Y,N,,,,81,580,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152885,101,E,Y,N,,,,81,740,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152886,101,E,Y,N,,,,81,750,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152887,101,E,Y,N,,,,81,810,7640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152888,101,E,Y,N,,,,81,410,7650,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152889,101,E,Y,N,,,,81,490,7650,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152890,101,E,Y,N,,,,81,580,7650,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152891,101,E,Y,N,,,,81,740,7650,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152892,101,E,Y,N,,,,81,750,7650,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152893,101,E,Y,N,,,,81,810,7650,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152894,101,E,Y,N,,,,81,410,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152895,101,E,Y,N,,,,81,490,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152896,101,E,Y,N,,,,81,580,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152897,101,E,Y,N,,,,81,740,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152898,101,E,Y,N,,,,81,750,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152899,101,E,Y,N,,,,81,810,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152900,101,E,Y,N,,,,81,410,7675,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152901,101,E,Y,N,,,,81,490,7675,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152758,101,A,Y,N,,,,83,0,1410,0,210,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152764,101,A,Y,N,,,,81,0,1110,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152765,101,A,Y,N,,,,81,0,1210,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152766,101,A,Y,N,,,,81,0,1219,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152767,101,A,Y,N,,,,81,0,1220,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152768,101,A,Y,N,,,,81,0,1410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152769,101,A,Y,N,,,,81,0,1530,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152770,101,A,Y,N,,,,81,0,1540,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152771,101,A,Y,N,,,,81,0,1550,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152772,101,A,Y,N,,,,81,0,1630,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152773,101,A,Y,N,,,,81,0,1640,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152774,101,A,Y,N,,,,81,0,1650,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152775,101,L,Y,N,,,,81,0,2130,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152776,101,L,Y,N,,,,81,0,2300,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152777,101,R,Y,N,,,,81,410,4110,0,210,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152778,101,R,Y,N,,,,81,410,4110,0,230,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152779,101,R,Y,N,,,,81,410,4110,0,240,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152780,101,E,Y,N,,,,81,404,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152781,101,E,Y,N,,,,81,410,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152782,101,E,Y,N,,,,81,490,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152783,101,E,Y,N,,,,81,501,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152784,101,E,Y,N,,,,81,580,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152785,101,E,Y,N,,,,81,590,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152786,101,E,Y,N,,,,81,740,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152787,101,E,Y,N,,,,81,750,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152788,101,E,Y,N,,,,81,810,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152789,101,E,Y,N,,,,81,830,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152790,101,E,Y,N,,,,81,840,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152791,101,E,Y,N,,,,81,410,6150,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152792,101,E,Y,N,,,,81,404,6160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152793,101,E,Y,N,,,,81,410,6160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152794,101,E,Y,N,,,,81,490,6160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,140468,101,E,Y,N,,,,1,600,6505,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,140517,101,E,Y,N,,,,70,0,7320,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,140519,101,E,Y,N,,,,70,0,7360,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,140520,101,E,Y,N,,,,70,0,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,140522,101,E,Y,N,,,,70,0,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,140524,101,E,Y,N,,,,70,0,7350,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,140536,101,E,Y,N,,,,1,0,7365,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,149436,101,O,Y,N,,,,82,0,3310,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,149437,101,L,Y,N,,,,82,0,2990,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,149438,101,E,Y,N,,,,82,730,7826,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,149439,101,O,Y,N,,,,82,0,3500,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152795,101,E,Y,N,,,,81,501,6160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152796,101,E,Y,N,,,,81,580,6160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152797,101,E,Y,N,,,,81,590,6160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152798,101,E,Y,N,,,,81,740,6160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152799,101,E,Y,N,,,,81,750,6160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152800,101,E,Y,N,,,,81,810,6160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152801,101,E,Y,N,,,,81,830,6160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152802,101,E,Y,N,,,,81,840,6160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152803,101,E,Y,N,,,,81,490,7120,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152804,101,E,Y,N,,,,81,410,7220,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152805,101,E,Y,N,,,,81,404,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152806,101,E,Y,N,,,,81,410,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152807,101,E,Y,N,,,,81,490,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152808,101,E,Y,N,,,,81,580,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152809,101,E,Y,N,,,,81,590,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152810,101,E,Y,N,,,,81,740,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152811,101,E,Y,N,,,,81,750,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152812,101,E,Y,N,,,,81,810,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152813,101,E,Y,N,,,,81,830,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152814,101,E,Y,N,,,,81,410,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152815,101,E,Y,N,,,,81,490,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152816,101,E,Y,N,,,,81,501,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152817,101,E,Y,N,,,,81,580,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152818,101,E,Y,N,,,,81,590,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152819,101,E,Y,N,,,,81,740,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152820,101,E,Y,N,,,,81,810,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152821,101,E,Y,N,,,,81,830,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152822,101,E,Y,N,,,,81,840,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152823,101,E,Y,N,,,,81,410,7350,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152824,101,E,Y,N,,,,81,490,7350,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152825,101,E,Y,N,,,,81,740,7350,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152826,101,E,Y,N,,,,81,750,7350,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152827,101,E,Y,N,,,,81,404,7420,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152828,101,E,Y,N,,,,81,410,7420,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152829,101,E,Y,N,,,,81,490,7420,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152830,101,E,Y,N,,,,81,501,7420,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152831,101,E,Y,N,,,,81,580,7420,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152832,101,E,Y,N,,,,81,590,7420,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152833,101,E,Y,N,,,,81,740,7420,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152834,101,E,Y,N,,,,81,750,7420,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152451,101,A,Y,N,,,,83,0,1110,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152452,101,A,Y,N,,,,83,0,1130,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152453,101,A,Y,N,,,,83,0,1150,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152454,101,A,Y,N,,,,83,0,1210,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152455,101,A,Y,N,,,,83,0,1220,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152456,101,A,Y,N,,,,83,0,1230,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152457,101,L,Y,N,,,,83,0,1320,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152458,101,L,Y,N,,,,83,0,1334,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152459,101,A,Y,N,,,,83,0,1340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152460,101,A,Y,N,,,,83,0,1410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152461,101,A,Y,N,,,,83,0,1410,0,110,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152462,101,A,Y,N,,,,83,0,1410,0,230,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152463,101,A,Y,N,,,,83,0,1410,0,240,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152464,101,A,Y,N,,,,83,0,1474,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152465,101,A,Y,N,,,,83,0,1510,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152466,101,A,Y,N,,,,83,0,1520,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152467,101,A,Y,N,,,,83,0,1530,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152468,101,A,Y,N,,,,83,0,1540,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152469,101,A,Y,N,,,,83,0,1550,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152470,101,A,Y,N,,,,83,470,1550,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152471,101,A,Y,N,,,,83,0,1565,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152472,101,A,Y,N,,,,83,0,1570,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152473,101,A,Y,N,,,,83,0,1630,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152474,101,A,Y,N,,,,83,470,1630,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152475,101,A,Y,N,,,,83,501,1630,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152476,101,A,Y,N,,,,83,730,1630,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152477,101,A,Y,N,,,,83,750,1630,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152478,101,L,Y,N,,,,83,0,2120,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152479,101,L,Y,N,,,,83,0,2130,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152480,101,L,Y,N,,,,83,0,2210,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152481,101,L,Y,N,,,,83,0,2225,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152482,101,L,Y,N,,,,83,0,2410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152483,101,L,Y,N,,,,83,0,2550,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,152484,101,R,Y,N,,,,83,120,4150,0,0,,,,,,,,,,,,,,,,,,N,
